ID,region,locality,sites,Age_MPA,Class,lat,lon,biomassarea,biomassarea1,biomassarea2,grav_total,ModelMode,FE_Fish,Larval_behaviour,LocalRet,Indegree,Outdegree,Btw
V11490,central_iwp,pulau_naira,pulau_naira_1,0,Fished,-4.5154,129.8903,571.1377174,519.5839125,519.5839125,132.9532289,transi ,transi ,passive,0,13,8,123.6359701
V1170,central_pacific,samoa,samoa_4,0,Fished,-14.2167,-169.4833,59.17000672,54.29437089,54.29437089,4.900748768,transi ,transi ,passive,0,0,4,0
V1173,central_pacific,rose_atoll,rose_atoll_1,10,Restricted,-14.5399,-168.1586,278.9518412,271.1308743,271.1308743,0.240674063,transi ,transi ,passive,0,1,5,28
V1174,central_pacific,samoa,samoa_2,0,Fished,-14.2836,-170.5517,67.93082241,52.92180559,52.92180559,9.619699536,transi ,transi ,passive,0,2,6,40.11717172
V1175,central_pacific,samoa,samoa_8,0,Fished,-14.2836,-170.67,75.44798207,75.44278217,75.44278217,1211.681489,transi ,transi ,passive,0,1,6,5932.099242
V1176,central_pacific,samoa,samoa_3,0,Fished,-14.1675,-169.6752,239.7472953,225.0891548,225.0891548,1.221461016,transi ,transi ,passive,0,2,3,2
V1177,central_pacific,samoa,samoa_1,0,Fished,-14.2853,-170.8014,46.53816183,42.78363041,42.78363041,10.47139258,transi ,transi ,passive,0,2,5,146.1166667
V1182,central_pacific,samoa,samoa_7,0,Fished,-13.8093,-171.7858,89.0388161,75.35971589,75.35971589,980.1064202,transi ,transi ,passive,0,14,7,7139.463701
V12232,central_iwp,flores,flores_1,0,Fished,-8.3333,122.3333,220.955281,172.8366949,172.8366949,35.68614418,transi ,transi ,passive,0,17,36,34743.96424
V1271,easter,salaz_y_gomez,salaz_y_gomez_1,9,Closed,-26.4706,-105.362,291.1882405,189.613369,189.613369,0.002425095,transi ,transi ,passive,0,21,11,2882.139792
V1272,easter,rapa_nui,rapa_nui_4,1,Restricted,-27.1608,-109.3511,25.74939811,24.00467111,24.00467111,53.25406974,transi ,transi ,passive,0,27,13,17503.3391
V1272,easter,rapa_nui,rapa_nui_1,1,Restricted,-27.1,-109.4173,65.65899244,61.09723571,61.09723571,102.6973812,transi ,transi ,passive,0,27,13,17503.3391
V1273,easter,rapa_nui,rapa_nui_2,1,Restricted,-27.0754,-109.2828,62.55013264,62.23944474,62.23944474,7.845622948,transi ,transi ,passive,0,24,31,6394.876721
V1274,easter,rapa_nui,rapa_nui_3,1,Restricted,-27.1587,-109.4407,63.38777848,56.36786252,56.36786252,2484.81206,transi ,transi ,passive,0,15,11,5092.757754
V13472,central_iwp,raja_ampat,raja_ampat_9,10,Restricted,-2.0056,130.7869,198.4503695,180.3951412,180.3951412,3.609582136,transi ,transi ,passive,0,18,41,31213.96
V13486,central_iwp,raja_ampat,raja_ampat_3,10,Restricted,-1.9995,130.5943,85.45405025,81.94873486,81.94873486,4.84776921,transi ,transi ,passive,0,39,38,42328.14506
V13486,central_iwp,raja_ampat,raja_ampat_3,10,Restricted,-1.9995,130.5943,85.45405025,81.94873486,81.94873486,4.84776921,transi ,transi ,passive,0,39,38,42328.14506
V13492,central_iwp,raja_ampat,raja_ampat_8,6,Closed,-2.1554,130.9127,117.1199578,115.099702,115.099702,6.321245119,transi ,transi ,passive,0,6,62,10978.76466
V13496,central_iwp,raja_ampat,raja_ampat_6,6,Closed,-2.222,130.5616,141.1980362,124.9156004,124.9156004,3.97345994,transi ,transi ,passive,0,6,32,8759.430196
V13529,central_iwp,raja_ampat,raja_ampat_13,10,Restricted,-0.5844,130.5671,751.6754087,588.3195333,646.5345555,5.034816616,transi ,transi ,passive,0,31,32,2645.484721
V13531,central_iwp,raja_ampat,raja_ampat_16,10,Restricted,-0.6996,130.7139,1609.082934,952.2913082,952.2913082,5.211632757,transi ,transi ,passive,0,16,15,1621199.996
V13536,central_iwp,raja_ampat,raja_ampat_14,10,Restricted,-0.5751,130.2878,691.8643105,588.0802831,588.0802831,3.346761432,transi ,transi ,passive,0,11,9,443117.2576
V14065,western_indian,mozambique,mozambique_1,0,Fished,-23.929,35.5716,247.9443998,238.6262525,238.6262525,95.9123637,transi ,transi ,passive,0,0,0,0
V14066,western_indian,mozambique,mozambique_4,0,Fished,-24.4679,35.2891,770.286083,736.84401,736.84401,71.41592245,transi ,transi ,passive,0,0,1,0
V14070,western_indian,Bazaruto,Santa Carolina,19,Closed,-21.6275,35.3362,60.05433743,55.0636799,55.0636799,28,transi ,transi ,passive,0,5,3,35.83333333
V14076,western_indian,Bazaruto,Baluba,19,Closed,-22.0433,35.5268,125.5061168,120.4016967,120.4016967,36,transi ,transi ,passive,0,1,3,8.5
V14110,western_indian,seychelles,seychelles_5,1,Closed,-10.0797,47.7694,450.2021229,346.0214262,346.0214262,1.394087107,transi ,transi ,passive,0,2,1,5
V14115,western_indian,seychelles,seychelles_3,1,Closed,-9.7336,46.5329,349.8225218,247.2018351,247.2018351,1.330337611,transi ,transi ,passive,0,4,1,17.5
V14159,western_indian,seychelles,seychelles_2,0,Fished,-4.6528,55.3775,615.6778131,356.4425464,356.4425464,193.9620366,transi ,transi ,passive,0,0,7,0
V14354,western_indian,tanzania,tanzania_1,0,Fished,-10.2357,40.1703,109.3998002,82.05010158,82.05010158,323.1467077,transi ,transi ,passive,0,8,34,514.5574753
V1623,central_iwp,solomon,solomon_15,21,Closed,-7.4144,157.4174,236.9317274,223.0013971,223.0013971,1.002338702,transi ,transi ,passive,0,0,41,0
V1651,central_iwp,solomon,solomon_6,0,Fished,-8.2051,159.2306,39.88586408,39.40542105,39.40542105,5.888259532,transi ,transi ,passive,0,8,31,15306.01318
V1653,central_iwp,solomon,solomon_5,0,Fished,-8.3517,159.441,286.405309,274.5734278,274.5734278,2.497625831,transi ,transi ,passive,0,6,33,7074.439646
V1663,central_iwp,solomon,solomon_1,0,Fished,-9.0667,160.1488,145.7937671,90.60664678,90.60664678,5.436542038,transi ,transi ,passive,0,0,20,0
V1670,central_iwp,solomon,solomon_37,0,Fished,-9.4466,161.2209,103.4506157,99.99455815,99.99455815,5.760687038,transi ,transi ,passive,0,0,79,0
V1675,central_iwp,solomon,solomon_30,0,Fished,-9.8262,160.8836,374.2386671,193.4754165,370.4037903,10.4780996,transi ,transi ,passive,0,1,28,5383.106226
V1729,central_iwp,solomon,solomon_42,0,Fished,-9.2885,160.3372,54.55509338,49.06125629,49.06125629,14.62806253,transi ,transi ,passive,0,0,0,0
V1735,central_iwp,solomon,solomon_41,0,Fished,-8.8271,160.636,49.97462807,47.10497694,47.10497694,12.24440375,transi ,transi ,passive,0,13,14,69626.27957
V1747,central_iwp,solomon,solomon_17,0,Fished,-6.6937,156.3959,231.9524245,214.771615,214.771615,20.50000068,transi ,transi ,passive,0,7,40,7761.382993
V1782,central_iwp,solomon,solomon_31,0,Fished,-10.3518,161.3583,150.3946071,146.1456516,146.1456516,8.85182226,transi ,transi ,passive,0,4,13,4226.269416
V1822,central_iwp,solomon,solomon_18,0,Fished,-6.6269,156.5717,102.5609808,100.681213,100.681213,3.813107818,transi ,transi ,passive,0,37,28,16744.48086
V1823,central_iwp,solomon,solomon_7,0,Fished,-8.0062,158.9126,272.9295613,261.5467082,261.5467082,19.26737234,transi ,transi ,passive,0,49,33,11426.92659
V1864,central_iwp,solomon,solomon_11,0,Fished,-7.3743,158.0932,350.8337732,344.8031119,344.8031119,1.39290354,transi ,transi ,passive,0,2,27,187948.9445
V1875,central_iwp,solomon,solomon_12,24,Closed,-7.4678,158.0456,365.6127501,334.787737,334.787737,12.81812821,transi ,transi ,passive,0,15,42,19614.46489
V1880,central_iwp,solomon,solomon_10,12,Fished,-7.4068,158.226,55.06765897,50.45989006,50.45989006,4.580460162,transi ,transi ,passive,0,8,37,2802.646162
V190,central_iwp,aceh,aceh_2,0,Fished,5.6286,95.1565,110.0393068,86.56011682,86.56011682,450.3657373,transi ,transi ,passive,1140,56,20,7890.899229
V1901,central_iwp,solomon,solomon_8,0,Fished,-7.8465,158.722,64.82671902,64.80812435,64.80812435,1.644818785,transi ,transi ,passive,0,0,52,0
V1917,central_iwp,solomon,solomon_21,21,Closed,-8.0173,156.7709,630.9444787,529.2527502,529.2527502,4.114091201,transi ,transi ,passive,45,36,30,4334.995499
V1919,central_iwp,solomon,solomon_3,0,Fished,-8.1455,159.6348,59.12498344,59.0050427,59.0050427,3.753540451,transi ,transi ,passive,45,117,29,230880.8567
V1929,central_iwp,solomon,solomon_25,0,Fished,-8.426,157.9521,250.054646,145.7012041,145.7012041,35.56657712,transi ,transi ,passive,45,15,31,24714.25805
V193,central_iwp,aceh,aceh_5,0,Fished,5.7889,95.3417,147.1494285,126.9153394,126.9153394,379.9162581,transi ,transi ,passive,0,17,14,9035.685794
V1938,central_iwp,solomon,solomon_39,0,Fished,-8.7613,161.0117,125.117861,116.2858683,116.2858683,72.61468967,transi ,transi ,passive,435,13,25,90.57700542
V194,central_iwp,aceh,aceh_1,36,Closed,5.8791,95.26,510.6010796,453.732283,453.732283,131.2382199,transi ,transi ,passive,0,7,19,3199.962251
V2718,offshore_tep,galapagos,galapagos_6,21,Restricted,-0.2603,-90.5679,304.9209437,183.7046932,183.7046932,0.268098073,transi ,transi ,passive,0,0,0,0
V2720,offshore_tep,galapagos,galapagos_7,21,Restricted,-1.2359,-90.4003,1343.405534,552.266912,552.266912,0.251718396,transi ,transi ,passive,0,0,0,0
V2725,offshore_tep,galapagos,galapagos_8,21,Restricted,-1.25,-90.4803,609.826519,203.1917289,203.1917289,0.196488391,transi ,transi ,passive,0,0,0,0
V2729,offshore_tep,galapagos,galapagos_9,21,Restricted,-1.3541,-89.645,672.3331489,303.9409176,303.9409176,0.548783763,transi ,transi ,passive,0,0,10,0
V2732,offshore_tep,galapagos,galapagos_10,21,Restricted,1.3832,-91.8156,484.5391323,258.5368862,258.5368862,0.014319231,transi ,transi ,passive,0,4,1,50.15472305
V2733,offshore_tep,galapagos,galapagos_11,21,Restricted,1.6773,-91.998,565.7277048,381.9061842,381.9061842,0.011239473,transi ,transi ,passive,0,4,0,0
V2734,offshore_tep,galapagos,galapagos_5,21,Restricted,-0.0473,-91.5431,364.3896144,159.5632964,159.5632964,0.040760519,transi ,transi ,passive,0,3,1,117.7666667
V2735,eastern_atlantic,stome,stome_3,0,Fished,7.00E-04,6.5247,71.70147738,55.67507126,55.67507126,50.98759892,transi ,transi ,passive,0,2,2,52.53269231
V2738,hawaiian,hawaii,hawaii_6,0,Fished,20.7346,-156.9341,72.11970034,68.25257835,68.25257835,18.57116427,transi ,transi ,passive,0,4,1,32.36643357
V2877,hawaiian,hawaii,hawaii_12,0,Fished,21.2775,-157.8484,84.17488887,84.16284667,84.16284667,8140.402653,transi ,transi ,passive,0,0,13,0
V2887,hawaiian,hawaii,hawaii_7,0,Fished,20.9998,-156.6668,71.98328708,68.83592228,68.83592228,1355.044583,transi ,transi ,passive,0,0,7,0
V2895,hawaiian,hawaii,hawaii_11,36,Restricted,21.648,-158.0658,91.28665594,88.68727268,88.68727268,557.5603609,transi ,transi ,passive,0,0,0,0
V2909,central_iwp,christmas_island,christmas_island_2,39,Restricted,-10.4617,105.5969,359.7594441,298.9445391,298.9445391,10.22965783,transi ,transi ,passive,0,0,5,0
V2985,sw_pacific,lord_howe_island,lord_howe_island_2,20,Closed,-31.7634,159.2528,2149.189184,493.6841296,927.294102,0.010341511,transi ,transi ,passive,0,3,1,3407
V2986,sw_pacific,norfolk_island,norfolk_island_2,7,Restricted,-29.0018,167.9238,137.6921843,64.85770094,64.85770094,2.400597482,transi ,transi ,passive,0,2,0,0
V2987,sw_pacific,elizabeth_and_middleton_reefs,elizabeth_and_middleton_reefs_1,7,Closed,-29.444,159.0867,832.237416,324.4118249,351.423686,0.000199943,transi ,transi ,passive,0,0,1,0
V2988,sw_pacific,elizabeth_and_middleton_reefs,elizabeth_and_middleton_reefs_2,7,Closed,-29.9327,159.0675,632.1537174,334.29606,357.6605944,0.000333726,transi ,transi ,passive,0,0,0,0
V2989,sw_pacific,lord_howe_island,lord_howe_island_1,20,Closed,-31.5321,159.06,382.4309993,191.0996738,214.9651106,0.087158128,transi ,transi ,passive,0,0,0,0
V2995,polynesian,marquesas_islands,marquesas_islands_2,0,Fished,-9.4013,-140.1293,1191.637933,641.3419127,653.9444148,0.356121627,transi ,transi ,passive,0,0,0,0
V3226,central_pacific,ailuk_atoll,ailuk_atoll_3,9,Closed,10.387,169.9125,606.5092474,451.9924885,451.9924885,0.916308183,transi ,transi ,passive,0,0,0,0
V3392,sw_pacific,queensland_(other),queensland_(other)_9,7,Closed,-10.5005,141.228,846.4936434,562.2602086,562.2602086,0.651674955,transi ,transi ,passive,0,52,4,115.8208999
V3439,sw_pacific,queensland_(other),queensland_(other)_15,0,Fished,-9.8557,143.5945,660.6005283,643.8923576,643.8923576,1.284305843,transi ,transi ,passive,0,14,32,78250.30856
V3448,sw_pacific,central_gbr,central_gbr_26,15,Closed,-16.3883,145.5731,562.7273777,434.2453149,539.349418,13.60789281,transi ,transi ,passive,0,33,14,3322.153121
V3648,sw_pacific,northern_gbr,northern_gbr_8,15,Closed,-12.2842,143.4054,785.9994513,660.6724257,725.505664,0.168680305,transi ,transi ,passive,0,0,14,0
V3681,sw_pacific,northern_gbr,northern_gbr_13,15,Restricted,-12.3831,143.7636,731.199697,659.6762411,659.6762411,0.280553342,transi ,transi ,passive,0,10,14,209.8774906
V3707,sw_pacific,northern_gbr,northern_gbr_12,15,Restricted,-12.6264,143.5831,336.0051977,262.7460206,262.7460206,0.202880157,transi ,transi ,passive,0,3,15,2276.120188
V3771,sw_pacific,northern_gbr,northern_gbr_2,15,Restricted,-13.9599,143.8372,459.1180133,407.6343242,407.6343242,0.553697966,transi ,transi ,passive,0,7,5,594.0351281
V3773,sw_pacific,northern_gbr,northern_gbr_6,15,Restricted,-13.9771,144.5006,962.9780544,783.3204859,783.3204859,0.511824979,transi ,transi ,passive,0,0,12,0
V3773,sw_pacific,northern_gbr,northern_gbr_7,15,Restricted,-13.9587,144.3818,498.9447672,462.3644274,462.3644274,0.521713361,transi ,transi ,passive,0,0,12,0
V3831,sw_pacific,northern_gbr,northern_gbr_1,19,Restricted,-14.6691,145.4528,549.6290997,384.2680544,384.2680544,0.66171948,transi ,transi ,passive,0,4,24,533.6361908
V3922,sw_pacific,central_gbr,central_gbr_27,15,Restricted,-16.2122,145.785,215.0552843,213.4556524,213.4556524,4.321748627,transi ,transi ,passive,0,8,12,3202.352281
V3928,sw_pacific,central_gbr,central_gbr_7,15,Closed,-15.9682,145.8175,150.5250485,146.3016712,146.3016712,2.628967975,transi ,transi ,passive,0,21,5,13113.42349
V3971,sw_pacific,queensland_(other),queensland_(other)_19,0,Fished,-10.5209,143.0928,899.420226,815.8474078,815.8474078,0.847466041,transi ,transi ,passive,0,1,2,0.166666667
V3976,sw_pacific,northern_coral_sea,northern_coral_sea_4,7,Restricted,-10.3577,144.5305,1128.91385,811.7306375,964.4712278,0.994734012,transi ,transi ,passive,0,2,2,0.416666667
V3979,sw_pacific,northern_coral_sea,northern_coral_sea_10,7,Restricted,-10.2241,144.4123,2287.821939,946.8460724,1511.511439,1.037367592,transi ,transi ,passive,0,4,1,0.333333333
V3979,sw_pacific,northern_coral_sea,northern_coral_sea_7,7,Restricted,-10.1294,144.4492,1002.1677,624.3607264,624.3607264,1.163168594,transi ,transi ,passive,0,4,1,0.333333333
V3980,sw_pacific,northern_coral_sea,northern_coral_sea_3,7,Restricted,-10.4418,144.4436,1093.677136,600.6081732,959.564147,0.930257788,transi ,transi ,passive,0,39,8,62925.63133
V3981,sw_pacific,northern_coral_sea,northern_coral_sea_6,7,Restricted,-10.185,144.5828,1816.999773,939.4397659,1311.323451,1.159310673,transi ,transi ,passive,0,29,4,868.0623361
V4043,sw_pacific,queensland_(other),queensland_(other)_17,0,Fished,-9.9467,144.0261,908.0844418,560.0045611,560.0045611,1.226788768,transi ,transi ,passive,0,76,0,0
V4044,sw_pacific,queensland_(other),queensland_(other)_18,0,Fished,-10.063,143.8639,896.6307084,613.000814,613.000814,1.04806209,transi ,transi ,passive,0,55,9,46534.9873
V4049,sw_pacific,queensland_(other),queensland_(other)_16,0,Fished,-9.9628,144.1534,1539.778863,1003.516175,1036.22683,1.247758104,transi ,transi ,passive,0,3,0,0
V4181,sw_pacific,central_gbr,central_gbr_20,15,Restricted,-18.6505,147.403,154.3649673,153.1607444,153.1607444,2.843159731,transi ,transi ,passive,0,63,36,24935.43855
V4342,sw_pacific,whitsundays,whitsundays_2,15,Closed,-19.8131,149.1345,562.500567,423.0430407,423.0430407,2.346484256,transi ,transi ,passive,0,33,33,1391.272445
V4343,sw_pacific,central_gbr,central_gbr_21,15,Closed,-19.7987,149.0719,989.3920578,894.643504,894.643504,2.434943659,transi ,transi ,passive,0,4,8,2.766699967
V4488,sw_pacific,central_gbr,central_gbr_9,15,Closed,-18.1358,146.2799,867.8087509,148.176814,148.176814,6.667953172,transi ,transi ,passive,0,6,8,20.81559717
V4552,sw_pacific,queensland_(other),queensland_(other)_1,15,Restricted,-22.3794,152.54,380.6582295,225.7904506,330.1771285,0.762055417,transi ,transi ,passive,0,15,5,3747.493484
V4579,sw_pacific,capricorn_group,capricorn_group_8,15,Closed,-23.2148,151.9286,761.8801232,540.8430757,713.8596924,3.261797926,transi ,transi ,passive,0,44,3,148.2458962
V4582,sw_pacific,capricorn_group,capricorn_group_6,15,Restricted,-23.2781,151.727,368.3250452,312.677658,312.677658,4.218634727,transi ,transi ,passive,0,59,3,253.0948824
V4594,sw_pacific,capricorn_group,capricorn_group_4,15,Restricted,-23.5191,151.7587,354.3719501,268.5863302,268.5863302,6.779172882,transi ,transi ,passive,0,58,0,0
V4620,sw_pacific,capricorn_group,capricorn_group_2,15,Closed,-23.8806,152.3847,257.4690763,241.3003285,241.3003285,7.461503311,transi ,transi ,passive,0,11,9,67.56541997
V4912,sw_pacific,central_gbr,central_gbr_2,15,Closed,-16.566,145.9812,361.0823777,337.0801062,337.0801062,7.410903311,transi ,transi ,passive,0,75,46,28886.1117
V4918,sw_pacific,central_gbr,central_gbr_3,15,Restricted,-16.8886,146.1918,492.7696994,440.9014478,440.9014478,6.858620512,transi ,transi ,passive,0,68,42,51537.86727
V4921,sw_pacific,central_gbr,central_gbr_5,15,Restricted,-16.7592,146.2678,943.5466871,803.1217673,803.1217673,5.027961459,transi ,transi ,passive,0,54,50,250938.4537
V4922,sw_pacific,central_gbr,central_gbr_24,15,Closed,-17.5199,146.5018,1418.726831,1250.382857,1250.382857,5.169381462,transi ,transi ,passive,15,140,51,6008.363351
V4957,sw_pacific,central_gbr,central_gbr_11,15,Restricted,-17.7721,146.4497,888.5685044,734.7927889,857.4129712,5.584992654,transi ,transi ,passive,0,11,38,4353.353156
V4994,sw_pacific,central_gbr,central_gbr_18,15,Closed,-18.4048,147.447,836.7006672,85.84672413,85.84672413,1.947964267,transi ,transi ,passive,0,21,66,1137.640193
V5037,sw_pacific,central_gbr,central_gbr_19,15,Closed,-18.2662,147.38,173.5811921,91.16645409,91.16645409,1.770948976,transi ,transi ,passive,0,86,12,6916.739194
V5064,sw_pacific,central_gbr,central_gbr_13,15,Restricted,-20.0661,148.9025,541.5278457,452.9310057,452.9310057,19.4375289,transi ,transi ,passive,0,5,63,30850.27149
V5074,sw_pacific,central_gbr,central_gbr_1,15,Restricted,-16.945,145.9921,160.8062968,158.5178339,158.5178339,12.60558979,transi ,transi ,passive,0,0,0,0
V5088,sw_pacific,southern_coral_sea,southern_coral_sea_6,7,Closed,-21.8959,153.5603,423.9418597,239.8638264,385.2850764,0.294881999,transi ,transi ,passive,0,4,9,578.2465432
V5092,central_iwp,north_west_shelf,north_west_shelf_14,0,Fished,-19.5835,119.1098,836.7968793,756.0893979,811.4158054,0.232631494,transi ,transi ,passive,0,14,4,1095.549398
V5093,central_iwp,north_west_shelf,north_west_shelf_15,0,Fished,-20.2514,118.5037,238.9128228,151.6270856,151.6270856,2.403824183,transi ,transi ,passive,0,11,8,2791.201739
V5094,central_iwp,north_west_shelf,north_west_shelf_29,8,Restricted,-20.9485,115.4645,1225.79162,1026.654349,1026.654349,0.46444822,transi ,transi ,passive,0,6,3,9135.071845
V5096,central_iwp,north_west_shelf,north_west_shelf_3,0,Fished,-11.9749,123.355,508.0055613,279.2302203,291.083762,3.418996678,transi ,transi ,passive,0,5,5,800.3911155
V5113,central_iwp,north_west_shelf,north_west_shelf_4,15,Closed,-12.2368,122.9918,358.4254893,244.1789467,272.1475219,2.633623586,transi ,transi ,passive,0,13,1,24252.64675
V5125,central_iwp,north_west_shelf,north_west_shelf_7,0,Fished,-14.0764,121.7593,2584.122501,1120.488696,2381.405902,0.083356792,transi ,transi ,passive,15,16,9,3107.306518
V5133,central_iwp,north_west_shelf,north_west_shelf_6,0,Fished,-14.1017,121.956,1155.659419,883.4687268,905.621734,0.085699037,transi ,transi ,passive,0,10,6,3334.583321
V5170,central_iwp,north_west_shelf,north_west_shelf_12,8,Closed,-17.2478,119.3529,1449.465548,1135.330832,1255.958742,0.033512591,transi ,transi ,passive,0,0,0,0
V5172,central_iwp,north_west_shelf,north_west_shelf_13,8,Closed,-17.3025,119.369,745.6782958,718.5532704,718.5532704,0.03318512,transi ,transi ,passive,0,1,0,0
V5176,central_iwp,north_west_shelf,north_west_shelf_9,8,Closed,-17.5047,118.9646,718.5141115,657.5056165,657.5056165,0.033225845,transi ,transi ,passive,0,0,0,0
V5177,central_iwp,north_west_shelf,north_west_shelf_8,8,Closed,-17.5755,118.9652,775.717854,681.0409077,710.8852986,0.034434825,transi ,transi ,passive,0,0,0,0
V5178,central_iwp,north_west_shelf,north_west_shelf_11,7,Restricted,-17.0688,119.6395,985.0307788,825.9482923,888.0273337,0.028153337,transi ,transi ,passive,0,0,0,0
V5179,central_iwp,north_west_shelf,north_west_shelf_10,7,Restricted,-17.1415,119.6319,509.6405955,416.0426107,416.0426107,0.029268342,transi ,transi ,passive,0,0,0,0
V5181,central_iwp,north_west_shelf,north_west_shelf_25,8,Closed,-20.3852,115.537,693.9723971,539.5973887,560.843341,0.168201547,transi ,transi ,passive,0,0,0,0
V5192,central_iwp,north_west_shelf,north_west_shelf_27,8,Restricted,-20.5791,115.5766,851.4529731,710.9825378,710.9825378,0.287284105,transi ,transi ,passive,0,0,0,0
V5195,central_iwp,north_west_shelf,north_west_shelf_31,0,Fished,-21.321,115.1727,740.0527824,660.8353122,660.8353122,0.239803797,transi ,transi ,passive,0,0,0,0
V5197,central_iwp,ningaloo_marine_park,ningaloo_marine_park_6,14,Closed,-21.6542,114.3452,1311.533728,1013.202175,1013.202175,0.425913702,transi ,transi ,passive,0,0,0,0
V5208,central_iwp,ningaloo_marine_park,ningaloo_marine_park_1,14,Closed,-21.933,113.9391,284.3157945,220.3541817,283.5940086,1.401245511,transi ,transi ,passive,0,2,24,265.529248
V5210,central_iwp,ningaloo_marine_park,ningaloo_marine_park_3,14,Closed,-23.1219,113.7572,415.6775372,376.3201712,393.096918,0.435877297,transi ,transi ,passive,0,0,18,0
V5211,central_iwp,ningaloo_marine_park,ningaloo_marine_park_8,14,Closed,-22.8989,113.7719,399.8134586,356.3856899,373.7294084,0.460141554,transi ,transi ,passive,15,5,7,5.878337846
V5217,central_iwp,ningaloo_marine_park,ningaloo_marine_park_4,14,Closed,-23.1875,113.7602,431.7023888,356.9137785,366.3476286,0.350636172,transi ,transi ,passive,105,5,4,2
V5409,nw_indian,red_sea,red_sea_2,24,Restricted,23.4073,35.8861,675.9582661,637.5681168,637.5681168,20.54806121,transi ,transi ,passive,0,9,16,294.0392073
V5692,central_iwp,northern_territory_(other),northern_territory_(other)_8,7,Restricted,-11.4338,134.1355,364.9166797,335.962163,335.962163,0.260945837,transi ,transi ,passive,0,12,0,0
V5694,central_iwp,mornington_island,mornington_island_4,7,Fished,-16.2872,139.4244,1010.774246,820.1030754,820.1030754,0.070860711,transi ,transi ,passive,15,2,3,0
V5695,central_iwp,mornington_island,mornington_island_5,7,Fished,-16.2337,139.2515,1332.193775,1046.718623,1114.878345,0.065993185,transi ,transi ,passive,90,7,2,6
V5696,central_iwp,northern_territory_(other),northern_territory_(other)_3,7,Restricted,-10.3252,132.7083,420.1175615,399.3058778,399.3058778,0.206297319,transi ,transi ,passive,0,0,4,0
V5697,central_iwp,northern_territory_(other),northern_territory_(other)_6,7,Restricted,-11.2953,133.7982,1014.62908,964.6663913,964.6663913,0.217901404,transi ,transi ,passive,0,2,1,1
V5698,central_iwp,northern_territory_(other),northern_territory_(other)_11,7,Restricted,-11.6269,136.9002,1158.935071,1022.950661,1022.950661,0.079158209,transi ,transi ,passive,120,2,3,3
V5699,sw_pacific,queensland_(other),queensland_(other)_7,7,Restricted,-15.4886,140.1492,4155.653564,1942.652461,2551.167732,0.036680504,transi ,transi ,passive,0,6,1,27
V5714,central_iwp,northern_territory_(other),northern_territory_(other)_2,0,Fished,-11.2275,136.6854,205.4709603,184.1976305,184.1976305,0.054567666,transi ,transi ,passive,0,21,4,491.8019918
V5746,central_iwp,offshore_shoals,offshore_shoals_3,7,Restricted,-11.1349,129.9128,2303.429595,2056.704848,2056.704848,0.585523105,transi ,transi ,passive,0,4,0,0
V5747,central_iwp,offshore_shoals,offshore_shoals_4,7,Restricted,-10.9008,130.0991,101.6663714,90.8275952,90.8275952,0.565093024,transi ,transi ,passive,0,2,0,0
V5748,central_iwp,offshore_shoals,offshore_shoals_5,0,Fished,-9.5276,129.1722,443.2071236,363.3207902,363.3207902,1.725607131,transi ,transi ,passive,0,7,0,0
V5853,sw_pacific,northern_coral_sea,northern_coral_sea_5,7,Restricted,-10.0684,144.6897,2020.586292,672.1719977,798.3023521,1.320566488,transi ,transi ,passive,0,12,1,32.28507173
V5853,sw_pacific,northern_coral_sea,northern_coral_sea_9,7,Restricted,-9.978,144.6895,2401.648598,1432.005407,1662.3292,1.40162691,transi ,transi ,passive,0,12,1,32.28507173
V6483,central_iwp,okinawa,okinawa_2,0,Fished,26.6371,127.8655,158.6607374,154.6092662,154.6092662,1854.451392,transi ,transi ,passive,0,10,17,11519.76325
V6583,polynesian,french_polynesia,french_polynesia_6,0,Fished,-16.7226,-142.8835,44.88352433,43.04500342,43.04500342,3.470567723,transi ,transi ,passive,0,6,5,105.7366161
V6588,polynesian,french_polynesia,french_polynesia_4,0,Fished,-15.9678,-145.1189,95.86441658,85.79922232,85.79922232,0.263461038,transi ,transi ,passive,0,7,12,72.60794833
V6589,polynesian,french_polynesia,french_polynesia_20,0,Fished,-16.0763,-145.7016,2098.345983,1372.443745,1372.443745,0.508200566,transi ,transi ,passive,0,4,2,2
V6589,polynesian,society_islands,society_islands_2,0,Fished,-16.0754,-145.6981,589.9347656,434.6057356,434.6057356,0.678771699,transi ,transi ,passive,0,4,2,2
V6641,polynesian,french_polynesia,french_polynesia_19,0,Fished,-16.5128,-145.4598,2560.922963,1133.882809,1133.882809,0.225795399,transi ,transi ,passive,0,5,5,58.0732018
V6763,polynesian,french_polynesia,french_polynesia_21,0,Fished,-15.937,-145.8939,1672.043606,1013.362056,1013.362056,0.522462543,transi ,transi ,passive,0,16,3,4221.003425
V6763,polynesian,society_islands,society_islands_1,0,Fished,-15.9377,-145.8957,2401.965271,574.6965118,574.6965118,0.748946292,transi ,transi ,passive,0,16,3,4221.003425
V6853,polynesian,french_polynesia,french_polynesia_2,0,Fished,-17.6183,-142.5681,100.1671378,93.220904,93.220904,0.37221638,transi ,transi ,passive,0,3,0,0
V6860,polynesian,french_polynesia,french_polynesia_5,0,Fished,-18.1353,-142.2189,83.48329852,81.50211739,81.50211739,2.482728866,transi ,transi ,passive,0,2,5,70.9172619
