"","cond((Int))","disp((Int))","cond(Age_of_protection)","cond(btwdegree)","cond(Class)","cond(FE)","cond(grav_neiBR)","cond(grav_total)","cond(IndegreeMPABR)","cond(InflowNeiBR)","cond(Outdegree)","cond(Richness)","cond(SelfR)","cond(IndegreeNeiBR)","cond(InflowLR)","cond(InflowBR)","cond(IndegreeBR)","cond(CorridorIndegreeBR)","cond(InflowMPABR)","cond(InflowLRBR)","AIC","BIC","R2.R2m","R2.R2c","family","df","logLik","AICc","delta","weight"
"679",4.32384223680389,"+",NA,-0.00105279014017782,"+","+",-0.00273772624025052,NA,NA,NA,0.0213052914141366,0.983630537339821,0.0141175687292496,NA,NA,-0.0071384425598572,NA,NA,NA,NA,24466.1887437605,24569.9172654672,0.7338910176946,0.959946061572554,"Gamma(log)",17,-12216.0943718802,24466.3752154241,NA,NA
"680",4.32495423653033,"+",NA,0.000204018681922936,"+","+",-0.00328197237566325,NA,NA,-0.00568279835326838,NA,0.983960500028164,0.0115840703369961,NA,NA,NA,0.00945323465683582,NA,NA,NA,24481.85410769,24585.5826293967,0.733316173549973,0.959561638249861,"Gamma(log)",17,-12223.927053845,24482.0405793536,NA,NA
"681",4.3246900162608,"+",NA,-0.000754507784350986,"+","+",-0.00413475664015623,NA,NA,NA,0.0203761295593115,0.983029809915406,0.0117358500520302,NA,NA,NA,-0.000182336323167667,NA,NA,NA,24468.4877718268,24572.2162935336,0.734303692885952,0.959961871119868,"Gamma(log)",17,-12217.2438859134,24468.6742434904,NA,NA
"682",4.32575879318161,"+",NA,-0.000218939064442774,"+","+",-0.00398306552826413,NA,NA,NA,NA,0.983732366032804,0.0115217421634792,NA,NA,NA,NA,0.00710789686980867,-0.00254050467051885,NA,24483.4029637224,24587.1314854291,0.733251155899614,0.95960669075324,"Gamma(log)",17,-12224.7014818612,24483.589435386,NA,NA
"683",4.32545508714806,"+",NA,-0.00023915979737681,"+","+",-0.00363707659055262,NA,NA,-0.00396984395158762,NA,0.984073952729407,0.0115352435596364,NA,NA,NA,NA,0.00761144850802337,NA,NA,24483.1051632131,24586.8336849198,0.73309896948091,0.959594624115529,"Gamma(log)",17,-12224.5525816066,24483.2916348767,NA,NA
"684",4.32423418327197,"+",NA,-0.000736058743420165,"+",NA,-0.00378974726794367,NA,0.00120326502495855,-0.00680935152963175,0.0196624192661868,0.983962159689323,0.0126282478921049,NA,NA,NA,NA,NA,NA,NA,24464.3260017455,24555.8511679573,0.733634290325645,0.959903811978979,"Gamma(log)",15,-12217.1630008728,24464.4721649611,NA,NA
"685",4.29102702685472,"+",NA,0.000274050551975362,NA,"+",-0.00498791399100111,NA,0.0034935545661424,-0.0144625419283573,0.0269465179158689,0.986473795692673,0.0142980971750453,NA,NA,NA,NA,NA,NA,NA,24536.337758199,24633.9646021582,0.73476285110463,0.958507965287753,"Gamma(log)",16,-12252.1688790995,24536.5034603007,NA,NA
"686",4.32418411038532,"+",NA,0.000348070318645328,"+","+",-0.00256977595265959,NA,0.00593645276733857,-0.00355157196777166,NA,0.98419271083345,0.0115284021106891,NA,NA,NA,NA,NA,NA,NA,24483.7832950347,24587.5118167414,0.732610655285409,0.959532207198329,"Gamma(log)",17,-12224.8916475173,24483.9697666983,NA,NA
"687",4.3246570395253,"+",NA,-0.000773266711737086,"+","+",-0.0041385295595162,NA,-0.000753539227000097,NA,0.0205328459884786,0.983036994535759,0.0117374985912541,NA,NA,NA,NA,NA,NA,NA,24468.4640465247,24572.1925682314,0.734264246308431,0.959958414106483,"Gamma(log)",17,-12217.2320232623,24468.6505181883,NA,NA
"688",4.3242118011705,"+",NA,0.000291208811037814,"+","+",-0.00281181136207152,NA,NA,NA,NA,0.983910894402352,0.0111798614124705,0.000639955144203106,NA,NA,NA,NA,-0.00032048372801105,NA,24485.2335953618,24588.9621170686,0.73235750609444,0.95949829907528,"Gamma(log)",17,-12225.6167976809,24485.4200670255,NA,NA
"689",4.3239471788069,"+",NA,0.000301877405634515,"+","+",-0.00260829307920993,NA,NA,-0.00125142770980502,NA,0.984100528378821,0.0112090876216298,NA,NA,NA,NA,NA,0.000371853092370053,NA,24485.1929397073,24588.921461414,0.732198180315129,0.959481723034985,"Gamma(log)",17,-12225.5964698536,24485.3794113709,NA,NA
"690",4.32462106575307,"+",NA,-0.000815475286548015,"+","+",-0.0041444585904739,NA,NA,NA,0.0205989773661628,0.983130104300857,0.0121266760294219,NA,NA,NA,NA,NA,-0.00226165839315751,NA,24468.22929137,24571.9578130767,0.73418064869478,0.95995472079284,"Gamma(log)",17,-12217.114645685,24468.4157630336,NA,NA
"691",4.32388335889309,"+",NA,-0.000904869764097023,"+","+",-0.00351402195841731,NA,NA,-0.00639520346655018,0.0219669916540995,0.983761561785207,0.012507744746508,NA,NA,NA,NA,NA,NA,NA,24466.8178756774,24570.5463973842,0.73380336137675,0.959940090784945,"Gamma(log)",17,-12216.4089378387,24467.004347341,NA,NA
"692",4.32384303381103,"+",NA,-0.00105286195025333,"+","+",-0.00273776287526808,NA,NA,NA,0.0213053600796166,0.983630564281684,0.0147186320223719,NA,NA,NA,NA,NA,NA,-0.00735565955552668,24466.1887424022,24569.9172641089,0.733890876323011,0.959946040233298,"Gamma(log)",17,-12216.0943712011,24466.3752140658,NA,NA
"693",4.32373202952405,"+",NA,-0.00100636501848325,"+","+",NA,NA,0.00168212476417639,-0.00744178187121767,0.0214201860376912,0.983154660389814,0.0122014678109513,NA,NA,NA,NA,NA,NA,NA,24467.3351948974,24571.0637166041,0.734022717034875,0.95989405751357,"Gamma(log)",17,-12216.6675974487,24467.521666561,NA,NA
"694",4.32365998201016,"+",NA,-0.00103438454017438,"+","+",NA,NA,NA,-0.0070037657837445,0.0217737991084336,0.98312324582416,0.0120984444284436,NA,NA,NA,NA,NA,0.000371618517428268,NA,24467.43915054,24571.1676722468,0.733940121488485,0.959887556033077,"Gamma(log)",17,-12216.71957527,24467.6256222036,NA,NA
"695",4.32557366656279,"+",NA,-0.00114556537051508,"+","+",-0.00207065910340638,NA,0.000986359304088781,-0.00468802061335576,0.0207145821655062,0.983579496843003,NA,NA,NA,NA,NA,NA,NA,NA,24475.4441675113,24579.172689218,0.73555901075382,0.959870376439683,"Gamma(log)",17,-12220.7220837556,24475.6306391749,NA,NA
"696",4.32546000936175,"+",NA,-0.00112301120128711,"+","+",-0.00202720484493259,NA,NA,-0.00538345418948145,0.020927801404697,0.983577810586294,NA,NA,NA,NA,NA,NA,0.00214797315763843,NA,24475.2870314915,24579.0155531983,0.735523674092145,0.959871869992761,"Gamma(log)",17,-12220.6435157458,24475.4735031552,NA,NA
"697",4.32393506005257,"+",NA,NA,"+","+",-0.00352398415735496,NA,0.00162790891295105,-0.00696006206252286,0.0215476862810611,0.983749667498224,0.012582898325797,NA,NA,NA,NA,NA,NA,NA,24466.7628423736,24570.4913640803,0.733856519898482,0.959950008817085,"Gamma(log)",17,-12216.3814211868,24466.9493140372,NA,NA
"698",4.00739062750027,"+",0.0552221985678355,0.0180536288521206,"+",NA,0.0759573486109182,0.0313020081242581,NA,NA,NA,NA,-0.00454121987660515,NA,0.037608747340615,NA,NA,0.0236976156672464,NA,NA,31558.9336273608,31650.4587935726,0.00845375911488904,0.778239030573979,"Gamma(log)",15,-15764.4668136804,31559.0797905764,NA,NA
"699",3.99416823589193,"+",0.0618669822337511,0.0184836199292655,NA,"+",0.0749954973950656,0.0319843869444599,NA,NA,NA,NA,-0.00389746060206166,NA,0.0361819641940244,NA,NA,0.0268423598374271,NA,NA,31560.5951832573,31658.2220272166,0.00842059943243307,0.778320269913881,"Gamma(log)",16,-15764.2975916287,31560.7608853591,NA,NA
"700",4.00437652419968,"+",0.0669994741468729,0.0218509624525581,"+","+",NA,0.0333405073420266,NA,NA,NA,NA,-0.000527586664002308,NA,0.048871927431521,NA,NA,0.0380450186435416,NA,NA,31594.7230246354,31698.4515463422,0.00593427317549465,0.778612006161046,"Gamma(log)",17,-15780.3615123177,31594.909496299,NA,NA
"701",4.01409738668166,"+",0.0504134900059866,0.0187879225019405,"+",NA,0.0751611476308006,0.0316286846269954,NA,NA,NA,NA,-0.00291128773519558,0.0442329667153877,0.032749630631504,NA,NA,NA,NA,NA,31551.7520097295,31643.2771759413,0.00917343685163948,0.778026817580166,"Gamma(log)",15,-15760.8760048648,31551.8981729451,NA,NA
"702",3.99515348348989,"+",0.0610334949121144,0.0196311443229805,NA,"+",0.0741361062924595,0.0326627625823894,NA,NA,NA,NA,-0.00195206288885161,0.0542109110400624,0.0294064827581929,NA,NA,NA,NA,NA,31551.1980738854,31648.8249178446,0.00924888532691995,0.777800247479523,"Gamma(log)",16,-15759.5990369427,31551.3637759871,NA,NA
"703",4.00228013973893,"+",0.0582774449199771,0.0187133761105409,"+",NA,0.0765005419628565,0.0308868426709909,NA,NA,0.0261310828625294,NA,-0.00578163771138675,NA,0.0437891178774793,NA,NA,NA,NA,NA,31557.7580015243,31649.2831677361,0.00861911413294058,0.779063180304501,"Gamma(log)",15,-15763.8790007621,31557.9041647398,NA,NA
"704",3.99428017978676,"+",0.0646382378273345,0.0188770513310047,NA,"+",0.076366811788467,0.0310700962793163,NA,NA,0.0336759901639151,NA,-0.00572387617094121,NA,0.0433545083913363,NA,NA,NA,NA,NA,31558.0800861805,31655.7069301398,0.00875894895487754,0.778822253141183,"Gamma(log)",16,-15763.0400430902,31558.2457882822,NA,NA
"705",4.00116636898386,"+",0.0561172732604229,0.0202914877373011,"+","+",0.0793175383284961,0.0312586339423285,NA,NA,NA,NA,-0.00757688942444844,NA,0.0478700709857451,NA,NA,NA,NA,NA,31564.8203994657,31668.5489211725,0.00828558071767579,0.779340442314522,"Gamma(log)",17,-15765.4101997329,31565.0068711294,NA,NA
"706",4.01111240555066,"+",0.0601324678182051,0.0234168991088082,"+","+",NA,0.0338288999993258,NA,NA,NA,NA,0.00108423290025807,0.0625288608638222,0.0448153226641797,NA,NA,NA,NA,NA,31584.7778604371,31688.5063821438,0.00714414621994556,0.778431860717388,"Gamma(log)",17,-15775.3889302186,31584.9643321007,NA,NA
"707",3.99588615281854,"+",0.0718367575301102,0.0233079823318242,"+","+",NA,0.0327281771197254,NA,NA,0.038137904484855,NA,-0.00290942590253437,NA,0.0596104837239559,NA,NA,NA,NA,NA,31593.8237260268,31697.5522477336,0.00622658200436024,0.779907286245944,"Gamma(log)",17,-15779.9118630134,31594.0101976905,NA,NA
"708",4.00714247462199,"+",0.0541591139355883,0.0177673651235694,"+","+",0.0762429555263191,0.0313476828051292,NA,NA,NA,NA,NA,NA,0.0349864780115897,NA,NA,0.0287848618823589,NA,NA,31561.7469601289,31665.4754818357,0.00856769786394337,0.778165307186041,"Gamma(log)",17,-15763.8734800645,31561.9334317925,NA,NA
"709",4.015404676298,"+",0.0475581610423463,0.0185074715631255,"+","+",0.0761382380303683,0.0317162610738841,NA,NA,NA,NA,NA,0.0584619340542999,0.0290045035977928,NA,NA,NA,NA,NA,31551.0416792842,31654.770200991,0.00973606159920502,0.777674119121463,"Gamma(log)",17,-15758.5208396421,31551.2281509479,NA,NA
"710",4.00063818357209,"+",0.0577203995445097,0.0185158571888871,"+","+",0.077048003163552,0.0308323035321336,NA,NA,0.0332510861001913,NA,NA,NA,0.0419526273245574,NA,NA,NA,NA,NA,31559.9497676094,31663.6782893162,0.00880811580016254,0.779211888726319,"Gamma(log)",17,-15762.9748838047,31560.1362392731,NA,NA
"711",4.01414405358228,"+",0.0499158360122944,0.0188744118266338,"+",NA,0.0758601019516971,0.0316396992164859,NA,NA,NA,NA,-0.00119233505827422,0.0463816133355628,NA,0.0270674315001618,NA,NA,NA,NA,31553.4207884413,31644.9459546532,0.00904333903467706,0.777407874035617,"Gamma(log)",15,-15761.7103942207,31553.5669516569,NA,NA
"712",3.99543285737207,"+",0.0607100193122695,0.0196457722890392,NA,"+",0.074973973419995,0.0326674651710788,NA,NA,NA,NA,-0.000220798904153453,0.0566384645259409,NA,0.0234155647394016,NA,NA,NA,NA,31552.7121718898,31650.3390158491,0.0091375771159848,0.777225635153655,"Gamma(log)",16,-15760.3560859449,31552.8778739915,NA,NA
"713",4.00185350347645,"+",0.0578841761794333,0.0189106916402831,"+",NA,0.0773361475057163,0.0308589434695688,NA,NA,0.0269565975743536,NA,-0.0041726975642264,NA,NA,0.0382870258242403,NA,NA,NA,NA,31560.2251669349,31651.7503331467,0.0084273745488847,0.778262285374978,"Gamma(log)",15,-15765.1125834674,31560.3713301505,NA,NA
"714",3.99464270860855,"+",0.0642030939677009,0.0190189984749544,NA,"+",0.0773945713888168,0.0310025821430864,NA,NA,0.0343429157976493,NA,-0.00416546968769607,NA,NA,0.037572377663424,NA,NA,NA,NA,31560.5962430781,31658.2230870373,0.00856696957259931,0.777992868789574,"Gamma(log)",16,-15764.298121539,31560.7619451798,NA,NA
"715",4.00095139719144,"+",0.0556196547746965,0.0205228887029899,"+","+",0.0802907309404384,0.0312389242471101,NA,NA,NA,NA,-0.00601961109719536,NA,NA,0.0420874360493445,NA,NA,NA,NA,31567.6117063758,31671.3402280826,0.00808711020980082,0.778479102066379,"Gamma(log)",17,-15766.8058531879,31567.7981780394,NA,NA
"716",4.01150563107676,"+",0.0593485724409271,0.023607098160306,"+","+",NA,0.0338553208439018,NA,NA,NA,NA,0.00279552881417619,0.065010811667782,NA,0.0392375131715733,NA,NA,NA,NA,31587.0474467723,31690.7759684791,0.00693837487057456,0.777523437186336,"Gamma(log)",17,-15776.5237233862,31587.233918436,NA,NA
"717",3.99584787306263,"+",0.0711569960557345,0.0236511747389376,"+","+",NA,0.0327097576713892,NA,NA,0.0389753122514871,NA,-0.00134553536548314,NA,NA,0.0542035796627842,NA,NA,NA,NA,31597.1760147065,31700.9045364132,0.00591482474329022,0.778748887080885,"Gamma(log)",17,-15781.5880073532,31597.3624863701,NA,NA
"718",4.01610516404456,"+",0.0458981958364836,0.0188044931397213,"+",NA,0.0799038768528719,0.0313725488541319,NA,0.0532417073685255,NA,NA,0.00113051887982484,NA,NA,NA,0.0141975672353217,NA,NA,NA,31551.5822688626,31643.1074350744,0.00927160450808946,0.77728895106214,"Gamma(log)",15,-15760.7911344313,31551.7284320782,NA,NA
"719",3.99142788138492,"+",0.0589239178711181,0.0204345468706135,NA,"+",0.0775425949145313,0.0324721045458658,NA,0.0553863531205882,NA,NA,0.00172109525377219,NA,NA,NA,0.0156442259053798,NA,NA,NA,31552.8001639661,31650.4270079254,0.00917380134157078,0.777251312045894,"Gamma(log)",16,-15760.400081983,31552.9658660678,NA,NA
"720",4.00185675182988,"+",0.056174185020013,0.0177434439130992,"+",NA,0.0812687565694269,0.0310667458118567,NA,NA,0.0186688141035177,NA,0.00809986801432039,NA,NA,NA,0.0301753536312178,NA,NA,NA,31563.7609707737,31655.2861369856,0.00805670344626239,0.777885928640812,"Gamma(log)",15,-15766.8804853869,31563.9071339893,NA,NA
"721",3.99426971333839,"+",0.062589840337006,0.0177079937221627,NA,"+",0.0811837902449145,0.031257796649205,NA,NA,0.0271108172598938,NA,0.00756271311281794,NA,NA,NA,0.0316899062171069,NA,NA,NA,31563.2805768458,31660.9074208051,0.00827065736555361,0.777547301537467,"Gamma(log)",16,-15765.6402884229,31563.4462789475,NA,NA
"722",4.00411233579063,"+",0.0524899253971218,0.0184329504261783,"+","+",0.0832686623012113,0.0312649563183216,NA,NA,NA,NA,0.00708213520598285,NA,NA,NA,0.0418370930261937,NA,NA,NA,31567.5996242681,31671.3281459749,0.00802514225967564,0.777441036457256,"Gamma(log)",17,-15766.7998121341,31567.7860959318,NA,NA
"723",4.00832252000183,"+",0.0558141852957727,0.0242061254371265,"+","+",NA,0.0337611341773812,NA,0.0664577304138321,NA,NA,0.00982960648603753,NA,NA,NA,0.0231484548686717,NA,NA,NA,31590.2657736018,31693.9942953085,0.00655385458898914,0.777527530659418,"Gamma(log)",17,-15778.1328868009,31590.4522452654,NA,NA
"724",3.99559313610723,"+",0.0696749855282559,0.0219216891576129,"+","+",NA,0.033235282960438,NA,NA,0.0303620375509526,NA,0.0174833246256556,NA,NA,NA,0.0416472657819656,NA,NA,NA,31605.1758853529,31708.9044070596,0.00520356909610939,0.778269429985176,"Gamma(log)",17,-15785.5879426764,31605.3623570165,NA,NA
"725",4.00500659378218,"+",0.0571645998358756,0.0161786829860238,"+",NA,0.0801498823280815,0.0314579493717026,NA,NA,NA,NA,0.00751528743165682,NA,NA,NA,NA,0.0387620116242905,0.00178500464156261,NA,31565.4465991538,31656.9717653657,0.00795728756726682,0.777771151058655,"Gamma(log)",15,-15767.7232995769,31565.5927623694,NA,NA
"726",3.99426945943603,"+",0.0620574220848216,0.0163293867320343,NA,"+",0.0794355807182943,0.0320582048724639,NA,NA,NA,NA,0.00755442840362172,NA,NA,NA,NA,0.0422606398245793,0.000988488722278059,NA,31566.5268119586,31664.1536559179,0.00800653500049099,0.777911246887758,"Gamma(log)",16,-15767.2634059793,31566.6925140604,NA,NA
"727",4.01766430892464,"+",0.0471098183475858,0.0175843100197008,"+",NA,0.0783892327528835,0.0314213203548277,NA,0.052935783206975,NA,NA,0.00127038555311199,NA,NA,NA,NA,0.0184382976361083,NA,NA,31551.0183920282,31642.5435582401,0.00939738970444819,0.777155466954985,"Gamma(log)",15,-15760.5091960141,31551.1645552438,NA,NA
"728",3.99329580446731,"+",0.0591404701071965,0.0189659452918581,NA,"+",0.0758070159045024,0.0325498416422843,NA,0.0549912206149552,NA,NA,0.00203203318622168,NA,NA,NA,NA,0.0209625977931855,NA,NA,31552.0247305291,31649.6515744884,0.00931052577458256,0.77719356821514,"Gamma(log)",16,-15760.0123652646,31552.1904326309,NA,NA
"729",4.00617282039837,"+",0.0567580457366808,0.0156754474111399,"+","+",0.0807047323680141,0.0314085611232344,NA,NA,NA,NA,0.00740787759799783,NA,NA,NA,NA,0.0440702173767447,NA,NA,31567.7467697844,31671.4752914912,0.00813427885221666,0.777521022294435,"Gamma(log)",17,-15766.8733848922,31567.9332414481,NA,NA
"730",4.00224021243252,"+",0.0710016212202407,0.0189099433667822,"+","+",NA,0.0337128624164071,NA,NA,NA,NA,0.0175227098563312,NA,NA,NA,NA,0.0626470947266218,-0.00560444736653864,NA,31605.5276458372,31709.2561675439,0.00506555731707858,0.778033864497698,"Gamma(log)",17,-15785.7638229186,31605.7141175008,NA,NA
"731",4.01244547088192,"+",0.0572166722895508,0.0214350077985776,"+","+",NA,0.0337309133438586,NA,0.0638070934190562,NA,NA,0.00989526591435231,NA,NA,NA,NA,0.0356281967254079,NA,NA,31587.1923174653,31690.920839172,0.00696093630762479,0.777139323498486,"Gamma(log)",17,-15776.5961587326,31587.3787891289,NA,NA
"732",3.99555661765283,"+",0.0649098831808929,0.018728011823767,NA,NA,0.0774775966628711,0.0318152261394725,-0.0194311403895656,0.0573918304044231,0.0242393298413816,NA,0.000895665180351605,NA,NA,NA,NA,NA,NA,NA,31548.8383453403,31634.2618338046,0.00925819010763972,0.778293117487761,"Gamma(log)",14,-15760.4191726701,31548.9661992216,NA,NA
"733",4.01398276212092,"+",0.0490828657016603,0.0190169367455391,"+",NA,0.0812647426887661,0.0313883451078416,-0.0144517671170035,0.0646468083644986,NA,NA,-0.000337042682013453,NA,NA,NA,NA,NA,NA,NA,31551.4706882055,31642.9958544173,0.00926515616556847,0.778222240032586,"Gamma(log)",15,-15760.7353441027,31551.6168514211,NA,NA
"734",3.98823534667953,"+",0.0621695061121586,0.0207915458659709,NA,"+",0.0784131918458847,0.0325327915435334,-0.0142144295585969,0.0678174972731185,NA,NA,0.000537717590531035,NA,NA,NA,NA,NA,NA,NA,31552.886881447,31650.5137254063,0.00920479196487041,0.778274622241853,"Gamma(log)",16,-15760.4434407235,31553.0525835487,NA,NA
"735",3.99428253680168,"+",0.062780168299291,0.0176283680618057,"+",NA,0.0841012446232249,0.0309764531412394,0.00031031415384192,NA,0.0315913221898729,NA,0.00875854456415361,NA,NA,NA,NA,NA,NA,NA,31568.1958688278,31659.7210350396,0.00778153022392256,0.7793723323602,"Gamma(log)",15,-15769.0979344139,31568.3420320434,NA,NA
"736",3.99143913642104,"+",0.0664725517660867,0.0174536582107453,NA,"+",0.0847178398250371,0.0309482288857193,0.00129107248800042,NA,0.0384301221379201,NA,0.00819123912913841,NA,NA,NA,NA,NA,NA,NA,31568.2311568172,31665.8580007765,0.00795986511684264,0.77903525050613,"Gamma(log)",16,-15768.1155784086,31568.396858919,NA,NA
"737",3.99513021278417,"+",0.0585441187978566,0.0191909955440501,"+","+",0.0880852201406808,0.0314573522083787,0.0108313104323906,NA,NA,NA,0.00773568688466342,NA,NA,NA,NA,NA,NA,NA,31576.5258391658,31680.2543608725,0.00743561883812455,0.77938957876732,"Gamma(log)",17,-15771.2629195829,31576.7123108294,NA,NA
"738",4.01144379892994,"+",0.0519314582334091,0.017904411000009,"+",NA,0.0798277427233603,0.0318280642999995,NA,NA,NA,NA,0.00811278215105551,0.0552704475823935,NA,NA,NA,NA,-0.00121288493429552,NA,31557.0726538476,31648.5978200594,0.00869320122586859,0.777954444815608,"Gamma(log)",15,-15763.5363269238,31557.2188170632,NA,NA
"739",3.99387594683425,"+",0.0621357519448025,0.018613184515469,NA,"+",0.0785148178274658,0.0328169608167201,NA,NA,NA,NA,0.0080571083568919,0.0664009362423171,NA,NA,NA,NA,-0.00363143215825005,NA,31555.3219154717,31652.948759431,0.00890753512046219,0.777729553846491,"Gamma(log)",16,-15761.6609577358,31555.4876175734,NA,NA
"740",3.996029651926,"+",0.0630656299631575,0.0189049983264527,NA,NA,0.0773638205527673,0.0319274609535219,NA,0.0551115971217175,0.0198768711574344,NA,0.00287205324635345,NA,NA,NA,NA,NA,-0.00931431940767466,NA,31550.2183051737,31635.6417936381,0.00912998696956574,0.777993620478979,"Gamma(log)",14,-15761.1091525869,31550.346159055,NA,NA
"741",4.01475613646382,"+",0.0482481696196757,0.0189343005603326,"+",NA,0.0808255715765393,0.0313787448428582,NA,0.0636567982489717,NA,NA,0.00165244335188334,NA,NA,NA,NA,NA,-0.0102510766634016,NA,31551.9834275384,31643.5085937502,0.00923479715458642,0.778006216560398,"Gamma(log)",15,-15760.9917137692,31552.129590754,NA,NA
"742",3.98890449929582,"+",0.0613862052926185,0.0206799389291982,NA,"+",0.0781464945500765,0.0325271373386566,NA,0.0668886522645406,NA,NA,0.00244830329396065,NA,NA,NA,NA,NA,-0.0103699819523745,NA,31553.32215129,31650.9489952493,0.00916545501025553,0.778072601807288,"Gamma(log)",16,-15760.661075645,31553.4878533917,NA,NA
"743",3.99566281879064,"+",0.0604987551074464,0.0177888530668583,"+",NA,0.0842191068942526,0.031044352442951,NA,NA,0.0302582776106326,NA,0.00681851869712595,NA,NA,NA,NA,NA,0.011661484784604,NA,31567.341122284,31658.8662884959,0.00783738864419671,0.779073535485758,"Gamma(log)",15,-15768.670561142,31567.4872854996,NA,NA
"744",3.99222065436204,"+",0.0648730454431392,0.0176489433328461,NA,"+",0.0847520126238175,0.031024128431981,NA,NA,0.0374510145100647,NA,0.00631669384483424,NA,NA,NA,NA,NA,0.0114174650792449,NA,31567.4212556301,31665.0480995893,0.00801464770501962,0.778762390451476,"Gamma(log)",16,-15767.710627815,31567.5869577318,NA,NA
"745",3.9951647368098,"+",0.0579346667549565,0.0193511749242375,"+","+",0.0883238282395774,0.0314967428909679,NA,NA,NA,NA,0.00524128570498001,NA,NA,NA,NA,NA,0.0149869658944582,NA,31575.7853279199,31679.5138496266,0.00748239197303389,0.779368854841093,"Gamma(log)",17,-15770.8926639599,31575.9717995835,NA,NA
"746",4.01414484552044,"+",0.0499158617261838,0.0188741323020592,"+",NA,0.0758604128291483,0.0316399562279752,NA,NA,NA,NA,-0.00347119463876471,0.0463818579856594,NA,NA,NA,NA,NA,0.0278907310864195,31553.4207890426,31644.9459552544,0.00904340272406475,0.777406778566487,"Gamma(log)",15,-15761.7103945213,31553.5669522581,NA,NA
"747",3.99542466160099,"+",0.0607102172429458,0.0196461480356366,NA,"+",0.0749729167785603,0.0326664894014037,NA,NA,NA,NA,-0.00219137358422745,0.0566382442000456,NA,NA,NA,NA,NA,0.0241281835823775,31552.7121703875,31650.3390143467,0.00913743179721688,0.777226663561056,"Gamma(log)",16,-15760.3560851937,31552.8778724892,NA,NA
"748",4.01397299300351,"+",0.0488027412381086,0.0175597863136515,"+","+",0.080745972042474,0.0318571624846902,NA,NA,NA,NA,0.0075199889779469,0.0690638401061494,NA,NA,NA,NA,NA,NA,31555.3244747345,31659.0529964413,0.00934756117676019,0.777445211185165,"Gamma(log)",17,-15760.6622373673,31555.5109463982,NA,NA
"749",4.0135084486788,"+",0.0492295983075894,0.0181756713330623,"+",NA,0.0798179832440305,0.0311697190632177,NA,0.055285865127613,0.0168375507784879,NA,0.00147571923001102,NA,NA,NA,NA,NA,NA,NA,31551.1135683734,31642.6387345852,0.00940503895824642,0.777807169586815,"Gamma(log)",15,-15760.5567841867,31551.259731589,NA,NA
"750",3.99305620106014,"+",0.0613494725580369,0.0191578389827912,NA,"+",0.0776423117899027,0.0318569000121263,NA,0.0573869019525502,0.0262092141306085,NA,0.00212014397198902,NA,NA,NA,NA,NA,NA,NA,31550.6669068286,31648.2937507879,0.00953966330207594,0.777569133960479,"Gamma(log)",16,-15759.3334534143,31550.8326089304,NA,NA
"751",4.0115176620836,"+",0.0450940535074246,0.0195927433227855,"+","+",0.0809597692659185,0.0314413851720394,NA,0.0671672159903162,NA,NA,0.000884583456162818,NA,NA,NA,NA,NA,NA,NA,31553.3349184742,31657.063440181,0.00954729303150302,0.777679604153869,"Gamma(log)",17,-15759.6674592371,31553.5213901379,NA,NA
"752",4.00185324849768,"+",0.0578844928981929,0.0189106246337668,"+",NA,0.0773362950445679,0.0308587653150925,NA,NA,0.026956650754238,NA,-0.00739602416530194,NA,NA,NA,NA,NA,NA,0.039451758156175,31560.225167284,31651.7503334958,0.00842738697454638,0.77826199645219,"Gamma(log)",15,-15765.112583642,31560.3713304996,NA,NA
"753",3.99464224735112,"+",0.0642034124733584,0.0190189593159918,NA,"+",0.0773945107606016,0.0310025744527009,NA,NA,0.0343429722688128,NA,-0.00732889154834429,NA,NA,NA,NA,NA,NA,0.0387157902054376,31560.5962434242,31658.2230873834,0.00856701105770299,0.777992466036267,"Gamma(log)",16,-15764.2981217121,31560.7619455259,NA,NA
"754",4.00095222567839,"+",0.0556207527590328,0.020523063657271,"+","+",0.0802906344875015,0.0312387738404173,NA,NA,NA,NA,-0.00956384858179985,NA,NA,NA,NA,NA,NA,0.0433688109782318,31567.6117056822,31671.340227389,0.0080871689130271,0.778478772460277,"Gamma(log)",17,-15766.8058528411,31567.7981773459,NA,NA
"755",3.9943355133074,"+",0.0629532306936092,0.0171713023632618,"+","+",0.0851341848448674,0.0308186767681332,NA,NA,0.0385823721656724,NA,0.00846138013458854,NA,NA,NA,NA,NA,NA,NA,31570.147282273,31673.8758039797,0.00798280491078121,0.779260105774286,"Gamma(log)",17,-15768.0736411365,31570.3337539366,NA,NA
"756",4.0072514944864,"+",0.0664818231616714,0.0223324096673601,"+",NA,NA,0.0333068890846153,-0.0213124788415051,0.0682534091845731,0.0294461742395388,NA,0.00880997316878292,NA,NA,NA,NA,NA,NA,NA,31587.4334216646,31678.9585878764,0.00646383859017298,0.779019103590901,"Gamma(log)",15,-15778.7167108323,31587.5795848802,NA,NA
"757",3.99506822463315,"+",0.0721804951944457,0.0232675486418493,NA,"+",NA,0.033503913819521,-0.022976161453906,0.0758548049709918,0.0346546829398008,NA,0.00908320532434968,NA,NA,NA,NA,NA,NA,NA,31584.7980874935,31682.4249314528,0.00685380223892235,0.778536142358149,"Gamma(log)",16,-15776.3990437467,31584.9637895952,NA,NA
