"","cond((Int))","disp((Int))","cond(Age_of_protection)","cond(btwdegree)","cond(Class)","cond(FE)","cond(grav_neiBR)","cond(grav_total)","cond(IndegreeNeiBR)","cond(InflowLR)","cond(Richness)","cond(SelfR)","cond(InflowBR)","cond(IndegreeBR)","cond(InflowNeiBR)","cond(CorridorIndegreeBR)","cond(InflowMPABR)","cond(IndegreeMPABR)","cond(InflowLRBR)","AIC","BIC","R2.R2m","R2.R2c","family","df","logLik","AICc","delta","weight"
"2137",5.71887876879885,"+",0.266617438477075,0.0356830688303692,NA,"+",-0.0998085804314344,-0.0637113628745478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.168317135882022,45971.7221717593,46057.1456602237,0.0240206600955463,0.419151389725337,"Gamma(log)",14,-22971.8610858796,45971.8500256406,323.437770135279,3.73892638246714e-72
"3322",5.71410771129465,"+",0.26110838176047,NA,NA,NA,-0.0949032156088129,-0.0641055012100951,-0.0162429869810129,-0.151614493515911,NA,NA,NA,NA,NA,NA,NA,NA,NA,45971.9331884412,46039.0516436632,0.0226941014748579,0.412335996853331,"Gamma(log)",11,-22974.9665942206,45972.013480412,323.601224906699,3.44550719827421e-72
"5101",5.70678065549996,"+",0.258755021348812,NA,NA,NA,NA,-0.0629797991356872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.185500892264075,45971.9668638721,46026.8819635992,0.0217745914239323,0.408936834334197,"Gamma(log)",9,-22976.9834319361,45972.0215751183,323.609319613039,3.43159019630239e-72
"3804",5.68694049594864,"+",0.277088445908738,NA,NA,"+",NA,NA,NA,NA,NA,-0.0800012901762451,NA,NA,-0.00770543310841406,-0.199711545493636,NA,NA,NA,45971.9130495479,46051.2348602648,0.0250436337776047,0.423018460450131,"Gamma(log)",13,-22972.9565247739,45972.0238225241,323.611567018852,3.42773627416174e-72
"3813",5.70501672143484,"+",0.273714652994865,NA,NA,NA,-0.0922665707106975,NA,-0.0185961300445539,NA,NA,-0.0208813719673063,NA,NA,NA,NA,NA,NA,-0.153458338298913,45971.9668729442,46039.0853281662,0.0232705716350186,0.427603517191346,"Gamma(log)",11,-22974.9834364721,45972.047164915,323.63490940968,3.38796304631556e-72
"3785",5.70501687017249,"+",0.273714755601283,NA,NA,NA,-0.0922665436242859,NA,-0.0185964712672723,NA,NA,-0.0334200312244093,-0.148926217699434,NA,NA,NA,NA,NA,NA,45971.9668761959,46039.0853314179,0.0232705708246388,0.42760365801766,"Gamma(log)",11,-22974.9834380979,45972.0471681667,323.634912661371,3.38795753801566e-72
"2514",5.68966139141892,"+",0.272585028947732,0.0663197615970656,NA,"+",-0.0923141310321054,NA,NA,NA,NA,NA,NA,NA,-0.0100840470931717,-0.186759303540823,NA,NA,NA,45972.0286401188,46057.4521285832,0.0250164327017231,0.429373172499937,"Gamma(log)",14,-22972.0143200594,45972.1564940001,323.744238494801,3.20773258244696e-72
"2050",5.71610425634702,"+",0.260289569613583,0.0383740500460472,NA,NA,-0.101312125320281,-0.0641126205997559,-0.0177466731769378,-0.148827804800132,NA,NA,NA,NA,NA,NA,NA,NA,NA,45972.0947226463,46045.3148556157,0.0228810175876183,0.414127834025594,"Gamma(log)",12,-22974.0473613231,45972.1896420256,323.777386520342,3.15500573636216e-72
"2157",5.71502745407616,"+",0.266170497989291,NA,NA,NA,-0.094164395851116,-0.0645228411337447,-0.0230231730367233,-0.134990122402263,NA,-0.0388027889136693,NA,NA,NA,NA,NA,NA,NA,45972.1584624601,46045.3785954296,0.0230890887337239,0.413044043164835,"Gamma(log)",12,-22974.0792312301,45972.2533818395,323.841126334199,3.05604136611297e-72
"3372",5.71610972974155,"+",0.266079399241546,NA,NA,"+",-0.0941560519104639,-0.0636031629244884,NA,NA,NA,NA,-0.169353579600771,NA,NA,NA,NA,NA,NA,45972.1457842858,46051.4675950027,0.02370482733227,0.417431761632522,"Gamma(log)",13,-22973.0728921429,45972.2565572621,323.844301756806,3.05119310452967e-72
"2237",5.69528039598652,"+",0.265131010265173,NA,NA,"+",-0.0796111952354445,-0.0628156101398335,NA,NA,NA,NA,NA,NA,NA,-0.191123906855394,0.0215115420442499,NA,NA,45972.1766280783,46057.6001165427,0.0244668099434598,0.414962091231234,"Gamma(log)",14,-22972.0883140392,45972.3044819596,323.892226454322,2.97894838465991e-72
"2239",5.69577357195137,"+",0.26937227988457,NA,NA,"+",-0.0813242331480123,-0.0633028096391639,NA,NA,NA,NA,NA,NA,-0.0168596354262934,-0.174715136478245,NA,NA,NA,45972.2634611669,46057.6869496313,0.0244398563832526,0.415755374069792,"Gamma(log)",14,-22972.1317305834,45972.3913150482,323.979059542879,2.85238019794473e-72
"2448",5.70695809061421,"+",0.272702108187515,0.0364671436280701,NA,NA,-0.0983640401260138,NA,-0.0199663585264903,NA,NA,-0.032733382145435,-0.146361028109299,NA,NA,NA,NA,NA,NA,45972.30603956,46045.5261725294,0.023397123920727,0.429131505226854,"Gamma(log)",12,-22974.15301978,45972.4009589394,323.988703434079,2.83865928313694e-72
"2476",5.7069577211236,"+",0.272702068368953,0.0364671679488207,NA,NA,-0.0983640289941328,NA,-0.0199663111104478,NA,NA,-0.0204111278152135,NA,NA,NA,NA,NA,NA,-0.150814682130745,45972.3060410166,46045.526173986,0.0233971229297553,0.42913144363937,"Gamma(log)",12,-22974.1530205083,45972.4009603959,323.988704890653,2.8386572157791e-72
"4626",5.68342636066987,"+",0.25626812585547,0.0551809843684729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.214134368215015,0.0334790849823752,NA,NA,45972.3861321574,46033.4029096319,0.0232792858949085,0.420409803188923,"Gamma(log)",10,-22976.1930660787,45972.4530217895,324.040766284204,2.76571843276319e-72
"1015",5.71696138272759,"+",0.265229848973549,0.0375691429277626,NA,NA,-0.100420945103121,-0.0645165550892348,-0.0243603740701047,-0.132558041366507,NA,-0.0380330536390854,NA,NA,NA,NA,NA,NA,NA,45972.395446009,46051.7172567259,0.0232608667625694,0.414776391976307,"Gamma(log)",13,-22973.1977230045,45972.5062189852,324.093963479958,2.69312393615336e-72
"5461",5.68237794681115,"+",0.261766515903387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.191851527491876,NA,NA,NA,45972.5278213443,46021.3412433239,0.0225900495025891,0.418601680945031,"Gamma(log)",8,-22978.2639106721,45972.5715770416,324.159321536354,2.60653774484562e-72
"3290",5.68800292819855,"+",0.25886771259073,0.0542397894769543,NA,"+",NA,-0.0619585337936237,NA,NA,NA,NA,NA,NA,NA,-0.21037522848117,NA,NA,NA,45972.4929818825,46051.8147925994,0.0238820680432984,0.411259071146821,"Gamma(log)",13,-22973.2464909413,45972.6037548588,324.191499353525,2.56493695040379e-72
"2099",5.71771576704945,"+",0.265062543553676,0.0361621632769035,NA,"+",-0.100436643164408,-0.0635933557127937,NA,NA,NA,NA,-0.166786734033466,NA,NA,NA,NA,NA,NA,45972.5031827419,46057.9266712063,0.0238644053707008,0.419029704465118,"Gamma(log)",14,-22972.251591371,45972.6310366232,324.218781117917,2.53018649986696e-72
"5093",5.70612043525932,"+",0.256842028491822,NA,NA,NA,NA,-0.0628249467694717,NA,NA,NA,NA,-0.183967200744656,NA,NA,NA,NA,NA,NA,45972.8201165003,46027.7352162274,0.0215760610947628,0.408628366996466,"Gamma(log)",9,-22977.4100582501,45972.8748277465,324.462572241187,2.23982436374411e-72
"2255",5.7149724679578,"+",0.269116957998235,NA,NA,"+",-0.0916347504851522,-0.0640162593230542,-0.023847215780658,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.163991565720532,45972.8867776282,46058.3102660926,0.0241040613915199,0.417713238927228,"Gamma(log)",14,-22972.4433888141,45973.0146315095,324.602376004223,2.08860331496401e-72
"5189",5.70979455203546,"+",0.263380793826129,NA,NA,NA,-0.0965438979885043,NA,NA,-0.156999649901118,NA,NA,NA,NA,NA,NA,NA,NA,NA,45972.9877789775,46027.9028787046,0.0218058434763,0.422338899219702,"Gamma(log)",9,-22977.4938894888,45973.0424902237,324.630234718461,2.05971209868227e-72
"2175",5.71935981773246,"+",0.269446074745453,NA,NA,"+",-0.0938835861978535,-0.0638980411857841,NA,NA,NA,-0.0319210382079923,-0.157475751249921,NA,NA,NA,NA,NA,NA,45972.9272966802,46058.3507851445,0.0239220284852247,0.417582313263407,"Gamma(log)",14,-22972.4636483401,45973.0551505614,324.64289505616,2.04671495377753e-72
"2207",5.71936240857298,"+",0.269444588668246,NA,NA,"+",-0.0938840711516737,-0.0638983955160429,NA,NA,NA,-0.0186635071305824,NA,NA,NA,NA,NA,NA,-0.162266551357507,45972.9272976693,46058.3507861336,0.0239218460291738,0.417582031972295,"Gamma(log)",14,-22972.4636488346,45973.0551515506,324.642896045276,2.04671394155903e-72
"4627",5.68221612866606,"+",0.261672386609989,0.0523551374704885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0118998835528437,-0.195065416263625,NA,NA,NA,45973.056090076,46034.0728675505,0.023083249993734,0.420928653332733,"Gamma(log)",10,-22976.528045038,45973.1229797081,324.710724202807,1.97846535893853e-72
"4599",5.71197659297149,"+",0.262479271013525,0.0378615490628923,NA,NA,-0.102988858662733,NA,NA,-0.154714438330855,NA,NA,NA,NA,NA,NA,NA,NA,NA,45973.1906201133,46034.2073975878,0.0219507495548321,0.424016817534061,"Gamma(log)",10,-22976.5953100566,45973.2575097454,324.845254240077,1.84976102358379e-72
"4728",5.68877014126857,"+",0.271656477894935,NA,NA,"+",-0.0814630179458825,NA,NA,NA,NA,NA,NA,NA,NA,-0.181919146309948,NA,NA,NA,45973.2287747046,46046.448907674,0.0238928923799006,0.425403538997019,"Gamma(log)",12,-22974.6143873523,45973.3236940839,324.911438578652,1.78955016717673e-72
"4364",5.70785469148046,"+",0.257735013791356,0.0229989671912604,NA,NA,NA,-0.0629488808584641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.18481615861369,45973.2697287611,46034.2865062356,0.0217117810438995,0.409514562295185,"Gamma(log)",10,-22976.6348643806,45973.3366183932,324.924362887927,1.77802310221731e-72
"4415",5.70332393794824,"+",0.260432548819912,NA,NA,NA,NA,-0.063315431082446,-0.0274128432473746,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.176461938432432,45973.2820259034,46034.2988033779,0.0221063723774442,0.409241742773708,"Gamma(log)",10,-22976.6410129517,45973.3489155355,324.936660030231,1.76712434090342e-72
"1111",5.71637552991112,"+",0.268176430026269,0.0366859164038759,NA,"+",-0.0979270650170175,-0.0640311067518926,-0.0259468735561536,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.160696697904721,45973.2067680626,46064.7319342744,0.0242648293686688,0.419326908649746,"Gamma(log)",15,-22971.6033840313,45973.3529312782,324.940675772908,1.76357974232716e-72
"2258",5.71742416992333,"+",0.267154893880813,NA,NA,"+",-0.0939133509373746,-0.0635743321822642,NA,NA,NA,NA,NA,NA,0.0093946221822558,NA,NA,NA,-0.175702254401807,45973.2569993322,46058.6804877966,0.023914523623586,0.417467381005233,"Gamma(log)",14,-22972.6284996661,45973.3848532135,324.972597708234,1.73565475085927e-72
"1031",5.72082672582914,"+",0.268322037126821,0.0353055546463678,NA,"+",-0.0999771794003668,-0.0638750702828145,NA,NA,NA,-0.0309851732801716,-0.155279402187102,NA,NA,NA,NA,NA,NA,45973.3593895123,46064.8845557241,0.0240695051308992,0.419125461325798,"Gamma(log)",15,-22971.6796947561,45973.5055527279,325.093297222607,1.63400648144088e-72
"1063",5.72082543416498,"+",0.268320587342838,0.0353057861217454,NA,"+",-0.0999769276054237,-0.063876106400904,NA,NA,NA,-0.0179120802379932,NA,NA,NA,NA,NA,NA,-0.16000426088563,45973.3593907513,46064.8845569631,0.0240692528314731,0.419128034731241,"Gamma(log)",15,-22971.6796953756,45973.5055539669,325.093298461608,1.63400546917337e-72
"4655",5.71143160055345,"+",0.267523668834288,NA,NA,NA,-0.0965400665458956,NA,NA,-0.143769967938094,NA,-0.035395797744507,NA,NA,NA,NA,NA,NA,NA,45973.4820947252,46034.4988721997,0.022099081768386,0.423008400703232,"Gamma(log)",10,-22976.7410473626,45973.5489843573,325.136728852012,1.5989052052727e-72
"2117",5.68832073767413,"+",0.253672535123933,0.0569830068459671,NA,"+",NA,-0.0616612933726743,NA,NA,NA,NA,NA,NA,NA,-0.22716973670797,0.0383285512894755,NA,NA,45973.4568421303,46058.8803305946,0.0242343742383042,0.411185831726294,"Gamma(log)",14,-22972.7284210651,45973.5846960115,325.172440506249,1.57060880992962e-72
"4374",5.70780925640318,"+",0.260410815890179,NA,NA,NA,NA,-0.0631438960238178,NA,NA,NA,-0.030928744347453,-0.172854270472406,NA,NA,NA,NA,NA,NA,45973.6557648591,46034.6725423336,0.021822390534598,0.408989603389989,"Gamma(log)",10,-22976.8278824295,45973.7226544912,325.310398985923,1.46592153872729e-72
"4382",5.70782284294545,"+",0.260411011514783,NA,NA,NA,NA,-0.0631446436942692,NA,NA,NA,-0.0163757070397207,NA,NA,NA,NA,NA,NA,-0.178114493437563,45973.6557659482,46034.6725434227,0.0218229496363617,0.408975282147456,"Gamma(log)",10,-22976.8278829741,45973.7226555803,325.31040007501,1.46592074046935e-72
"1114",5.71897595424361,"+",0.266153268668318,0.0355475083477969,NA,"+",-0.100038038033678,-0.0635731164383821,NA,NA,NA,NA,NA,NA,0.0085678012777361,NA,NA,NA,-0.172662450980039,45973.6674384679,46065.1926046797,0.0240611894346341,0.419035664680801,"Gamma(log)",15,-22971.8337192339,45973.8136016835,325.401346178209,1.40075375089985e-72
"3655",5.71350631228667,"+",0.266498210588374,0.0369388197150411,NA,NA,-0.102770161058842,NA,NA,-0.141853516216715,NA,-0.0344612805714082,NA,NA,NA,NA,NA,NA,NA,45973.7684765572,46040.8869317792,0.0222339047963891,0.424614516852366,"Gamma(log)",11,-22975.8842382786,45973.848768528,325.436513022752,1.37633898282389e-72
"2226",5.71402158932967,"+",0.267450925790957,NA,NA,"+",-0.092355876307059,-0.0638792562069841,-0.0221655399810942,NA,NA,NA,-0.162563820363652,NA,NA,NA,NA,NA,NA,45973.7735868937,46059.197075358,0.0239135423491691,0.417537207829712,"Gamma(log)",14,-22972.8867934468,45973.9014407749,325.489185269667,1.34056469518517e-72
"4418",5.70779909473807,"+",0.258213417343039,NA,NA,NA,NA,-0.0627848710110376,NA,NA,NA,NA,NA,NA,0.0124404359850101,NA,NA,NA,-0.192462541459548,45973.8400951102,46034.8568725847,0.0218651059871665,0.408815892218494,"Gamma(log)",10,-22976.9200475551,45973.9069847423,325.494729237013,1.33685381736062e-72
"5216",5.68273773413179,"+",0.257966957960838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.203112410990599,0.0276788575189811,NA,NA,45973.9730862771,46028.8881860042,0.0227544197635646,0.418375836660876,"Gamma(log)",9,-22977.9865431385,45974.0277975233,325.615542017978,1.25848996949452e-72
"2062",5.71721027244894,"+",0.275659636180217,0.0444496345305497,NA,NA,-0.108430424784923,-0.0644359473458908,NA,NA,NA,-0.075086295375868,NA,-0.119998245606959,NA,NA,NA,NA,NA,45973.9355932941,46047.1557262636,0.0226260472913297,0.419574206909126,"Gamma(log)",12,-22974.9677966471,45974.0305126735,325.618257168193,1.2567826340195e-72
"4400",5.68822781667431,"+",0.259704123234312,NA,NA,"+",NA,-0.0620572049666658,NA,NA,NA,NA,NA,NA,NA,-0.201403364915103,NA,NA,NA,45974.0112806184,46047.2314135878,0.0233720232115148,0.409120868915934,"Gamma(log)",12,-22975.0056403092,45974.1061999978,325.693944492479,1.2101100768862e-72
"4356",5.70725869333123,"+",0.25581977623825,0.0233649033981797,NA,NA,NA,-0.062794076438335,NA,NA,NA,NA,-0.183321864640713,NA,NA,NA,NA,NA,NA,45974.101056756,46035.1178342305,0.0215133705334182,0.409250240887615,"Gamma(log)",10,-22977.050528378,45974.1679463881,325.75569088279,1.17332093362014e-72
"2228",5.71617660355076,"+",0.265504573670235,NA,NA,"+",-0.0944624016822261,-0.0634368358060795,NA,NA,NA,NA,-0.174565019121968,NA,0.0100394569433529,NA,NA,NA,NA,45974.0717745104,46059.4952629747,0.0237538628964763,0.41730835565138,"Gamma(log)",14,-22973.0358872552,45974.1996283917,325.787372886378,1.15488079534592e-72
"1082",5.71547132993509,"+",0.266550144922002,0.0371059395348622,NA,"+",-0.0987210341185298,-0.0638986100671057,-0.0243182043893487,NA,NA,NA,-0.159285299679081,NA,NA,NA,NA,NA,NA,45974.0556977101,46065.5808639219,0.0240848789899079,0.419179751886493,"Gamma(log)",15,-22972.0278488551,45974.2018609257,325.789605420439,1.1535923592428e-72
"4750",5.71082255130102,"+",0.270936826368296,NA,NA,"+",-0.0934478972185137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.171231824644266,45974.1169304705,46047.3370634399,0.0231345673616717,0.427590389662433,"Gamma(log)",12,-22975.0584652352,45974.2118498498,325.799594344542,1.14784515003776e-72
"4387",5.70299997055258,"+",0.258458903938819,NA,NA,NA,NA,-0.0631477361395687,-0.0258195560956201,NA,NA,NA,-0.175074900811941,NA,NA,NA,NA,NA,NA,45974.2194425421,46035.2362200166,0.0218795793211074,0.408933612538243,"Gamma(log)",10,-22977.1097212711,45974.2863321742,325.87407666893,1.10588424853479e-72
"5217",5.68144157125161,"+",0.262762253054532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0149409861495879,-0.185610991105093,NA,NA,NA,45974.3155329689,46029.230632696,0.0226658370783526,0.419067176077854,"Gamma(log)",9,-22978.1577664845,45974.3702442151,325.957988709837,1.06044562362303e-72
"2119",5.68850327562255,"+",0.259980341577373,0.0533920010816675,NA,"+",NA,-0.0622457369730657,NA,NA,NA,NA,NA,NA,-0.0162036225267979,-0.203565142047544,NA,NA,NA,45974.2695721704,46059.6930606348,0.0239520221906153,0.411691028826238,"Gamma(log)",14,-22973.1347860852,45974.3974260517,325.985170546388,1.04613069070411e-72
"3335",5.71503845061515,"+",0.276481591958752,NA,NA,NA,-0.100717047824265,-0.064442220709895,NA,NA,NA,-0.0765626863808466,NA,-0.119183491568764,NA,NA,NA,NA,NA,45974.3599495002,46041.4784047222,0.0221985479492023,0.417271399813198,"Gamma(log)",11,-22976.1799747501,45974.440241471,326.027985965746,1.02397344275439e-72
"1133",5.71699516461824,"+",0.271635028330344,NA,NA,"+",-0.0915659583702374,-0.0642954530984384,-0.029029786391666,NA,NA,-0.0354749179121672,-0.147282549254024,NA,NA,NA,NA,NA,NA,45974.3027730748,46065.8279392866,0.0242095012379204,0.417718914245524,"Gamma(log)",15,-22972.1513865374,45974.4489362904,326.036680785124,1.01953147321465e-72
"1156",5.71699376174104,"+",0.27163512099439,NA,NA,"+",-0.0915658086163486,-0.0642953604382073,-0.0290295846217691,NA,NA,-0.0230755092814094,NA,NA,NA,NA,NA,NA,-0.151764206793104,45974.3027732437,46065.8279394556,0.0242095270469814,0.417718473822201,"Gamma(log)",15,-22972.1513866219,45974.4489364593,326.036680954057,1.01953138709831e-72
"1084",5.71777238761999,"+",0.26453670685364,0.0360228351642278,NA,"+",-0.100673581081723,-0.0634407992606982,NA,NA,NA,NA,-0.17157705012958,NA,0.00922054853323763,NA,NA,NA,NA,45974.4406055053,46065.9657717171,0.0239103955138938,0.418904975184767,"Gamma(log)",15,-22972.2203027526,45974.5867687209,326.174513215585,9.5163565436474e-73
"3305",5.70428167252759,"+",0.259432596440995,0.0241649737991749,NA,NA,NA,-0.063298902550068,-0.0287295232221269,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.175311640058193,45974.519217658,46041.63767288,0.0220435549463287,0.409850878800663,"Gamma(log)",11,-22976.259608829,45974.5995096288,326.18725412355,9.45592572245781e-73
"3749",5.71239599897726,"+",0.269901780948741,0.0357510570954202,NA,"+",-0.0996804055901967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1686135667058,45974.5124724675,46053.8342831844,0.023251533150579,0.429082849257301,"Gamma(log)",13,-22974.2562362338,45974.6232454438,326.210989938489,9.34436696484439e-73
"5469",5.70040241177179,"+",0.262016177032524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.185593133055694,45974.6950250002,46023.5084469799,0.021205854695837,0.419080606066374,"Gamma(log)",8,-22979.3475125001,45974.7387806976,326.326525192293,8.8198606554425e-73
"4388",5.70718334613491,"+",0.256231389190497,NA,NA,NA,NA,-0.062614714989114,NA,NA,NA,NA,-0.191368681034436,NA,0.0129710238507514,NA,NA,NA,NA,45974.6839316809,46035.7007091554,0.0216709904477286,0.408538342506789,"Gamma(log)",10,-22977.3419658405,45974.750821313,326.338565807731,8.76692189396692e-73
"372",5.71834767643204,"+",0.270632782520045,0.0364061632301173,NA,"+",-0.0978016155903813,-0.064302404763004,-0.0310026069516059,NA,NA,-0.0347676232194882,-0.144332444250715,NA,NA,NA,NA,NA,NA,45974.6478420818,46072.2746860411,0.0243652873352685,0.419312277614919,"Gamma(log)",16,-22971.3239210409,45974.8135441836,326.40128867828,8.49624522951772e-73
"395",5.71834582427209,"+",0.270634674378766,0.036406526773753,NA,"+",-0.0978029520215512,-0.06430221853368,-0.0310018890506197,NA,NA,-0.0226157448728739,NA,NA,NA,NA,NA,NA,-0.148724896509965,45974.647842633,46072.2746865922,0.0243655571491527,0.419312575099163,"Gamma(log)",16,-22971.3239213165,45974.8135447347,326.401289229427,8.49624288818008e-73
"4662",5.70772716443249,"+",0.264379071497996,NA,NA,NA,-0.094796954771242,NA,-0.0152137680750885,-0.152158048152468,NA,NA,NA,NA,NA,NA,NA,NA,NA,45974.7825219051,46035.7992993797,0.0219626191070244,0.422535513595648,"Gamma(log)",10,-22977.3912609526,45974.8494115372,326.437156031941,8.34523444983673e-73
"3358",5.70415741893575,"+",0.262843359043828,NA,NA,NA,NA,-0.0635815203071091,-0.0316564042108375,NA,NA,-0.0213470910004841,NA,NA,NA,NA,NA,NA,-0.165436568865171,45974.770190318,46041.88864554,0.0222087991070666,0.409324755007874,"Gamma(log)",11,-22976.385095159,45974.8504822888,326.438226783495,8.34076780923149e-73
"3332",5.70415543744619,"+",0.262842544645323,NA,NA,NA,NA,-0.0635818588816138,-0.0316562188938626,NA,NA,-0.0348640169127261,-0.160551105929597,NA,NA,NA,NA,NA,NA,45974.770190438,46041.88864566,0.0222087181169083,0.40932446676718,"Gamma(log)",11,-22976.385095219,45974.8504824088,326.438226903527,8.34076730865419e-73
"3849",5.68876636926734,"+",0.268377913916243,NA,NA,"+",-0.0789556639008466,NA,NA,NA,NA,NA,NA,NA,NA,-0.191990235020932,0.0223628883262719,NA,NA,45974.8750131785,46054.1968238954,0.0240226065743772,0.42505702817558,"Gamma(log)",13,-22974.4375065892,45974.9857861548,326.573530649483,7.79516245016884e-73
"4712",5.70962860386632,"+",0.269371816152251,NA,NA,"+",-0.0939613719944472,NA,NA,NA,NA,NA,-0.169697382886523,NA,NA,NA,NA,NA,NA,45974.9230979192,46048.1432308886,0.022976796808488,0.427407170867158,"Gamma(log)",12,-22975.4615489596,45975.0180172985,326.60576179326,7.67054578078703e-73
"3662",5.70974107141236,"+",0.263568816337792,0.0384078778314403,NA,NA,-0.101246599252254,NA,-0.0167158297835272,-0.149382717276581,NA,NA,NA,NA,NA,NA,NA,NA,NA,45974.9429040705,46042.0613592925,0.0221162453201859,0.424248983785526,"Gamma(log)",11,-22976.4714520353,45975.0231960413,326.610940536033,7.65070958175035e-73
"3272",5.70885742683502,"+",0.259354768536251,0.02268883303769,NA,NA,NA,-0.0631083345077927,NA,NA,NA,-0.0158975431001884,NA,NA,NA,NA,NA,NA,-0.177654173060203,45974.9769998298,46042.0954550518,0.0217611378297364,0.409552291817389,"Gamma(log)",11,-22976.4884999149,45975.0572918006,326.645036295304,7.52138667840073e-73
"3264",5.70886055020992,"+",0.259353863821598,0.0226896978923253,NA,NA,NA,-0.0631089023932199,NA,NA,NA,-0.0304137045805887,-0.172407442073365,NA,NA,NA,NA,NA,NA,45974.9770017241,46042.0954569461,0.021761162699479,0.409549814100013,"Gamma(log)",11,-22976.4885008621,45975.0572936949,326.645038189621,7.52137955445731e-73
"3851",5.68917930771158,"+",0.272637407352487,NA,NA,"+",-0.0808172099143768,NA,NA,NA,NA,NA,NA,NA,-0.0155853997495641,-0.175713707113761,NA,NA,NA,45975.0232087048,46054.3450194217,0.0239802290558448,0.425896996150469,"Gamma(log)",13,-22974.5116043524,45975.1339816811,326.721726175783,7.2384390291709e-73
"3769",5.70859219540773,"+",0.269304376035208,NA,NA,NA,-0.0941024149454969,NA,-0.0218813712063542,-0.135790651329451,NA,-0.0382026269254854,NA,NA,NA,NA,NA,NA,NA,45975.066163931,46042.184619153,0.0223401614440354,0.423324689925828,"Gamma(log)",11,-22976.5330819655,45975.1464559018,326.73420039648,7.19343258716857e-73
"4630",5.6816449194859,"+",0.262314646928945,0.0543618147897518,NA,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.210728826907838,NA,NA,NA,45975.10311287,46048.3232458395,0.0235987860289485,0.421411515755632,"Gamma(log)",12,-22975.551556435,45975.1980322494,326.785776744109,7.01029859195819e-73
"3308",5.70880098380009,"+",0.257240407223988,0.0227547906379992,NA,NA,NA,-0.0627656798572052,NA,NA,NA,NA,NA,NA,0.0117218421205232,NA,NA,NA,-0.191381889254843,45975.157113835,46042.275569057,0.0218006878848182,0.409395742541058,"Gamma(log)",11,-22976.5785569175,45975.2374058058,326.825150300523,6.87363801540165e-73
"3711",5.71123999869054,"+",0.268367061416142,0.0362238787043882,NA,"+",-0.100281627178714,NA,NA,NA,NA,NA,-0.167134937476917,NA,NA,NA,NA,NA,NA,45975.2770390072,46054.5988497241,0.0231026149811563,0.428929468706438,"Gamma(log)",13,-22974.6385195036,45975.3878119835,326.975556478195,6.37567793566613e-73
"2434",5.71053343117692,"+",0.268378182249511,0.0376216405070875,NA,NA,-0.100393825584203,NA,-0.0232136833563442,-0.13336432407258,NA,-0.0374372814828993,NA,NA,NA,NA,NA,NA,NA,45975.3001857224,46048.5203186919,0.0224797342098757,0.42497613886159,"Gamma(log)",12,-22975.6500928612,45975.3951051018,326.982849596512,6.35247098736993e-73
"3390",5.68850690456472,"+",0.255405131298858,NA,NA,"+",NA,-0.061813437463148,NA,NA,NA,NA,NA,NA,NA,-0.214926900698429,0.0318090701668238,NA,NA,45975.2902138788,46054.6120245957,0.0236139574638416,0.408956248444057,"Gamma(log)",13,-22974.6451069394,45975.4009868551,326.988731349775,6.33381659746642e-73
"3277",5.70397738881229,"+",0.257462177590123,0.0244614523984887,NA,NA,NA,-0.0631323804560027,-0.0271591669977696,NA,NA,NA,-0.173940890488555,NA,NA,NA,NA,NA,NA,45975.4379375308,46042.5563927528,0.0218185857180188,0.409557031393314,"Gamma(log)",11,-22976.7189687654,45975.5182295016,327.105973996309,5.97319326212738e-73
"5459",5.69980003066713,"+",0.260136544286336,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.184117455986084,NA,NA,NA,NA,NA,NA,45975.5266638337,46024.3400858133,0.0210184493364887,0.418775873722322,"Gamma(log)",8,-22979.7633319168,45975.570419531,327.158164025757,5.8193388431626e-73
"3324",5.72031911247526,"+",0.260281899341082,NA,NA,"+",-0.0962809267409946,-0.0638807805285648,NA,-0.159796641782412,NA,NA,NA,NA,NA,NA,NA,NA,NA,45975.6064518349,46054.9282625518,0.0226612980600469,0.412276438344509,"Gamma(log)",13,-22974.8032259174,45975.7172248112,327.304969305878,5.40748451052782e-73
