"","cond((Int))","disp((Int))","cond(Age_of_protection)","cond(btwdegree)","cond(Class)","cond(CorridorIndegreeBR)","cond(FE)","cond(grav_neiBR)","cond(grav_total)","cond(InflowLR)","cond(SelfR)","cond(IndegreeNeiBR)","cond(InflowBR)","cond(IndegreeBR)","cond(InflowNeiBR)","cond(InflowMPABR)","cond(IndegreeMPABR)","cond(InflowLRBR)","AIC","BIC","R2.R2m","R2.R2c","family","df","logLik","AICc","delta","weight"
"2075",3.99739789612469,"+",0.059911820826263,0.0199277970389346,NA,NA,NA,0.0798681773636743,NA,NA,NA,NA,NA,NA,0.0551656127327422,NA,NA,NA,31551.6300382101,31612.6468156847,0.00826710375235393,0.777105132696234,"Gamma(log)",10,-15765.8150191051,31551.6969278422,4.8844465831171,0.00320792217156249
"24",3.98551695162231,"+",0.0458980675500041,0.0188046395480168,"+",NA,NA,0.0799043701625419,0.0313729955261623,NA,0.00113046573247711,NA,NA,0.0141981002287372,0.0532408216222931,NA,NA,NA,31551.5822675847,31643.1074337965,0.0092716082896914,0.777288889839943,"Gamma(log)",15,-15760.7911337923,31551.7284308003,4.91594954114771,0.0031577885288517
"251",3.98230059165108,"+",0.0439554409202212,NA,"+",0.0237454205420303,"+",0.0792410003636027,0.0312393786300281,NA,NA,NA,NA,NA,0.0587742430229312,NA,NA,NA,31551.6687746177,31649.295618577,0.00972534470827944,0.776501658954344,"Gamma(log)",16,-15759.8343873089,31551.8344767195,5.02199546035263,0.002994714766159
"14",3.98808673759782,"+",0.0504141955125721,0.0187877957460466,"+",NA,NA,0.0751610453836134,0.0316285712704254,0.0327492693793095,-0.00291106444287192,0.0442331960826295,NA,NA,NA,NA,NA,NA,31551.7520096103,31643.2771758221,0.009173392083675,0.778028059727029,"Gamma(log)",15,-15760.8760048052,31551.8981728259,5.08569156679005,0.00290084170254912
"484",3.9945866735543,"+",0.0621830069983153,0.0184329144231123,NA,NA,"+",0.0795717049556804,0.0327099429303596,NA,NA,0.0650851319354153,NA,NA,NA,NA,NA,NA,31551.7922507178,31637.2157391821,0.00891724106242462,0.777406068809119,"Gamma(log)",14,-15761.8961253589,31551.9201045991,5.10762333992898,0.00286920517976858
"585",3.99084356474963,"+",0.0593146428899679,NA,NA,NA,"+",0.0790882573091972,0.0323194188330408,NA,NA,NA,NA,0.0161983419370568,0.0547892943068829,NA,NA,NA,31551.8248506255,31637.2483390899,0.00900578325300764,0.776905281499772,"Gamma(log)",14,-15761.9124253128,31551.9527045068,5.14022324767211,0.00282281636255735
"553",3.9955513415083,"+",0.0619145713958058,NA,NA,NA,NA,0.0755514812826222,0.0323783879192142,NA,-0.00349322965000403,0.0443082819177108,NA,NA,NA,NA,NA,0.0262457604008538,31551.9309500541,31625.1510830235,0.00853832258157163,0.777292000358542,"Gamma(log)",12,-15763.965475027,31552.0258694334,5.21338817432479,0.0027214168172062
"525",3.99555086818217,"+",0.0619144912805728,NA,NA,NA,NA,0.0755513403768127,0.0323783611491947,NA,-0.00134877170428009,0.0443083737537279,0.0254706923829218,NA,NA,NA,NA,NA,31551.9309513796,31625.151084349,0.00853831896588515,0.777291762618855,"Gamma(log)",12,-15763.9654756898,31552.0258707589,5.21338949982237,0.00272141501359109
"143",3.98959277656987,"+",0.0601681894615439,0.0207393392675964,NA,NA,"+",0.0786980481946233,0.032528280033793,NA,0.00121864187099026,NA,NA,NA,0.0624401001544685,NA,NA,NA,31551.9016101888,31643.4267764006,0.00910563334719472,0.777898793427431,"Gamma(log)",15,-15760.9508050944,31552.0477734044,5.23529214526934,0.00269177451706937
"577",3.98592783562519,"+",0.0485669032321646,NA,"+",NA,NA,0.0772918367507084,0.031501756622785,NA,NA,0.0473997383706654,0.0255686922832624,NA,NA,NA,NA,NA,31551.9990243789,31631.3208350958,0.00888894353792049,0.777258487433333,"Gamma(log)",13,-15762.9995121895,31552.1097973552,5.29731609605733,0.00260957839161075
"40",3.98387810354858,"+",0.0482483512012751,0.018934247625342,"+",NA,NA,0.0808255410740885,0.0313787603595061,NA,0.00165248419036161,NA,NA,NA,0.0636566785310435,-0.0102511269057008,NA,NA,31551.9834255049,31643.5085917167,0.00923479345298845,0.778006222845635,"Gamma(log)",15,-15760.9917127524,31552.1295887205,5.31710746135286,0.00258388218245884
"208",3.99448397841472,"+",0.0613461617561694,NA,NA,NA,"+",0.0755817232551024,0.0325480015325161,0.0284604001810134,-0.00229316660888956,0.0549403917290493,NA,NA,NA,NA,NA,NA,31551.9843604279,31643.5095266397,0.00907593085112907,0.777489279409292,"Gamma(log)",15,-15760.9921802139,31552.1305236435,5.31804238436234,0.00258267459927707
"599",3.9874854431331,"+",0.0625233253161326,NA,NA,NA,"+",0.0799254441473328,0.0323942694265508,NA,NA,NA,NA,NA,0.067270598895535,NA,-0.0141232204419357,NA,31552.0028725315,31637.4263609959,0.00903443871014157,0.777997992392507,"Gamma(log)",14,-15762.0014362657,31552.1307264128,5.31824515365224,0.00258241276900282
"606",3.9856894057916,"+",0.0483717040272535,NA,"+",NA,NA,0.0772728429476618,0.0315366853811675,NA,NA,0.047749517519245,NA,NA,NA,NA,NA,0.0251746486228194,31552.0582524279,31631.3800631448,0.00887001989289871,0.777356600426491,"Gamma(log)",13,-15763.0291262139,31552.1690254041,5.35654414499732,0.00253343134840342
"31",3.99329607879208,"+",0.0591401378798742,0.0189659450202408,NA,0.0209629238203591,"+",0.0758068108542882,0.032549901878212,NA,0.00203209980884518,NA,NA,NA,0.0549912891022567,NA,NA,NA,31552.0247303715,31649.6515743308,0.0093105160474799,0.777193382810515,"Gamma(log)",16,-15760.0123651857,31552.1904324732,5.3779512141009,0.00250645928414755
"229",3.98114661771091,"+",0.047883281097818,NA,"+",NA,NA,0.0826967543262122,0.0312138032932049,NA,-0.000813502049988721,NA,NA,NA,0.0647484361982969,NA,-0.0145146482520573,NA,31552.0730018736,31637.496490338,0.00912338965420759,0.778011596158303,"Gamma(log)",14,-15762.0365009368,31552.2008557549,5.3883744957493,0.00249343049878272
"611",3.97670401315571,"+",0.0439605493890409,NA,"+",NA,"+",0.0825375793828402,0.0312534260998387,NA,NA,NA,NA,NA,0.067052384776819,NA,NA,NA,31552.090227478,31643.6153936898,0.0093889731395688,0.777441742248531,"Gamma(log)",15,-15761.045113739,31552.2363906936,5.42390943447026,0.00244951979498431
"1476",4.00020025274011,"+",0.0590974213989846,0.0184465434046777,NA,0.0179432290902459,NA,0.077118547532922,NA,NA,NA,NA,NA,NA,0.0490137246121915,NA,NA,NA,31552.1704440538,31619.2888992758,0.00845181214548659,0.776476247101508,"Gamma(log)",11,-15765.0852220269,31552.2507360246,5.43825476549682,0.00243201306882804
"218",3.98348345169294,"+",0.0446677304988393,NA,"+",NA,NA,0.0812696816247517,0.0311987870529758,NA,0.000680338825660056,NA,NA,0.0146285071659868,0.0531299436209835,NA,NA,NA,31552.1342569917,31637.557745456,0.00913067875597076,0.777058929684563,"Gamma(log)",14,-15762.0671284958,31552.2621108729,5.44962961382043,0.0024182204383873
"580",3.98957391726884,"+",0.0600613885135374,NA,NA,NA,"+",0.0781034603525118,0.0323424907942666,NA,NA,NA,0.0131945101187712,NA,0.055476915603287,NA,NA,NA,31552.1457513739,31637.5692398383,0.00897974732319772,0.77750324469616,"Gamma(log)",14,-15762.072875687,31552.2736052552,5.46112399608683,0.00240436232408618
"610",3.98944827866636,"+",0.0600351236869336,NA,NA,NA,"+",0.0781518589206877,0.0323575607581121,NA,NA,NA,NA,NA,0.055774501520107,NA,NA,0.0126873754005277,31552.1987166724,31637.6222051368,0.00897194932126417,0.777549156553185,"Gamma(log)",14,-15762.0993583362,31552.3265705537,5.51408929458921,0.00234152417282848
"55",3.98058189858768,"+",0.0437391805814266,0.019222267707169,"+",NA,"+",0.0799474342495743,0.0313492321719812,NA,NA,NA,NA,0.0161273386528122,0.0601589169165426,NA,NA,NA,31552.1706137252,31655.8991354319,0.00967696237745647,0.776957825579599,"Gamma(log)",17,-15759.0853068626,31552.3570853888,5.54460412965273,0.00230606972033604
"1158",3.99395262072465,"+",0.0624203674178129,NA,NA,NA,"+",0.0806938048138002,0.0326058398538383,NA,NA,0.0654360825630957,NA,NA,NA,NA,NA,NA,31552.2534522669,31631.5752629838,0.00876707278043795,0.777142263059241,"Gamma(log)",13,-15763.1267261334,31552.3642252431,5.55174398402596,0.00229785189659097
"59",3.97707927683167,"+",0.0469562898639777,0.0196238994431768,"+",NA,"+",0.0807281063262938,0.0314139857590463,NA,NA,NA,NA,NA,0.0729935583748942,NA,-0.0150675019845306,NA,31552.1980933133,31655.92661502,0.00961923107569574,0.778044550270079,"Gamma(log)",17,-15759.0990466567,31552.3845649769,5.57208371780507,0.00227460147590401
"207",3.98602314293255,"+",0.0491836278445387,NA,"+",NA,NA,0.0766007205350565,0.0314671995332831,0.0320365418236188,-0.00312500973716946,0.0450173222714434,NA,NA,NA,NA,NA,NA,31552.2997151157,31637.7232035801,0.00903001596666029,0.777795219214965,"Gamma(log)",14,-15762.1498575579,31552.427568997,5.61508773786409,0.00222621503919967
"1414",3.9994275330305,"+",0.0606979480428662,0.0196608136455936,NA,NA,NA,0.0739780984137367,NA,0.0310544515445732,NA,0.0412583261102699,NA,NA,NA,NA,NA,NA,31552.4020054558,31619.5204606778,0.00825599165794736,0.777351805755276,"Gamma(log)",11,-15765.2010027279,31552.4822974266,5.66981616749035,0.00216612235691795
"1461",3.9982069799715,"+",0.0592843892534289,0.0205027401854038,NA,NA,NA,0.0772938808638885,NA,NA,NA,NA,0.0153779738703717,NA,0.0477180881594775,NA,NA,NA,31552.4606988344,31619.5791540564,0.00833656096505883,0.777005720343713,"Gamma(log)",11,-15765.2303494172,31552.5409908052,5.72850954609385,0.00210347754197229
"604",3.98830722888073,"+",0.0618512116180836,NA,NA,NA,"+",0.0798333217803446,0.0323663019917987,NA,NA,NA,NA,NA,0.0665834007490252,-0.010262757365379,NA,NA,31552.4289928134,31637.8524812778,0.00900079472273443,0.777723007297723,"Gamma(log)",14,-15762.2144964067,31552.5568466947,5.74436543559932,0.0020868672180956
"2569",3.99649558384742,"+",0.0602168289606629,NA,NA,NA,NA,0.0811883742817889,NA,NA,NA,NA,NA,NA,0.0548778136978462,NA,NA,NA,31552.5022819075,31607.4173816346,0.00809912079764111,0.776856722888156,"Gamma(log)",9,-15767.2511409537,31552.5569931537,5.74451189454703,0.00208671440350255
"54",3.97927827500325,"+",0.0445065894042744,0.0200681945827294,"+",NA,"+",0.0787078470831493,0.0314249982754147,NA,NA,NA,0.0137663509821866,NA,0.0604159785278563,NA,NA,NA,31552.4107271107,31656.1392488174,0.00960891518643915,0.777615408567511,"Gamma(log)",17,-15759.2053635553,31552.5971987743,5.78471751518373,0.00204518441301358
"1497",3.99811932444888,"+",0.0592556318063724,0.0204978523955968,NA,NA,NA,0.0773606879961975,NA,NA,NA,NA,NA,NA,0.0480492508398253,NA,NA,0.0147639601996405,31552.5360093682,31619.6544645902,0.00832577411376836,0.77706043297123,"Gamma(log)",11,-15765.2680046841,31552.616301339,5.8038200798328,0.0020257432709934
"63",3.9790657453291,"+",0.0444137663557595,0.0200644662383119,"+",NA,"+",0.0787494707003513,0.0314416727682631,NA,NA,NA,NA,NA,0.060706069158622,NA,NA,0.0132818612207391,31552.4630230171,31656.1915447238,0.00959748536235349,0.777664904505752,"Gamma(log)",17,-15759.2315115085,31552.6494946807,5.83701342155109,0.00199240013456889
"2166",3.99973970701898,"+",0.05927888536307,NA,NA,0.0202537947999875,NA,0.0779481452837646,NA,NA,NA,NA,NA,NA,0.0479543073130544,NA,NA,NA,31552.6248691916,31613.6416466662,0.00830861404617271,0.776157962983204,"Gamma(log)",10,-15766.3124345958,31552.6917588237,5.87927756459612,0.00195073834278363
"234",3.98178093386966,"+",0.0470718585795792,NA,"+",NA,NA,0.0822408543431268,0.0312040596847465,NA,0.00121148785279082,NA,NA,NA,0.0638436514960069,-0.0105117570106213,NA,NA,31552.5647884201,31637.9882768845,0.00909330539529148,0.777797544377464,"Gamma(log)",14,-15762.2823942101,31552.6926423014,5.88016104226335,0.00194987681620229
"425",3.99443789123229,"+",0.0627149115111771,0.0188726542498413,NA,NA,NA,0.0781356951446511,0.0326539695197032,NA,0.0078519556614045,0.0520763127505872,NA,NA,NA,NA,NA,NA,31552.6023106252,31625.8224435947,0.00840989507173879,0.778119340709488,"Gamma(log)",12,-15764.3011553126,31552.6972300046,5.88474874545864,0.00194540921411928
"1487",3.99640761261613,"+",0.0618086857663234,0.019946943971783,NA,NA,NA,0.0797605270291623,NA,NA,NA,NA,NA,NA,0.0599778588793625,NA,-0.0137149178993336,NA,31552.6555294397,31619.7739846617,0.00835661329320625,0.777505265183638,"Gamma(log)",11,-15765.3277647198,31552.7358214105,5.92334015137385,0.0019082310190184
"53",3.98598342623553,"+",0.0473497968636888,0.0185018283604089,"+",NA,"+",0.0770245741970705,0.0317007484419123,NA,NA,0.0606241450965647,0.0237062673560715,NA,NA,NA,NA,NA,31552.5564793802,31656.2850010869,0.00962791424412509,0.777043367735495,"Gamma(log)",17,-15759.2782396901,31552.7429510438,5.93046978466373,0.00190144063574604
"225",3.99307098287621,"+",0.0593572487356299,NA,NA,0.0235471800055852,"+",0.0767930218440817,0.0324264714726417,NA,0.00155612638092567,NA,NA,NA,0.0536184944542258,NA,NA,NA,31552.6095923536,31644.1347585654,0.00916494107809604,0.776843013174255,"Gamma(log)",15,-15761.3047961768,31552.7557555692,5.94327431009515,0.00188930599927182
"62",3.98567961064488,"+",0.0471507475810294,0.0185066258613812,"+",NA,"+",0.0769907334004852,0.0317334477743674,NA,NA,0.0609608482761893,NA,NA,NA,NA,NA,0.0234251357390597,31552.5848788688,31656.3134005756,0.00961041075201847,0.777133089121488,"Gamma(log)",17,-15759.2924394344,31552.7713505325,5.95886927334141,0.0018746314570505
"1469",3.99869403742747,"+",0.0588491604653852,0.0197023197477509,NA,NA,NA,0.0785856936971042,NA,NA,NA,NA,NA,0.0138178672616966,0.0492343689334515,NA,NA,NA,31552.7125843539,31619.8310395759,0.00833233501149355,0.776513348052968,"Gamma(log)",11,-15765.356292177,31552.7928763247,5.98039506559871,0.00185456318349588
"61",3.97809137153735,"+",0.046410374479489,0.0194419059181046,"+",NA,"+",0.0806534969006684,0.0313593355170493,NA,NA,NA,NA,NA,0.0725755293122797,-0.0115519095753467,NA,NA,31552.61453514,31656.3430568467,0.00962455863831798,0.77772795863581,"Gamma(log)",17,-15759.30726757,31552.8010068036,5.98852554448604,0.00184703924376168
"1272",3.96917084857101,"+",NA,0.0177871195199286,"+",NA,NA,0.0850625466684209,0.0301686736251522,NA,NA,NA,NA,NA,0.0648358145237075,NA,NA,NA,31552.7164336386,31625.9365666081,0.00872897747568053,0.776087143014131,"Gamma(log)",12,-15764.3582168193,31552.811353018,5.99887175887125,0.00183750898354689
"21",3.99542375799209,"+",0.0607101358264761,0.019646187964482,NA,NA,"+",0.0749729514266184,0.0326664729017065,NA,-0.000220032387485204,0.0566381313894056,0.0234157381328189,NA,NA,NA,NA,NA,31552.7121705102,31650.3390144695,0.0091374240139794,0.777226742976938,"Gamma(log)",16,-15760.3560852551,31552.8778726119,6.06539135282219,0.00177739897230815
"44",3.99542158956449,"+",0.0607100516066918,0.0196462939718488,NA,NA,"+",0.0749728857878542,0.0326666340758585,NA,-0.00219148346189048,0.0566382245051397,NA,NA,NA,NA,NA,0.0241282624359385,31552.7121706822,31650.3390146415,0.00913744958703551,0.777226142998372,"Gamma(log)",16,-15760.3560853411,31552.8778727839,6.06539152480764,0.00177739881946478
"25",3.99142507561732,"+",0.0589241178730373,0.0204348982941597,NA,NA,"+",0.0775426271557502,0.0324721884282051,NA,0.00172105042981469,NA,NA,0.0156441303533204,0.0553863050691745,NA,NA,NA,31552.800163613,31650.4270075723,0.00917385616475258,0.777250469014713,"Gamma(log)",16,-15760.4000818065,31552.9658657147,6.15338445559973,0.00170089484627376
"249",3.97859627827187,"+",0.0424624581696728,NA,"+",NA,"+",0.0813544264808734,0.0311751609001666,NA,NA,NA,NA,0.0167629307128888,0.0596498402079575,NA,NA,NA,31552.8281292451,31650.4549732043,0.00951647269501502,0.776736212488547,"Gamma(log)",16,-15760.4140646225,31552.9938313468,6.1813500876633,0.00167727705298784
"36",3.98823647856114,"+",0.0621695364421322,0.0207914006955517,NA,NA,"+",0.0784130351254022,0.032533002733097,NA,0.0005378730935545,NA,NA,NA,0.0678174230418699,NA,-0.0142145239357984,NA,31552.8868818163,31650.5137257755,0.00920472726509908,0.778275701273605,"Gamma(log)",16,-15760.4434409081,31553.052583918,6.24010265887409,0.00162872156494383
"1498",3.98718228774333,"+",0.0453106729464524,0.018770008954935,"+",NA,NA,0.0821873196657543,NA,NA,NA,NA,NA,NA,0.0593838569677642,NA,NA,NA,31552.9624957889,31626.1826287584,0.00874177865416526,0.776873248672434,"Gamma(log)",12,-15764.4812478945,31553.0574151683,6.24493390917632,0.00162479193233793
"2016",3.96753621321108,"+",NA,NA,"+",NA,NA,0.0862629427160002,0.0300452876062668,NA,NA,NA,NA,NA,0.0647089783875854,NA,NA,NA,31553.0016251318,31620.1200803538,0.00856984826483899,0.775924468550696,"Gamma(log)",11,-15765.5008125659,31553.0819171027,6.26943584352921,0.00160500809273062
"253",3.974987102095,"+",0.045695801054526,NA,"+",NA,"+",0.0822227782553359,0.0312393976982257,NA,NA,NA,NA,NA,0.0727316475555319,NA,-0.0149890052775836,NA,31552.9618914711,31650.5887354304,0.00945451326929657,0.777848569196201,"Gamma(log)",16,-15760.4809457356,31553.1275935728,6.31511231372497,0.00156876794624685
"557",3.98883160694412,"+",0.0605401390232035,NA,NA,NA,"+",0.0802124625475405,0.0323880373278472,NA,0.000581999959733803,NA,NA,NA,0.0619390993974616,NA,NA,NA,31553.0033971996,31638.426885664,0.00893244358726237,0.777615320771534,"Gamma(log)",14,-15762.5016985998,31553.1312510809,6.31876982176618,0.00156590167720708
"478",3.99454762006192,"+",0.063155145687222,0.0186531449232541,NA,NA,NA,0.0790748377332607,0.0325459772636723,NA,NA,0.0518069658608047,NA,NA,NA,0.000827596191279134,NA,NA,31553.0383444836,31626.2584774531,0.00841694676929982,0.777834606416292,"Gamma(log)",12,-15764.5191722418,31553.133263863,6.32078260386697,0.00156432656049796
"247",3.9840465660308,"+",0.0461502214171044,NA,"+",NA,"+",0.0785286512494147,0.0315454257601705,NA,NA,0.0616702492422924,0.0225696075403803,NA,NA,NA,NA,NA,31553.0138157634,31650.6406597227,0.00948173004593975,0.776830796700236,"Gamma(log)",16,-15760.5069078817,31553.1795178652,6.36703660602871,0.0015285635183979
"256",3.98375263068615,"+",0.0459611795764819,NA,"+",NA,"+",0.0784993163065145,0.0315764022128588,NA,NA,0.0619958998451264,NA,NA,NA,NA,NA,0.0222881545136305,31553.0432491702,31650.6700931295,0.00946518124294539,0.776916361366857,"Gamma(log)",16,-15760.5216245851,31553.208951272,6.39647001283447,0.00150623282261143
"1377",3.97186300872836,"+",NA,NA,"+",0.0203703428168214,NA,0.0830733752506086,0.030046241305843,NA,NA,NA,NA,NA,0.057715462294619,NA,NA,NA,31553.1151233531,31626.3352563226,0.00890799667004879,0.775147012016707,"Gamma(log)",12,-15764.5575616765,31553.2100427325,6.39756147334992,0.00150541105003842
"2",3.98588230349285,"+",0.0478158810516275,0.0184853627229064,"+",NA,"+",0.0762160366206146,0.0316832243847185,0.0298258893180136,-0.00202576702782891,0.0581730053895041,NA,NA,NA,NA,NA,NA,31553.0166963259,31662.8468957801,0.00975383974425889,0.777596712048759,"Gamma(log)",18,-15758.508348163,31553.2251693525,6.41268809333269,0.00149406810876449
"1099",3.99369613496701,"+",0.0630035420502739,NA,NA,NA,NA,0.079331296987803,0.0325399605558911,NA,0.00727713746231574,0.0523915181054189,NA,NA,NA,NA,NA,NA,31553.1880659287,31620.3065211507,0.00826993092047131,0.777839189790984,"Gamma(log)",11,-15765.5940329644,31553.2683578995,6.45587664040067,0.00146215065078767
"2103",3.99858773831701,"+",0.0610019367648682,NA,NA,NA,NA,0.0753499516950118,NA,0.0301227325692783,NA,0.0418962913647683,NA,NA,NA,NA,NA,NA,31553.2029664174,31614.219743892,0.00807933116888693,0.777062630314365,"Gamma(log)",10,-15766.6014832087,31553.2698560495,6.45737479039599,0.00146105580040607
"1491",3.99707834112234,"+",0.0610223189423687,0.0198285286300849,NA,NA,NA,0.0795352615235849,NA,NA,NA,NA,NA,NA,0.058880548041448,-0.00876560209142134,NA,NA,31553.2081531897,31620.3266084117,0.00831478072929081,0.777220145420862,"Gamma(log)",11,-15765.6040765949,31553.2884451605,6.47596390141916,0.00144753885049357
