"","cond((Int))","disp((Int))","cond(Age_of_protection)","cond(btwdegree)","cond(Class)","cond(FE)","cond(grav_neiBR)","cond(grav_total)","cond(IndegreeMPABR)","cond(InflowNeiBR)","cond(Outdegree)","cond(Richness)","cond(SelfR)","cond(IndegreeNeiBR)","cond(InflowLR)","cond(InflowBR)","cond(IndegreeBR)","cond(CorridorIndegreeBR)","cond(InflowMPABR)","cond(InflowLRBR)","AIC","BIC","R2.R2m","R2.R2c","family","df","logLik","AICc","delta","weight"
"2030",5.78736820634253,"+",0.0486001324016031,0.018176663745834,"+",NA,-0.105672824497618,NA,NA,0.0226744886665995,NA,NA,-0.0428922782055035,NA,NA,NA,-0.103877203293825,NA,NA,NA,45882.0569038202,45967.4803922845,0.0476268673211928,0.436039818192807,"Gamma(log)",14,-22927.0284519101,45882.1847577014,257.819473107003,9.44711772712821e-58
"6490",5.81535602769095,"+",NA,NA,"+",NA,-0.113260389392591,-0.0662715067878077,NA,-0.0254791324015779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45882.1985230043,45949.3169782263,0.046880747446631,0.419530669603496,"Gamma(log)",11,-22930.0992615022,45882.2788149751,257.913530380712,9.01311785596507e-58
"5636",5.79631557921434,"+",NA,0.000862931000078183,"+",NA,NA,NA,NA,NA,NA,NA,0.000273017216534015,0.00749777911200183,NA,-0.146889911022864,NA,NA,NA,NA,45882.2554939246,45955.475626894,0.0445650574280625,0.424007246443648,"Gamma(log)",12,-22929.1277469623,45882.3504133039,257.985128709515,8.69616297750541e-58
"5693",5.79631612512582,"+",NA,0.000862932660610325,"+",NA,NA,NA,NA,NA,NA,NA,0.0126402392286173,0.00749751979739851,NA,NA,NA,NA,NA,-0.151360457005176,45882.2554959878,45955.4756289573,0.0445651878246015,0.424006622720969,"Gamma(log)",12,-22929.1277479939,45882.3504153672,257.985130772737,8.69615400645495e-58
"6596",5.78701193692355,"+",0.023688842175022,NA,"+",NA,NA,NA,NA,NA,NA,NA,-0.00572356653907894,NA,-0.137313074209748,NA,NA,NA,NA,NA,45882.278140136,45949.396595358,0.0444337846055782,0.420793459529694,"Gamma(log)",11,-22930.139070068,45882.3584321068,257.993147512345,8.661366372752e-58
"6993",5.80342275427726,"+",NA,NA,"+","+",NA,NA,NA,0.0468006766017414,NA,NA,NA,NA,NA,-0.171720410468221,NA,NA,NA,NA,45882.2702603748,45961.5920710917,0.0458649377683209,0.423816683053479,"Gamma(log)",13,-22928.1351301874,45882.3810333511,258.015748756676,8.56403851238658e-58
"6605",5.78753411003119,"+",0.021846857650134,NA,"+",NA,NA,NA,NA,NA,NA,NA,NA,0.00323270643897005,-0.140440088229747,NA,NA,NA,NA,NA,45882.3095512649,45949.4280064869,0.0444657114994664,0.420611844406277,"Gamma(log)",11,-22930.1547756325,45882.3898432357,258.024558641315,8.52639738108761e-58
"6531",5.78671614892528,"+",0.022546801190636,0.00204389680723587,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.139333769268544,NA,NA,NA,NA,NA,45882.3132717492,45949.4317269712,0.0444049477713407,0.420695897951763,"Gamma(log)",11,-22930.1566358746,45882.39356372,258.028279125618,8.51055096093835e-58
"7214",5.80116303518778,"+",NA,NA,"+",NA,NA,-0.0650298485918884,NA,NA,NA,NA,NA,NA,NA,NA,-0.106569929741565,NA,NA,NA,45882.3397051747,45943.3564826493,0.0446249145637055,0.413246490791224,"Gamma(log)",10,-22931.1698525874,45882.4065948068,258.041310212393,8.45528035145688e-58
"5201",5.819838976343,"+",NA,NA,"+",NA,-0.109901348627854,-0.0669220639958018,NA,NA,NA,NA,-0.0382957727117851,-0.0238488241402316,NA,NA,NA,NA,NA,NA,45882.3178922221,45955.5380251915,0.0469893792234162,0.419223791967988,"Gamma(log)",12,-22929.158946111,45882.4128116014,258.047527007002,8.42903878653792e-58
"6486",5.81594459565381,"+",NA,NA,"+",NA,-0.112725365382674,-0.0662065687146905,NA,NA,NA,NA,NA,-0.0234740216128764,NA,NA,NA,NA,NA,NA,45882.3830862881,45949.5015415101,0.0469671810282763,0.418641518780651,"Gamma(log)",11,-22930.1915431441,45882.4633782589,258.098093664514,8.21859618284412e-58
"794",5.78659893248469,"+",0.0444695758248167,0.0113810532314186,"+","+",-0.098144613131607,NA,NA,NA,NA,NA,-0.00155206772609992,0.0123135105249455,NA,-0.134398968700771,NA,NA,NA,NA,45882.3237077922,45986.0522294989,0.0484451150399854,0.435875757941591,"Gamma(log)",17,-22924.1618538961,45882.5101794558,258.144894861347,8.02850886654606e-58
"809",5.78660447950537,"+",0.0444684749279225,0.0113812177957999,"+","+",-0.0981437059539301,NA,NA,NA,NA,NA,0.00976459954092109,0.0123121378937042,NA,NA,NA,NA,NA,-0.138489263464767,45882.323709325,45986.0522310317,0.0484445901766903,0.435880848138712,"Gamma(log)",17,-22924.1618546625,45882.5101809886,258.144896394166,8.0285027134241e-58
"5198",5.82451450792362,"+",NA,NA,"+",NA,-0.113818013394944,-0.0669028085325548,NA,NA,NA,NA,-0.0339541615597422,NA,NA,NA,NA,NA,-0.0227778363009474,NA,45882.4257745119,45955.6459074814,0.0472292074879645,0.419710144171414,"Gamma(log)",12,-22929.212887256,45882.5206938913,258.155409296887,7.98641200021937e-58
"5204",5.82029343411302,"+",NA,NA,"+",NA,-0.111419450749855,-0.066852840936319,NA,-0.0202475258773855,NA,NA,-0.0356952893803153,NA,NA,NA,NA,NA,NA,NA,45882.4346069675,45955.6547399369,0.0470697441013279,0.41998848957975,"Gamma(log)",12,-22929.2173034837,45882.5295263468,258.164241752405,7.95121995109684e-58
"2021",5.78883637582969,"+",0.0395121490999818,0.0122847711406575,"+","+",-0.099758275730966,NA,NA,NA,NA,NA,NA,0.0103637142920863,-0.126938990681986,NA,NA,NA,NA,NA,45882.390260441,45980.0171044003,0.0476563151277919,0.431773239116786,"Gamma(log)",16,-22925.1951302205,45882.5559625428,258.190677948325,7.84681150756579e-58
"744",5.79798481737559,"+",0.041773458050568,NA,"+","+",-0.104761291168316,-0.064689920613365,NA,0.0242873818948631,NA,NA,-0.0428420616191295,NA,NA,NA,-0.11099429361633,NA,NA,NA,45882.3867930475,45986.1153147542,0.0494545258436432,0.426874116786108,"Gamma(log)",17,-22924.1933965238,45882.5732647111,258.207980116698,7.77922086831973e-58
"7726",5.88059771717518,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.475889065389395,NA,NA,NA,NA,NA,NA,NA,NA,45882.5413422885,45925.2530865207,0.050597834804036,0.425756203591551,"Gamma(log)",7,-22934.2706711443,45882.5753641597,258.210079565317,7.77105911561166e-58
"6892",5.79705291993067,"+",NA,NA,"+",NA,NA,NA,NA,NA,NA,NA,-0.00347473038692685,0.00473499287984963,-0.137605027936334,NA,NA,NA,NA,NA,45882.4982168455,45949.6166720675,0.0438116569710644,0.419575890794672,"Gamma(log)",11,-22930.2491084227,45882.5785088163,258.213224221843,7.75885006056612e-58
"670",5.79408634490284,"+",0.0476394395927156,0.0184866605286386,"+","+",-0.106261968078416,-0.0647647039474454,NA,NA,NA,NA,-0.0404760519279479,NA,NA,NA,-0.10034123135044,NA,NA,NA,45882.3959423862,45986.1244640929,0.0489352669906471,0.427968906310129,"Gamma(log)",17,-22924.1979711931,45882.5824140498,258.217129455348,7.7437147814661e-58
"2017",5.78709882966972,"+",0.0427443771824113,0.0125608064449956,"+","+",-0.0991763926644362,NA,NA,NA,NA,NA,-0.00624238616100486,NA,-0.121513336082501,NA,NA,NA,NA,NA,45882.4232316697,45980.050075629,0.047512720945694,0.431953449523913,"Gamma(log)",16,-22925.2116158349,45882.5889337714,258.223649177009,7.7185124493337e-58
"6748",5.79666036213301,"+",NA,0.00165448734741435,"+",NA,NA,NA,NA,NA,NA,NA,NA,0.00519517545938125,-0.139053045645579,NA,NA,NA,NA,NA,45882.5095268479,45949.6279820699,0.0438197454368054,0.419560247293679,"Gamma(log)",11,-22930.254763424,45882.5898188187,258.22453422429,7.71509758074322e-58
"6739",5.79629759481908,"+",NA,0.00176406045331045,"+",NA,NA,NA,NA,NA,NA,NA,-0.00397824920634503,NA,-0.135716333189305,NA,NA,NA,NA,NA,45882.5141674273,45949.6326226493,0.0436978122915975,0.419618982000076,"Gamma(log)",11,-22930.2570837137,45882.5944593981,258.229174803681,7.6972170713298e-58
"3288",5.79890833359558,"+",0.0226769351930735,NA,"+","+",NA,-0.0646877090395158,NA,NA,NA,NA,-0.00374463932469981,NA,NA,-0.147948935150434,NA,NA,NA,NA,45882.4847288926,45974.0098951045,0.0468297067938949,0.416369262528135,"Gamma(log)",15,-22926.2423644463,45882.6308921082,258.2656075138,7.55827121792925e-58
"3349",5.79891018629298,"+",0.0226781347866998,NA,"+","+",NA,-0.0646877607925805,NA,NA,NA,NA,0.00871166511572018,NA,NA,NA,NA,NA,NA,-0.152451128058675,45882.4847299502,45974.009896162,0.0468295523074563,0.416371578646172,"Gamma(log)",15,-22926.2423649751,45882.6308931658,258.265608571375,7.558267221211e-58
"3361",5.79940199815723,"+",0.0211651363025468,NA,"+","+",NA,-0.0646298865780979,NA,NA,NA,NA,NA,0.00397498964964905,NA,-0.15054809689093,NA,NA,NA,NA,45882.4901473579,45974.0153135697,0.0468933408861917,0.416343686366034,"Gamma(log)",15,-22926.2450736789,45882.6363105735,258.271025979033,7.53782181662322e-58
"3783",5.78603680737423,"+",0.0386540190128933,0.0190046991695919,"+",NA,-0.107421291757546,NA,NA,0.0158187673078406,NA,NA,NA,NA,NA,NA,-0.100059864383192,NA,NA,NA,45882.5327357613,45961.8545464783,0.0471695617687197,0.434860549351773,"Gamma(log)",13,-22928.2663678807,45882.6435087376,258.278224143185,7.51074133889312e-58
"3189",5.79848290946688,"+",0.0219498694170024,0.000890938729477192,"+","+",NA,-0.0646446215384083,NA,NA,NA,NA,NA,NA,NA,-0.149266517229004,NA,NA,NA,NA,45882.5010437106,45974.0262099224,0.046820341319489,0.416355313799604,"Gamma(log)",15,-22926.2505218553,45882.6472069262,258.281922331727,7.49686610237481e-58
"5913",5.89056670901003,"+",NA,NA,NA,"+",NA,-0.0755667187833736,NA,NA,NA,0.474404686434088,-0.0470906150199881,NA,NA,NA,NA,NA,NA,NA,45882.5827514442,45955.8028844137,0.0553817760539365,0.420095627197867,"Gamma(log)",12,-22929.2913757221,45882.6776708236,258.312386229147,7.38353950596017e-58
"7049",5.80600574157346,"+",NA,NA,"+","+",NA,NA,NA,0.0443885159372121,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.168707752669248,45882.5690011119,45961.8908118288,0.0456749810725199,0.423797496118141,"Gamma(log)",13,-22928.284500556,45882.6797740882,258.314489493743,7.37577881875067e-58
"6350",5.82189110562424,"+",NA,0.0160961771514966,"+",NA,-0.119120310716475,-0.0659012094632347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45882.6006015252,45949.7190567472,0.0475887073032477,0.419822823414545,"Gamma(log)",11,-22930.3003007626,45882.680893496,258.31560890159,7.37165172149095e-58
"5030",5.82573544603051,"+",NA,0.0150596075434534,"+",NA,-0.116192875316459,-0.0665948349779691,NA,NA,NA,NA,-0.0377593424725724,NA,NA,NA,NA,NA,NA,NA,45882.5957973119,45955.8159302813,0.0476472469973411,0.420378218258617,"Gamma(log)",12,-22929.2978986559,45882.6907166912,258.325432096812,7.33553390520651e-58
"3415",5.80032217185042,"+",0.0239589854594286,NA,"+","+",NA,-0.0647816120154985,NA,NA,NA,NA,NA,0.00116424113047917,NA,NA,NA,NA,NA,-0.148859538477264,45882.5730030745,45974.0981692863,0.046824535615433,0.416398222317109,"Gamma(log)",15,-22926.2865015372,45882.7191662901,258.353881695642,7.23192605428639e-58
"3255",5.80005005168518,"+",0.0241996215085427,0.000764071118392399,"+","+",NA,-0.0647848529374982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.148489721965989,45882.573249226,45974.0984154379,0.0467983761909862,0.416417319288051,"Gamma(log)",15,-22926.286624613,45882.7194124416,258.354127847204,7.23103603411223e-58
"2105",5.78927410106215,"+",0.0398760595066891,NA,"+","+",-0.0979558610822526,NA,NA,NA,NA,NA,-0.00517862612411795,0.010042891933285,-0.125516851671025,NA,NA,NA,NA,NA,45882.5551616907,45980.18200565,0.0477160862388782,0.431345315995275,"Gamma(log)",16,-22925.2775808453,45882.7208637924,258.355579198003,7.2257905526363e-58
"4882",5.81602827881434,"+",0.0241563723809767,NA,"+",NA,-0.116796385124708,-0.0655809694899933,NA,NA,NA,NA,-0.040150931543811,NA,NA,NA,NA,NA,NA,NA,45882.6420575007,45955.8621904702,0.0483214916906945,0.420957261136002,"Gamma(log)",12,-22929.3210287504,45882.7369768801,258.371692285647,7.16780953133822e-58
"7106",5.87871871502665,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.475131064874369,-0.0401152635342037,NA,NA,NA,NA,NA,-0.0315839478197507,NA,45882.727843039,45937.642942766,0.0505963411449412,0.428510215771411,"Gamma(log)",9,-22932.3639215195,45882.7825542852,258.417269690726,7.00631160526667e-58
"1747",5.79198019489349,"+",0.0369384665450005,0.0194688081806217,"+","+",-0.108495595927863,-0.0644649565115406,NA,NA,NA,NA,NA,NA,NA,NA,-0.099891135613716,NA,NA,NA,45882.6234630069,45980.2503069662,0.0486382573070547,0.426946399555465,"Gamma(log)",16,-22925.3117315035,45882.7891651087,258.42388051423,6.98319109300509e-58
"5321",5.79826315917785,"+",0.0127729497630774,0.00131076422647301,"+",NA,NA,NA,NA,0.0449617850155817,NA,NA,NA,NA,-0.164688424895164,NA,NA,NA,NA,NA,45882.7155277521,45955.9356607215,0.0453792978148725,0.419344867542216,"Gamma(log)",12,-22929.357763876,45882.8104471314,258.445162537006,6.90927683573727e-58
"5193",5.82444388020092,"+",NA,NA,"+",NA,-0.113468566216975,-0.0667533824651673,-0.0131634357255405,NA,NA,NA,-0.0382289256973082,NA,NA,NA,NA,NA,NA,NA,45882.7204636872,45955.9405966567,0.0473677177071498,0.419624960284313,"Gamma(log)",12,-22929.3602318436,45882.8153830666,258.450098472182,6.89224598888342e-58
"3602",5.8084807975965,"+",NA,NA,"+","+",NA,-0.065550841814624,NA,NA,NA,NA,-0.00155107573176585,0.00594488380666436,NA,-0.148375616627211,NA,NA,NA,NA,45882.6755158827,45974.2006820945,0.0463390243748825,0.415234474790251,"Gamma(log)",15,-22926.3377579413,45882.8216790983,258.456394503846,6.87058320467422e-58
"3651",5.80848250523473,"+",NA,NA,"+","+",NA,-0.0655513867268337,NA,NA,NA,NA,0.0109411659487974,0.00594610943790739,NA,NA,NA,NA,NA,-0.1528911029397,45882.6755180535,45974.2006842653,0.0463390903761341,0.415233528160707,"Gamma(log)",15,-22926.3377590267,45882.8216812691,258.45639667465,6.87057574733427e-58
"3523",5.80822834704674,"+",NA,0.000474162425379713,"+","+",NA,-0.0655178462503169,NA,NA,NA,NA,NA,0.00618431019643031,NA,-0.149032661287533,NA,NA,NA,NA,45882.6781848009,45974.2033510128,0.0463480727547099,0.415248890198646,"Gamma(log)",15,-22926.3390924005,45882.8243480165,258.459063422102,6.86142080698454e-58
"3511",5.80768675753344,"+",NA,0.000665545588995889,"+","+",NA,-0.0656359835473701,NA,NA,NA,NA,0.0101271668754481,NA,NA,NA,NA,NA,NA,-0.150558316704848,45882.7017487574,45974.2269149692,0.0461937205761207,0.415159923951887,"Gamma(log)",15,-22926.3508743787,45882.847911973,258.482627378537,6.78105406576858e-58
"3449",5.8076867562691,"+",NA,0.000665512798102424,"+","+",NA,-0.0656360844933345,NA,NA,NA,NA,-0.00217417226583143,NA,NA,-0.14611216521102,NA,NA,NA,NA,45882.7017503806,45974.2269165924,0.0461937234838795,0.415159985456397,"Gamma(log)",15,-22926.3508751903,45882.8479135962,258.48262900173,6.78104856228976e-58
"6478",5.82051398999989,"+",NA,NA,"+",NA,-0.116287524723371,-0.0660405885909654,-0.0127356266351387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45882.7782594729,45949.8967146949,0.0473370536559051,0.419019806694611,"Gamma(log)",11,-22930.3891297365,45882.8585514437,258.493266849284,6.74507643317275e-58
"769",5.81493912784938,"+",NA,0.017889814623743,"+","+",-0.103762756872087,-0.0663726634164079,NA,0.0290800924268736,NA,NA,-0.0393228892851019,NA,NA,NA,-0.109777495275847,NA,NA,NA,45882.6892013137,45986.4177230204,0.0483014818552291,0.425189928445725,"Gamma(log)",17,-22924.3446006568,45882.8756729773,258.510388382871,6.68757986532341e-58
"7558",5.87765025447394,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.477502316459031,NA,NA,NA,NA,NA,NA,-0.0422257561096675,NA,45882.8742320054,45931.687653985,0.0498021380450057,0.426281199095355,"Gamma(log)",8,-22933.4371160027,45882.9179877027,258.552703108304,6.54757460599714e-58
"7559",5.87765025447394,"+",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.477502316459031,NA,NA,NA,NA,NA,NA,-0.0422257561096675,NA,45882.8742320054,45931.687653985,0.0498021380450057,0.426281199095355,"Gamma(log)",8,-22933.4371160027,45882.9179877027,258.552703108304,6.54757460599714e-58
"4860",5.80174922929251,"+",0.0157305896213606,NA,"+","+",NA,-0.0648563788085526,NA,NA,NA,NA,NA,NA,-0.141978967577567,NA,NA,NA,NA,NA,45882.7924422348,45968.2159306992,0.0459625574277737,0.411366481858917,"Gamma(log)",14,-22927.3962211174,45882.9202961161,258.555011521676,6.54002171124979e-58
"6282",5.81604070588286,"+",0.0135787941633975,NA,"+",NA,-0.1185831079269,-0.0652936507524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45882.8587745387,45949.9772297607,0.0479957336530822,0.419797849310262,"Gamma(log)",11,-22930.4293872694,45882.9390665095,258.573781915118,6.4789294507959e-58
"3579",5.81029862075509,"+",NA,0.000425284365702951,"+","+",NA,-0.0657808324473086,NA,NA,NA,NA,NA,0.00361237880499311,NA,NA,NA,NA,NA,-0.146947215645732,45882.8136608286,45974.3388270404,0.04620262858519,0.415152659913221,"Gamma(log)",15,-22926.4068304143,45882.9598240442,258.594539449754,6.41203389674351e-58
"1965",5.80822423972583,"+",NA,0.0189524162042658,"+","+",-0.106343532155532,-0.0657422932129652,NA,0.0223864942327999,NA,NA,NA,NA,NA,NA,-0.107161980341683,NA,NA,NA,45882.808149058,45980.4349930173,0.0481328113938633,0.42473808364289,"Gamma(log)",16,-22925.404074529,45882.9738511598,258.608566565345,6.36722006233138e-58
"5150",5.80910670882325,"+",NA,NA,"+","+",NA,-0.0656500854871083,NA,NA,NA,NA,-0.00551687954589166,NA,-0.138404177959592,NA,NA,NA,NA,NA,45882.8608472563,45968.2843357206,0.0455088071856133,0.410617846887902,"Gamma(log)",14,-22927.4304236281,45882.9887011376,258.623416543123,6.32011860440666e-58
"6999",5.79789722808297,"+",NA,NA,"+","+",-0.101801900720065,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0957548201335538,NA,NA,NA,45882.8890264002,45962.2108371171,0.0457438493984,0.432412949635732,"Gamma(log)",13,-22928.4445132001,45882.9997993765,258.634514782076,6.28514463827065e-58
"5159",5.80853142649724,"+",NA,NA,"+","+",NA,-0.0655017893134107,NA,NA,NA,NA,NA,0.0032377230908568,-0.141581894335943,NA,NA,NA,NA,NA,45882.8912456407,45968.314734105,0.0455978752643541,0.41056708516726,"Gamma(log)",14,-22927.4456228203,45883.0190995219,258.653814927515,6.22478424496655e-58
"1872",5.7948783374995,"+",0.0315989290783822,NA,"+","+",-0.106583406139902,-0.0644088092606252,NA,0.0181537270256052,NA,NA,NA,NA,NA,NA,-0.107674372089811,NA,NA,NA,45882.8556552838,45980.482499243,0.0490232086795301,0.425778747316193,"Gamma(log)",16,-22925.4278276419,45883.0213573855,258.656072791076,6.21776085341444e-58
"5008",5.80805209695656,"+",NA,0.00139974016327619,"+","+",NA,-0.0655411034674002,NA,NA,NA,NA,NA,NA,-0.140444650748008,NA,NA,NA,NA,NA,45882.8966559714,45968.3201444358,0.0455151408778467,0.410589449800622,"Gamma(log)",14,-22927.4483279857,45883.0245098527,258.659225258234,6.20796792996717e-58
"5798",5.80365563413339,"+",NA,NA,"+","+",-0.099196957759958,NA,NA,NA,NA,NA,-0.0360529874967507,NA,NA,NA,-0.0952277578932089,NA,NA,NA,45883.07650283,45968.4999912944,0.0456894518994074,0.432972898239901,"Gamma(log)",14,-22927.538251415,45883.2043567113,258.839072116891,5.67408994060514e-58
"2130",5.80535192884698,"+",NA,0.0113378329230077,"+","+",-0.0964324354514899,NA,NA,NA,NA,NA,-0.00169199752077915,0.0143926689078461,-0.124834346703068,NA,NA,NA,NA,NA,45883.0540836814,45980.6809276407,0.0465341558175553,0.429740593415654,"Gamma(log)",16,-22925.5270418407,45883.2197857832,258.854501188755,5.63048538060689e-58
"1741",5.80668411069435,"+",0.0124384388786169,0.000267979499818048,"+","+",NA,-0.0644937197274687,NA,0.0440362113738104,NA,NA,NA,NA,NA,-0.171856915717146,NA,NA,NA,NA,45883.0787095924,45980.7055535517,0.0479240454317635,0.415739149181973,"Gamma(log)",16,-22925.5393547962,45883.2444116942,258.879127099724,5.56158253411894e-58
"1647",5.79897644351172,"+",0.0160673062173116,0.00181452499888081,"+",NA,NA,-0.0649279008197931,NA,NA,NA,NA,-0.00606391838186479,0.00168930446588935,-0.137345898482619,NA,NA,NA,NA,NA,45883.1844747574,45968.6079632217,0.0459238003782385,0.411417793426802,"Gamma(log)",14,-22927.5922373787,45883.3123286387,258.947044044224,5.37589044216977e-58
"7105",5.8795761459913,"+",NA,NA,NA,NA,NA,NA,-0.0145447272876644,NA,NA,0.474198330335063,-0.0461059419049999,NA,NA,NA,NA,NA,NA,NA,45883.3960968778,45938.3111966049,0.0507990578937906,0.428309260218981,"Gamma(log)",9,-22932.6980484389,45883.450808124,259.085523529604,5.01625922320378e-58
"1796",5.80803465630945,"+",0.0154972252352332,0.000168427112976702,"+","+",NA,-0.0646648065412741,NA,0.04141665249505,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.169290419765263,45883.2995298211,45980.9263737803,0.0478299420045466,0.415836696513411,"Gamma(log)",16,-22925.6497649105,45883.4652319228,259.099947328374,4.98021260492617e-58
"7083",5.88094990579128,"+",NA,-0.00417543091342298,NA,NA,NA,NA,NA,NA,NA,0.474230465272693,-0.0460945996133957,NA,NA,NA,NA,NA,NA,NA,45883.5788812679,45938.493980995,0.0513800456853302,0.428382336202465,"Gamma(log)",9,-22932.7894406339,45883.6335925141,259.268307919636,4.57813763833922e-58
"6668",5.78708296793655,"+",0.0293028104784175,NA,"+","+",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.149765670495955,NA,NA,NA,NA,45883.5451257572,45962.8669364741,0.0453730406422988,0.42557993578149,"Gamma(log)",13,-22928.7725628786,45883.6558987334,259.29061413899,4.52736085301958e-58
"5177",5.80908393436117,"+",NA,NA,"+",NA,NA,-0.0656456355309169,NA,0.0200064278414248,NA,NA,-0.0436781452791242,NA,NA,NA,-0.115525931050737,NA,NA,NA,45883.5822808331,45956.8024138026,0.0451112381578043,0.414107381315369,"Gamma(log)",12,-22929.7911404166,45883.6772002125,259.311915618062,4.47939699050353e-58
"3277",5.80966087692772,"+",0.00628493326792973,NA,"+","+",NA,-0.0647356834292513,NA,0.0416575160735304,NA,NA,NA,NA,-0.163905845621141,NA,NA,NA,NA,NA,45883.5456329877,45975.0707991995,0.0469087692870156,0.41014926540759,"Gamma(log)",15,-22926.7728164938,45883.6917962033,259.326511608844,4.44682537024465e-58
"3440",5.81226757639937,"+",NA,0.000981809871873562,"+","+",NA,-0.0649997815133596,NA,0.0424748384760806,NA,NA,NA,NA,-0.163735283884837,NA,NA,NA,NA,NA,45883.5608448611,45975.0860110729,0.0467573997496899,0.409838964294422,"Gamma(log)",15,-22926.7804224306,45883.7070080767,259.341723482292,4.41313139740291e-58
"7066",5.88749804173249,"+",NA,NA,NA,"+",NA,-0.0750131423694219,NA,NA,NA,0.476701752431254,NA,NA,NA,NA,NA,NA,NA,NA,45883.641518609,45950.759973831,0.0546157301435066,0.417391765009375,"Gamma(log)",11,-22930.8207593045,45883.7218105798,259.356525985415,4.38058927651878e-58
"4234",5.88814855166356,"+",NA,NA,NA,"+",NA,-0.0759210492949349,NA,NA,NA,0.475977665039974,-0.041013706192211,NA,NA,NA,NA,NA,-0.0330587774618162,NA,45883.6268932987,45962.9487040156,0.0546045167338102,0.420083355129755,"Gamma(log)",13,-22928.8134466493,45883.737666275,259.372381680529,4.34599793115594e-58
"6733",5.78864003045511,"+",0.031532306689225,NA,"+","+",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.148922085654606,45883.6365375527,45962.9583482696,0.0453385737655129,0.425672753216203,"Gamma(log)",13,-22928.8182687763,45883.747310529,259.382025934523,4.32509142462866e-58
"5096",5.82143068810653,"+",NA,0.0158872595446026,"+",NA,-0.118098451220158,-0.0664292571512635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0314614481217157,NA,45883.6538918952,45956.8740248647,0.0469940573505421,0.41995054797038,"Gamma(log)",12,-22929.8269459476,45883.7488112746,259.383526680169,4.32184721090397e-58
"4870",5.79572536310959,"+",0.0253724371975118,NA,"+",NA,NA,-0.0648251918420072,NA,NA,NA,NA,-0.043600263929353,NA,NA,NA,-0.108315585669235,NA,NA,NA,45883.6665333942,45956.8866663637,0.0453252053782935,0.415589770470408,"Gamma(log)",12,-22929.8332666971,45883.7614527736,259.396168179148,4.29461604869041e-58
"4948",5.81236933126108,"+",0.0217843100389274,NA,"+",NA,-0.118446682855871,-0.0655092489989895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0340054033296343,NA,45883.7812517537,45957.0013847232,0.0475848342688581,0.42040013957131,"Gamma(log)",12,-22929.8906258769,45883.8761711331,259.510886538679,4.05521203807687e-58
"5272",5.8176065185753,"+",NA,NA,"+",NA,-0.113531542753823,-0.0665258069243182,NA,NA,NA,NA,NA,-0.0144424946281383,NA,NA,NA,NA,-0.0264083215224237,NA,45883.7984684733,45957.0186014427,0.0467337823015615,0.418936663166488,"Gamma(log)",12,-22929.8992342366,45883.8933878527,259.528103258221,4.02045313711598e-58
"5275",5.8175560995523,"+",NA,NA,"+",NA,-0.114112499155522,-0.0665018851779896,NA,-0.0145603480501654,NA,NA,NA,NA,NA,NA,NA,NA,-0.0235708959899643,NA,45883.8028278751,45957.0229608446,0.0467615912386494,0.419438582422149,"Gamma(log)",12,-22929.9014139376,45883.8977472545,259.532462660085,4.01169929550946e-58
"5946",5.88474475757681,"+",NA,NA,NA,"+",NA,-0.075570037650276,NA,NA,NA,0.478381770879021,NA,NA,NA,NA,NA,NA,-0.0437269857107877,NA,45883.8628541188,45957.0829870883,0.0537765042380042,0.417831097915274,"Gamma(log)",12,-22929.9314270594,45883.9577734982,259.592488903778,3.89308457847374e-58
"5103",5.81599637141976,"+",NA,0.0159319632540826,"+",NA,-0.115381780042799,-0.0662836780424981,NA,-0.0253392311663025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45883.8674571733,45957.0875901427,0.0468236594821442,0.420267658927274,"Gamma(log)",12,-22929.9337285866,45883.9623765526,259.597091958211,3.88413484134327e-58
"5017",5.80599346822543,"+",NA,0.00602093651640728,"+",NA,NA,-0.0658928133359042,NA,NA,NA,NA,-0.0412133775343764,NA,NA,NA,-0.105925243384445,NA,NA,NA,45883.8864187746,45957.1065517441,0.044559146217825,0.414288850334073,"Gamma(log)",12,-22929.9432093873,45883.981338154,259.616053559541,3.84748414665143e-58
