"","ID","region","locality","sites","temp","Richness","grav_total","Age_of_protection","Class","biomassarea1","Indegree","ModelMode","btwdegree","Inflow","Outdegree","InflowLR","SelfR","Larval_behaviour","FE","InflowBR","IndegreeBR","CorridorIndegreeBR","grav_neiBR","IndegreeMPABR","InflowMPABR","IndegreeNeiBR","InflowNeiBR","LonId","LatID","Lon","Lat"
"1928","V10094","sw_pacific","new_caledonia","new_caledonia_12",25.01223383,91.282,12.56664162,0,"Fished",107.1845271,156,"resid15",23424.89391,1432,122,1453,21,"active","resid",1453,156,20,943,62,578,100.3461538,916.4166667,165.88,-22.02,165.8847,-21.9672
"1929","V10463","sw_pacific","new_caledonia","new_caledonia_5",25.92937784,106.391,2.780672141,11,"Restricted",38.41327332,165,"resid15",16406.48824,4427,101,4573,146,"active","resid",4573,165,64,400,91,1956,113.8,1069.515152,163.96,-19.94,164,-20
"1930","V10478","sw_pacific","new_caledonia","new_caledonia_2",26.18471463,142.026,0.629343304,5,"Restricted",311.634362,177,"resid15",60278.49283,908,148,908,0,"active","resid",908,177,58,512,84,445,101.9322034,1005.615819,165.8,-19.94,165.8284,-19.8943
"1931","V10513","sw_pacific","new_caledonia","new_caledonia_1",26.05786634,156.323,1.020673114,11,"Restricted",307.5213714,98,"resid15",3222.794718,2941,92,3081,140,"active","resid",3081,98,27,393,34,845,103.9897959,1324.887755,166.12,-20.42,166.1606,-20.3981
"1932","V10543","sw_pacific","new_caledonia","new_caledonia_6",25.86883296,96.901,5.978511005,0,"Fished",31.1682725,30,"resid15",179427.251,163,118,163,0,"active","resid",163,30,9,238,0,0,45.53333333,305.9333333,167.08,-20.82,167.1718,-20.8296
"1933","V10549","central_pacific","niue","niue_1",26.64775405,95.536,35.29592494,0,"Fished",404.6782482,48,"resid15",10923.38297,220,119,228,8,"active","resid",228,48,13,277,1,2,49.3125,312.5416667,-169.88,-19.14,-169.9222,-19.0935
"1934","V10587","central_pacific","tonga","tonga_2",25.97714345,87.83,0.723435024,0,"Fished",215.0916064,61,"resid15",1407.183613,254,103,256,2,"active","resid",256,61,9,164,2,11,63.29508197,407.8196721,-174.68,-19.94,-174.7209,-19.9368
"1935","V10598","central_pacific","tonga","tonga_7",25.92717357,147.542,7.603968166,0,"Fished",205.3941372,116,"resid15",3387.496533,1510,60,1537,27,"active","resid",1537,116,13,266,6,35,78.85344828,617.1206897,-174.44,-19.94,-174.4924,-19.9616
"1936","V10609","central_pacific","tonga","tonga_8",25.70779242,83.3,43.37380658,0,"Fished",226.4487803,68,"resid15",373.3892848,367,81,375,8,"active","resid",375,68,5,155,2,16,70.98529412,545.5441176,-174.68,-20.5,-174.7436,-20.5031
"1937","V10619","central_pacific","tonga","tonga_3",25.91113305,140.111,0.912890815,0,"Fished",430.1842233,91,"resid15",5462.836727,779,56,779,0,"active","resid",779,91,15,241,3,23,70.14285714,545.989011,-174.76,-20.1,-174.704,-20.0798
"1938","V10642","central_pacific","tonga","tonga_4",26.55343314,169.5,9.637179249,0,"Fished",325.8606815,92,"resid15",1492.40259,943,27,967,24,"active","resid",967,92,9,226,2,3,73.29347826,600.2173913,-174.12,-18.66,-174.115,-18.7054
"1939","V10644","central_pacific","tonga","tonga_11",26.55757882,151.723,13.96639455,0,"Fished",50.39981213,90,"resid15",1273.033081,592,41,646,54,"active","resid",646,90,9,226,4,7,76.36666667,649.8888889,-173.88,-18.74,-173.94,-18.7197
"1940","V10842","sw_atlantic","santa_catarina","santa_catarina_1",22.26363588,34.835,269.533681,19,"Restricted",88.83822906,37,"resid15",47063.83323,826,51,1012,186,"active","resid",274,4,2,0,1,80,41.25,1258.75,-48.36,-27.3,-48.3575,-27.281
"1941","V10843","sw_atlantic","santa_catarina","santa_catarina_3",22.30991188,27.791,326.1445974,19,"Restricted",107.4861895,36,"resid15",11437.96564,2196,32,2223,27,"active","resid",31,2,0,0,0,0,42.5,1785,-48.36,-27.14,-48.3991,-27.1746
"1942","V10844","sw_atlantic","santa_catarina","santa_catarina_4",21.95692995,26.716,253.218654,19,"Restricted",31.69254448,49,"resid15",19330.37529,1374,31,1375,1,"active","resid",5,2,0,0,0,0,42.5,1785,-48.44,-27.86,-48.432,-27.8455
"1943","V10845","eastern_atlantic","cverde","cverde_1",24.13931764,28.606,10.60280489,0,"Fished",275.8589295,33,"resid15",34287.37984,918,26,999,81,"active","resid",81,1,1,0,0,0,33,918,-24.76,16.78,-24.7669,16.7764
"1944","V1130","polynesian","cook_islands_sp","cook_islands_sp_1",28.39715436,84.018,0.000161209,2,"Restricted",358.8420184,5,"resid15",11877.16491,11,9,11,0,"active","resid",11,5,0,3,3,9,0.8,2.6,-163.16,-13.22,-163.1124,-13.249
"1945","V11490","central_iwp","pulau_naira","pulau_naira_1",28.55016913,183.038,132.9532289,0,"Fished",519.5839125,42,"resid15",22454.67311,460,32,472,12,"active","resid",472,42,9,1893,3,6,132.6904762,1612.452381,129.88,-4.58,129.8903,-4.5154
"1946","V1170","central_pacific","samoa","samoa_4",28.26729949,69.896,4.900748768,0,"Fished",54.29437089,26,"resid15",64198.9569,124,32,157,33,"active","resid",157,26,10,215,3,6,20.26923077,166.1538462,-169.56,-14.26,-169.4833,-14.2167
"1947","V1173","central_pacific","rose_atoll","rose_atoll_1",28.17118226,106.679,0.240674063,10,"Restricted",271.1308743,33,"resid15",44360.8996,241,39,241,0,"active","resid",241,33,13,237,3,9,21.63636364,161.9090909,-168.2,-14.5,-168.1586,-14.5399
"1948","V1174","central_pacific","samoa","samoa_2",28.26368228,59.1,9.619699536,0,"Fished",52.92180559,28,"resid15",93349.5502,111,62,114,3,"active","resid",114,28,11,209,3,15,22.60714286,162.2142857,-170.6,-14.34,-170.5517,-14.2836
"1949","V1175","central_pacific","samoa","samoa_8",28.25949554,54.5,1211.681489,0,"Fished",75.44278217,33,"resid15",19468.30926,340,45,399,59,"active","resid",399,33,13,184,3,33,24.96969697,184.6060606,-170.68,-14.34,-170.67,-14.2836
"1950","V1176","central_pacific","samoa","samoa_3",28.28596323,118.779,1.221461016,0,"Fished",225.0891548,34,"resid15",828.0225486,315,42,330,15,"active","resid",330,34,13,242,2,10,23.82352941,175.9705882,-169.72,-14.18,-169.6752,-14.1675
"1951","V1177","central_pacific","samoa","samoa_1",28.26298679,99.824,10.47139258,0,"Fished",42.78363041,35,"resid15",50252.19908,418,60,423,5,"active","resid",423,35,17,216,2,24,28.34285714,185.2285714,-170.84,-14.34,-170.8014,-14.2853
"1952","V1182","central_pacific","samoa","samoa_7",28.40360835,100.877,980.1064202,0,"Fished",75.35971589,76,"resid15",56684.55773,697,74,697,0,"active","resid",697,76,38,654,3,32,39.19736842,278.0131579,-171.72,-13.78,-171.7858,-13.8093
"1953","V12232","central_iwp","flores","flores_1",28.88005412,208.533,35.68614418,0,"Fished",172.8366949,142,"resid15",5022.471243,790,189,814,24,"active","resid",814,142,55,3887,21,73,158.7957746,943.8802817,122.28,-8.34,122.3333,-8.3333
"1954","V1271","easter","salaz_y_gomez","salaz_y_gomez_1",22.36693817,23.212,0.002425095,9,"Closed",189.613369,246,"resid15",72710.94756,926,162,927,1,"active","resid",6,5,4,3,4,5,181.2,625.4,-105.4,-26.5,-105.362,-26.4706
"1955","V1272","easter","rapa_nui","rapa_nui_4",22.63233521,17.655,53.25406974,1,"Restricted",24.00467111,267,"resid15",1045115.318,936,180,937,1,"active","resid",10,6,6,0,5,9,236,805.1666667,-109.4,-27.14,-109.3511,-27.1608
"1956","V1272","easter","rapa_nui","rapa_nui_1",22.66947101,22.769,102.6973812,1,"Restricted",61.09723571,267,"resid15",1045115.318,936,180,937,1,"active","resid",10,6,6,0,5,9,236,805.1666667,-109.4,-27.14,-109.4173,-27.1
"1957","V1273","easter","rapa_nui","rapa_nui_2",22.65680124,21.543,7.845622948,1,"Restricted",62.23944474,185,"resid15",130107.8629,595,173,595,0,"active","resid",5,5,3,117,2,2,101.6,333.8,-109.32,-27.06,-109.2828,-27.0754
"1958","V1274","easter","rapa_nui","rapa_nui_3",22.64377003,23.106,2484.81206,1,"Restricted",56.36786252,196,"resid15",73885.69748,666,155,666,0,"active","resid",2,2,1,17,0,0,46.5,219,-109.48,-27.14,-109.4407,-27.1587
"1959","V13472","central_iwp","raja_ampat","raja_ampat_9",28.85529236,94.032,3.609582136,10,"Restricted",180.3951412,197,"resid15",477346.88,665,305,665,0,"active","resid",656,194,105,8917,18,73,162.8350515,1143.35567,130.84,-2.02,130.7869,-2.0056
"1960","V13486","central_iwp","raja_ampat","raja_ampat_3",28.83803334,81.982,4.84776921,10,"Restricted",81.94873486,189,"resid15",15725.01211,1706,240,1743,37,"active","resid",1743,189,82,2621,25,242,155.4021164,1345.84127,130.6,-1.94,130.5943,-1.9995
"1961","V13486","central_iwp","raja_ampat","raja_ampat_3",28.83803334,81.982,4.84776921,10,"Restricted",81.94873486,189,"resid15",15725.01211,1706,240,1743,37,"active","resid",1743,189,82,2621,25,242,155.4021164,1345.84127,130.6,-1.94,130.5943,-1.9995
"1962","V13486","central_iwp","raja_ampat","raja_ampat_3",28.83803334,81.982,4.84776921,10,"Restricted",81.94873486,189,"resid15",15725.01211,1706,240,1743,37,"active","resid",1743,189,82,2621,25,242,155.4021164,1345.84127,130.6,-1.94,130.5943,-1.9995
"1963","V13486","central_iwp","raja_ampat","raja_ampat_3",28.83803334,81.982,4.84776921,10,"Restricted",81.94873486,189,"resid15",15725.01211,1706,240,1743,37,"active","resid",1743,189,82,2621,25,242,155.4021164,1345.84127,130.6,-1.94,130.5943,-1.9995
"1964","V13492","central_iwp","raja_ampat","raja_ampat_8",28.84075238,102.865,6.321245119,6,"Closed",115.099702,154,"resid15",10844.83703,1748,280,1788,40,"active","resid",1788,154,62,1351,21,208,142.9025974,1366.545455,130.92,-2.1,130.9127,-2.1554
"1965","V13496","central_iwp","raja_ampat","raja_ampat_6",28.76996377,138.501,3.97345994,6,"Closed",124.9156004,115,"resid15",28068.3786,1309,200,1349,40,"active","resid",1348,114,56,1464,18,270,164.3947368,1564.201754,130.6,-2.18,130.5616,-2.222
"1966","V13529","central_iwp","raja_ampat","raja_ampat_13",29.09358643,247.488,5.034816616,10,"Restricted",588.3195333,175,"resid15",34591.70296,2129,173,2195,66,"active","resid",2195,175,86,1681,28,445,161.28,1379.205714,130.52,-0.58,130.5671,-0.5844
"1967","V13531","central_iwp","raja_ampat","raja_ampat_16",29.13433666,148.5,5.211632757,10,"Restricted",952.2913082,142,"resid15",752127.5989,381,212,382,1,"active","resid",382,142,84,16188,23,78,89.67605634,645.7112676,130.68,-0.66,130.7139,-0.6996
"1968","V13536","central_iwp","raja_ampat","raja_ampat_14",29.00041557,187.262,3.346761432,10,"Restricted",588.0802831,217,"resid15",965374.3451,662,114,665,3,"active","resid",665,217,136,13973,9,20,195.281106,1201.769585,130.28,-0.66,130.2878,-0.5751
"1969","V14065","western_indian","mozambique","mozambique_1",25.97892329,111.199,95.9123637,0,"Fished",238.6262525,0,"resid15",0,0,0,0,0,"active","resid",0,0,0,0,0,0,0,0,35.56,-23.94,35.5716,-23.929
"1970","V14066","western_indian","mozambique","mozambique_4",25.58197641,53,71.41592245,0,"Fished",736.84401,6,"resid15",3,68,15,79,11,"active","resid",79,6,0,1,0,0,6,96.66666667,35.32,-24.5,35.2891,-24.4679
"1971","V14070","western_indian","Bazaruto","Santa Carolina",26.29,98,28,19,"Closed",55.0636799,22,"resid15",27.56091967,345,16,360,15,"active","resid",360,22,0,1194,4,102,15.31818182,273.7727273,35.32,-21.54,35.3362,-21.6275
"1972","V14076","western_indian","Bazaruto","Baluba",26.29,64,36,19,"Closed",120.4016967,14,"resid15",172.0555407,53,18,55,2,"active","resid",55,14,0,937,2,20,18.35714286,338.0714286,35.56,-22.02,35.5268,-22.0433
"1973","V14110","western_indian","seychelles","seychelles_5",26.70022396,100.754,1.394087107,1,"Closed",346.0214262,34,"resid15",75385.97202,127,35,127,0,"active","resid",127,34,12,685,0,0,34.67647059,217.4705882,47.72,-10.1,47.7694,-10.0797
"1974","V14115","western_indian","seychelles","seychelles_3",26.84248024,99.292,1.330337611,1,"Closed",247.2018351,39,"resid15",790.3659681,229,31,245,16,"active","resid",245,39,13,615,2,17,34.84615385,217.9230769,46.52,-9.78,46.5329,-9.7336
"1975","V14159","western_indian","seychelles","seychelles_2",27.87567296,131,193.9620366,0,"Fished",356.4425464,19,"resid15",843244.8413,77,90,85,8,"active","resid",82,17,15,56,1,1,24.64705882,141.8235294,55.32,-4.66,55.3775,-4.6528
"1976","V14354","western_indian","tanzania","tanzania_1",27.53677102,153.786,323.1467077,0,"Fished",82.05010158,26,"resid15",432.539739,279,74,288,9,"active","resid",288,26,1,6376,3,36,112.6923077,633.5769231,40.2,-10.18,40.1703,-10.2357
"1977","V1623","central_iwp","solomon","solomon_15",29.30765815,74.8,1.002338702,21,"Closed",223.0013971,178,"resid15",40402.81503,797,191,800,3,"active","resid",748,160,49,1033,3,23,126.61875,1100.75,157.4,-7.46,157.4174,-7.4144
"1978","V1651","central_iwp","solomon","solomon_6",29.35546484,56,5.888259532,0,"Fished",39.40542105,152,"resid15",4252.397091,676,238,678,2,"active","resid",678,152,45,838,3,9,134.8618421,1057.730263,159.24,-8.26,159.2306,-8.2051
"1979","V1653","central_iwp","solomon","solomon_5",29.34720635,64.9,2.497625831,0,"Fished",274.5734278,141,"resid15",9108.401005,950,214,994,44,"active","resid",994,141,46,859,3,6,131.8865248,965.9432624,159.48,-8.42,159.441,-8.3517
"1980","V1663","central_iwp","solomon","solomon_1",29.28295663,114.533,5.436542038,0,"Fished",90.60664678,40,"resid15",1863.116013,132,173,139,7,"active","resid",139,40,7,325,1,5,123.55,1190.625,160.12,-9.14,160.1488,-9.0667
"1981","V1670","central_iwp","solomon","solomon_37",29.21634929,121.4,5.760687038,0,"Fished",99.99455815,58,"resid15",3492.115525,302,248,343,41,"active","resid",343,58,24,261,2,23,155.862069,1026.931034,161.16,-9.38,161.2209,-9.4466
"1982","V1675","central_iwp","solomon","solomon_30",29.16495829,111.778,10.4780996,0,"Fished",193.4754165,95,"resid15",10646.07277,514,145,526,12,"active","resid",521,93,59,1118,0,0,138.2150538,675.2150538,160.92,-9.78,160.8836,-9.8262
"1983","V1729","central_iwp","solomon","solomon_42",29.25464887,59.4,14.62806253,0,"Fished",49.06125629,0,"resid15",0,0,0,0,0,"active","resid",0,0,0,0,0,0,0,0,160.28,-9.3,160.3372,-9.2885
"1984","V1735","central_iwp","solomon","solomon_41",29.30085093,109.163,12.24440375,0,"Fished",47.10497694,147,"resid15",169055.2057,548,144,553,5,"active","resid",528,142,87,1942,0,0,158.4084507,842.1478873,160.6,-8.82,160.636,-8.8271
"1985","V1747","central_iwp","solomon","solomon_17",29.35013076,124.581,20.50000068,0,"Fished",214.771615,81,"resid15",11199.53281,336,184,339,3,"active","resid",337,79,35,1454,1,16,109.4050633,1010.860759,156.36,-6.74,156.3959,-6.6937
"1986","V1782","central_iwp","solomon","solomon_31",29.09292379,80.3,8.85182226,0,"Fished",146.1456516,83,"resid15",392781.7283,248,101,248,0,"active","resid",161,51,26,134,2,9,128.9803922,789.5294118,161.4,-10.42,161.3583,-10.3518
