"","From","To","Prob"
"1321875","V4319","V5037",2
"1321877","V4321","V5037",2
"1321880","V4324","V5037",184
"1321881","V4325","V5037",30
"1321883","V4327","V5037",36
"1321884","V4328","V5037",4
"1321885","V4329","V5037",6
"1321886","V4330","V5037",8
"1321888","V4332","V5037",22
"1321891","V4335","V5037",82
"1321897","V4341","V5037",52
"1321902","V4346","V5037",4
"1321903","V4347","V5037",50
"1321904","V4348","V5037",52
"1321906","V4350","V5037",8
"1321909","V4353","V5037",4
"1321910","V4354","V5037",4
"1321916","V4360","V5037",8
"1321917","V4361","V5037",6
"1321919","V4363","V5037",18
"1321920","V4364","V5037",38
"1321923","V4367","V5037",2
"1321924","V4368","V5037",4
"1321926","V4370","V5037",2
"1321927","V4371","V5037",48
"1321937","V4381","V5037",26
"1321942","V4386","V5037",4
"1321945","V4389","V5037",16
"1321946","V4390","V5037",52
"1321947","V4391","V5037",56
"1321948","V4392","V5037",40
"1321950","V4394","V5037",22
"1322067","V4511","V5037",40
"1322159","V4603","V5037",106
"1322160","V4604","V5037",4
"1322161","V4605","V5037",98
"1322162","V4606","V5037",68
"1322165","V4609","V5037",44
"1322168","V4612","V5037",64
"1322169","V4613","V5037",32
"1322170","V4614","V5037",34
"1322171","V4615","V5037",64
"1322172","V4616","V5037",86
"1322173","V4617","V5037",24
"1322175","V4619","V5037",136
"1322176","V4620","V5037",136
"1322177","V4621","V5037",68
"1322178","V4622","V5037",106
"1322180","V4624","V5037",8
"1322181","V4625","V5037",40
"1322182","V4626","V5037",42
"1322183","V4627","V5037",20
"1322184","V4628","V5037",42
"1322185","V4629","V5037",2
"1322186","V4630","V5037",16
"1322187","V4631","V5037",2
"1322188","V4632","V5037",2
"1322189","V4633","V5037",20
"1322191","V4635","V5037",92
"1322193","V4637","V5037",6
"1322195","V4639","V5037",16
"1322196","V4640","V5037",4
"1322197","V4641","V5037",2
"1322198","V4642","V5037",74
"1322199","V4643","V5037",18
"1322200","V4644","V5037",24
"1322201","V4645","V5037",24
"1322203","V4647","V5037",2
"1322204","V4648","V5037",2
"1322205","V4649","V5037",6
"1322208","V4652","V5037",2
"1322209","V4653","V5037",2
"1322210","V4654","V5037",6
"1322211","V4655","V5037",72
"1322213","V4657","V5037",2
"1322214","V4658","V5037",14
"1322215","V4659","V5037",16
"1322248","V4692","V5037",2
"1322249","V4693","V5037",94
"1322250","V4694","V5037",40
"1322260","V4704","V5037",8
"1322261","V4705","V5037",42
"1322262","V4706","V5037",54
"1322264","V4708","V5037",2
"1322265","V4709","V5037",18
"1322267","V4711","V5037",4
"1322268","V4712","V5037",8
"1322270","V4714","V5037",4
"1322272","V4716","V5037",36
"1322273","V4717","V5037",22
"1322275","V4719","V5037",6
"1322278","V4722","V5037",28
"1322280","V4724","V5037",14
"1322281","V4725","V5037",42
"1322282","V4726","V5037",2
"1322283","V4727","V5037",20
"1322284","V4728","V5037",104
"1322285","V4729","V5037",34
"1322286","V4730","V5037",66
"1322287","V4731","V5037",34
"1322288","V4732","V5037",4
"1322289","V4733","V5037",12
"1322290","V4734","V5037",24
"1322294","V4738","V5037",4
"1322296","V4740","V5037",8
"1322297","V4741","V5037",8
"1322299","V4743","V5037",56
"1322301","V4745","V5037",16
"1322302","V4746","V5037",20
"1322304","V4748","V5037",70
"1322305","V4749","V5037",8
"1322306","V4750","V5037",54
"1322307","V4751","V5037",10
"1322368","V4812","V5037",6
"1322385","V4829","V5037",36
"1322412","V4856","V5037",4
"1322418","V4862","V5037",2
"1322422","V4866","V5037",2
"1322431","V4875","V5037",2
"1322530","V4974","V5037",22
"1322552","V4996","V5037",2
"1322553","V4997","V5037",2
"1322561","V5005","V5037",46
"1322562","V5006","V5037",4
"1322568","V5012","V5037",2
"1322584","V5028","V5037",40
"1322585","V5029","V5037",20
"1322593","V5037","V5037",8
"1322594","V5038","V5037",32
"1322601","V5045","V5037",74
"1322605","V5049","V5037",8
"1322606","V5050","V5037",14
"1322607","V5051","V5037",112
"1335777","V3417","V5064",2
"1335779","V3419","V5064",2
"1335800","V3440","V5064",10
"1335801","V3441","V5064",16
"1335919","V3559","V5064",2
"1335922","V3562","V5064",2
"1335924","V3564","V5064",2
"1335965","V3605","V5064",2
"1335973","V3613","V5064",2
"1335975","V3615","V5064",2
"1336001","V3641","V5064",2
"1336022","V3662","V5064",2
"1336027","V3667","V5064",2
"1336030","V3670","V5064",4
"1336033","V3673","V5064",2
"1336035","V3675","V5064",2
"1336040","V3680","V5064",2
"1336046","V3686","V5064",2
"1336051","V3691","V5064",4
"1336053","V3693","V5064",6
"1336054","V3694","V5064",6
"1336057","V3697","V5064",6
"1336058","V3698","V5064",4
"1336059","V3699","V5064",14
"1336061","V3701","V5064",2
"1336066","V3706","V5064",6
"1336068","V3708","V5064",12
"1336080","V3720","V5064",12
"1336081","V3721","V5064",10
"1336084","V3724","V5064",6
"1336085","V3725","V5064",2
"1336089","V3729","V5064",6
"1336090","V3730","V5064",4
"1336128","V3768","V5064",2
"1336156","V3796","V5064",8
"1336158","V3798","V5064",2
"1336164","V3804","V5064",18
"1336165","V3805","V5064",10
"1336187","V3827","V5064",4
"1336197","V3837","V5064",6
"1336209","V3849","V5064",2
"1336212","V3852","V5064",8
"1336213","V3853","V5064",32
"1336217","V3857","V5064",8
"1336218","V3858","V5064",2
"1336221","V3861","V5064",90
"1336222","V3862","V5064",20
"1336224","V3864","V5064",10
"1336225","V3865","V5064",4
"1336228","V3868","V5064",12
"1336232","V3872","V5064",6
"1336238","V3878","V5064",32
"1336242","V3882","V5064",14
"1336249","V3889","V5064",8
"1336250","V3890","V5064",56
"1336254","V3894","V5064",2
"1336256","V3896","V5064",82
"1336257","V3897","V5064",120
"1336260","V3900","V5064",22
"1336266","V3906","V5064",10
"1336273","V3913","V5064",18
"1337240","V4880","V5064",2
"1337242","V4882","V5064",2
"1337260","V4900","V5064",16
"1337266","V4906","V5064",4
"1337273","V4913","V5064",44
"1337274","V4914","V5064",32
"1337281","V4921","V5064",24
"1337288","V4928","V5064",2
"1337290","V4930","V5064",42
"1337294","V4934","V5064",2
"1337297","V4937","V5064",14
"1337313","V4953","V5064",2
"1337314","V4954","V5064",2
"1337316","V4956","V5064",2
"1337317","V4957","V5064",14
"1337318","V4958","V5064",4
"1337320","V4960","V5064",12
"1337321","V4961","V5064",16
"1337322","V4962","V5064",14
"1337323","V4963","V5064",26
"1337325","V4965","V5064",16
"1337326","V4966","V5064",32
"1337337","V4977","V5064",2
"1337378","V5018","V5064",2
"1341816","V9456","V5064",16
"1341822","V9462","V5064",2
"1341825","V9465","V5064",4
"1341827","V9467","V5064",36
"1341830","V9470","V5064",50
"1341831","V9471","V5064",26
"1341832","V9472","V5064",32
"1341833","V9473","V5064",144
"1341835","V9475","V5064",18
"1341844","V9484","V5064",6
"1341845","V9485","V5064",22
"1341854","V9494","V5064",2
"1341857","V9497","V5064",10
"1341861","V9501","V5064",16
"1341869","V9509","V5064",22
"1341875","V9515","V5064",48
"1341876","V9516","V5064",26
"1341879","V9519","V5064",4
"1341882","V9522","V5064",38
"1341884","V9524","V5064",52
"1341885","V9525","V5064",12
"1341957","V9597","V5064",44
"1341958","V9598","V5064",6
"1341959","V9599","V5064",6
"1341960","V9600","V5064",2
"1341961","V9601","V5064",10
"1341962","V9602","V5064",16
"1341963","V9603","V5064",38
"1341965","V9605","V5064",10
"1341966","V9606","V5064",2
"1341967","V9607","V5064",18
"1341968","V9608","V5064",4
"1341969","V9609","V5064",4
"1341970","V9610","V5064",6
"1341971","V9611","V5064",6
"1341973","V9613","V5064",4
"1341974","V9614","V5064",2
"1341975","V9615","V5064",6
"1341976","V9616","V5064",42
"1341977","V9617","V5064",16
"1341978","V9618","V5064",2
"1341979","V9619","V5064",6
"1341980","V9620","V5064",10
"1341981","V9621","V5064",2
"1341982","V9622","V5064",16
"1341983","V9623","V5064",8
"1341984","V9624","V5064",12
"1341988","V9628","V5064",18
"1341989","V9629","V5064",18
"1341990","V9630","V5064",24
"1341991","V9631","V5064",6
"1341994","V9634","V5064",46
"1341996","V9636","V5064",6
"1341997","V9637","V5064",2
"1341998","V9638","V5064",4
"1341999","V9639","V5064",4
"1367055","V5087","V5088",72
"1367056","V5088","V5088",50
"1367058","V5090","V5088",8
"1367059","V5091","V5088",8
"1367061","V5093","V5088",6
"1367067","V5099","V5088",2
"1367071","V5103","V5088",8
"1367072","V5104","V5088",10
"1367073","V5105","V5088",2
"1367074","V5106","V5088",4
"1367075","V5107","V5088",4
"1367076","V5108","V5088",52
"1367077","V5109","V5088",72
"1367078","V5110","V5088",6
"1367079","V5111","V5088",38
"1367087","V5119","V5088",20
"1367089","V5121","V5088",80
"1367090","V5122","V5088",10
"1367101","V5133","V5088",2
"1367103","V5135","V5088",4
"1367106","V5138","V5088",12
"1367108","V5140","V5088",4
"1367109","V5141","V5088",10
"1367110","V5142","V5088",14
"1367111","V5143","V5088",10
"1373434","V11466","V5088",4
"1373435","V11467","V5088",2
"1373436","V11468","V5088",2
"1373447","V11479","V5088",4
"1374086","V12118","V5088",4
"1374136","V12168","V5088",10
"1374142","V12174","V5088",12
"1381862","V5090","V5092",12
"1381864","V5092","V5092",8
"1381866","V5094","V5092",2
"1381867","V5095","V5092",8
"1381868","V5096","V5092",2
"1381869","V5097","V5092",8
"1381872","V5100","V5092",6
"1381874","V5102","V5092",6
"1381877","V5105","V5092",2
"1381878","V5106","V5092",58
"1381880","V5108","V5092",16
"1381881","V5109","V5092",10
"1381882","V5110","V5092",14
"1381883","V5111","V5092",34
"1381884","V5112","V5092",112
"1381886","V5114","V5092",10
"1381888","V5116","V5092",2
"1381889","V5117","V5092",2
"1381901","V5129","V5092",2
"1381912","V5140","V5092",30
"1381913","V5141","V5092",66
"1381915","V5143","V5092",6
"1381916","V5144","V5092",12
"1388889","V12117","V5092",2
"1388890","V12118","V5092",4
"1388991","V12219","V5092",2
"1388994","V12222","V5092",2
"1396663","V5087","V5093",16
"1396664","V5088","V5093",4
"1396667","V5091","V5093",56
"1396668","V5092","V5093",2
"1396669","V5093","V5093",90
"1396678","V5102","V5093",56
"1396679","V5103","V5093",80
"1396680","V5104","V5093",8
"1396681","V5105","V5093",148
"1396682","V5106","V5093",18
"1396683","V5107","V5093",2
"1396684","V5108","V5093",22
"1396685","V5109","V5093",2
"1396686","V5110","V5093",18
"1396687","V5111","V5093",90
"1396695","V5119","V5093",4
"1396697","V5121","V5093",66
"1396698","V5122","V5093",4
"1396702","V5126","V5093",102
"1396703","V5127","V5093",24
"1396704","V5128","V5093",28
"1396705","V5129","V5093",140
"1396706","V5130","V5093",62
"1396707","V5131","V5093",16
"1396711","V5135","V5093",58
"1396712","V5136","V5093",10
"1396713","V5137","V5093",2
"1396714","V5138","V5093",18
"1396715","V5139","V5093",2
"1396716","V5140","V5093",126
"1396717","V5141","V5093",86
"1396718","V5142","V5093",6
"1396719","V5143","V5093",18
"1396720","V5144","V5093",134
"1403694","V12118","V5093",2
"1403742","V12166","V5093",6
"1403743","V12167","V5093",4
"1403744","V12168","V5093",2
"1403750","V12174","V5093",8
"1403795","V12219","V5093",2
"1403802","V12226","V5093",2
"1411468","V5088","V5094",2
"1411473","V5093","V5094",2
"1411474","V5094","V5094",28
"1411476","V5096","V5094",32
"1411477","V5097","V5094",2
"1411480","V5100","V5094",10
"1411481","V5101","V5094",6
"1411485","V5105","V5094",4
"1411495","V5115","V5094",70
"1411496","V5116","V5094",14
"1411498","V5118","V5094",34
"1411504","V5124","V5094",8
"1411505","V5125","V5094",14
"1411518","V5138","V5094",4
"1418532","V12152","V5094",2
"1418533","V12153","V5094",2
"1426273","V5089","V5096",62
"1426278","V5094","V5096",94
"1426279","V5095","V5096",16
"1426281","V5097","V5096",112
"1426282","V5098","V5096",26
"1426283","V5099","V5096",22
"1426284","V5100","V5096",52
"1426285","V5101","V5096",36
"1426299","V5115","V5096",8
"1426300","V5116","V5096",24
"1426301","V5117","V5096",102
"1426302","V5118","V5096",66
"1426304","V5120","V5096",4
"1426307","V5123","V5096",6
"1426308","V5124","V5096",12
"1433337","V12153","V5096",2
"1441077","V5089","V5113",8
"1441079","V5091","V5113",2
"1441080","V5092","V5113",8
"1441081","V5093","V5113",2
"1441082","V5094","V5113",6
"1441084","V5096","V5113",46
"1441086","V5098","V5113",36
"1441087","V5099","V5113",4
"1441088","V5100","V5113",14
"1441089","V5101","V5113",6
"1441091","V5103","V5113",2
"1441094","V5106","V5113",22
"1441095","V5107","V5113",6
"1441096","V5108","V5113",98
"1441097","V5109","V5113",58
"1441098","V5110","V5113",8
"1441099","V5111","V5113",48
"1441100","V5112","V5113",260
"1441101","V5113","V5113",130
"1441102","V5114","V5113",344
"1441103","V5115","V5113",6
"1441104","V5116","V5113",42
"1441106","V5118","V5113",32
"1441107","V5119","V5113",18
"1441108","V5120","V5113",18
"1441109","V5121","V5113",42
"1441110","V5122","V5113",48
"1441111","V5123","V5113",2
"1441112","V5124","V5113",48
"1441113","V5125","V5113",58
"1441114","V5126","V5113",4
"1441118","V5130","V5113",12
"1441119","V5131","V5113",10
"1441121","V5133","V5113",10
"1441127","V5139","V5113",22
"1441129","V5141","V5113",36
"1441132","V5144","V5113",10
"1441725","V5737","V5113",8
"1441726","V5738","V5113",2
"1441728","V5740","V5113",4
"1441745","V5757","V5113",6
"1441748","V5760","V5113",20
"1441767","V5779","V5113",6
"1441774","V5786","V5113",12
"1441777","V5789","V5113",2
"1448140","V12152","V5113",4
"1448141","V12153","V5113",28
"1455886","V5094","V5125",146
"1455887","V5095","V5125",224
"1455888","V5096","V5125",162
"1455889","V5097","V5125",94
"1455891","V5099","V5125",2
"1455892","V5100","V5125",76
"1455897","V5105","V5125",12
"1455907","V5115","V5125",14
"1455908","V5116","V5125",166
"1455910","V5118","V5125",154
"1455912","V5120","V5125",282
"1455915","V5123","V5125",166
"1455916","V5124","V5125",134
"1455917","V5125","V5125",144
"1462944","V12152","V5125",16
"1462945","V12153","V5125",8
"1470683","V5087","V5133",4
"1470684","V5088","V5133",148
"1470687","V5091","V5133",2
"1470689","V5093","V5133",2
"1470699","V5103","V5133",8
"1470701","V5105","V5133",2
"1470702","V5106","V5133",156
"1470703","V5107","V5133",80
"1470704","V5108","V5133",2
"1470705","V5109","V5133",2
"1470706","V5110","V5133",2
"1470707","V5111","V5133",6
"1470715","V5119","V5133",14
"1470717","V5121","V5133",18
"1470718","V5122","V5133",8
"1470722","V5126","V5133",24
"1470723","V5127","V5133",60
"1470724","V5128","V5133",138
"1470725","V5129","V5133",148
"1470726","V5130","V5133",66
"1470727","V5131","V5133",104
"1470728","V5132","V5133",96
"1470729","V5133","V5133",10
"1470730","V5134","V5133",96
"1470731","V5135","V5133",112
"1470732","V5136","V5133",126
"1470733","V5137","V5133",66
"1470734","V5138","V5133",60
"1470735","V5139","V5133",10
"1470736","V5140","V5133",58
"1470737","V5141","V5133",28
"1470738","V5142","V5133",4
"1470739","V5143","V5133",2
"1470740","V5144","V5133",48
"1476574","V10978","V5133",4
"1476922","V11326","V5133",2
"1477035","V11439","V5133",4
"1477037","V11441","V5133",2
"1477045","V11449","V5133",8
"1477061","V11465","V5133",2
"1477063","V11467","V5133",2
"1477064","V11468","V5133",4
"1477072","V11476","V5133",4
"1477073","V11477","V5133",2
"1477075","V11479","V5133",4
"1477076","V11480","V5133",6
"1477077","V11481","V5133",12
"1477713","V12117","V5133",16
"1477714","V12118","V5133",12
"1477734","V12138","V5133",8
"1477735","V12139","V5133",2
"1477762","V12166","V5133",4
"1477763","V12167","V5133",10
"1477764","V12168","V5133",20
"1477769","V12173","V5133",8
"1477770","V12174","V5133",10
"1477771","V12175","V5133",54
"1477822","V12226","V5133",10
"1477830","V12234","V5133",6
"1477831","V12235","V5133",4
"1477832","V12236","V5133",2
"1477834","V12238","V5133",10
"1477853","V12257","V5133",2
"1477855","V12259","V5133",2
"1485570","V5170","V5170",66
"1485574","V5174","V5170",2
"1485576","V5176","V5170",4
"1485579","V5179","V5170",462
"1485580","V5180","V5170",154
"1485581","V5181","V5170",106
"1500289","V5085","V5172",116
"1500372","V5168","V5172",368
"1500373","V5169","V5172",62
"1500375","V5171","V5172",8
"1500376","V5172","V5172",2
"1500378","V5174","V5172",122
"1500379","V5175","V5172",50
"1500380","V5176","V5172",182
"1500384","V5180","V5172",30
"1500385","V5181","V5172",6
"1500386","V5182","V5172",82
"1500387","V5183","V5172",2
"1500389","V5185","V5172",2
"1500390","V5186","V5172",2
"1515182","V5174","V5176",126
"1515183","V5175","V5176",2
"1515184","V5176","V5176",14
"1515187","V5179","V5176",104
"1515188","V5180","V5176",92
"1515189","V5181","V5176",102
"1515193","V5185","V5176",64
"1515194","V5186","V5176",34
"1529974","V5162","V5177",2
"1529980","V5168","V5177",4
"1529981","V5169","V5177",10
"1529983","V5171","V5177",12
"1529986","V5174","V5177",4
"1529987","V5175","V5177",6
"1529988","V5176","V5177",10
"1529989","V5177","V5177",42
"1529990","V5178","V5177",8
"1529994","V5182","V5177",40
"1529995","V5183","V5177",28
"1529996","V5184","V5177",110
"1529998","V5186","V5177",14
"1530000","V5188","V5177",22
"1530001","V5189","V5177",12
"1530002","V5190","V5177",54
"1530003","V5191","V5177",6
"1530009","V5197","V5177",2
"1544778","V5162","V5178",6
"1544784","V5168","V5178",6
"1544791","V5175","V5178",4
"1544792","V5176","V5178",6
"1544793","V5177","V5178",32
"1544794","V5178","V5178",64
"1544798","V5182","V5178",50
"1544799","V5183","V5178",52
"1544800","V5184","V5178",202
"1544801","V5185","V5178",32
"1544802","V5186","V5178",8
"1544804","V5188","V5178",2
"1544805","V5189","V5178",144
"1544806","V5190","V5178",62
"1544807","V5191","V5178",2
"1544813","V5197","V5178",10
"1559599","V5179","V5179",112
"1559600","V5180","V5179",2
"1559601","V5181","V5179",44
"1559606","V5186","V5179",8
"1574394","V5170","V5181",138
"1574400","V5176","V5181",14
"1574403","V5179","V5181",8
"1574404","V5180","V5181",24
"1574405","V5181","V5181",60
"1574410","V5186","V5181",24
"1589220","V5192","V5192",88
"1589221","V5193","V5192",88
"1589222","V5194","V5192",4
"1589223","V5195","V5192",6
"1589224","V5196","V5192",12
"1589225","V5197","V5192",2
"1589227","V5199","V5192",44
"1589228","V5200","V5192",404
"1589229","V5201","V5192",4
"1604006","V5174","V5195",2
"1604016","V5184","V5195",10
"1604017","V5185","V5195",82
"1604020","V5188","V5195",12
"1604022","V5190","V5195",8
"1604023","V5191","V5195",14
"1604024","V5192","V5195",2
"1604025","V5193","V5195",6
"1604026","V5194","V5195",10
"1604027","V5195","V5195",14
"1604028","V5196","V5195",4
"1604029","V5197","V5195",2
"1604031","V5199","V5195",14
"1604032","V5200","V5195",2
"1618826","V5190","V5197",2
"1618827","V5191","V5197",2
"1618828","V5192","V5197",4
"1618829","V5193","V5197",24
"1618831","V5195","V5197",8
"1618832","V5196","V5197",2
"1618833","V5197","V5197",52
"1618835","V5199","V5197",212
"1618836","V5200","V5197",66
"1633642","V5202","V5208",8
"1633646","V5206","V5208",122
"1633647","V5207","V5208",320
"1633648","V5208","V5208",22
"1633649","V5209","V5208",4
"1633650","V5210","V5208",222
"1633658","V5218","V5208",2
"1633659","V5219","V5208",4
"1633660","V5220","V5208",2
"1633661","V5221","V5208",6
"1633662","V5222","V5208",2
"1648446","V5202","V5210",52
"1648447","V5203","V5210",126
"1648449","V5205","V5210",18
"1648450","V5206","V5210",10
"1648451","V5207","V5210",156
"1648452","V5208","V5210",32
"1648453","V5209","V5210",60
"1648454","V5210","V5210",272
"1648455","V5211","V5210",2
"1648456","V5212","V5210",2
"1648457","V5213","V5210",10
"1648458","V5214","V5210",22
"1648459","V5215","V5210",22
"1648461","V5217","V5210",10
"1648462","V5218","V5210",10
"1648463","V5219","V5210",26
"1648464","V5220","V5210",6
"1648465","V5221","V5210",2
"1663259","V5211","V5211",152
"1663260","V5212","V5211",12
"1663261","V5213","V5211",322
"1663263","V5215","V5211",26
"1663265","V5217","V5211",6
"1663266","V5218","V5211",6
"1663267","V5219","V5211",10
"1663268","V5220","V5211",4
"1663270","V5222","V5211",2
"1663271","V5223","V5211",20
"1663571","V5523","V5211",2
"1678068","V5216","V5217",598
"1678069","V5217","V5217",340
"1678070","V5218","V5217",24
"1678071","V5219","V5217",112
"1678072","V5220","V5217",2
"1678073","V5221","V5217",10
"1678076","V5224","V5217",2
"1678077","V5225","V5217",4
"1692894","V5238","V5409",2
"1692899","V5243","V5409",2
"1692900","V5244","V5409",4
"1692906","V5250","V5409",4
"1693028","V5372","V5409",2
"1693031","V5375","V5409",8
"1693033","V5377","V5409",16
"1693034","V5378","V5409",24
"1693036","V5380","V5409",24
"1693039","V5383","V5409",20
"1693040","V5384","V5409",2
"1693042","V5386","V5409",2
"1693044","V5388","V5409",14
"1693045","V5389","V5409",38
"1693049","V5393","V5409",58
"1693050","V5394","V5409",4
"1693051","V5395","V5409",40
"1693052","V5396","V5409",2
"1693053","V5397","V5409",28
"1693057","V5401","V5409",2
"1693058","V5402","V5409",32
"1693059","V5403","V5409",126
"1693060","V5404","V5409",26
"1693061","V5405","V5409",6
"1693062","V5406","V5409",2
"1693063","V5407","V5409",184
"1693064","V5408","V5409",52
"1693066","V5410","V5409",2
"1693068","V5412","V5409",214
"1693069","V5413","V5409",12
"1693070","V5414","V5409",156
"1693077","V5421","V5409",4
"1693088","V5432","V5409",10
"1693090","V5434","V5409",10
"1693100","V5444","V5409",4
"1708152","V5692","V5692",22
"1722937","V5673","V5694",50
"1722943","V5679","V5694",12
"1722956","V5692","V5694",6
"1722958","V5694","V5694",192
"1722960","V5696","V5694",56
"1722961","V5697","V5694",124
"1722967","V5703","V5694",102
"1737761","V5693","V5695",76
"1737763","V5695","V5695",96
"1737768","V5700","V5695",6
"1737796","V5728","V5695",2
"1737870","V5802","V5695",2
"1737871","V5803","V5695",456
"1737872","V5804","V5695",46
"1737873","V5805","V5695",328
"1737874","V5806","V5695",48
"1737875","V5807","V5695",2
"1737876","V5808","V5695",18
"1752551","V5679","V5696",6
"1752552","V5680","V5696",122
"1752563","V5691","V5696",68
"1752564","V5692","V5696",62
"1752565","V5693","V5696",2
"1752566","V5694","V5696",158
"1752568","V5696","V5696",392
"1752569","V5697","V5696",88
"1752575","V5703","V5696",44
"1767349","V5673","V5697",10
"1767356","V5680","V5697",12
"1767370","V5694","V5697",250
"1767372","V5696","V5697",130
"1767373","V5697","V5697",204
"1767379","V5703","V5697",96
"1782154","V5674","V5698",6
"1782173","V5693","V5698",70
"1782178","V5698","V5698",496
"1796977","V5693","V5699",8
"1796979","V5695","V5699",96
"1796983","V5699","V5699",300
"1796984","V5700","V5699",394
"1796990","V5706","V5699",6
"1796991","V5707","V5699",140
"1796992","V5708","V5699",8
"1797087","V5803","V5699",30
"1797088","V5804","V5699",18
"1797089","V5805","V5699",56
"1797090","V5806","V5699",136
"1797091","V5807","V5699",4
"1797092","V5808","V5699",18
"1797094","V5810","V5699",16
"1797095","V5811","V5699",46
"1797096","V5812","V5699",52
"1797097","V5813","V5699",54
"1809455","V3367","V5714",8
"1809456","V3368","V5714",152
"1809469","V3381","V5714",104
"1809470","V3382","V5714",46
"1809471","V3383","V5714",28
"1809472","V3384","V5714",180
"1809473","V3385","V5714",4
"1809474","V3386","V5714",2
"1809478","V3390","V5714",250
"1809479","V3391","V5714",214
"1809487","V3399","V5714",12
"1809489","V3401","V5714",166
"1809490","V3402","V5714",190
"1810005","V3917","V5714",22
"1810006","V3918","V5714",10
"1810009","V3921","V5714",2
"1810010","V3922","V5714",6
"1810016","V3928","V5714",2
"1810020","V3932","V5714",2
"1810055","V3967","V5714",26
"1810056","V3968","V5714",88
"1810062","V3974","V5714",44
"1810063","V3975","V5714",44
"1810068","V3980","V5714",54
"1810069","V3981","V5714",6
"1810070","V3982","V5714",48
"1810071","V3983","V5714",8
"1810073","V3985","V5714",22
"1810074","V3986","V5714",16
"1810078","V3990","V5714",68
"1810079","V3991","V5714",64
"1810080","V3992","V5714",16
"1810081","V3993","V5714",10
"1810083","V3995","V5714",24
"1810084","V3996","V5714",20
"1810085","V3997","V5714",14
"1810090","V4002","V5714",2
"1810093","V4005","V5714",48
"1810098","V4010","V5714",8
"1810100","V4012","V5714",40
"1810101","V4013","V5714",16
"1810102","V4014","V5714",4
"1810109","V4021","V5714",2
"1810121","V4033","V5714",6
"1810122","V4034","V5714",38
"1810125","V4037","V5714",8
"1810130","V4042","V5714",2
"1810131","V4043","V5714",54
"1810135","V4047","V5714",6
"1810136","V4048","V5714",2
"1810137","V4049","V5714",4
"1810146","V4058","V5714",118
"1810147","V4059","V5714",124
"1810149","V4061","V5714",4
"1810150","V4062","V5714",4
"1810151","V4063","V5714",68
"1811798","V5710","V5714",90
"1811799","V5711","V5714",68
"1811800","V5712","V5714",118
"1811801","V5713","V5714",80
"1811802","V5714","V5714",38
"1811803","V5715","V5714",178
"1811902","V5814","V5714",2
"1811904","V5816","V5714",4
"1811907","V5819","V5714",84
"1811908","V5820","V5714",72
"1811909","V5821","V5714",6
"1811910","V5822","V5714",6
"1811911","V5823","V5714",2
"1811912","V5824","V5714",90
"1811913","V5825","V5714",68
"1811914","V5826","V5714",2
"1811915","V5827","V5714",6
"1811916","V5828","V5714",6
"1811917","V5829","V5714",2
"1811948","V5860","V5714",2
"1826005","V5113","V5746",58
"1826037","V5145","V5746",2
"1826623","V5731","V5746",8
"1826628","V5736","V5746",4
"1826632","V5740","V5746",14
"1826634","V5742","V5746",154
"1826638","V5746","V5746",90
"1826643","V5751","V5746",30
"1826646","V5754","V5746",104
"1826649","V5757","V5746",38
"1826650","V5758","V5746",112
"1826651","V5759","V5746",188
"1826652","V5760","V5746",20
"1826653","V5761","V5746",6
"1826654","V5762","V5746",2
"1826655","V5763","V5746",10
"1826658","V5766","V5746",4
"1826659","V5767","V5746",2
"1826661","V5769","V5746",36
"1826662","V5770","V5746",50
"1826664","V5772","V5746",2
"1826665","V5773","V5746",12
"1826666","V5774","V5746",6
"1826671","V5779","V5746",2
"1826676","V5784","V5746",2
"1826685","V5793","V5746",6
"1826687","V5795","V5746",12
"1840809","V5113","V5747",40
"1840841","V5145","V5747",10
"1841430","V5734","V5747",2
"1841432","V5736","V5747",30
"1841433","V5737","V5747",68
"1841436","V5740","V5747",4
"1841438","V5742","V5747",98
"1841439","V5743","V5747",2
"1841441","V5745","V5747",50
"1841442","V5746","V5747",54
"1841444","V5748","V5747",48
"1841445","V5749","V5747",82
"1841447","V5751","V5747",2
"1841448","V5752","V5747",44
"1841449","V5753","V5747",40
"1841450","V5754","V5747",6
"1841454","V5758","V5747",16
"1841455","V5759","V5747",2
"1841456","V5760","V5747",10
"1841459","V5763","V5747",2
"1841460","V5764","V5747",2
"1841461","V5765","V5747",2
"1841462","V5766","V5747",4
"1841464","V5768","V5747",4
"1841466","V5770","V5747",78
"1841485","V5789","V5747",8
"1841487","V5791","V5747",4
"1841488","V5792","V5747",2
"1841489","V5793","V5747",4
"1841494","V5798","V5747",2
"1855589","V5089","V5748",2
"1855599","V5099","V5748",2
"1855645","V5145","V5748",6
"1856231","V5731","V5748",2
"1856236","V5736","V5748",2
"1856240","V5740","V5748",20
"1856242","V5742","V5748",12
"1856245","V5745","V5748",24
"1856249","V5749","V5748",8
"1856254","V5754","V5748",98
"1856257","V5757","V5748",38
"1856258","V5758","V5748",24
"1856259","V5759","V5748",36
"1856260","V5760","V5748",54
"1856261","V5761","V5748",58
"1856263","V5763","V5748",2
"1856264","V5764","V5748",6
"1856266","V5766","V5748",28
"1856267","V5767","V5748",30
"1856268","V5768","V5748",18
"1856269","V5769","V5748",44
"1856270","V5770","V5748",118
"1856271","V5771","V5748",6
"1856272","V5772","V5748",70
"1856273","V5773","V5748",26
