"","From","To","Prob"
"953128","V5672","V3922",6
"953301","V5845","V3922",6
"953302","V5846","V3922",15
"953303","V5847","V3922",12
"964858","V2598","V3928",9
"964873","V2613","V3928",3
"964874","V2614","V3928",3
"964878","V2618","V3928",6
"964882","V2622","V3928",3
"964884","V2624","V3928",6
"964887","V2627","V3928",3
"964893","V2633","V3928",12
"964895","V2635","V3928",6
"964897","V2637","V3928",3
"964900","V2640","V3928",3
"964903","V2643","V3928",6
"964925","V2665","V3928",3
"964926","V2666","V3928",6
"964927","V2667","V3928",12
"964930","V2670","V3928",9
"964932","V2672","V3928",6
"964933","V2673","V3928",15
"964935","V2675","V3928",6
"964946","V2686","V3928",3
"964961","V2701","V3928",12
"964964","V2704","V3928",3
"965631","V3371","V3928",9
"965635","V3375","V3928",12
"965636","V3376","V3928",3
"965638","V3378","V3928",3
"965641","V3381","V3928",3
"965652","V3392","V3928",12
"965656","V3396","V3928",30
"965657","V3397","V3928",18
"965667","V3407","V3928",3
"965669","V3409","V3928",3
"965712","V3452","V3928",3
"965715","V3455","V3928",6
"965716","V3456","V3928",3
"965717","V3457","V3928",6
"965718","V3458","V3928",3
"965720","V3460","V3928",6
"965721","V3461","V3928",3
"965724","V3464","V3928",18
"965727","V3467","V3928",9
"965731","V3471","V3928",6
"965733","V3473","V3928",9
"965734","V3474","V3928",12
"965741","V3481","V3928",12
"965743","V3483","V3928",3
"965744","V3484","V3928",45
"965745","V3485","V3928",15
"965752","V3492","V3928",15
"965757","V3497","V3928",9
"965760","V3500","V3928",3
"965761","V3501","V3928",12
"965763","V3503","V3928",3
"965764","V3504","V3928",3
"965767","V3507","V3928",9
"965771","V3511","V3928",3
"965772","V3512","V3928",12
"965773","V3513","V3928",3
"965774","V3514","V3928",30
"965778","V3518","V3928",3
"965780","V3520","V3928",9
"965784","V3524","V3928",3
"965785","V3525","V3928",6
"965793","V3533","V3928",12
"965794","V3534","V3928",3
"965798","V3538","V3928",12
"965800","V3540","V3928",21
"965801","V3541","V3928",9
"965805","V3545","V3928",12
"965811","V3551","V3928",3
"965815","V3555","V3928",6
"965818","V3558","V3928",3
"965820","V3560","V3928",3
"965827","V3567","V3928",6
"965828","V3568","V3928",3
"965830","V3570","V3928",12
"965833","V3573","V3928",6
"965836","V3576","V3928",3
"965837","V3577","V3928",9
"965838","V3578","V3928",3
"965840","V3580","V3928",3
"965841","V3581","V3928",12
"965843","V3583","V3928",3
"965844","V3584","V3928",12
"965857","V3597","V3928",30
"965859","V3599","V3928",6
"965861","V3601","V3928",3
"965865","V3605","V3928",27
"965866","V3606","V3928",18
"965869","V3609","V3928",6
"965876","V3616","V3928",21
"965877","V3617","V3928",18
"965907","V3647","V3928",3
"965928","V3668","V3928",3
"965955","V3695","V3928",3
"965957","V3697","V3928",3
"965960","V3700","V3928",6
"965963","V3703","V3928",6
"965964","V3704","V3928",6
"965969","V3709","V3928",3
"966180","V3920","V3928",30
"966181","V3921","V3928",51
"966186","V3926","V3928",3
"966188","V3928","V3928",30
"966189","V3929","V3928",3
"966190","V3930","V3928",12
"966191","V3931","V3928",18
"966192","V3932","V3928",6
"966195","V3935","V3928",6
"966196","V3936","V3928",12
"966199","V3939","V3928",15
"966203","V3943","V3928",3
"966206","V3946","V3928",54
"966207","V3947","V3928",69
"966210","V3950","V3928",3
"966211","V3951","V3928",3
"966227","V3967","V3928",3
"966228","V3968","V3928",6
"966231","V3971","V3928",6
"966241","V3981","V3928",21
"966247","V3987","V3928",21
"966254","V3994","V3928",12
"966260","V4000","V3928",3
"966262","V4002","V3928",3
"966264","V4004","V3928",6
"966271","V4011","V3928",3
"966275","V4015","V3928",9
"966276","V4016","V3928",21
"966278","V4018","V3928",3
"966282","V4022","V3928",6
"966283","V4023","V3928",30
"966286","V4026","V3928",12
"966287","V4027","V3928",9
"966289","V4029","V3928",3
"966291","V4031","V3928",3
"966292","V4032","V3928",3
"966295","V4035","V3928",3
"966296","V4036","V3928",3
"966298","V4038","V3928",21
"966299","V4039","V3928",6
"966300","V4040","V3928",18
"966302","V4042","V3928",6
"966304","V4044","V3928",24
"966305","V4045","V3928",33
"966306","V4046","V3928",27
"966310","V4050","V3928",3
"966315","V4055","V3928",21
"966316","V4056","V3928",3
"966317","V4057","V3928",15
"966321","V4061","V3928",9
"966323","V4063","V3928",3
"966325","V4065","V3928",6
"966327","V4067","V3928",3
"966329","V4069","V3928",33
"966330","V4070","V3928",3
"967926","V5666","V3928",3
"967927","V5667","V3928",6
"967928","V5668","V3928",3
"967929","V5669","V3928",6
"967930","V5670","V3928",15
"967932","V5672","V3928",3
"968079","V5819","V3928",3
"968086","V5826","V3928",6
"968087","V5827","V3928",3
"968111","V5851","V3928",3
"979731","V2667","V3971",3
"979735","V2671","V3971",9
"979738","V2674","V3971",12
"979740","V2676","V3971",18
"980431","V3367","V3971",6
"980432","V3368","V3971",6
"980446","V3382","V3971",6
"980447","V3383","V3971",6
"980450","V3386","V3971",3
"980454","V3390","V3971",9
"980455","V3391","V3971",33
"980463","V3399","V3971",15
"980464","V3400","V3971",15
"981030","V3966","V3971",6
"981035","V3971","V3971",3
"981049","V3985","V3971",3
"981055","V3991","V3971",9
"981111","V4047","V3971",3
"981116","V4052","V3971",3
"981126","V4062","V3971",3
"982878","V5814","V3971",3
"982881","V5817","V3971",6
"982887","V5823","V3971",6
"982888","V5824","V3971",9
"982890","V5826","V3971",18
"982891","V5827","V3971",3
"982893","V5829","V3971",3
"982903","V5839","V3971",3
"982907","V5843","V3971",3
"982916","V5852","V3971",3
"982917","V5853","V3971",3
"994481","V2613","V3976",3
"994485","V2617","V3976",6
"994534","V2666","V3976",12
"994535","V2667","V3976",6
"994539","V2671","V3976",6
"994544","V2676","V3976",3
"994549","V2681","V3976",3
"994575","V2707","V3976",3
"995249","V3381","V3976",27
"995250","V3382","V3976",6
"995252","V3384","V3976",12
"995259","V3391","V3976",3
"995267","V3399","V3976",3
"995269","V3401","V3976",15
"995270","V3402","V3976",6
"995298","V3430","V3976",3
"995402","V3534","V3976",3
"995834","V3966","V3976",27
"995836","V3968","V3976",24
"995842","V3974","V3976",9
"995854","V3986","V3976",6
"995858","V3990","V3976",3
"995925","V4057","V3976",3
"995928","V4060","V3976",6
"995930","V4062","V3976",24
"997687","V5819","V3976",3
"997714","V5846","V3976",9
"997719","V5851","V3976",3
"1009285","V2613","V3979",9
"1009337","V2665","V3979",6
"1009338","V2666","V3979",36
"1009339","V2667","V3979",21
"1009341","V2669","V3979",9
"1009343","V2671","V3979",6
"1009344","V2672","V3979",3
"1009347","V2675","V3979",9
"1009348","V2676","V3979",3
"1009373","V2701","V3979",3
"1009377","V2705","V3979",3
"1009378","V2706","V3979",15
"1009379","V2707","V3979",3
"1010042","V3370","V3979",3
"1010051","V3379","V3979",9
"1010052","V3380","V3979",3
"1010053","V3381","V3979",9
"1010056","V3384","V3979",12
"1010059","V3387","V3979",21
"1010060","V3388","V3979",3
"1010061","V3389","V3979",3
"1010062","V3390","V3979",6
"1010070","V3398","V3979",6
"1010072","V3400","V3979",3
"1010076","V3404","V3979",21
"1010077","V3405","V3979",3
"1010080","V3408","V3979",9
"1010082","V3410","V3979",27
"1010083","V3411","V3979",6
"1010174","V3502","V3979",15
"1010175","V3503","V3979",3
"1010182","V3510","V3979",3
"1010185","V3513","V3979",12
"1010189","V3517","V3979",12
"1010193","V3521","V3979",3
"1010197","V3525","V3979",3
"1010198","V3526","V3979",9
"1010211","V3539","V3979",3
"1010214","V3542","V3979",12
"1010227","V3555","V3979",3
"1010246","V3574","V3979",12
"1010248","V3576","V3979",18
"1010254","V3582","V3979",3
"1010261","V3589","V3979",9
"1010278","V3606","V3979",3
"1010279","V3607","V3979",3
"1010283","V3611","V3979",9
"1010291","V3619","V3979",3
"1010313","V3641","V3979",3
"1010315","V3643","V3979",6
"1010319","V3647","V3979",3
"1010320","V3648","V3979",3
"1010325","V3653","V3979",6
"1010337","V3665","V3979",3
"1010356","V3684","V3979",3
"1010588","V3916","V3979",3
"1010589","V3917","V3979",3
"1010590","V3918","V3979",6
"1010594","V3922","V3979",3
"1010597","V3925","V3979",21
"1010599","V3927","V3979",6
"1010638","V3966","V3979",3
"1010646","V3974","V3979",6
"1010658","V3986","V3979",3
"1010662","V3990","V3979",6
"1010663","V3991","V3979",6
"1010665","V3993","V3979",3
"1010672","V4000","V3979",12
"1010680","V4008","V3979",3
"1010719","V4047","V3979",3
"1010720","V4048","V3979",3
"1010725","V4053","V3979",3
"1010728","V4056","V3979",18
"1010729","V4057","V3979",36
"1010732","V4060","V3979",9
"1010734","V4062","V3979",18
"1010735","V4063","V3979",12
"1010737","V4065","V3979",18
"1010738","V4066","V3979",3
"1012510","V5838","V3979",3
"1012511","V5839","V3979",3
"1012512","V5840","V3979",3
"1012513","V5841","V3979",3
"1012516","V5844","V3979",3
"1012518","V5846","V3979",9
"1012519","V5847","V3979",3
"1012520","V5848","V3979",6
"1012521","V5849","V3979",3
"1012527","V5855","V3979",9
"1024163","V2687","V3980",18
"1024165","V2689","V3980",57
"1024166","V2690","V3980",108
"1024172","V2696","V3980",15
"1024173","V2697","V3980",39
"1024174","V2698","V3980",3
"1024844","V3368","V3980",3
"1024845","V3369","V3980",3
"1024847","V3371","V3980",3
"1024848","V3372","V3980",12
"1024851","V3375","V3980",12
"1024852","V3376","V3980",9
"1024853","V3377","V3980",12
"1024858","V3382","V3980",33
"1024864","V3388","V3980",6
"1024865","V3389","V3980",21
"1024868","V3392","V3980",6
"1024869","V3393","V3980",27
"1024870","V3394","V3980",15
"1024874","V3398","V3980",141
"1024875","V3399","V3980",54
"1024876","V3400","V3980",72
"1024883","V3407","V3980",3
"1024887","V3411","V3980",30
"1024888","V3412","V3980",3
"1024890","V3414","V3980",72
"1024895","V3419","V3980",108
"1024924","V3448","V3980",69
"1024928","V3452","V3980",3
"1024931","V3455","V3980",6
"1024937","V3461","V3980",42
"1024945","V3469","V3980",6
"1024965","V3489","V3980",57
"1024967","V3491","V3980",15
"1024974","V3498","V3980",9
"1025004","V3528","V3980",30
"1025012","V3536","V3980",27
"1025013","V3537","V3980",9
"1025025","V3549","V3980",3
"1025033","V3557","V3980",6
"1025035","V3559","V3980",21
"1025037","V3561","V3980",90
"1025041","V3565","V3980",9
"1025042","V3566","V3980",69
"1025044","V3568","V3980",33
"1025045","V3569","V3980",90
"1025051","V3575","V3980",3
"1025076","V3600","V3980",21
"1025078","V3602","V3980",54
"1025079","V3603","V3980",108
"1025080","V3604","V3980",102
"1025394","V3918","V3980",3
"1025395","V3919","V3980",78
"1025396","V3920","V3980",36
"1025397","V3921","V3980",3
"1025400","V3924","V3980",54
"1025404","V3928","V3980",57
"1025409","V3933","V3980",12
"1025410","V3934","V3980",60
"1025413","V3937","V3980",15
"1025414","V3938","V3980",33
"1025416","V3940","V3980",57
"1025418","V3942","V3980",57
"1025419","V3943","V3980",30
"1025420","V3944","V3980",3
"1025421","V3945","V3980",3
"1025422","V3946","V3980",3
"1025428","V3952","V3980",15
"1025440","V3964","V3980",48
"1025441","V3965","V3980",57
"1025446","V3970","V3980",3
"1025447","V3971","V3980",60
"1025449","V3973","V3980",30
"1025454","V3978","V3980",3
"1025456","V3980","V3980",21
"1025457","V3981","V3980",18
"1025458","V3982","V3980",6
"1025461","V3985","V3980",3
"1025463","V3987","V3980",54
"1025465","V3989","V3980",3
"1025471","V3995","V3980",57
"1025473","V3997","V3980",30
"1025474","V3998","V3980",30
"1025475","V3999","V3980",3
"1025476","V4000","V3980",6
"1025477","V4001","V3980",30
"1025479","V4003","V3980",30
"1025482","V4006","V3980",129
"1025483","V4007","V3980",24
"1025484","V4008","V3980",153
"1025485","V4009","V3980",15
"1025486","V4010","V3980",9
"1025488","V4012","V3980",6
"1025489","V4013","V3980",57
"1025492","V4016","V3980",81
"1025493","V4017","V3980",15
"1025495","V4019","V3980",3
"1025496","V4020","V3980",3
"1025498","V4022","V3980",15
"1025499","V4023","V3980",72
"1025500","V4024","V3980",21
"1025501","V4025","V3980",120
"1025502","V4026","V3980",12
"1025503","V4027","V3980",99
"1025504","V4028","V3980",6
"1025505","V4029","V3980",48
"1025506","V4030","V3980",3
"1025507","V4031","V3980",3
"1025508","V4032","V3980",78
"1025510","V4034","V3980",45
"1025511","V4035","V3980",42
"1025512","V4036","V3980",9
"1025513","V4037","V3980",27
"1025514","V4038","V3980",84
"1025515","V4039","V3980",87
"1025517","V4041","V3980",45
"1025518","V4042","V3980",18
"1025519","V4043","V3980",21
"1025523","V4047","V3980",3
"1025524","V4048","V3980",93
"1025525","V4049","V3980",21
"1025527","V4051","V3980",21
"1025528","V4052","V3980",75
"1025529","V4053","V3980",9
"1025531","V4055","V3980",39
"1025541","V4065","V3980",3
"1025544","V4068","V3980",3
"1025545","V4069","V3980",3
"1027143","V5667","V3980",3
"1027144","V5668","V3980",15
"1027146","V5670","V3980",9
"1027188","V5712","V3980",36
"1027190","V5714","V3980",9
"1027292","V5816","V3980",3
"1027310","V5834","V3980",3
"1027312","V5836","V3980",30
"1027313","V5837","V3980",12
"1027329","V5853","V3980",30
"1027335","V5859","V3980",30
"1038913","V2633","V3981",3
"1038945","V2665","V3981",3
"1038947","V2667","V3981",9
"1038952","V2672","V3981",3
"1039649","V3369","V3981",6
"1039651","V3371","V3981",36
"1039655","V3375","V3981",24
"1039658","V3378","V3981",3
"1039661","V3381","V3981",27
"1039664","V3384","V3981",66
"1039668","V3388","V3981",9
"1039669","V3389","V3981",6
"1039676","V3396","V3981",6
"1039677","V3397","V3981",6
"1039681","V3401","V3981",6
"1039682","V3402","V3981",3
"1039689","V3409","V3981",3
"1039731","V3451","V3981",9
"1039737","V3457","V3981",3
"1039744","V3464","V3981",27
"1039746","V3466","V3981",51
"1039747","V3467","V3981",15
"1039748","V3468","V3981",12
"1039751","V3471","V3981",42
"1039753","V3473","V3981",3
"1039754","V3474","V3981",12
"1039756","V3476","V3981",24
"1039764","V3484","V3981",18
"1039765","V3485","V3981",6
"1039767","V3487","V3981",6
"1039768","V3488","V3981",9
"1039772","V3492","V3981",39
"1039777","V3497","V3981",3
"1039784","V3504","V3981",3
"1039789","V3509","V3981",3
"1039791","V3511","V3981",3
"1039792","V3512","V3981",6
"1039794","V3514","V3981",18
"1039795","V3515","V3981",6
"1039796","V3516","V3981",9
"1039805","V3525","V3981",3
"1039813","V3533","V3981",21
"1039820","V3540","V3981",3
"1039831","V3551","V3981",33
"1039832","V3552","V3981",18
"1039840","V3560","V3981",18
"1039845","V3565","V3981",3
"1039847","V3567","V3981",15
"1039848","V3568","V3981",6
"1039863","V3583","V3981",3
"1039879","V3599","V3981",15
"1039885","V3605","V3981",18
"1039896","V3616","V3981",3
"1039900","V3620","V3981",18
"1039924","V3644","V3981",18
"1039925","V3645","V3981",6
"1039930","V3650","V3981",6
"1040210","V3930","V3981",9
"1040211","V3931","V3981",51
"1040212","V3932","V3981",15
"1040215","V3935","V3981",45
"1040216","V3936","V3981",3
"1040219","V3939","V3981",6
"1040227","V3947","V3981",3
"1040230","V3950","V3981",6
"1040231","V3951","V3981",6
"1040248","V3968","V3981",9
"1040267","V3987","V3981",15
"1040270","V3990","V3981",6
"1040281","V4001","V3981",3
"1040283","V4003","V3981",3
"1040288","V4008","V3981",63
"1040296","V4016","V3981",36
"1040297","V4017","V3981",99
"1040298","V4018","V3981",3
"1040299","V4019","V3981",3
"1040301","V4021","V3981",69
"1040302","V4022","V3981",69
"1040304","V4024","V3981",42
"1040305","V4025","V3981",81
"1040306","V4026","V3981",9
"1040307","V4027","V3981",78
"1040309","V4029","V3981",30
"1040315","V4035","V3981",27
"1040316","V4036","V3981",54
"1040317","V4037","V3981",12
"1040318","V4038","V3981",33
"1040319","V4039","V3981",6
"1040320","V4040","V3981",9
"1040321","V4041","V3981",54
"1040322","V4042","V3981",3
"1040325","V4045","V3981",36
"1040326","V4046","V3981",42
"1040335","V4055","V3981",42
"1040349","V4069","V3981",6
"1041947","V5667","V3981",6
"1041950","V5670","V3981",3
"1041951","V5671","V3981",3
"1041993","V5713","V3981",3
"1042099","V5819","V3981",6
"1042100","V5820","V3981",9
"1042102","V5822","V3981",3
"1042107","V5827","V3981",6
"1042118","V5838","V3981",21
"1053773","V2689","V4043",15
"1053780","V2696","V4043",6
"1054452","V3368","V4043",12
"1054453","V3369","V4043",93
"1054454","V3370","V4043",18
"1054455","V3371","V4043",27
"1054456","V3372","V4043",36
"1054459","V3375","V4043",39
"1054460","V3376","V4043",15
"1054461","V3377","V4043",27
"1054464","V3380","V4043",6
"1054465","V3381","V4043",3
"1054467","V3383","V4043",9
"1054468","V3384","V4043",3
"1054469","V3385","V4043",12
"1054470","V3386","V4043",54
"1054473","V3389","V4043",3
"1054474","V3390","V4043",15
"1054475","V3391","V4043",27
"1054476","V3392","V4043",18
"1054477","V3393","V4043",30
"1054478","V3394","V4043",15
"1054482","V3398","V4043",48
"1054483","V3399","V4043",192
"1054484","V3400","V4043",9
"1054485","V3401","V4043",39
"1054486","V3402","V4043",24
"1054495","V3411","V4043",9
"1054499","V3415","V4043",3
"1054514","V3430","V4043",3
"1054532","V3448","V4043",66
"1054553","V3469","V4043",3
"1054615","V3531","V4043",3
"1054616","V3532","V4043",3
"1054621","V3537","V4043",12
"1054633","V3549","V4043",3
"1054645","V3561","V4043",12
"1054646","V3562","V4043",9
"1054647","V3563","V4043",6
"1054648","V3564","V4043",3
"1054652","V3568","V4043",3
"1054653","V3569","V4043",3
"1054682","V3598","V4043",3
"1055003","V3919","V4043",12
"1055008","V3924","V4043",48
"1055011","V3927","V4043",15
"1055017","V3933","V4043",21
"1055018","V3934","V4043",21
"1055021","V3937","V4043",39
"1055022","V3938","V4043",18
"1055024","V3940","V4043",6
"1055026","V3942","V4043",6
"1055027","V3943","V4043",15
"1055028","V3944","V4043",15
"1055036","V3952","V4043",36
"1055047","V3963","V4043",21
"1055048","V3964","V4043",3
"1055051","V3967","V4043",12
"1055052","V3968","V4043",6
"1055057","V3973","V4043",12
"1055058","V3974","V4043",3
"1055059","V3975","V4043",30
"1055064","V3980","V4043",6
"1055067","V3983","V4043",3
"1055069","V3985","V4043",66
"1055070","V3986","V4043",24
"1055071","V3987","V4043",3
"1055072","V3988","V4043",6
"1055073","V3989","V4043",3
"1055074","V3990","V4043",45
"1055075","V3991","V4043",24
"1055078","V3994","V4043",12
"1055079","V3995","V4043",6
"1055080","V3996","V4043",15
"1055082","V3998","V4043",3
"1055084","V4000","V4043",24
"1055085","V4001","V4043",12
"1055086","V4002","V4043",6
"1055087","V4003","V4043",3
"1055088","V4004","V4043",27
"1055089","V4005","V4043",6
"1055090","V4006","V4043",21
"1055091","V4007","V4043",3
"1055092","V4008","V4043",12
"1055094","V4010","V4043",3
"1055095","V4011","V4043",6
"1055097","V4013","V4043",69
"1055098","V4014","V4043",6
"1055099","V4015","V4043",3
"1055100","V4016","V4043",60
"1055101","V4017","V4043",54
"1055102","V4018","V4043",36
"1055104","V4020","V4043",3
"1055105","V4021","V4043",15
"1055106","V4022","V4043",15
"1055107","V4023","V4043",6
"1055108","V4024","V4043",21
"1055109","V4025","V4043",36
"1055110","V4026","V4043",27
"1055111","V4027","V4043",21
"1055113","V4029","V4043",6
"1055115","V4031","V4043",36
"1055116","V4032","V4043",75
"1055117","V4033","V4043",6
"1055118","V4034","V4043",12
"1055119","V4035","V4043",12
"1055120","V4036","V4043",3
"1055121","V4037","V4043",15
"1055123","V4039","V4043",36
"1055124","V4040","V4043",18
"1055125","V4041","V4043",18
"1055126","V4042","V4043",9
"1055127","V4043","V4043",78
"1055128","V4044","V4043",3
"1055129","V4045","V4043",3
"1055130","V4046","V4043",3
"1055131","V4047","V4043",69
"1055132","V4048","V4043",66
"1055133","V4049","V4043",36
"1055134","V4050","V4043",15
"1055135","V4051","V4043",6
"1055136","V4052","V4043",15
"1055137","V4053","V4043",108
"1055138","V4054","V4043",3
"1055142","V4058","V4043",45
"1055143","V4059","V4043",30
"1055144","V4060","V4043",36
"1055145","V4061","V4043",42
"1055146","V4062","V4043",51
"1055147","V4063","V4043",42
"1055148","V4064","V4043",51
"1055149","V4065","V4043",42
"1055150","V4066","V4043",48
"1055151","V4067","V4043",15
"1055152","V4068","V4043",21
"1055153","V4069","V4043",39
"1055154","V4070","V4043",12
"1056750","V5666","V4043",66
"1056751","V5667","V4043",75
"1056752","V5668","V4043",6
"1056753","V5669","V4043",36
"1056754","V5670","V4043",51
"1056755","V5671","V4043",3
"1056796","V5712","V4043",15
"1056798","V5714","V4043",3
"1056899","V5815","V4043",3
"1056908","V5824","V4043",39
"1056909","V5825","V4043",9
"1056912","V5828","V4043",12
"1056937","V5853","V4043",3
"1068558","V2670","V4044",12
"1068564","V2676","V4044",3
"1069258","V3370","V4044",6
"1069268","V3380","V4044",3
"1069272","V3384","V4044",3
"1069273","V3385","V4044",12
"1069278","V3390","V4044",3
"1069279","V3391","V4044",3
"1069281","V3393","V4044",3
"1069292","V3404","V4044",36
"1069301","V3413","V4044",3
"1069303","V3415","V4044",6
"1069305","V3417","V4044",3
"1069306","V3418","V4044",3
"1069344","V3456","V4044",3
"1069357","V3469","V4044",3
"1069419","V3531","V4044",6
"1069424","V3536","V4044",9
"1069425","V3537","V4044",3
"1069449","V3561","V4044",12
"1069450","V3562","V4044",9
"1069452","V3564","V4044",3
"1069488","V3600","V4044",9
"1069834","V3946","V4044",9
"1069839","V3951","V4044",3
"1069851","V3963","V4044",3
"1069854","V3966","V4044",21
"1069869","V3981","V4044",3
"1069871","V3983","V4044",3
"1069878","V3990","V4044",27
"1069879","V3991","V4044",15
"1069886","V3998","V4044",12
"1069887","V3999","V4044",6
"1069901","V4013","V4044",3
"1069919","V4031","V4044",21
"1069921","V4033","V4044",45
"1069937","V4049","V4044",3
"1069939","V4051","V4044",3
"1069944","V4056","V4044",63
"1069948","V4060","V4044",3
"1069950","V4062","V4044",6
"1071557","V5669","V4044",6
"1071559","V5671","V4044",3
"1071598","V5710","V4044",6
"1071599","V5711","V4044",3
"1071702","V5814","V4044",9
"1071705","V5817","V4044",3
"1071706","V5818","V4044",15
"1071708","V5820","V4044",3
"1071709","V5821","V4044",9
"1071710","V5822","V4044",27
"1071711","V5823","V4044",30
"1071714","V5826","V4044",9
"1071715","V5827","V4044",12
"1071716","V5828","V4044",18
"1071717","V5829","V4044",6
"1071743","V5855","V4044",21
"1083345","V2653","V4049",3
"1083357","V2665","V4049",3
"1083366","V2674","V4049",12
"1083367","V2675","V4049",12
"1084059","V3367","V4049",21
"1084060","V3368","V4049",9
"1084079","V3387","V4049",3
"1084081","V3389","V4049",108
"1084089","V3397","V4049",18
"1084090","V3398","V4049",12
"1084656","V3964","V4049",3
"1084657","V3965","V4049",3
"1084673","V3981","V4049",3
"1084674","V3982","V4049",12
"1084693","V4001","V4049",6
"1084740","V4048","V4049",39
"1084745","V4053","V4049",12
"1084749","V4057","V4049",24
"1086506","V5814","V4049",3
"1086509","V5817","V4049",15
"1086510","V5818","V4049",9
"1086515","V5823","V4049",3
"1086520","V5828","V4049",3
"1086521","V5829","V4049",9
"1086535","V5843","V4049",18
"1086536","V5844","V4049",9
"1086542","V5850","V4049",3
"1086544","V5852","V4049",3
"1086545","V5853","V4049",12
"1086546","V5854","V4049",3
"1086552","V5860","V4049",3
"1098933","V3437","V4181",3
"1098941","V3445","V4181",3
"1099309","V3813","V4181",3
"1099327","V3831","V4181",6
"1099358","V3862","V4181",3
"1099361","V3865","V4181",3
"1099373","V3877","V4181",3
"1099376","V3880","V4181",12
"1099379","V3883","V4181",3
"1099385","V3889","V4181",3
"1099386","V3890","V4181",3
"1099387","V3891","V4181",3
"1099391","V3895","V4181",3
"1099395","V3899","V4181",6
"1099405","V3909","V4181",9
"1099409","V3913","V4181",3
"1099567","V4071","V4181",6
"1099580","V4084","V4181",6
"1099582","V4086","V4181",3
"1099597","V4101","V4181",3
"1099632","V4136","V4181",3
"1099654","V4158","V4181",15
"1099657","V4161","V4181",33
"1099660","V4164","V4181",3
"1099666","V4170","V4181",21
"1099670","V4174","V4181",21
"1099671","V4175","V4181",18
"1099672","V4176","V4181",9
"1099673","V4177","V4181",18
"1099674","V4178","V4181",12
"1099675","V4179","V4181",6
"1099676","V4180","V4181",21
"1099677","V4181","V4181",21
"1099679","V4183","V4181",3
"1099680","V4184","V4181",9
"1099685","V4189","V4181",6
"1099688","V4192","V4181",12
"1099689","V4193","V4181",3
"1099692","V4196","V4181",36
"1099693","V4197","V4181",21
"1099694","V4198","V4181",30
"1099696","V4200","V4181",3
"1099697","V4201","V4181",3
"1099700","V4204","V4181",3
"1099701","V4205","V4181",9
"1099702","V4206","V4181",15
"1099706","V4210","V4181",3
"1099707","V4211","V4181",3
"1099712","V4216","V4181",24
"1099713","V4217","V4181",6
"1099714","V4218","V4181",3
"1099717","V4221","V4181",12
"1099719","V4223","V4181",3
"1099722","V4226","V4181",3
"1099723","V4227","V4181",9
"1099729","V4233","V4181",3
"1099732","V4236","V4181",6
"1099734","V4238","V4181",54
"1099735","V4239","V4181",12
"1099739","V4243","V4181",3
"1099740","V4244","V4181",3
"1099741","V4245","V4181",6
"1099742","V4246","V4181",54
"1099743","V4247","V4181",15
"1099744","V4248","V4181",3
"1099747","V4251","V4181",3
"1099750","V4254","V4181",6
"1099751","V4255","V4181",21
"1099752","V4256","V4181",3
"1099753","V4257","V4181",3
"1099754","V4258","V4181",3
"1099764","V4268","V4181",3
"1099770","V4274","V4181",9
"1099771","V4275","V4181",3
"1099778","V4282","V4181",3
"1099791","V4295","V4181",6
"1099792","V4296","V4181",3
"1099800","V4304","V4181",3
"1099803","V4307","V4181",9
"1099804","V4308","V4181",15
"1099806","V4310","V4181",12
"1099817","V4321","V4181",12
"1099822","V4326","V4181",15
"1099824","V4328","V4181",6
"1099827","V4331","V4181",12
"1099829","V4333","V4181",27
"1099835","V4339","V4181",78
"1099836","V4340","V4181",57
"1099845","V4349","V4181",3
"1099857","V4361","V4181",6
"1099858","V4362","V4181",15
"1099859","V4363","V4181",27
"1100115","V4619","V4181",18
"1100116","V4620","V4181",3
"1100119","V4623","V4181",3
"1100120","V4624","V4181",30
"1100121","V4625","V4181",18
"1100122","V4626","V4181",27
"1100128","V4632","V4181",21
"1100130","V4634","V4181",30
"1100132","V4636","V4181",18
"1100156","V4660","V4181",3
"1100159","V4663","V4181",12
"1100163","V4667","V4181",3
"1100374","V4878","V4181",3
"1100375","V4879","V4181",3
"1100377","V4881","V4181",3
"1100379","V4883","V4181",3
"1100387","V4891","V4181",3
"1100389","V4893","V4181",3
"1100390","V4894","V4181",3
"1100393","V4897","V4181",12
"1100397","V4901","V4181",6
"1100398","V4902","V4181",3
"1100402","V4906","V4181",6
"1100409","V4913","V4181",3
"1100417","V4921","V4181",3
"1100418","V4922","V4181",3
"1100429","V4933","V4181",9
"1100438","V4942","V4181",9
"1100439","V4943","V4181",6
"1100466","V4970","V4181",3
"1100490","V4994","V4181",3
"1100495","V4999","V4181",3
"1100499","V5003","V4181",15
"1100501","V5005","V4181",12
"1100502","V5006","V4181",3
"1100504","V5008","V4181",3
"1100506","V5010","V4181",9
"1100510","V5014","V4181",3
"1100512","V5016","V4181",21
"1100513","V5017","V4181",42
"1100514","V5018","V4181",3
"1100515","V5019","V4181",72
"1100516","V5020","V4181",39
"1100517","V5021","V4181",33
"1100518","V5022","V4181",6
"1100519","V5023","V4181",6
"1100520","V5024","V4181",15
"1100522","V5026","V4181",18
"1100523","V5027","V4181",9
"1100524","V5028","V4181",6
"1100525","V5029","V4181",9
"1100526","V5030","V4181",12
"1100529","V5033","V4181",3
"1100530","V5034","V4181",24
"1100531","V5035","V4181",3
"1100535","V5039","V4181",45
"1100536","V5040","V4181",3
