"","From","To","Prob"
"1159456","V4744","V4552",50
"1159471","V4759","V4552",26
"1159477","V4765","V4552",37
"1159480","V4768","V4552",33
"1159486","V4774","V4552",34
"1159487","V4775","V4552",38
"1159498","V4786","V4552",37
"1159501","V4789","V4552",38
"1159518","V4806","V4552",49
"1159527","V4815","V4552",41
"1159531","V4819","V4552",52
"1159532","V4820","V4552",47
"1159535","V4823","V4552",54
"1159558","V4846","V4552",33
"1159582","V4870","V4552",44
"1159585","V4873","V4552",39
"1159777","V5065","V4552",35
"1159783","V5071","V4552",42
"1164130","V9418","V4552",46
"1164131","V9419","V4552",37
"1164233","V9521","V4552",22
"1164238","V9526","V4552",19
"1164291","V9579","V4552",27
"1164293","V9581","V4552",18
"1164295","V9583","V4552",34
"1164297","V9585","V4552",38
"1164299","V9587","V4552",17
"1164303","V9591","V4552",17
"1164920","V10208","V4552",17
"1170776","V1260","V4579",27
"1170779","V1263","V4579",45
"1174050","V4534","V4579",52
"1174060","V4544","V4579",55
"1174092","V4576","V4579",46
"1174098","V4582","V4579",47
"1174100","V4584","V4579",55
"1174106","V4590","V4579",44
"1174110","V4594","V4579",52
"1174115","V4599","V4579",48
"1174331","V4815","V4579",45
"1185572","V1252","V4582",30
"1185576","V1256","V4582",27
"1188727","V4407","V4582",26
"1188730","V4410","V4582",21
"1188812","V4492","V4582",44
"1188859","V4539","V4582",50
"1188876","V4556","V4582",55
"1188884","V4564","V4582",27
"1188887","V4567","V4582",42
"1188888","V4568","V4582",35
"1188897","V4577","V4582",84
"1188898","V4578","V4582",28
"1188901","V4581","V4582",82
"1188902","V4582","V4582",56
"1188903","V4583","V4582",40
"1188914","V4594","V4582",47
"1188919","V4599","V4582",47
"1188920","V4600","V4582",40
"1189392","V5072","V4582",53
"1203501","V4377","V4594",38
"1203561","V4437","V4594",16
"1203563","V4439","V4594",27
"1203617","V4493","V4594",31
"1203618","V4494","V4594",18
"1203620","V4496","V4594",32
"1203623","V4499","V4594",27
"1203627","V4503","V4594",24
"1203629","V4505","V4594",28
"1203641","V4517","V4594",28
"1203646","V4522","V4594",49
"1203650","V4526","V4594",50
"1203651","V4527","V4594",91
"1203658","V4534","V4594",76
"1203659","V4535","V4594",40
"1203661","V4537","V4594",20
"1203664","V4540","V4594",53
"1203665","V4541","V4594",54
"1203668","V4544","V4594",55
"1203675","V4551","V4594",31
"1203679","V4555","V4594",80
"1203688","V4564","V4594",52
"1203693","V4569","V4594",41
"1203709","V4585","V4594",54
"1203796","V4672","V4594",56
"1203882","V4758","V4594",39
"1203918","V4794","V4594",26
"1203919","V4795","V4594",23
"1203929","V4805","V4594",15
"1203937","V4813","V4594",46
"1203939","V4815","V4594",34
"1203940","V4816","V4594",37
"1203947","V4823","V4594",21
"1203948","V4824","V4594",37
"1204195","V5071","V4594",31
"1208541","V9417","V4594",33
"1208545","V9421","V4594",30
"1208687","V9563","V4594",16
"1208710","V9586","V4594",25
"1208717","V9593","V4594",21
"1208771","V9647","V4594",49
"1218034","V4106","V4620",53
"1218071","V4143","V4620",47
"1218072","V4144","V4620",56
"1218075","V4147","V4620",51
"1218181","V4253","V4620",47
"1218185","V4257","V4620",51
"1218187","V4259","V4620",45
"1218188","V4260","V4620",48
"1218189","V4261","V4620",52
"1218190","V4262","V4620",48
"1218219","V4291","V4620",55
"1218229","V4301","V4620",45
"1218230","V4302","V4620",47
"1218257","V4329","V4620",50
"1218264","V4336","V4620",27
"1218299","V4371","V4620",55
"1218443","V4515","V4620",52
"1218556","V4628","V4620",51
"1218568","V4640","V4620",44
"1218575","V4647","V4620",38
"1218576","V4648","V4620",53
"1218579","V4651","V4620",44
"1218590","V4662","V4620",43
"1218631","V4703","V4620",43
"1218638","V4710","V4620",44
"1232826","V4094","V4912",50
"1232923","V4191","V4912",51
"1232936","V4204","V4912",49
"1232945","V4213","V4912",50
"1232946","V4214","V4912",52
"1232947","V4215","V4912",50
"1232966","V4234","V4912",44
"1232967","V4235","V4912",50
"1232980","V4248","V4912",48
"1232988","V4256","V4912",46
"1233084","V4352","V4912",42
"1233087","V4355","V4912",53
"1233090","V4358","V4912",52
"1233621","V4889","V4912",46
"1233647","V4915","V4912",47
"1233648","V4916","V4912",55
"1233649","V4917","V4912",48
"1233658","V4926","V4912",45
"1233682","V4950","V4912",60
"1233701","V4969","V4912",55
"1233714","V4982","V4912",48
"1233736","V5004","V4912",49
"1233747","V5015","V4912",59
"1233754","V5022","V4912",55
"1238207","V9475","V4912",38
"1238220","V9488","V4912",34
"1238226","V9494","V4912",26
"1238253","V9521","V4912",25
"1238305","V9573","V4912",30
"1238332","V9600","V4912",35
"1238354","V9622","V4912",25
"1247411","V3875","V4918",48
"1247431","V3895","V4918",50
"1247441","V3905","V4918",51
"1247698","V4162","V4918",50
"1247707","V4171","V4918",50
"1247724","V4188","V4918",58
"1247732","V4196","V4918",52
"1247746","V4210","V4918",49
"1247747","V4211","V4918",50
"1247749","V4213","V4918",94
"1247750","V4214","V4918",80
"1247752","V4216","V4918",43
"1247764","V4228","V4918",44
"1247766","V4230","V4918",42
"1247767","V4231","V4918",54
"1247770","V4234","V4918",84
"1247771","V4235","V4918",56
"1247775","V4239","V4918",50
"1247780","V4244","V4918",50
"1247781","V4245","V4918",54
"1247802","V4266","V4918",48
"1247803","V4267","V4918",37
"1247807","V4271","V4918",40
"1247819","V4283","V4918",43
"1247848","V4312","V4918",47
"1247849","V4313","V4918",48
"1247896","V4360","V4918",37
"1248139","V4603","V4918",58
"1248425","V4889","V4918",44
"1248429","V4893","V4918",51
"1248431","V4895","V4918",43
"1248434","V4898","V4918",86
"1248435","V4899","V4918",44
"1248463","V4927","V4918",43
"1248479","V4943","V4918",28
"1248480","V4944","V4918",45
"1248481","V4945","V4918",98
"1248523","V4987","V4918",47
"1248531","V4995","V4918",98
"1248532","V4996","V4918",53
"1248542","V5006","V4918",54
"1248546","V5010","V4918",48
"1248553","V5017","V4918",42
"1248560","V5024","V4918",42
"1248573","V5037","V4918",28
"1262119","V3779","V4921",47
"1262236","V3896","V4921",44
"1262497","V4157","V4921",41
"1263223","V4883","V4921",48
"1263257","V4917","V4921",50
"1263263","V4923","V4921",52
"1263265","V4925","V4921",55
"1267805","V9465","V4921",32
"1267810","V9470","V4921",19
"1267828","V9488","V4921",44
"1267845","V9505","V4921",17
"1267855","V9515","V4921",44
"1267894","V9554","V4921",22
"1276583","V3439","V4922",47
"1276586","V3442","V4922",51
"1276587","V3443","V4922",51
"1277032","V3888","V4922",50
"1277043","V3899","V4922",49
"1277047","V3903","V4922",55
"1277049","V3905","V4922",49
"1277050","V3906","V4922",49
"1277274","V4130","V4922",33
"1277317","V4173","V4922",43
"1277325","V4181","V4922",24
"1277330","V4186","V4922",52
"1277335","V4191","V4922",26
"1277337","V4193","V4922",42
"1277344","V4200","V4922",35
"1277346","V4202","V4922",43
"1277347","V4203","V4922",25
"1277370","V4226","V4922",58
"1277371","V4227","V4922",54
"1277374","V4230","V4922",46
"1277375","V4231","V4922",41
"1277376","V4232","V4922",44
"1277379","V4235","V4922",48
"1277410","V4266","V4922",40
"1277413","V4269","V4922",48
"1277435","V4291","V4922",34
"1277466","V4322","V4922",63
"1277478","V4334","V4922",41
"1277507","V4363","V4922",38
"1277616","V4472","V4922",35
"1277767","V4623","V4922",30
"1277788","V4644","V4922",24
"1277791","V4647","V4922",30
"1277793","V4649","V4922",34
"1277799","V4655","V4922",23
"1277803","V4659","V4922",18
"1277860","V4716","V4922",26
"1277872","V4728","V4922",23
"1277892","V4748","V4922",25
"1277893","V4749","V4922",23
"1278030","V4886","V4922",55
"1278031","V4887","V4922",45
"1278040","V4896","V4922",31
"1278065","V4921","V4922",57
"1278080","V4936","V4922",40
"1278081","V4937","V4922",33
"1278083","V4939","V4922",23
"1278084","V4940","V4922",24
"1278086","V4942","V4922",56
"1278090","V4946","V4922",42
"1278095","V4951","V4922",50
"1278113","V4969","V4922",30
"1278119","V4975","V4922",20
"1278125","V4981","V4922",57
"1278126","V4982","V4922",52
"1278128","V4984","V4922",52
"1278131","V4987","V4922",45
"1278143","V4999","V4922",25
"1278155","V5011","V4922",55
"1278157","V5013","V4922",48
"1278163","V5019","V4922",50
"1278167","V5023","V4922",30
"1278173","V5029","V4922",20
"1278176","V5032","V4922",42
"1278178","V5034","V4922",46
"1278183","V5039","V4922",42
"1278198","V5054","V4922",43
"1278200","V5056","V4922",53
"1278201","V5057","V4922",48
"1278205","V5061","V4922",55
"1291644","V3696","V4957",47
"1292032","V4084","V4957",52
"1292033","V4085","V4957",49
"1292100","V4152","V4957",50
"1292130","V4182","V4957",42
"1292157","V4209","V4957",50
"1292162","V4214","V4957",44
"1292191","V4243","V4957",48
"1292205","V4257","V4957",47
"1292207","V4259","V4957",46
"1292212","V4264","V4957",47
"1292228","V4280","V4957",44
"1292245","V4297","V4957",47
"1292847","V4899","V4957",43
"1292848","V4900","V4957",55
"1292854","V4906","V4957",53
"1292868","V4920","V4957",54
"1292882","V4934","V4957",47
"1292907","V4959","V4957",47
"1292910","V4962","V4957",54
"1292951","V5003","V4957",48
"1292958","V5010","V4957",51
"1292961","V5013","V4957",53
"1292963","V5015","V4957",54
"1292966","V5018","V4957",39
"1292971","V5023","V4957",50
"1292973","V5025","V4957",42
"1297416","V9468","V4957",32
"1297462","V9514","V4957",54
"1297563","V9615","V4957",43
"1306567","V3815","V4994",47
"1306944","V4192","V4994",54
"1306974","V4222","V4994",46
"1307057","V4305","V4994",51
"1307081","V4329","V4994",50
"1307638","V4886","V4994",52
"1307761","V5009","V4994",41
"1307774","V5022","V4994",52
"1307776","V5024","V4994",48
"1312219","V9467","V4994",53
"1312271","V9519","V4994",54
"1312324","V9572","V4994",30
"1321634","V4078","V5037",40
"1321635","V4079","V5037",43
"1321638","V4082","V5037",49
"1321639","V4083","V5037",108
"1321643","V4087","V5037",50
"1321646","V4090","V5037",43
"1321647","V4091","V5037",45
"1321650","V4094","V5037",40
"1321652","V4096","V5037",88
"1321653","V4097","V5037",49
"1321655","V4099","V5037",47
"1321656","V4100","V5037",30
"1321658","V4102","V5037",46
"1321659","V4103","V5037",49
"1321660","V4104","V5037",47
"1321661","V4105","V5037",40
"1321663","V4107","V5037",47
"1321670","V4114","V5037",28
"1321673","V4117","V5037",46
"1321676","V4120","V5037",30
"1321678","V4122","V5037",48
"1321679","V4123","V5037",56
"1321680","V4124","V5037",44
"1321683","V4127","V5037",51
"1321684","V4128","V5037",38
"1321685","V4129","V5037",37
"1321686","V4130","V5037",39
"1321687","V4131","V5037",119
"1321688","V4132","V5037",39
"1321689","V4133","V5037",69
"1321690","V4134","V5037",82
"1321691","V4135","V5037",27
"1321693","V4137","V5037",29
"1321696","V4140","V5037",161
"1321698","V4142","V5037",38
"1321699","V4143","V5037",26
"1321700","V4144","V5037",29
"1321701","V4145","V5037",40
"1321702","V4146","V5037",38
"1321703","V4147","V5037",47
"1321704","V4148","V5037",72
"1321705","V4149","V5037",84
"1321706","V4150","V5037",30
"1321709","V4153","V5037",40
"1321710","V4154","V5037",98
"1321712","V4156","V5037",28
"1321721","V4165","V5037",44
"1321722","V4166","V5037",49
"1321727","V4171","V5037",50
"1321728","V4172","V5037",51
"1321739","V4183","V5037",51
"1321741","V4185","V5037",57
"1321770","V4214","V5037",47
"1321776","V4220","V5037",43
"1321778","V4222","V5037",48
"1321782","V4226","V5037",33
"1321784","V4228","V5037",37
"1321785","V4229","V5037",33
"1321787","V4231","V5037",40
"1321791","V4235","V5037",54
"1321800","V4244","V5037",43
"1321804","V4248","V5037",42
"1321805","V4249","V5037",41
"1321809","V4253","V5037",40
"1321810","V4254","V5037",45
"1321811","V4255","V5037",87
"1321812","V4256","V5037",30
"1321814","V4258","V5037",24
"1321815","V4259","V5037",79
"1321816","V4260","V5037",53
"1321818","V4262","V5037",47
"1321820","V4264","V5037",96
"1321821","V4265","V5037",45
"1321825","V4269","V5037",41
"1321829","V4273","V5037",36
"1321830","V4274","V5037",42
"1321831","V4275","V5037",52
"1321833","V4277","V5037",36
"1321835","V4279","V5037",89
"1321836","V4280","V5037",80
"1321837","V4281","V5037",72
"1321838","V4282","V5037",25
"1321840","V4284","V5037",53
"1321841","V4285","V5037",84
"1321842","V4286","V5037",49
"1321843","V4287","V5037",51
"1321845","V4289","V5037",45
"1321846","V4290","V5037",78
"1321847","V4291","V5037",38
"1321848","V4292","V5037",44
"1321849","V4293","V5037",50
"1321850","V4294","V5037",51
"1321851","V4295","V5037",50
"1321852","V4296","V5037",77
"1321855","V4299","V5037",63
"1321857","V4301","V5037",55
"1321859","V4303","V5037",90
"1321860","V4304","V5037",107
"1321861","V4305","V5037",92
"1321862","V4306","V5037",81
"1321863","V4307","V5037",99
"1321865","V4309","V5037",93
"1321867","V4311","V5037",93
"1321868","V4312","V5037",87
"1321869","V4313","V5037",41
"1321870","V4314","V5037",81
"1321871","V4315","V5037",47
"1321872","V4316","V5037",94
"1321873","V4317","V5037",56
"1321874","V4318","V5037",52
"1321876","V4320","V5037",35
"1321877","V4321","V5037",40
"1321878","V4322","V5037",35
"1321880","V4324","V5037",72
"1321881","V4325","V5037",91
"1321883","V4327","V5037",41
"1321889","V4333","V5037",51
"1321896","V4340","V5037",47
"1321899","V4343","V5037",100
"1321900","V4344","V5037",53
"1321906","V4350","V5037",43
"1321912","V4356","V5037",49
"1321913","V4357","V5037",26
"1321915","V4359","V5037",124
"1321918","V4362","V5037",47
"1321925","V4369","V5037",36
"1321930","V4374","V5037",44
"1321931","V4375","V5037",43
"1321934","V4378","V5037",38
"1321935","V4379","V5037",36
"1321940","V4384","V5037",33
"1321944","V4388","V5037",35
"1321945","V4389","V5037",36
"1321948","V4392","V5037",34
"1321949","V4393","V5037",26
"1321950","V4394","V5037",37
"1321952","V4396","V5037",34
"1321953","V4397","V5037",67
"1321954","V4398","V5037",42
"1321958","V4402","V5037",40
"1321959","V4403","V5037",37
"1321965","V4409","V5037",35
"1321978","V4422","V5037",45
"1321980","V4424","V5037",38
"1321981","V4425","V5037",43
"1321983","V4427","V5037",85
"1321984","V4428","V5037",50
"1321985","V4429","V5037",33
"1321987","V4431","V5037",100
"1321989","V4433","V5037",54
"1321990","V4434","V5037",97
"1321991","V4435","V5037",47
"1321992","V4436","V5037",41
"1321993","V4437","V5037",51
"1321995","V4439","V5037",37
"1321997","V4441","V5037",50
"1322000","V4444","V5037",89
"1322002","V4446","V5037",89
"1322004","V4448","V5037",52
"1322007","V4451","V5037",40
"1322009","V4453","V5037",41
"1322011","V4455","V5037",28
"1322017","V4461","V5037",37
"1322070","V4514","V5037",57
"1322076","V4520","V5037",41
"1322077","V4521","V5037",58
"1322085","V4529","V5037",34
"1322086","V4530","V5037",28
"1322105","V4549","V5037",27
"1322131","V4575","V5037",32
"1322141","V4585","V5037",23
"1322154","V4598","V5037",23
"1322155","V4599","V5037",32
"1322159","V4603","V5037",32
"1322160","V4604","V5037",103
"1322161","V4605","V5037",82
"1322168","V4612","V5037",80
"1322169","V4613","V5037",42
"1322170","V4614","V5037",29
"1322173","V4617","V5037",25
"1322178","V4622","V5037",39
"1322187","V4631","V5037",49
"1322188","V4632","V5037",41
"1322189","V4633","V5037",46
"1322191","V4635","V5037",76
"1322194","V4638","V5037",97
"1322195","V4639","V5037",35
"1322196","V4640","V5037",50
"1322199","V4643","V5037",86
"1322200","V4644","V5037",91
"1322201","V4645","V5037",49
"1322203","V4647","V5037",24
"1322206","V4650","V5037",47
"1322207","V4651","V5037",113
"1322209","V4653","V5037",38
"1322210","V4654","V5037",26
"1322211","V4655","V5037",47
"1322212","V4656","V5037",41
"1322213","V4657","V5037",36
"1322217","V4661","V5037",22
"1322218","V4662","V5037",34
"1322224","V4668","V5037",30
"1322226","V4670","V5037",39
"1322227","V4671","V5037",24
"1322233","V4677","V5037",45
"1322234","V4678","V5037",46
"1322238","V4682","V5037",39
"1322240","V4684","V5037",75
"1322242","V4686","V5037",48
"1322243","V4687","V5037",29
"1322247","V4691","V5037",21
"1322248","V4692","V5037",46
"1322249","V4693","V5037",41
"1322254","V4698","V5037",37
"1322255","V4699","V5037",24
"1322256","V4700","V5037",34
"1322258","V4702","V5037",45
"1322260","V4704","V5037",49
"1322261","V4705","V5037",45
"1322263","V4707","V5037",90
"1322264","V4708","V5037",53
"1322268","V4712","V5037",77
"1322270","V4714","V5037",37
"1322272","V4716","V5037",41
"1322273","V4717","V5037",88
"1322274","V4718","V5037",35
"1322275","V4719","V5037",95
"1322276","V4720","V5037",32
"1322278","V4722","V5037",29
"1322281","V4725","V5037",31
"1322282","V4726","V5037",40
"1322283","V4727","V5037",34
"1322286","V4730","V5037",42
"1322290","V4734","V5037",48
"1322296","V4740","V5037",51
"1322299","V4743","V5037",50
"1322302","V4746","V5037",45
"1322304","V4748","V5037",39
"1322308","V4752","V5037",35
"1322311","V4755","V5037",31
"1322316","V4760","V5037",57
"1322318","V4762","V5037",45
"1322323","V4767","V5037",86
"1322325","V4769","V5037",55
"1322327","V4771","V5037",42
"1322330","V4774","V5037",51
"1322331","V4775","V5037",48
"1322332","V4776","V5037",50
"1322333","V4777","V5037",23
"1322337","V4781","V5037",50
"1322338","V4782","V5037",41
"1322341","V4785","V5037",47
"1322346","V4790","V5037",51
"1322348","V4792","V5037",51
"1322349","V4793","V5037",38
"1322353","V4797","V5037",68
"1322359","V4803","V5037",45
"1322364","V4808","V5037",35
"1322365","V4809","V5037",37
"1322368","V4812","V5037",49
"1322370","V4814","V5037",32
"1322373","V4817","V5037",45
"1322385","V4829","V5037",42
"1322386","V4830","V5037",33
"1322387","V4831","V5037",48
"1322390","V4834","V5037",45
"1322393","V4837","V5037",12
"1322398","V4842","V5037",33
"1322405","V4849","V5037",18
"1322408","V4852","V5037",25
"1322409","V4853","V5037",35
"1322410","V4854","V5037",29
"1322411","V4855","V5037",26
"1322429","V4873","V5037",23
"1322432","V4876","V5037",23
"1322436","V4880","V5037",36
"1322457","V4901","V5037",27
"1322534","V4978","V5037",42
"1322539","V4983","V5037",30
"1322544","V4988","V5037",39
"1322560","V5004","V5037",45
"1322566","V5010","V5037",41
"1322570","V5014","V5037",52
"1322571","V5015","V5037",56
"1322572","V5016","V5037",27
"1322576","V5020","V5037",39
"1322577","V5021","V5037",45
"1322580","V5024","V5037",47
"1322583","V5027","V5037",44
"1322592","V5036","V5037",53
"1322593","V5037","V5037",87
"1322594","V5038","V5037",44
"1322597","V5041","V5037",77
"1322599","V5043","V5037",44
"1322600","V5044","V5037",40
"1322601","V5045","V5037",98
"1322602","V5046","V5037",45
"1322604","V5048","V5037",44
"1322606","V5050","V5037",57
"1335833","V3473","V5064",26
"1335838","V3478","V5064",27
"1335867","V3507","V5064",28
"1335901","V3541","V5064",29
"1335934","V3574","V5064",28
"1336059","V3699","V5064",49
"1336075","V3715","V5064",46
"1336080","V3720","V5064",53
"1336081","V3721","V5064",53
"1336090","V3730","V5064",37
"1336128","V3768","V5064",50
"1341816","V9456","V5064",51
"1341820","V9460","V5064",26
"1341828","V9468","V5064",24
"1341837","V9477","V5064",29
"1341839","V9479","V5064",26
"1341840","V9480","V5064",25
"1341844","V9484","V5064",31
"1341845","V9485","V5064",44
"1341848","V9488","V5064",22
"1341851","V9491","V5064",17
"1341852","V9492","V5064",48
"1341857","V9497","V5064",40
"1341858","V9498","V5064",41
"1341859","V9499","V5064",37
"1341878","V9518","V5064",54
"1341882","V9522","V5064",47
"1341883","V9523","V5064",51
"1341884","V9524","V5064",82
"1341918","V9558","V5064",38
"1341959","V9599","V5064",38
"1341962","V9602","V5064",38
"1341964","V9604","V5064",38
"1341969","V9609","V5064",36
"1341970","V9610","V5064",25
"1341982","V9622","V5064",98
"1341983","V9623","V5064",27
"1341988","V9628","V5064",25
"1341989","V9629","V5064",30
"1341990","V9630","V5064",77
"1341995","V9635","V5064",35
"1381867","V5095","V5092",28
"1381868","V5096","V5092",36
"1381872","V5100","V5092",32
"1381877","V5105","V5092",25
"1381885","V5113","V5092",150
"1381891","V5119","V5092",22
"1382508","V5736","V5092",24
"1382516","V5744","V5092",25
"1382518","V5746","V5092",22
"1382519","V5747","V5092",46
"1382533","V5761","V5092",35
"1382541","V5769","V5092",19
"1388920","V12148","V5092",17
"1388941","V12169","V5092",40
"1396678","V5102","V5093",51
"1396706","V5130","V5093",39
"1396709","V5133","V5093",43
"1396719","V5143","V5093",60
"1397310","V5734","V5093",21
"1402607","V11031","V5093",23
"1403780","V12204","V5093",15
"1403814","V12238","V5093",36
"1411480","V5100","V5094",53
"1411485","V5105","V5094",34
"1411500","V5120","V5094",21
"1426272","V5088","V5096",27
"1426275","V5091","V5096",52
"1426285","V5101","V5096",103
"1426289","V5105","V5096",30
"1426292","V5108","V5096",43
"1426312","V5128","V5096",42
"1426316","V5132","V5096",39
"1426326","V5142","V5096",40
"1426342","V5158","V5096",21
"1426941","V5757","V5096",28
"1426972","V5788","V5096",22
"1441084","V5096","V5113",47
"1441094","V5106","V5113",26
"1441095","V5107","V5113",46
"1441097","V5109","V5113",26
"1441099","V5111","V5113",42
"1441104","V5116","V5113",40
"1441106","V5118","V5113",48
"1441110","V5122","V5113",27
"1441112","V5124","V5113",45
"1441722","V5734","V5113",29
"1441723","V5735","V5113",26
"1441727","V5739","V5113",28
"1441728","V5740","V5113",25
"1441732","V5744","V5113",27
"1441733","V5745","V5113",100
"1441735","V5747","V5113",33
"1441736","V5748","V5113",82
"1441737","V5749","V5113",52
"1441738","V5750","V5113",20
"1441739","V5751","V5113",26
"1441740","V5752","V5113",22
"1441741","V5753","V5113",22
"1441742","V5754","V5113",27
"1441743","V5755","V5113",32
"1441745","V5757","V5113",63
"1441746","V5758","V5113",25
"1441748","V5760","V5113",66
"1441757","V5769","V5113",35
"1441767","V5779","V5113",28
"1448141","V12153","V5113",43
"1455881","V5089","V5125",34
"1455883","V5091","V5125",29
"1455884","V5092","V5125",42
"1455887","V5095","V5125",40
"1455889","V5097","V5125",46
"1455901","V5109","V5125",28
"1455904","V5112","V5125",21
"1455908","V5116","V5125",42
"1455912","V5120","V5125",26
"1455921","V5129","V5125",43
"1455923","V5131","V5125",34
"1455933","V5141","V5125",27
"1455936","V5144","V5125",36
"1456557","V5765","V5125",28
"1456585","V5793","V5125",10
"1462945","V12153","V5125",20
"1470695","V5099","V5133",24
"1470722","V5126","V5133",42
"1470724","V5128","V5133",48
"1470733","V5137","V5133",53
"1470734","V5138","V5133",50
"1470736","V5140","V5133",55
"1470737","V5141","V5133",47
"1471326","V5730","V5133",34
"1476574","V10978","V5133",37
"1476922","V11326","V5133",25
"1477037","V11441","V5133",22
"1477062","V11466","V5133",54
"1477063","V11467","V5133",34
"1477064","V11468","V5133",35
"1477072","V11476","V5133",25
"1477073","V11477","V5133",27
"1477074","V11478","V5133",63
"1477077","V11481","V5133",34
"1477728","V12132","V5133",34
"1477765","V12169","V5133",23
"1477822","V12226","V5133",33
"1477836","V12240","V5133",35
"1477852","V12256","V5133",39
"1477854","V12258","V5133",54
"1500374","V5170","V5172",115
"1500376","V5172","V5172",29
"1500383","V5179","V5172",39
"1500384","V5180","V5172",35
"1529998","V5186","V5177",80
"1544784","V5168","V5178",43
"1544786","V5170","V5178",49
"1544790","V5174","V5178",23
"1544800","V5184","V5178",45
"1559599","V5179","V5179",50
"1633643","V5203","V5208",53
"1648453","V5209","V5210",33
"1648455","V5211","V5210",508
"1648456","V5212","V5210",484
"1648457","V5213","V5210",411
"1648458","V5214","V5210",20
"1648459","V5215","V5210",48
"1663259","V5211","V5211",70
"1663260","V5212","V5211",33
"1663261","V5213","V5211",72
"1663263","V5215","V5211",30
"1663266","V5218","V5211",53
"1678070","V5218","V5217",34
"1678071","V5219","V5217",45
"1678073","V5221","V5217",34
"1678076","V5224","V5217",45
"1678077","V5225","V5217",47
"1692900","V5244","V5409",39
"1692910","V5254","V5409",25
"1692913","V5257","V5409",28
"1693033","V5377","V5409",85
"1693035","V5379","V5409",26
"1693046","V5390","V5409",51
"1693049","V5393","V5409",53
"1693053","V5397","V5409",94
"1693054","V5398","V5409",45
"1693063","V5407","V5409",56
"1693064","V5408","V5409",44
"1693070","V5414","V5409",99
"1693071","V5415","V5409",29
"1693081","V5425","V5409",45
"1693088","V5432","V5409",46
"1693098","V5442","V5409",37
"1693236","V5580","V5409",32
"1705829","V3369","V5692",18
"1705855","V3395","V5692",28
"1722958","V5694","V5694",70
"1722961","V5697","V5694",42
"1737871","V5803","V5695",78
"1737872","V5804","V5695",50
"1737873","V5805","V5695",52
"1737874","V5806","V5695",32
"1752552","V5680","V5696",32
"1752568","V5696","V5696",62
"1752575","V5703","V5696",90
"1767372","V5696","V5697",26
"1767379","V5703","V5697",52
"1782154","V5674","V5698",140
"1782173","V5693","V5698",45
"1782178","V5698","V5698",90
"1796979","V5695","V5699",86
"1796983","V5699","V5699",123
"1796984","V5700","V5699",157
"1796990","V5706","V5699",18
"1796992","V5708","V5699",23
"1797087","V5803","V5699",119
"1797088","V5804","V5699",28
"1797089","V5805","V5699",80
"1797090","V5806","V5699",20
"1809464","V3376","V5714",38
"1809465","V3377","V5714",38
"1809472","V3384","V5714",32
"1809474","V3386","V5714",37
"1809478","V3390","V5714",41
"1809479","V3391","V5714",35
"1809487","V3399","V5714",43
"1809518","V3430","V5714",46
"1810041","V3953","V5714",42
"1810042","V3954","V5714",50
"1810043","V3955","V5714",46
"1810044","V3956","V5714",50
"1810046","V3958","V5714",47
"1810047","V3959","V5714",45
"1810048","V3960","V5714",91
"1810049","V3961","V5714",47
"1810050","V3962","V5714",95
"1810053","V3965","V5714",57
"1810055","V3967","V5714",49
"1810059","V3971","V5714",46
"1810060","V3972","V5714",42
"1810061","V3973","V5714",39
"1810063","V3975","V5714",46
"1810066","V3978","V5714",52
"1810071","V3983","V5714",53
"1810072","V3984","V5714",51
"1810073","V3985","V5714",43
"1810075","V3987","V5714",44
"1810079","V3991","V5714",27
"1810090","V4002","V5714",38
"1810091","V4003","V5714",42
"1810094","V4006","V5714",138
"1810097","V4009","V5714",91
"1810104","V4016","V5714",40
"1810105","V4017","V5714",46
"1810106","V4018","V5714",47
"1810107","V4019","V5714",45
"1810108","V4020","V5714",40
"1810110","V4022","V5714",40
"1810112","V4024","V5714",43
"1810114","V4026","V5714",48
"1810115","V4027","V5714",40
"1810116","V4028","V5714",45
"1810119","V4031","V5714",92
"1810121","V4033","V5714",53
"1810123","V4035","V5714",32
"1810126","V4038","V5714",40
"1810128","V4040","V5714",44
"1810132","V4044","V5714",47
"1810133","V4045","V5714",48
"1810134","V4046","V5714",48
"1810135","V4047","V5714",44
"1810138","V4050","V5714",44
"1810142","V4054","V5714",45
"1810143","V4055","V5714",41
"1810156","V4068","V5714",25
"1810157","V4069","V5714",43
"1811905","V5817","V5714",33
"1811910","V5822","V5714",50
"1811916","V5828","V5714",51
"1811917","V5829","V5714",46
"1811921","V5833","V5714",30
"1811923","V5835","V5714",32
"1811928","V5840","V5714",34
"1826635","V5743","V5746",52
"1826650","V5758","V5746",55
"1826666","V5774","V5746",52
"1826687","V5795","V5746",39
"1841432","V5736","V5747",38
"1841434","V5738","V5747",105
"1841445","V5749","V5747",39
"1841457","V5761","V5747",40
"1856235","V5735","V5748",44
"1856237","V5737","V5748",44
"1856241","V5741","V5748",43
"1856255","V5755","V5748",93
"1856263","V5763","V5748",44
"1856266","V5766","V5748",56
"1856267","V5767","V5748",38
"1856270","V5770","V5748",47
"1856286","V5786","V5748",61
"1856291","V5791","V5748",27
"1856292","V5792","V5748",49
"1856294","V5794","V5748",55
"1867927","V2623","V5853",36
"1867958","V2654","V5853",16
"1867962","V2658","V5853",46
"1867970","V2666","V5853",46
"1867977","V2673","V5853",42
"1867987","V2683","V5853",39
"1867989","V2685","V5853",34
