"","From","To","Prob"
"1248480","V4944","V4918",36
"1248481","V4945","V4918",35
"1248482","V4946","V4918",14
"1248483","V4947","V4918",13
"1248484","V4948","V4918",10
"1248485","V4949","V4918",1
"1248486","V4950","V4918",1
"1248487","V4951","V4918",3
"1248488","V4952","V4918",7
"1248489","V4953","V4918",7
"1248490","V4954","V4918",1
"1248491","V4955","V4918",1
"1248492","V4956","V4918",2
"1248493","V4957","V4918",4
"1248494","V4958","V4918",2
"1248495","V4959","V4918",7
"1248496","V4960","V4918",3
"1248497","V4961","V4918",4
"1248498","V4962","V4918",2
"1248500","V4964","V4918",4
"1248501","V4965","V4918",4
"1248502","V4966","V4918",4
"1248503","V4967","V4918",6
"1248504","V4968","V4918",1
"1248505","V4969","V4918",13
"1248507","V4971","V4918",5
"1248508","V4972","V4918",2
"1248509","V4973","V4918",4
"1248510","V4974","V4918",2
"1248512","V4976","V4918",7
"1248514","V4978","V4918",1
"1248516","V4980","V4918",13
"1248517","V4981","V4918",39
"1248518","V4982","V4918",7
"1248519","V4983","V4918",1
"1248520","V4984","V4918",12
"1248521","V4985","V4918",17
"1248522","V4986","V4918",2
"1248523","V4987","V4918",16
"1248525","V4989","V4918",1
"1248526","V4990","V4918",8
"1248527","V4991","V4918",1
"1248528","V4992","V4918",2
"1248531","V4995","V4918",30
"1248532","V4996","V4918",19
"1248533","V4997","V4918",11
"1248534","V4998","V4918",5
"1248535","V4999","V4918",2
"1248536","V5000","V4918",9
"1248538","V5002","V4918",2
"1248539","V5003","V4918",2
"1248540","V5004","V4918",18
"1248541","V5005","V4918",6
"1248542","V5006","V4918",20
"1248543","V5007","V4918",7
"1248544","V5008","V4918",2
"1248545","V5009","V4918",4
"1248546","V5010","V4918",17
"1248547","V5011","V4918",1
"1248548","V5012","V4918",2
"1248549","V5013","V4918",11
"1248550","V5014","V4918",5
"1248551","V5015","V4918",4
"1248553","V5017","V4918",16
"1248554","V5018","V4918",1
"1248555","V5019","V4918",4
"1248556","V5020","V4918",16
"1248557","V5021","V4918",3
"1248559","V5023","V4918",6
"1248560","V5024","V4918",13
"1248561","V5025","V4918",9
"1248562","V5026","V4918",2
"1248563","V5027","V4918",5
"1248564","V5028","V4918",3
"1248565","V5029","V4918",3
"1248566","V5030","V4918",13
"1248567","V5031","V4918",1
"1248568","V5032","V4918",24
"1248569","V5033","V4918",4
"1248570","V5034","V4918",6
"1248573","V5037","V4918",2
"1248575","V5039","V4918",3
"1248587","V5051","V4918",1
"1248588","V5052","V4918",7
"1248589","V5053","V4918",1
"1248590","V5054","V4918",8
"1248591","V5055","V4918",4
"1248592","V5056","V4918",23
"1248593","V5057","V4918",9
"1248594","V5058","V4918",4
"1248595","V5059","V4918",2
"1248596","V5060","V4918",5
"1248597","V5061","V4918",17
"1248598","V5062","V4918",3
"1248599","V5063","V4918",2
"1248600","V5064","V4918",3
"1253006","V9470","V4918",3
"1253007","V9471","V4918",1
"1253009","V9473","V4918",7
"1253020","V9484","V4918",5
"1253021","V9485","V4918",1
"1253049","V9513","V4918",3
"1260480","V2140","V4921",1
"1261759","V3419","V4921",1
"1261777","V3437","V4921",1
"1261778","V3438","V4921",2
"1261876","V3536","V4921",1
"1261877","V3537","V4921",3
"1261899","V3559","V4921",1
"1261903","V3563","V4921",2
"1261905","V3565","V4921",1
"1261909","V3569","V4921",2
"1261931","V3591","V4921",1
"1261932","V3592","V4921",3
"1261933","V3593","V4921",3
"1261934","V3594","V4921",3
"1261935","V3595","V4921",2
"1261941","V3601","V4921",3
"1261942","V3602","V4921",1
"1261952","V3612","V4921",1
"1261956","V3616","V4921",1
"1261958","V3618","V4921",2
"1261960","V3620","V4921",3
"1262093","V3753","V4921",3
"1262104","V3764","V4921",4
"1262110","V3770","V4921",3
"1262111","V3771","V4921",1
"1262116","V3776","V4921",1
"1262119","V3779","V4921",5
"1262121","V3781","V4921",3
"1262125","V3785","V4921",3
"1262126","V3786","V4921",1
"1262133","V3793","V4921",3
"1262136","V3796","V4921",3
"1262137","V3797","V4921",2
"1262139","V3799","V4921",3
"1262142","V3802","V4921",1
"1262147","V3807","V4921",2
"1262148","V3808","V4921",1
"1262149","V3809","V4921",1
"1262150","V3810","V4921",1
"1262153","V3813","V4921",2
"1262154","V3814","V4921",2
"1262164","V3824","V4921",3
"1262167","V3827","V4921",2
"1262189","V3849","V4921",1
"1262193","V3853","V4921",1
"1262197","V3857","V4921",3
"1262201","V3861","V4921",3
"1262204","V3864","V4921",1
"1262223","V3883","V4921",1
"1262224","V3884","V4921",1
"1262226","V3886","V4921",3
"1262228","V3888","V4921",2
"1262235","V3895","V4921",1
"1262236","V3896","V4921",2
"1262244","V3904","V4921",1
"1262246","V3906","V4921",3
"1262247","V3907","V4921",7
"1262248","V3908","V4921",4
"1262249","V3909","V4921",1
"1262252","V3912","V4921",2
"1262288","V3948","V4921",1
"1262289","V3949","V4921",1
"1262411","V4071","V4921",3
"1262412","V4072","V4921",1
"1262497","V4157","V4921",1
"1262502","V4162","V4921",1
"1262503","V4163","V4921",1
"1262506","V4166","V4921",1
"1262509","V4169","V4921",2
"1262510","V4170","V4921",1
"1262513","V4173","V4921",1
"1262515","V4175","V4921",1
"1262516","V4176","V4921",2
"1262517","V4177","V4921",6
"1262519","V4179","V4921",5
"1262520","V4180","V4921",4
"1262522","V4182","V4921",2
"1262524","V4184","V4921",2
"1262525","V4185","V4921",4
"1262530","V4190","V4921",6
"1262532","V4192","V4921",3
"1262534","V4194","V4921",1
"1262535","V4195","V4921",1
"1262540","V4200","V4921",2
"1262542","V4202","V4921",1
"1262543","V4203","V4921",8
"1262545","V4205","V4921",7
"1262546","V4206","V4921",6
"1262549","V4209","V4921",8
"1262551","V4211","V4921",1
"1262552","V4212","V4921",2
"1262553","V4213","V4921",1
"1262555","V4215","V4921",1
"1262556","V4216","V4921",4
"1262559","V4219","V4921",1
"1262563","V4223","V4921",1
"1262568","V4228","V4921",1
"1262580","V4240","V4921",1
"1262581","V4241","V4921",7
"1262582","V4242","V4921",9
"1262583","V4243","V4921",10
"1262584","V4244","V4921",1
"1262812","V4472","V4921",4
"1263218","V4878","V4921",4
"1263219","V4879","V4921",1
"1263221","V4881","V4921",4
"1263223","V4883","V4921",16
"1263224","V4884","V4921",8
"1263225","V4885","V4921",26
"1263226","V4886","V4921",7
"1263227","V4887","V4921",3
"1263228","V4888","V4921",1
"1263229","V4889","V4921",3
"1263231","V4891","V4921",5
"1263232","V4892","V4921",2
"1263233","V4893","V4921",2
"1263234","V4894","V4921",1
"1263236","V4896","V4921",1
"1263242","V4902","V4921",8
"1263243","V4903","V4921",4
"1263246","V4906","V4921",1
"1263247","V4907","V4921",3
"1263248","V4908","V4921",4
"1263249","V4909","V4921",4
"1263250","V4910","V4921",2
"1263251","V4911","V4921",2
"1263252","V4912","V4921",1
"1263254","V4914","V4921",1
"1263255","V4915","V4921",5
"1263256","V4916","V4921",3
"1263257","V4917","V4921",27
"1263258","V4918","V4921",2
"1263259","V4919","V4921",8
"1263260","V4920","V4921",7
"1263262","V4922","V4921",1
"1263263","V4923","V4921",2
"1263264","V4924","V4921",11
"1263265","V4925","V4921",7
"1263266","V4926","V4921",7
"1263267","V4927","V4921",8
"1263268","V4928","V4921",2
"1263269","V4929","V4921",3
"1263275","V4935","V4921",2
"1263277","V4937","V4921",2
"1263279","V4939","V4921",2
"1263284","V4944","V4921",1
"1263286","V4946","V4921",1
"1263297","V4957","V4921",6
"1263300","V4960","V4921",5
"1263301","V4961","V4921",7
"1263303","V4963","V4921",1
"1263306","V4966","V4921",2
"1263307","V4967","V4921",1
"1263311","V4971","V4921",1
"1263313","V4973","V4921",5
"1263318","V4978","V4921",1
"1263322","V4982","V4921",1
"1263348","V5008","V4921",1
"1263349","V5009","V4921",1
"1263350","V5010","V4921",4
"1263353","V5013","V4921",2
"1263354","V5014","V4921",1
"1263355","V5015","V4921",1
"1263356","V5016","V4921",4
"1263357","V5017","V4921",6
"1263359","V5019","V4921",6
"1263360","V5020","V4921",1
"1263361","V5021","V4921",1
"1263363","V5023","V4921",1
"1263364","V5024","V4921",3
"1263366","V5026","V4921",5
"1263367","V5027","V4921",4
"1263368","V5028","V4921",10
"1263369","V5029","V4921",4
"1263370","V5030","V4921",12
"1263374","V5034","V4921",4
"1263375","V5035","V4921",2
"1263393","V5053","V4921",3
"1263398","V5058","V4921",1
"1263400","V5060","V4921",1
"1263402","V5062","V4921",2
"1267791","V9451","V4921",1
"1267793","V9453","V4921",2
"1267794","V9454","V4921",3
"1267795","V9455","V4921",7
"1267796","V9456","V4921",7
"1267797","V9457","V4921",3
"1267798","V9458","V4921",1
"1267799","V9459","V4921",10
"1267800","V9460","V4921",4
"1267803","V9463","V4921",3
"1267804","V9464","V4921",4
"1267805","V9465","V4921",9
"1267806","V9466","V4921",7
"1267807","V9467","V4921",2
"1267808","V9468","V4921",5
"1267809","V9469","V4921",1
"1267810","V9470","V4921",7
"1267811","V9471","V4921",1
"1267812","V9472","V4921",4
"1267813","V9473","V4921",1
"1267814","V9474","V4921",6
"1267815","V9475","V4921",2
"1267816","V9476","V4921",3
"1267817","V9477","V4921",5
"1267818","V9478","V4921",5
"1267819","V9479","V4921",4
"1267820","V9480","V4921",1
"1267821","V9481","V4921",4
"1267822","V9482","V4921",4
"1267824","V9484","V4921",3
"1267825","V9485","V4921",1
"1267826","V9486","V4921",12
"1267827","V9487","V4921",4
"1267828","V9488","V4921",18
"1267829","V9489","V4921",4
"1267830","V9490","V4921",5
"1267831","V9491","V4921",10
"1267832","V9492","V4921",1
"1267833","V9493","V4921",6
"1267835","V9495","V4921",1
"1267836","V9496","V4921",4
"1267838","V9498","V4921",2
"1267839","V9499","V4921",3
"1267844","V9504","V4921",9
"1267846","V9506","V4921",3
"1267847","V9507","V4921",7
"1267849","V9509","V4921",3
"1267855","V9515","V4921",15
"1267856","V9516","V4921",1
"1267857","V9517","V4921",1
"1267860","V9520","V4921",2
"1267862","V9522","V4921",2
"1267864","V9524","V4921",6
"1267866","V9526","V4921",2
"1267867","V9527","V4921",1
"1267868","V9528","V4921",2
"1267869","V9529","V4921",1
"1267870","V9530","V4921",5
"1267872","V9532","V4921",5
"1267873","V9533","V4921",2
"1267874","V9534","V4921",1
"1267875","V9535","V4921",9
"1267877","V9537","V4921",5
"1267878","V9538","V4921",7
"1267879","V9539","V4921",2
"1267880","V9540","V4921",6
"1267882","V9542","V4921",4
"1267883","V9543","V4921",6
"1267884","V9544","V4921",2
"1267886","V9546","V4921",3
"1267889","V9549","V4921",7
"1267892","V9552","V4921",5
"1267893","V9553","V4921",1
"1267894","V9554","V4921",2
"1267895","V9555","V4921",2
"1267896","V9556","V4921",2
"1267897","V9557","V4921",1
"1267898","V9558","V4921",1
"1267899","V9559","V4921",1
"1267903","V9563","V4921",2
"1267905","V9565","V4921",1
"1267908","V9568","V4921",6
"1267909","V9569","V4921",1
"1267911","V9571","V4921",5
"1267915","V9575","V4921",1
"1267937","V9597","V4921",1
"1267938","V9598","V4921",3
"1267939","V9599","V4921",6
"1267940","V9600","V4921",1
"1267941","V9601","V4921",1
"1267942","V9602","V4921",1
"1267943","V9603","V4921",6
"1267944","V9604","V4921",10
"1267945","V9605","V4921",2
"1267948","V9608","V4921",1
"1267949","V9609","V4921",1
"1267952","V9612","V4921",2
"1267953","V9613","V4921",3
"1267958","V9618","V4921",1
"1267959","V9619","V4921",2
"1267960","V9620","V4921",7
"1267961","V9621","V4921",9
"1267963","V9623","V4921",1
"1267965","V9625","V4921",3
"1267966","V9626","V4921",1
"1267967","V9627","V4921",2
"1267969","V9629","V4921",4
"1267972","V9632","V4921",4
"1267973","V9633","V4921",1
"1267980","V9640","V4921",2
"1276581","V3437","V4922",4
"1276582","V3438","V4922",9
"1276583","V3439","V4922",15
"1276584","V3440","V4922",2
"1276585","V3441","V4922",1
"1276586","V3442","V4922",40
"1276587","V3443","V4922",32
"1276588","V3444","V4922",2
"1276590","V3446","V4922",24
"1276945","V3801","V4922",1
"1276949","V3805","V4922",1
"1276970","V3826","V4922",4
"1276971","V3827","V4922",1
"1276973","V3829","V4922",6
"1276975","V3831","V4922",4
"1276976","V3832","V4922",7
"1276977","V3833","V4922",1
"1276978","V3834","V4922",4
"1276979","V3835","V4922",4
"1276987","V3843","V4922",4
"1276988","V3844","V4922",1
"1276989","V3845","V4922",5
"1276990","V3846","V4922",5
"1276992","V3848","V4922",6
"1276995","V3851","V4922",4
"1276996","V3852","V4922",3
"1276997","V3853","V4922",2
"1276998","V3854","V4922",2
"1276999","V3855","V4922",6
"1277000","V3856","V4922",6
"1277003","V3859","V4922",2
"1277004","V3860","V4922",6
"1277005","V3861","V4922",2
"1277006","V3862","V4922",1
"1277007","V3863","V4922",4
"1277008","V3864","V4922",3
"1277014","V3870","V4922",14
"1277017","V3873","V4922",1
"1277019","V3875","V4922",2
"1277020","V3876","V4922",2
"1277021","V3877","V4922",7
"1277023","V3879","V4922",2
"1277024","V3880","V4922",5
"1277025","V3881","V4922",13
"1277027","V3883","V4922",2
"1277028","V3884","V4922",3
"1277029","V3885","V4922",4
"1277030","V3886","V4922",4
"1277031","V3887","V4922",3
"1277032","V3888","V4922",8
"1277035","V3891","V4922",4
"1277039","V3895","V4922",4
"1277042","V3898","V4922",1
"1277043","V3899","V4922",29
"1277044","V3900","V4922",25
"1277045","V3901","V4922",3
"1277046","V3902","V4922",4
"1277047","V3903","V4922",25
"1277048","V3904","V4922",4
"1277049","V3905","V4922",35
"1277050","V3906","V4922",29
"1277051","V3907","V4922",5
"1277052","V3908","V4922",6
"1277053","V3909","V4922",10
"1277054","V3910","V4922",9
"1277055","V3911","V4922",2
"1277056","V3912","V4922",1
"1277057","V3913","V4922",14
"1277058","V3914","V4922",8
"1277215","V4071","V4922",5
"1277216","V4072","V4922",1
"1277217","V4073","V4922",3
"1277218","V4074","V4922",4
"1277224","V4080","V4922",5
"1277225","V4081","V4922",4
"1277226","V4082","V4922",1
"1277232","V4088","V4922",1
"1277233","V4089","V4922",9
"1277240","V4096","V4922",1
"1277243","V4099","V4922",1
"1277244","V4100","V4922",1
"1277248","V4104","V4922",1
"1277249","V4105","V4922",2
"1277250","V4106","V4922",1
"1277253","V4109","V4922",1
"1277256","V4112","V4922",2
"1277257","V4113","V4922",2
"1277259","V4115","V4922",1
"1277263","V4119","V4922",1
"1277266","V4122","V4922",1
"1277271","V4127","V4922",2
"1277272","V4128","V4922",1
"1277273","V4129","V4922",1
"1277274","V4130","V4922",8
"1277275","V4131","V4922",3
"1277278","V4134","V4922",1
"1277279","V4135","V4922",2
"1277280","V4136","V4922",1
"1277281","V4137","V4922",1
"1277282","V4138","V4922",5
"1277283","V4139","V4922",4
"1277285","V4141","V4922",2
"1277287","V4143","V4922",1
"1277288","V4144","V4922",7
"1277289","V4145","V4922",4
"1277290","V4146","V4922",1
"1277291","V4147","V4922",3
"1277293","V4149","V4922",3
"1277299","V4155","V4922",2
"1277301","V4157","V4922",12
"1277302","V4158","V4922",5
"1277303","V4159","V4922",8
"1277304","V4160","V4922",18
"1277305","V4161","V4922",7
"1277306","V4162","V4922",24
"1277307","V4163","V4922",5
"1277308","V4164","V4922",12
"1277309","V4165","V4922",11
"1277310","V4166","V4922",9
"1277311","V4167","V4922",6
"1277312","V4168","V4922",6
"1277313","V4169","V4922",10
"1277314","V4170","V4922",21
"1277315","V4171","V4922",8
"1277316","V4172","V4922",5
"1277317","V4173","V4922",21
"1277318","V4174","V4922",16
"1277319","V4175","V4922",14
"1277320","V4176","V4922",29
"1277321","V4177","V4922",15
"1277322","V4178","V4922",4
"1277323","V4179","V4922",9
"1277324","V4180","V4922",10
"1277325","V4181","V4922",4
"1277326","V4182","V4922",3
"1277327","V4183","V4922",5
"1277328","V4184","V4922",27
"1277329","V4185","V4922",7
"1277330","V4186","V4922",37
"1277331","V4187","V4922",15
"1277332","V4188","V4922",27
"1277333","V4189","V4922",12
"1277334","V4190","V4922",8
"1277335","V4191","V4922",11
"1277336","V4192","V4922",12
"1277337","V4193","V4922",16
"1277338","V4194","V4922",9
"1277339","V4195","V4922",8
"1277340","V4196","V4922",9
"1277341","V4197","V4922",11
"1277342","V4198","V4922",11
"1277343","V4199","V4922",11
"1277344","V4200","V4922",14
"1277345","V4201","V4922",6
"1277346","V4202","V4922",15
"1277347","V4203","V4922",10
"1277348","V4204","V4922",27
"1277349","V4205","V4922",6
"1277350","V4206","V4922",2
"1277351","V4207","V4922",3
"1277353","V4209","V4922",10
"1277354","V4210","V4922",16
"1277355","V4211","V4922",7
"1277356","V4212","V4922",3
"1277357","V4213","V4922",20
"1277358","V4214","V4922",24
"1277360","V4216","V4922",20
"1277361","V4217","V4922",3
"1277363","V4219","V4922",2
"1277364","V4220","V4922",12
"1277365","V4221","V4922",5
"1277366","V4222","V4922",3
"1277367","V4223","V4922",14
"1277368","V4224","V4922",5
"1277369","V4225","V4922",9
"1277370","V4226","V4922",23
"1277371","V4227","V4922",45
"1277372","V4228","V4922",27
"1277373","V4229","V4922",37
"1277374","V4230","V4922",33
"1277375","V4231","V4922",24
"1277376","V4232","V4922",29
"1277377","V4233","V4922",4
"1277378","V4234","V4922",37
"1277379","V4235","V4922",29
"1277380","V4236","V4922",4
"1277381","V4237","V4922",36
"1277382","V4238","V4922",6
"1277383","V4239","V4922",13
"1277385","V4241","V4922",2
"1277386","V4242","V4922",3
"1277388","V4244","V4922",23
"1277389","V4245","V4922",10
"1277390","V4246","V4922",1
"1277391","V4247","V4922",1
"1277392","V4248","V4922",8
"1277393","V4249","V4922",11
"1277397","V4253","V4922",11
"1277398","V4254","V4922",7
"1277399","V4255","V4922",10
"1277400","V4256","V4922",9
"1277401","V4257","V4922",14
"1277402","V4258","V4922",5
"1277403","V4259","V4922",12
"1277404","V4260","V4922",1
"1277406","V4262","V4922",1
"1277408","V4264","V4922",9
"1277409","V4265","V4922",5
"1277410","V4266","V4922",32
"1277411","V4267","V4922",8
"1277412","V4268","V4922",6
"1277413","V4269","V4922",65
"1277414","V4270","V4922",25
"1277415","V4271","V4922",25
"1277417","V4273","V4922",2
"1277419","V4275","V4922",4
"1277420","V4276","V4922",5
"1277421","V4277","V4922",11
"1277422","V4278","V4922",4
"1277423","V4279","V4922",6
"1277425","V4281","V4922",2
"1277426","V4282","V4922",4
"1277427","V4283","V4922",3
"1277428","V4284","V4922",1
"1277431","V4287","V4922",1
"1277432","V4288","V4922",1
"1277433","V4289","V4922",4
"1277435","V4291","V4922",2
"1277438","V4294","V4922",10
"1277441","V4297","V4922",1
"1277444","V4300","V4922",2
"1277446","V4302","V4922",1
"1277455","V4311","V4922",2
"1277456","V4312","V4922",8
"1277457","V4313","V4922",3
"1277458","V4314","V4922",1
"1277466","V4322","V4922",22
"1277467","V4323","V4922",15
"1277468","V4324","V4922",12
"1277477","V4333","V4922",9
"1277478","V4334","V4922",14
"1277479","V4335","V4922",2
"1277481","V4337","V4922",2
"1277483","V4339","V4922",1
"1277484","V4340","V4922",2
"1277485","V4341","V4922",2
"1277496","V4352","V4922",1
"1277503","V4359","V4922",4
"1277504","V4360","V4922",11
"1277505","V4361","V4922",1
"1277507","V4363","V4922",15
"1277509","V4365","V4922",2
"1277511","V4367","V4922",1
"1277535","V4391","V4922",1
"1277536","V4392","V4922",1
"1277538","V4394","V4922",4
"1277616","V4472","V4922",4
"1277747","V4603","V4922",8
"1277748","V4604","V4922",1
"1277749","V4605","V4922",5
"1277750","V4606","V4922",2
"1277754","V4610","V4922",3
"1277755","V4611","V4922",2
"1277756","V4612","V4922",2
"1277758","V4614","V4922",1
"1277759","V4615","V4922",1
"1277760","V4616","V4922",1
"1277761","V4617","V4922",4
"1277762","V4618","V4922",3
"1277763","V4619","V4922",10
"1277764","V4620","V4922",1
"1277765","V4621","V4922",7
"1277766","V4622","V4922",5
"1277767","V4623","V4922",6
"1277768","V4624","V4922",3
"1277769","V4625","V4922",6
"1277770","V4626","V4922",4
"1277771","V4627","V4922",1
"1277772","V4628","V4922",6
"1277773","V4629","V4922",5
"1277774","V4630","V4922",1
"1277775","V4631","V4922",2
"1277777","V4633","V4922",2
"1277778","V4634","V4922",1
"1277779","V4635","V4922",1
"1277783","V4639","V4922",1
"1277784","V4640","V4922",2
"1277786","V4642","V4922",5
"1277787","V4643","V4922",5
"1277788","V4644","V4922",4
"1277789","V4645","V4922",3
"1277790","V4646","V4922",2
"1277791","V4647","V4922",8
"1277792","V4648","V4922",6
"1277793","V4649","V4922",3
"1277794","V4650","V4922",4
"1277795","V4651","V4922",7
"1277796","V4652","V4922",5
"1277797","V4653","V4922",2
"1277799","V4655","V4922",7
"1277801","V4657","V4922",1
"1277802","V4658","V4922",5
"1277803","V4659","V4922",3
"1277821","V4677","V4922",2
"1277828","V4684","V4922",1
"1277833","V4689","V4922",1
"1277837","V4693","V4922",1
"1277848","V4704","V4922",2
"1277849","V4705","V4922",1
"1277850","V4706","V4922",1
"1277851","V4707","V4922",2
"1277852","V4708","V4922",9
"1277854","V4710","V4922",8
"1277855","V4711","V4922",3
"1277860","V4716","V4922",4
"1277861","V4717","V4922",4
"1277862","V4718","V4922",1
"1277863","V4719","V4922",4
"1277869","V4725","V4922",1
"1277870","V4726","V4922",4
"1277871","V4727","V4922",1
"1277872","V4728","V4922",4
"1277878","V4734","V4922",3
"1277889","V4745","V4922",1
"1277890","V4746","V4922",1
"1277891","V4747","V4922",1
"1277892","V4748","V4922",7
"1277893","V4749","V4922",4
"1277973","V4829","V4922",2
"1278021","V4877","V4922",8
"1278022","V4878","V4922",3
"1278023","V4879","V4922",11
"1278024","V4880","V4922",8
"1278025","V4881","V4922",3
"1278027","V4883","V4922",5
"1278029","V4885","V4922",6
"1278030","V4886","V4922",11
"1278031","V4887","V4922",25
"1278032","V4888","V4922",5
"1278033","V4889","V4922",17
"1278034","V4890","V4922",9
"1278036","V4892","V4922",3
"1278037","V4893","V4922",9
"1278038","V4894","V4922",1
"1278039","V4895","V4922",14
"1278040","V4896","V4922",4
"1278041","V4897","V4922",6
"1278042","V4898","V4922",7
"1278043","V4899","V4922",5
"1278044","V4900","V4922",5
"1278045","V4901","V4922",2
"1278046","V4902","V4922",1
"1278047","V4903","V4922",4
"1278048","V4904","V4922",3
"1278049","V4905","V4922",3
"1278050","V4906","V4922",7
"1278052","V4908","V4922",3
"1278055","V4911","V4922",7
"1278057","V4913","V4922",2
"1278058","V4914","V4922",7
"1278060","V4916","V4922",3
"1278062","V4918","V4922",3
"1278063","V4919","V4922",3
"1278064","V4920","V4922",1
"1278065","V4921","V4922",10
"1278066","V4922","V4922",8
"1278067","V4923","V4922",7
"1278069","V4925","V4922",2
"1278070","V4926","V4922",3
"1278071","V4927","V4922",3
"1278072","V4928","V4922",3
"1278073","V4929","V4922",3
"1278074","V4930","V4922",1
"1278075","V4931","V4922",7
"1278076","V4932","V4922",4
"1278077","V4933","V4922",11
"1278078","V4934","V4922",12
"1278079","V4935","V4922",6
"1278080","V4936","V4922",10
"1278081","V4937","V4922",8
"1278082","V4938","V4922",20
"1278083","V4939","V4922",23
"1278084","V4940","V4922",6
"1278085","V4941","V4922",14
"1278086","V4942","V4922",22
"1278087","V4943","V4922",12
"1278088","V4944","V4922",16
"1278089","V4945","V4922",23
"1278090","V4946","V4922",36
"1278091","V4947","V4922",25
"1278092","V4948","V4922",13
"1278093","V4949","V4922",4
"1278094","V4950","V4922",7
"1278095","V4951","V4922",21
"1278096","V4952","V4922",20
"1278097","V4953","V4922",8
"1278098","V4954","V4922",8
"1278099","V4955","V4922",4
"1278100","V4956","V4922",7
"1278101","V4957","V4922",11
"1278102","V4958","V4922",2
"1278103","V4959","V4922",16
"1278104","V4960","V4922",2
"1278105","V4961","V4922",8
"1278106","V4962","V4922",8
"1278108","V4964","V4922",7
"1278109","V4965","V4922",6
"1278110","V4966","V4922",12
"1278111","V4967","V4922",5
"1278112","V4968","V4922",12
"1278113","V4969","V4922",20
"1278114","V4970","V4922",4
"1278115","V4971","V4922",3
"1278116","V4972","V4922",10
"1278117","V4973","V4922",10
"1278118","V4974","V4922",9
"1278119","V4975","V4922",5
"1278120","V4976","V4922",5
"1278121","V4977","V4922",3
"1278122","V4978","V4922",4
"1278123","V4979","V4922",5
"1278124","V4980","V4922",48
"1278125","V4981","V4922",25
"1278126","V4982","V4922",13
"1278127","V4983","V4922",16
"1278128","V4984","V4922",36
"1278129","V4985","V4922",20
"1278130","V4986","V4922",2
"1278131","V4987","V4922",32
"1278132","V4988","V4922",25
"1278133","V4989","V4922",4
"1278134","V4990","V4922",11
"1278135","V4991","V4922",3
"1278136","V4992","V4922",25
"1278137","V4993","V4922",10
"1278138","V4994","V4922",4
"1278139","V4995","V4922",35
"1278140","V4996","V4922",43
"1278141","V4997","V4922",10
"1278142","V4998","V4922",5
"1278143","V4999","V4922",7
"1278144","V5000","V4922",12
"1278145","V5001","V4922",9
"1278146","V5002","V4922",5
"1278147","V5003","V4922",13
"1278148","V5004","V4922",20
"1278149","V5005","V4922",13
"1278150","V5006","V4922",27
"1278151","V5007","V4922",4
"1278152","V5008","V4922",14
"1278154","V5010","V4922",10
"1278155","V5011","V4922",25
"1278156","V5012","V4922",5
"1278157","V5013","V4922",18
"1278158","V5014","V4922",8
"1278159","V5015","V4922",3
"1278161","V5017","V4922",8
"1278162","V5018","V4922",3
"1278163","V5019","V4922",24
"1278164","V5020","V4922",7
"1278165","V5021","V4922",8
"1278167","V5023","V4922",8
"1278168","V5024","V4922",24
"1278169","V5025","V4922",2
"1278170","V5026","V4922",11
"1278171","V5027","V4922",3
"1278172","V5028","V4922",16
"1278173","V5029","V4922",9
"1278174","V5030","V4922",20
"1278175","V5031","V4922",13
"1278176","V5032","V4922",14
"1278177","V5033","V4922",16
"1278178","V5034","V4922",16
"1278179","V5035","V4922",8
"1278180","V5036","V4922",9
"1278181","V5037","V4922",12
"1278182","V5038","V4922",3
"1278183","V5039","V4922",29
"1278190","V5046","V4922",4
"1278193","V5049","V4922",1
"1278195","V5051","V4922",2
"1278196","V5052","V4922",20
"1278197","V5053","V4922",2
"1278198","V5054","V4922",29
"1278199","V5055","V4922",10
"1278200","V5056","V4922",23
"1278201","V5057","V4922",36
"1278202","V5058","V4922",8
"1278203","V5059","V4922",12
"1278205","V5061","V4922",8
"1278206","V5062","V4922",6
"1278207","V5063","V4922",3
"1282614","V9470","V4922",13
"1282615","V9471","V4922",7
"1282617","V9473","V4922",11
"1282628","V9484","V4922",3
"1282649","V9505","V4922",2
"1291387","V3439","V4957",1
"1291389","V3441","V4957",1
"1291393","V3445","V4957",2
"1291629","V3681","V4957",1
"1291644","V3696","V4957",9
"1291645","V3697","V4957",4
"1291655","V3707","V4957",1
"1291667","V3719","V4957",1
"1291677","V3729","V4957",1
"1291692","V3744","V4957",1
"1291713","V3765","V4957",1
"1291726","V3778","V4957",4
"1291732","V3784","V4957",2
"1291741","V3793","V4957",1
"1291747","V3799","V4957",1
"1291751","V3803","V4957",2
"1291760","V3812","V4957",2
"1291766","V3818","V4957",1
"1291770","V3822","V4957",2
"1291781","V3833","V4957",1
"1291785","V3837","V4957",1
"1291786","V3838","V4957",1
"1291792","V3844","V4957",1
"1291794","V3846","V4957",1
"1291814","V3866","V4957",3
"1291817","V3869","V4957",6
"1291823","V3875","V4957",1
"1291830","V3882","V4957",2
"1291832","V3884","V4957",1
"1291841","V3893","V4957",9
"1291842","V3894","V4957",7
"1291850","V3902","V4957",1
"1291852","V3904","V4957",1
"1291860","V3912","V4957",7
"1291896","V3948","V4957",5
"1291897","V3949","V4957",1
"1292021","V4073","V4957",1
"1292032","V4084","V4957",13
"1292033","V4085","V4957",7
"1292034","V4086","V4957",1
"1292035","V4087","V4957",9
"1292038","V4090","V4957",5
