ID,ID2,Lon,Lat,TERRITORY1,sItes
V13309,13477,136.6,-1.14,Indonesia,
V13310,13478,134.76,-1.14,Indonesia,
V13311,13479,136.6,-1.22,,
V13312,13480,135,-0.98,Indonesia,
V13313,13481,134.76,-1.06,Indonesia,
V13314,13482,134.84,-1.14,Indonesia,
V13315,13483,135.4,-1.46,Indonesia,
V13316,13484,135.8,-1.54,Indonesia,
V13317,13485,135.4,-1.54,Indonesia,
V13318,13486,135.32,-1.46,Indonesia,
V13319,13487,135.24,-1.46,Indonesia,
V13320,13488,134.28,-1.46,Indonesia,
V13321,13489,135,-1.46,Indonesia,
V13322,13490,135.4,-1.62,Indonesia,
V13323,13491,138.76,-1.54,Indonesia,
V13324,13492,135.56,-1.62,,
V13325,13493,135.88,-1.54,Indonesia,
V13326,13494,138.68,-1.54,Indonesia,
V13327,13495,136.28,-1.3,Indonesia,
V13328,13496,136.68,-1.22,Indonesia,
V13329,13497,136.2,-1.3,Indonesia,
V13330,13498,135.32,-1.54,Indonesia,
V13331,13499,135.16,-1.46,Indonesia,
V13332,13500,135.08,-1.46,Indonesia,
V13333,13501,135.16,-1.54,Indonesia,
V13334,13502,135.08,-1.54,Indonesia,
V13335,13503,135.72,-1.78,Indonesia,
V13336,13504,135.8,-1.78,Indonesia,
V13337,13505,134.2,-1.7,Indonesia,
V13338,13506,134.28,-1.78,Indonesia,
V13339,13507,134.28,-1.7,Indonesia,
V13340,13508,136.92,-1.78,Indonesia,
V13341,13509,136.84,-1.7,Indonesia,
V13342,13510,135.48,-1.7,Indonesia,
V13343,13511,136.04,-1.94,Indonesia,
V13344,13512,136.44,-1.94,Indonesia,
V13345,13513,135.8,-1.94,Indonesia,
V13346,13514,136.92,-1.86,Indonesia,
V13347,13515,136.36,-1.94,,
V13348,13516,136.28,-1.94,Indonesia,
V13349,13517,136.12,-1.94,Indonesia,
V13350,13518,136.52,-1.94,Indonesia,
V13351,13519,134.28,-1.86,Indonesia,
V13352,13520,134.2,-1.78,,
V13353,13521,136.04,-1.86,Indonesia,
V13354,13522,134.44,-1.78,Indonesia,
V13355,13523,135.8,-1.86,Indonesia,
V13356,13524,135.96,-1.86,Indonesia,
V13357,13525,136.84,-1.86,Indonesia,
V13358,13526,134.2,-2.18,Indonesia,
V13359,13527,134.28,-2.02,Indonesia,
V13360,13528,134.28,-2.1,Indonesia,
V13361,13529,134.2,-2.26,Indonesia,
V13362,13530,134.84,-2.34,Indonesia,
V13363,13531,134.92,-2.26,Indonesia,
V13364,13532,134.92,-2.34,Indonesia,
V13365,13533,134.84,-2.1,Indonesia,
V13366,13534,134.76,-2.26,Indonesia,
V13367,13535,134.84,-2.26,Indonesia,
V13368,13536,134.84,-2.18,Indonesia,
V13369,13537,134.76,-2.02,Indonesia,
V13370,13538,134.68,-2.02,Indonesia,
V13371,13539,134.76,-1.94,Indonesia,
V13372,13540,134.68,-1.94,Indonesia,
V13373,13541,134.76,-2.18,Indonesia,
V13374,13542,136.2,-1.94,Indonesia,
V13375,13543,134.76,-2.1,Indonesia,
V13376,13544,134.68,-2.1,Indonesia,
V13377,13545,134.36,-2.18,Indonesia,
V13378,13546,134.2,-2.02,Indonesia,
V13379,13547,134.36,-2.02,,
V13380,13548,134.44,-2.1,Indonesia,
V13381,13549,134.2,-2.1,Indonesia,
V13382,13550,134.92,-2.58,Indonesia,
V13383,13551,134.92,-2.5,Indonesia,
V13384,13552,134.84,-2.58,Indonesia,
V13385,13553,134.84,-2.5,Indonesia,
V13386,13554,136.04,-2.66,Indonesia,
V13387,13555,136.2,-2.58,Indonesia,
V13388,13556,134.28,-2.42,Indonesia,
V13389,13557,135,-2.34,Indonesia,
V13390,13558,134.52,-2.26,Indonesia,
V13391,13559,135,-2.5,Indonesia,
V13392,13560,134.68,-2.5,Indonesia,
V13393,13561,134.76,-2.9,Indonesia,
V13394,13562,135.64,-2.9,Indonesia,
V13395,13563,135.72,-2.98,Indonesia,
V13396,13564,135.8,-2.98,Indonesia,
V13397,13565,135.8,-2.9,Indonesia,
V13398,13566,135.64,-3.06,Indonesia,
V13399,13567,135.56,-3.06,Indonesia,
V13400,13568,134.92,-3.06,Indonesia,
V13401,13569,135.72,-3.06,Indonesia,
V13402,13570,134.92,-2.66,Indonesia,
V13403,13571,134.84,-2.66,Indonesia,
V13404,13572,135.96,-2.74,Indonesia,
V13405,13573,134.92,-2.74,Indonesia,
V13406,13574,134.84,-2.74,Indonesia,
V13407,13575,134.92,-2.9,Indonesia,
V13408,13576,134.84,-2.9,,
V13409,13577,135.64,-2.98,Indonesia,
V13410,13578,135.72,-2.9,Indonesia,
V13411,13579,135.08,-3.22,Indonesia,
V13412,13580,133.88,-3.86,Indonesia,
V13413,13581,135,-3.22,Indonesia,
V13414,13582,135.08,-3.3,Indonesia,
V13415,13583,135.08,-3.14,Indonesia,
V13416,13584,134.92,-3.14,Indonesia,
V13417,13585,135.56,-3.14,Indonesia,
V13418,13586,135.08,-3.06,Indonesia,
V13419,13587,133.56,-4.34,Indonesia,
V13420,13588,133.32,-4.1,,
V13421,13589,133.32,-4.18,Indonesia,
V13422,13590,133.4,-4.1,Indonesia,
V13423,13591,133.48,-4.34,Indonesia,
V13424,13592,133.64,-4.26,Indonesia,
V13425,13593,133.4,-4.26,Indonesia,
V13426,13594,133.56,-4.18,Indonesia,
V13427,13595,133.48,-4.02,Indonesia,
V13428,13596,134.6,-4.1,Indonesia,
V13429,13597,134.28,0.94,Indonesia,
V13430,13598,134.36,0.86,Indonesia,
V13431,13599,134.36,0.94,Indonesia,
V13432,13600,134.28,0.86,Indonesia,
V13433,13601,134.28,0.78,Indonesia,
V13434,13602,132.84,-4.02,Indonesia,
V13435,13603,132.92,-4.1,Indonesia,
V13436,13604,131.24,0.46,Indonesia,
V13437,13605,130.92,0.38,Indonesia,
V13438,13606,130.92,0.06,Indonesia,
V13439,13607,131,0.06,Indonesia,
V13440,13608,130.92,0.46,Indonesia,
V13441,13609,130.84,0.06,Indonesia,
V13442,13610,131.32,1.1,Indonesia,
V13443,13611,131.24,1.02,Indonesia,
V13444,13612,131.24,1.1,Indonesia,
V13445,13613,131.24,-0.42,Indonesia,
V13446,13614,131.16,-0.42,Indonesia,
V13447,13615,131.08,-0.42,Indonesia,
V13448,13616,132.12,-0.34,Indonesia,
V13449,13617,132.2,-0.34,Indonesia,
V13450,13618,130.84,-0.5,Indonesia,
V13451,13619,131,-0.42,Indonesia,
V13452,13620,131.24,-0.1,Indonesia,
V13453,13621,131.4,-0.26,Indonesia,
V13454,13622,131.48,-0.26,Indonesia,
V13455,13623,131.64,-0.66,Indonesia,
V13456,13624,131.72,-0.66,Indonesia,
V13457,13625,130.92,-0.74,Indonesia,
V13458,13626,130.76,-0.66,Indonesia,
V13459,13627,130.92,-1.46,Indonesia,
V13460,13628,130.68,-1.38,Indonesia,
V13461,13629,131.48,-1.7,Indonesia,
V13462,13630,131.4,-1.7,Indonesia,
V13463,13631,131.64,-1.78,Indonesia,
V13464,13632,131.16,-1.78,Indonesia,
V13465,13633,131.08,-1.54,Indonesia,
V13466,13634,131.24,-1.62,Indonesia,
V13467,13635,131.4,-1.62,Indonesia,
V13468,13636,130.6,-1.3,Indonesia,
V13469,13637,130.6,-1.14,Indonesia,
V13470,13638,131.64,-2.02,Indonesia,
V13471,13639,131.56,-2.02,Indonesia,
V13472,13640,130.84,-2.02,Indonesia,
V13473,13641,131.56,-2.1,Indonesia,
V13474,13642,130.6,-2.1,Indonesia,
V13475,13643,131.48,-2.02,Indonesia,
V13476,13644,131.72,-1.94,Indonesia,
V13477,13645,131.56,-1.86,Indonesia,
V13478,13646,131.64,-1.86,Indonesia,
V13479,13647,131.72,-1.86,Indonesia,
V13480,13648,130.76,-1.94,Indonesia,
V13481,13649,131.56,-1.94,Indonesia,
V13482,13650,130.84,-1.94,Indonesia,
V13483,13651,130.52,-1.86,Indonesia,
V13484,13652,131.64,-1.94,Indonesia,
V13485,13653,131.48,-1.94,Indonesia,
V13486,13654,130.6,-1.94,Indonesia,
V13487,13655,131.56,-2.58,Indonesia,
V13488,13656,130.36,-2.26,Indonesia,
V13489,13657,131.64,-2.58,Indonesia,
V13490,13658,131.56,-2.66,Indonesia,
V13491,13659,131.8,-2.1,Indonesia,
V13492,13660,130.92,-2.1,Indonesia,
V13493,13661,131.64,-2.1,Indonesia,
V13494,13662,130.84,-2.1,Indonesia,
V13495,13663,130.84,-2.18,Indonesia,
V13496,13664,130.6,-2.18,Indonesia,
V13497,13665,130.2,-0.1,Indonesia,
V13498,13666,130.04,-0.1,Indonesia,
V13499,13667,130.12,-0.02,,
V13500,13668,130.12,-0.1,Indonesia,
V13501,13669,129.96,0.3,Indonesia,
V13502,13670,129.88,0.3,,
V13503,13671,130.04,0.14,Indonesia,
V13504,13672,130.04,0.22,Indonesia,
V13505,13673,129.8,0.3,Indonesia,
V13506,13674,130.04,0.06,Indonesia,
V13507,13675,130.12,0.06,Indonesia,
V13508,13676,130.2,0.14,Indonesia,
V13509,13677,130.12,0.14,,
V13510,13678,130.28,0.14,Indonesia,
V13511,13679,129.96,-0.42,Indonesia,
V13512,13680,129.88,-0.42,,
V13513,13681,130.12,-0.42,Indonesia,
V13514,13682,129.88,-0.5,Indonesia,
V13515,13683,130.36,-0.5,Indonesia,
V13516,13684,130.44,-0.5,Indonesia,
V13517,13685,130.04,-0.18,Indonesia,
V13518,13686,130.12,-0.18,Indonesia,
V13519,13687,130.12,-0.26,Indonesia,
V13520,13688,130.44,-0.9,,
V13521,13689,129.72,-0.9,Indonesia,
V13522,13690,130.36,-0.9,Indonesia,
V13523,13691,129.8,-0.82,Indonesia,
V13524,13691,129.8,-0.82,Indonesia,
V13525,13692,129.88,-0.82,Indonesia,
V13526,13692,129.88,-0.82,Indonesia,
V13527,13693,129.32,-1.22,Indonesia,
V13528,13694,129.32,-1.14,Indonesia,
V13529,13695,130.52,-0.58,Indonesia,
V13530,13696,130.6,-0.74,Indonesia,
V13531,13697,130.68,-0.66,Indonesia,
V13532,13698,129.8,-0.74,Indonesia,
V13533,13699,130.6,-0.66,Indonesia,
V13534,13700,130.2,-0.58,Indonesia,
V13535,13701,130.44,-0.66,Indonesia,
V13536,13702,130.28,-0.66,,
V13537,13703,130.28,-1.46,Indonesia,
V13538,13704,130.52,-1.54,Indonesia,
V13539,13705,130.12,-1.54,Indonesia,
V13540,13706,130.12,-1.46,Indonesia,
V13541,13707,130.44,-1.46,Indonesia,
V13542,13708,130.2,-1.46,Indonesia,
V13543,13709,129.88,-1.62,Indonesia,
V13544,13710,130.2,-1.62,Indonesia,
V13545,13711,130.12,-1.62,Indonesia,
V13546,13712,129.48,-1.14,Indonesia,
V13547,13713,129.64,-1.14,Indonesia,
V13548,13714,130.2,-1.38,Indonesia,
V13549,13715,130.52,-1.3,Indonesia,
V13550,13716,130.44,-1.38,Indonesia,
V13551,13717,129.64,-1.3,Indonesia,
V13552,13718,129.48,-1.3,Indonesia,
V13553,13719,129.4,-1.3,Indonesia,
V13554,13720,129.8,-1.94,Indonesia,
V13555,13721,129.88,-2.02,Indonesia,
V13556,13722,129.72,-1.86,Indonesia,
V13557,13723,129.72,-1.94,Indonesia,
V13558,13724,130.12,-2.1,Indonesia,
V13559,13725,130.44,-1.7,Indonesia,
V13560,13726,129.8,-1.7,Indonesia,
V13561,13727,130.52,-1.78,Indonesia,
V13562,13728,129.8,-1.78,Indonesia,
V13563,13729,129.64,-1.78,,
V13564,13730,126.68,4.46,Indonesia,
V13565,13731,125.64,4.7,Indonesia,
V13566,13732,125.48,4.78,Indonesia,
V13567,13733,125.32,2.3,Indonesia,
V13568,13734,125.48,2.38,Indonesia,
V13569,13735,125.4,2.14,Indonesia,
V13570,13736,125.32,2.14,Indonesia,
V13571,13737,125.32,2.38,Indonesia,
V13572,13738,120.76,1.34,Indonesia,
V13573,13739,120.68,1.26,Indonesia,
V13574,13740,118.44,-6.02,Indonesia,
V13575,13741,118.44,-5.94,Indonesia,
V13576,13742,120.44,1.1,Indonesia,
V13577,13743,119.32,-5.14,Indonesia,
V13578,13744,119,-4.9,Indonesia,
V13579,13745,119.24,-5.3,Indonesia,
V13580,13746,119,-4.82,Indonesia,
V13581,13747,119,-4.98,Indonesia,
V13582,13748,118.68,-6.74,Indonesia,
V13583,13749,118.68,-6.66,Indonesia,
V13584,13750,119.08,1.82,Indonesia,
V13585,13751,119.08,1.74,Indonesia,
V13586,13752,119.56,-0.02,Indonesia,
V13587,13753,119.72,-0.18,Indonesia,
V13588,13754,119.8,0.62,Indonesia,
V13589,13755,119.96,0.7,Indonesia,
V13590,13756,117.96,-5.22,Indonesia,
V13591,13757,118.44,-5.62,Indonesia,
V13592,13758,118.36,-5.46,Indonesia,
V13593,13759,119.16,-3.54,Indonesia,
V13594,13760,117.72,-3.38,Indonesia,
V13595,13761,117.96,-7.06,Indonesia,
V13596,13762,118.44,-7.14,Indonesia,
V13597,13763,118.36,-7.14,Indonesia,
V13598,13764,117.32,-5.86,Indonesia,
V13599,13765,117.32,-5.94,Indonesia,
V13600,13766,118.44,-6.58,Indonesia,
V13601,13767,118.36,-6.58,Indonesia,
V13602,13768,118.28,-2.9,Indonesia,
V13603,13769,118.2,-2.9,Indonesia,
V13604,13770,118.28,-2.82,Indonesia,
V13605,13771,118.2,-2.82,Indonesia,
V13606,13772,118.28,-2.98,Indonesia,
V13607,13773,118.04,-2.58,Indonesia,
V13608,13774,118.12,-2.66,Indonesia,
V13609,13775,117.88,-3.14,Indonesia,
V13610,13776,117.96,-3.14,Indonesia,
V13611,13777,118.12,-2.74,Indonesia,
V13612,13778,118.04,-2.74,Indonesia,
V13613,13779,118.04,-2.66,Indonesia,
V13614,13780,117.96,-2.66,Indonesia,
V13615,13781,117.16,-7.62,Indonesia,
V13616,13782,117.72,-7.3,Indonesia,
V13617,13783,117.64,-7.3,Indonesia,
V13618,13784,117.08,-7.46,Indonesia,
V13619,13785,117.08,-7.54,Indonesia,
V13620,13786,117.72,-2.5,Indonesia,
V13621,13787,117.56,-2.5,Indonesia,
V13622,13788,117.64,-3.22,Indonesia,
V13623,13789,117.16,-2.5,Indonesia,
V13624,13790,116.92,-2.42,Indonesia,
V13625,13791,117.72,-2.26,Indonesia,
V13626,13792,116.76,-2.42,Indonesia,
V13627,13793,116.84,-2.42,Indonesia,
V13628,13794,115.88,-6.9,Indonesia,
V13629,13795,115.72,-7.22,Indonesia,
V13630,13796,115.96,-7.06,Indonesia,
V13631,13797,115.8,-6.58,Indonesia,
V13632,13798,116.12,-6.58,Indonesia,
V13633,13799,115.64,-6.82,Indonesia,
V13634,13800,115.56,-6.66,Indonesia,
V13635,13801,115.8,-7.22,Indonesia,
V13636,13802,116.6,-4.82,Indonesia,
V13637,13803,117,-4.58,Indonesia,
V13638,13804,116.68,-4.74,Indonesia,
V13639,13805,116.68,-4.82,Indonesia,
V13640,13806,117.16,-4.26,Indonesia,
V13641,13807,117.08,-3.7,Indonesia,
V13642,13808,115.64,-6.42,Indonesia,
V13643,13809,115.56,-6.42,Indonesia,
V13644,13810,116.28,-6.5,Indonesia,
V13645,13811,115.8,-6.5,Indonesia,
V13646,13812,117.08,-4.82,Indonesia,
V13647,13813,117,-4.82,Indonesia,
V13648,13814,117,-5.14,Indonesia,
V13649,13815,115.32,-6.5,Indonesia,
V13650,13816,115.72,-4.66,Indonesia,
V13651,13817,115.72,-4.74,Indonesia,
V13652,13818,115.4,-6.58,Indonesia,
V13653,13819,115.4,-6.5,Indonesia,
V13654,13820,115.16,-6.82,Indonesia,
V13655,13821,127.16,4.78,Indonesia,
V13656,13822,125.72,3.74,Indonesia,
V13657,13823,125.8,3.74,Indonesia,
V13658,13824,124.12,1.02,Indonesia,
V13659,13825,123.4,1.02,Indonesia,
V13660,13826,125.32,4.06,Indonesia,
V13661,13827,125.4,4.7,Indonesia,
V13662,13828,124.68,5.9,Philippines,
V13663,13829,124.6,5.9,Philippines,
V13664,13830,125.48,4.62,Indonesia,
V13665,13831,125.4,4.62,Indonesia,
V13666,13832,122.2,1.1,Indonesia,
V13667,13833,124.36,6.06,Philippines,
V13668,13834,123.16,1.02,Indonesia,
V13669,13835,122.28,1.1,Indonesia,
V13670,13836,123.96,6.46,Philippines,
V13671,13837,122.76,1.02,Indonesia,
V13672,13838,117.08,-1.22,Indonesia,
V13673,13839,117.24,-0.98,Indonesia,
V13674,13840,117.16,-1.14,Indonesia,
V13675,13841,117.16,-1.06,Indonesia,
V13676,13842,125.24,5.74,,
V13677,13843,125,5.82,Philippines,
V13678,13844,125.16,5.74,Philippines,
V13679,13845,125.16,5.82,Philippines,
V13680,13846,125.32,5.34,Philippines,
V13681,13847,125.32,5.42,Philippines,
V13682,13848,125.32,5.58,,
V13683,13849,125.48,5.5,Philippines,
V13684,13850,125.48,5.58,Philippines,
V13685,13851,125.08,5.82,Philippines,
V13686,13852,124.92,5.82,Philippines,
V13687,13853,124.6,5.98,Philippines,
V13688,13854,124.68,1.58,Indonesia,
V13689,13855,124.36,1.18,Indonesia,
V13690,13856,124.52,1.42,Indonesia,
V13691,13857,125.16,2.78,Indonesia,
V13692,13858,125.32,4.22,Indonesia,
V13693,13859,125.4,5.34,Philippines,
V13694,13860,125.56,4.62,Indonesia,
V13695,13861,124.76,1.74,,
V13696,13862,124.68,1.66,Indonesia,
V13697,13863,124.76,1.82,Indonesia,
V13698,13864,125.16,2.7,Indonesia,
V13699,13865,124.84,1.82,Indonesia,
V13700,13866,124.6,0.54,Indonesia,
V13701,13867,124.28,1.1,Indonesia,
V13702,13868,123.32,1.02,Indonesia,
V13703,13869,124.2,1.02,Indonesia,
V13704,13870,123.96,0.94,Indonesia,
V13705,13871,126.68,4.22,Indonesia,
V13706,13872,126.68,4.3,Indonesia,
V13707,13873,126.68,4.14,Indonesia,
V13708,13874,126.92,4.22,Indonesia,
V13709,13875,127.08,4.62,Indonesia,
V13710,13876,125.72,4.54,Indonesia,
V13711,13877,125.64,4.54,Indonesia,
V13712,13878,126.84,4.54,Indonesia,
V13713,13879,126.76,4.54,,
V13714,13880,125.48,3.42,Indonesia,
V13715,13881,126.84,3.66,Indonesia,
V13716,13882,125.72,3.42,Indonesia,
V13717,13883,125.56,3.34,Indonesia,
V13718,13884,126.68,3.82,Indonesia,
V13719,13885,125.72,3.9,Indonesia,
V13720,13886,126.6,4.06,Indonesia,
V13721,13887,126.6,3.98,Indonesia,
V13722,13888,125.56,3.82,Indonesia,
V13723,13889,126.76,3.74,Indonesia,
V13724,13890,125.72,3.82,Indonesia,
V13725,13891,125.64,3.82,Indonesia,
V13726,13892,124.92,1.74,Indonesia,
V13727,13893,125.08,1.9,Indonesia,
V13728,13894,125.4,2.62,Indonesia,
V13729,13895,125.48,3.02,Indonesia,
V13730,13896,125.32,2.06,Indonesia,
V13731,13897,125.08,1.18,Indonesia,
V13732,13898,124.12,6.3,Philippines,
V13733,13899,124.2,6.22,,
V13734,13900,124.04,6.38,Philippines,
V13735,13901,122.84,1.02,Indonesia,
V13736,13902,122.68,1.02,Indonesia,
V13737,13903,123,1.02,Indonesia,
V13738,13904,123.08,1.02,Indonesia,
V13739,13905,122.36,1.1,Indonesia,
V13740,13906,124.2,6.14,Philippines,
V13741,13907,124.12,6.22,Philippines,
V13742,13908,122.44,1.1,Indonesia,
V13743,13909,124.28,6.14,Philippines,
V13744,13910,118.92,1.98,Indonesia,
V13745,13911,117.56,-0.02,Indonesia,
V13746,13912,117.56,0.06,Indonesia,
V13747,13913,117.8,-2.34,Indonesia,
V13748,13914,117.08,-2.34,Indonesia,
V13749,13915,117.32,-2.34,Indonesia,
V13750,13916,116.92,-2.34,Indonesia,
V13751,13917,117.72,-2.34,Indonesia,
V13752,13918,117.16,-2.34,Indonesia,
V13753,13919,117.24,-2.34,Indonesia,
V13754,13920,117,-2.34,Indonesia,
V13755,13921,117.4,-2.42,Indonesia,
V13756,13922,117.16,-2.42,Indonesia,
V13757,13923,117.32,-2.42,Indonesia,
V13758,13924,117.88,-2.42,Indonesia,
V13759,13925,117.64,-2.42,Indonesia,
V13760,13926,117.64,-2.34,Indonesia,
V13761,13927,117.8,-2.42,Indonesia,
V13762,13928,117.08,-2.42,Indonesia,
V13763,13929,117,-2.18,Indonesia,
V13764,13930,117.08,-2.18,Indonesia,
V13765,13931,117.64,-2.18,Indonesia,
V13766,13932,117.56,-2.18,Indonesia,
V13767,13933,117.16,-2.1,Indonesia,
V13768,13934,117.16,-2.18,Indonesia,
V13769,13935,116.68,-2.26,Indonesia,
V13770,13936,117.56,-2.26,Indonesia,
V13771,13937,116.84,-2.26,Indonesia,
V13772,13938,117.08,-2.26,Indonesia,
V13773,13939,117,-2.26,Indonesia,
V13774,13940,117.16,-2.26,Indonesia,
V13775,13941,117.24,-2.26,Indonesia,
V13776,13942,117.64,-2.26,Indonesia,
V13777,13943,117.8,-2.98,Indonesia,
V13778,13944,117.88,-3.06,Indonesia,
V13779,13945,117.72,-3.06,Indonesia,
V13780,13946,117.88,-2.98,Indonesia,
V13781,13947,117.56,-2.9,Indonesia,
V13782,13948,117.56,-2.98,Indonesia,
V13783,13949,117.8,-3.06,Indonesia,
V13784,13950,116.6,-3.7,Indonesia,
V13785,13951,116.6,-3.62,Indonesia,
V13786,13952,116.44,-3.38,Indonesia,
V13787,13953,117.56,-3.14,Indonesia,
V13788,13954,117,-3.46,Indonesia,
V13789,13955,116.44,-3.3,Indonesia,
V13790,13956,117.64,-2.5,Indonesia,
V13791,13957,117.32,-2.5,Indonesia,
V13792,13958,117.08,-2.5,Indonesia,
V13793,13959,116.84,-2.5,Indonesia,
V13794,13960,117.48,-2.42,Indonesia,
V13795,13961,117.56,-2.42,Indonesia,
V13796,13962,117.48,-2.5,Indonesia,
V13797,13963,116.44,-2.82,Indonesia,
V13798,13964,116.76,-2.74,Indonesia,
V13799,13965,117.8,-2.9,Indonesia,
V13800,13966,117.08,-2.82,Indonesia,
V13801,13967,117.88,-2.5,Indonesia,
V13802,13968,117.96,-2.5,Indonesia,
V13803,13969,117.8,-2.58,Indonesia,
V13804,13970,117.96,-2.58,Indonesia,
V13805,13971,117,-4.66,Indonesia,
V13806,13972,116.92,-4.58,Indonesia,
V13807,13973,116.84,-4.74,Indonesia,
V13808,13974,117.08,-4.66,Indonesia,
V13809,13975,117.08,-4.5,Indonesia,
V13810,13976,117.16,-4.42,Indonesia,
V13811,13977,117.08,-4.58,Indonesia,
V13812,13978,117.16,-4.5,Indonesia,
V13813,13979,117.08,-4.9,Indonesia,
V13814,13980,117,-4.9,Indonesia,
V13815,13981,117.08,-4.98,Indonesia,
V13816,13982,117,-4.98,Indonesia,
V13817,13983,117.08,-4.74,Indonesia,
V13818,13984,117,-4.74,Indonesia,
V13819,13985,116.92,-4.9,Indonesia,
V13820,13986,116.92,-4.82,Indonesia,
V13821,13987,117.16,-4.34,Indonesia,
V13822,13988,116.12,-4.26,Indonesia,
V13823,13989,117.08,-4.42,Indonesia,
V13824,13990,117.24,-4.1,Indonesia,
V13825,13991,117.16,-4.1,Indonesia,
V13826,13992,115.48,-6.66,Indonesia,
V13827,13993,115.72,-6.66,Indonesia,
V13828,13994,115.48,-6.74,Indonesia,
V13829,13995,115.64,-6.66,Indonesia,
V13830,13996,115.48,-6.58,Indonesia,
V13831,13997,115.72,-6.58,Indonesia,
V13832,13998,115.64,-6.58,Indonesia,
V13833,13999,115.56,-6.82,Indonesia,
V13834,14000,115.8,-6.82,Indonesia,
V13835,14001,115.48,-6.82,Indonesia,
V13836,14002,115.72,-6.74,Indonesia,
V13837,14003,115.72,-6.82,Indonesia,
V13838,14004,115.8,-6.74,Indonesia,
V13839,14005,117,-5.22,Indonesia,
V13840,14006,116.92,-5.14,Indonesia,
V13841,14007,117,-5.3,Indonesia,
V13842,14008,116.92,-5.3,Indonesia,
V13843,14009,116.84,-5.14,Indonesia,
V13844,14010,116.92,-5.06,Indonesia,
V13845,14011,115.96,-6.58,Indonesia,
V13846,14012,115.88,-6.58,Indonesia,
V13847,14013,115.96,-6.5,Indonesia,
V13848,14014,116.12,-6.5,Indonesia,
V13849,14015,115.72,-6.5,Indonesia,
V13850,14016,115.88,-6.5,Indonesia,
V13851,14017,116.04,-6.5,Indonesia,
V13852,14018,115.48,-7.06,Indonesia,
V13853,14019,115.72,-7.14,Indonesia,
V13854,14020,115.88,-6.98,Indonesia,
V13855,14021,115.8,-6.9,Indonesia,
V13856,14022,116.2,-6.98,Indonesia,
V13857,14023,116.28,-6.9,Indonesia,
V13858,14024,116.2,-6.9,Indonesia,
V13859,14025,116.04,-4.1,Indonesia,
V13860,14026,115.8,-4.34,Indonesia,
V13861,14027,115.24,-6.82,Indonesia,
V13862,14028,115.16,-6.9,Indonesia,
V13863,14029,115.4,-6.66,Indonesia,
V13864,14030,115.24,-6.5,Indonesia,
V13865,14031,115.32,-6.74,Indonesia,
V13866,14032,115.4,-6.74,Indonesia,
V13867,14033,115.64,-4.9,Indonesia,
V13868,14034,115.8,-4.82,,
V13869,14035,115.64,-4.98,Indonesia,
V13870,14036,115.88,-4.74,Indonesia,
V13871,14037,115.8,-4.74,Indonesia,
V13872,14038,115.24,-6.42,Indonesia,
V13873,14039,114.76,-7.14,Indonesia,
V13874,14040,115.08,-7.06,Indonesia,
V13875,14041,114.76,-7.06,Indonesia,
V13876,14042,115,-7.06,Indonesia,
V13877,14043,114.92,-7.06,Indonesia,
V13878,14044,115.24,-7.06,Indonesia,
V13879,14045,115.16,-7.06,Indonesia,
V13880,14046,115.16,-7.14,Indonesia,
V13881,14047,120.6,1.02,Indonesia,
V13882,14048,120.68,1.02,Indonesia,
V13883,14049,120.36,1.1,Indonesia,
V13884,14050,120.6,1.1,Indonesia,
V13885,14051,120.2,1.02,Indonesia,
V13886,14052,121.4,1.34,Indonesia,
V13887,14053,120.76,1.26,Indonesia,
V13888,14054,121.48,1.34,Indonesia,
V13889,14055,120.76,1.18,Indonesia,
V13890,14056,120.68,1.18,Indonesia,
V13891,14057,120.68,1.1,Indonesia,
V13892,14058,120.6,0.94,Indonesia,
V13893,14059,119.4,-3.54,Indonesia,
V13894,14060,119.32,-3.54,Indonesia,
V13895,14061,119.16,-4.34,Indonesia,
V13896,14062,119.48,-4.34,Indonesia,
V13897,14063,119.48,-4.42,Indonesia,
V13898,14064,119.24,-4.34,Indonesia,
V13899,14065,119.4,-4.34,Indonesia,
V13900,14066,119.32,-4.42,Indonesia,
V13901,14067,119.32,-4.5,Indonesia,
V13902,14068,119.4,-4.5,Indonesia,
V13903,14069,119.4,-4.42,Indonesia,
V13904,14070,119.56,-4.1,Indonesia,
V13905,14071,119.56,-4.02,Indonesia,
V13906,14072,119.32,-4.34,Indonesia,
V13907,14073,119.32,-4.26,Indonesia,
V13908,14074,119.56,-4.18,Indonesia,
V13909,14075,119.24,-4.42,Indonesia,
V13910,14076,119.32,-4.58,Indonesia,
V13911,14077,119.48,-4.5,Indonesia,
V13912,14078,119.24,-4.5,Indonesia,
V13913,14079,119.4,-4.58,Indonesia,
V13914,14080,119.16,-4.5,Indonesia,
V13915,14081,119.16,-4.58,Indonesia,
V13916,14082,119.16,-4.42,Indonesia,
V13917,14083,119.16,-4.9,Indonesia,
V13918,14084,119.16,-4.98,Indonesia,
V13919,14085,119.4,-4.98,Indonesia,
V13920,14086,119.16,-5.06,Indonesia,
V13921,14087,119.16,-4.82,Indonesia,
V13922,14088,119.08,-4.9,Indonesia,
V13923,14089,119.08,-4.82,Indonesia,
V13924,14090,119.16,-5.46,Indonesia,
V13925,14091,119.16,-5.38,Indonesia,
V13926,14092,119,-5.38,Indonesia,
V13927,14093,119.32,-5.3,Indonesia,
V13928,14094,119.24,-5.54,Indonesia,
V13929,14095,119.4,-5.06,Indonesia,
