ID,Id2,Lon,Lat,SOVEREIGN1,DESIG_ENG,IUCN_CAT,NO_TAKE,Class,General
V3512,3538,144.04,-11.06,Australia,Marine Park,VI,None,Restricted,MPA
V3513,3539,144.04,-10.98,Australia,Marine Park,VI,None,Restricted,MPA
V3514,3540,143.8,-11.06,Australia,Marine Park,VI,None,Restricted,MPA
V3515,3541,143.72,-10.98,Australia,Marine Park,VI,None,Restricted,MPA
V3516,3542,143,-10.98,Australia,Marine Park,VI,None,Restricted,MPA
V3517,3543,143.8,-10.98,Australia,Marine Park,VI,None,Restricted,MPA
V3518,3544,143.56,-11.3,Australia,Marine Park,II,All,Closed,MPA
V3519,3545,143.32,-11.38,Australia,Marine Park,II,All,Closed,MPA
V3520,3546,143.16,-11.38,Australia,Marine Park,II,All,Closed,MPA
V3521,3547,143.32,-11.3,Australia,Marine Park,II,All,Closed,MPA
V3522,3548,143.24,-11.3,Australia,Marine Park,II,All,Closed,MPA
V3523,3549,143.48,-11.3,Australia,Marine Park,II,All,Closed,MPA
V3524,3550,143.4,-11.3,Australia,Marine Park,II,All,Closed,MPA
V3525,3551,143.16,-11.46,Australia,Marine Park,II,All,Closed,MPA
V3526,3552,143.32,-11.54,Australia,Marine Park,II,All,Closed,MPA
V3527,3553,143.08,-11.46,Australia,Marine Park,II,All,Closed,MPA
V3528,3554,143.48,-11.38,Australia,Marine Park,II,All,Closed,MPA
V3529,3555,143.4,-11.38,Australia,Marine Park,II,All,Closed,MPA
V3530,3556,143.64,-11.38,Australia,Marine Park,II,All,Closed,MPA
V3531,3557,143.56,-11.38,Australia,Marine Park,II,All,Closed,MPA
V3532,3558,143.16,-11.14,Australia,Marine Park,VI,None,Restricted,MPA
V3533,3559,143.4,-11.14,Australia,Marine Park,VI,None,Restricted,MPA
V3534,3560,143.4,-11.22,Australia,Marine Park,VI,None,Restricted,MPA
V3535,3561,143.48,-11.22,Australia,Marine Park,VI,None,Restricted,MPA
V3536,3562,143.24,-11.14,Australia,Marine Park,VI,None,Restricted,MPA
V3537,3563,143.32,-11.14,Australia,Marine Park,VI,None,Restricted,MPA
V3538,3564,143.56,-11.22,Australia,Marine Park,VI,None,Restricted,MPA
V3539,3565,143.16,-11.3,Australia,Marine Park,II,All,Closed,MPA
V3540,3566,143.32,-11.22,Australia,Marine Park,VI,None,Restricted,MPA
V3541,3567,143.08,-11.3,Australia,Marine Park,II,All,Closed,MPA
V3542,3568,143,-11.3,Australia,Marine Park,II,All,Closed,MPA
V3543,3569,143.08,-11.14,Australia,Marine Park,II,All,Closed,MPA
V3544,3570,143.16,-11.22,Australia,Marine Park,VI,None,Restricted,MPA
V3545,3571,143.24,-11.22,Australia,Marine Park,VI,None,Restricted,MPA
V3546,3572,143,-11.22,Australia,Marine Park,II,All,Closed,MPA
V3547,3573,144.04,-11.3,Australia,Marine Park,II,All,Closed,MPA
V3548,3574,143.72,-11.22,Australia,Marine Park,VI,None,Restricted,MPA
V3549,3575,143.64,-11.3,Australia,Marine Park,II,All,Closed,MPA
V3550,3576,143.8,-11.46,Australia,Marine Park,II,All,Closed,MPA
V3551,3577,143.72,-11.46,Australia,Marine Park,II,All,Closed,MPA
V3552,3578,143.64,-11.46,Australia,Marine Park,II,All,Closed,MPA
V3553,3579,143.56,-11.46,Australia,Marine Park,II,All,Closed,MPA
V3554,3580,143.72,-11.38,Australia,Marine Park,II,All,Closed,MPA
V3555,3581,143.96,-11.38,Australia,Marine Park,II,All,Closed,MPA
V3556,3582,143.96,-11.46,Australia,Marine Park,II,All,Closed,MPA
V3557,3583,143.24,-11.54,Australia,Marine Park,II,All,Closed,MPA
V3558,3584,143.48,-11.46,Australia,Marine Park,II,All,Closed,MPA
V3559,3585,143.24,-11.38,Australia,Marine Park,II,All,Closed,MPA
V3560,3586,143.24,-11.46,Australia,Marine Park,II,All,Closed,MPA
V3561,3587,143.48,-11.54,Australia,Marine Park,II,All,Closed,MPA
V3562,3588,143.4,-11.54,Australia,Marine Park,II,All,Closed,MPA
V3563,3589,143.4,-11.46,Australia,Marine Park,II,All,Closed,MPA
V3564,3590,143.32,-11.46,Australia,Marine Park,II,All,Closed,MPA
V3565,3591,143.72,-11.14,Australia,Marine Park,VI,None,Restricted,MPA
V3566,3592,143.64,-11.14,Australia,Marine Park,VI,None,Restricted,MPA
V3567,3593,143.64,-11.22,Australia,Marine Park,VI,None,Restricted,MPA
V3568,3594,143.8,-11.14,Australia,Marine Park,VI,None,Restricted,MPA
V3569,3595,143.64,-11.06,Australia,Marine Park,VI,None,Restricted,MPA
V3570,3596,143.64,-11.54,Australia,Marine Park,II,All,Closed,MPA
V3571,3597,143.64,-11.62,Australia,Marine Park,II,All,Closed,MPA
V3572,3598,143.16,-11.62,Australia,Marine Park,II,All,Closed,MPA
V3573,3599,143.24,-11.62,Australia,Marine Park,II,All,Closed,MPA
V3574,3600,143.56,-11.62,Australia,Marine Park,II,All,Closed,MPA
V3575,3601,143.16,-11.54,Australia,Marine Park,II,All,Closed,MPA
V3576,3602,144.04,-11.14,Australia,Marine Park,VI,None,Restricted,MPA
V3577,3603,143.56,-11.54,Australia,Marine Park,II,All,Closed,MPA
V3578,3604,144.04,-11.22,Australia,Marine Park,VI,None,Restricted,MPA
V3579,3605,144.12,-11.14,Australia,Marine Park,VI,None,Restricted,MPA
V3580,3606,144.04,-11.46,Australia,Marine Park,II,All,Closed,MPA
V3581,3607,143.88,-11.46,Australia,Marine Park,II,All,Closed,MPA
V3582,3608,143.96,-11.54,Australia,Marine Park,II,All,Closed,MPA
V3583,3609,143.88,-11.54,Australia,Marine Park,II,All,Closed,MPA
V3584,3610,144.12,-11.46,Australia,Marine Park,II,All,Closed,MPA
V3585,3611,144.04,-11.38,Australia,Marine Park,II,All,Closed,MPA
V3586,3612,144.12,-11.22,Australia,Marine Park,VI,None,Restricted,MPA
V3587,3613,144.12,-11.54,Australia,Marine Park,II,All,Closed,MPA
V3588,3614,144.04,-11.54,Australia,Marine Park,II,All,Closed,MPA
V3589,3615,143.4,-11.78,Australia,Marine Park,VI,None,Restricted,MPA
V3590,3616,143.4,-11.86,Australia,Marine Park,VI,None,Restricted,MPA
V3591,3617,143.32,-11.78,Australia,Marine Park,VI,None,Restricted,MPA
V3592,3618,143.48,-11.86,Australia,Marine Park,II,All,Closed,MPA
V3593,3619,143.56,-11.86,Australia,Marine Park,II,All,Closed,MPA
V3594,3620,143.72,-11.54,Australia,Marine Park,II,All,Closed,MPA
V3595,3621,143.64,-11.94,Australia,Marine Park,VI,None,Restricted,MPA
V3596,3622,143.56,-11.94,Australia,Marine Park,II,All,Closed,MPA
V3597,3623,143.32,-11.7,Australia,Marine Park,II,All,Closed,MPA
V3598,3624,143.48,-11.78,Australia,Marine Park,II,All,Closed,MPA
V3599,3625,143.48,-11.7,Australia,Marine Park,II,All,Closed,MPA
V3600,3626,143.4,-11.7,Australia,Marine Park,II,All,Closed,MPA
V3601,3627,143.48,-11.62,Australia,Marine Park,II,All,Closed,MPA
V3602,3628,143.4,-11.62,Australia,Marine Park,II,All,Closed,MPA
V3603,3629,143.32,-11.62,Australia,Marine Park,II,All,Closed,MPA
V3604,3630,143.32,-11.94,Australia,Marine Park,VI,None,Restricted,MPA
V3605,3631,143.08,-11.78,Australia,Marine Park,II,All,Closed,MPA
V3606,3632,143.24,-11.86,Australia,Marine Park,VI,None,Restricted,MPA
V3607,3633,143.4,-11.94,Australia,Marine Park,II,All,Closed,MPA
V3608,3634,143.56,-11.7,Australia,Marine Park,II,All,Closed,MPA
V3609,3635,143.24,-11.78,Australia,Marine Park,VI,None,Restricted,MPA
V3610,3636,144.04,-11.7,Australia,Marine Park,II,All,Closed,MPA
V3611,3637,143.96,-11.7,Australia,Marine Park,II,All,Closed,MPA
V3612,3638,144.04,-11.86,Australia,Marine Park,II,All,Closed,MPA
V3613,3639,143.96,-11.62,Australia,Marine Park,II,All,Closed,MPA
V3614,3640,144.04,-11.94,Australia,Marine Park,II,All,Closed,MPA
V3615,3641,143.96,-11.94,Australia,Marine Park,Ia,All,Closed,MPA
V3616,3642,143.88,-12.02,Australia,Marine Park,VI,None,Restricted,MPA
V3617,3643,143.8,-11.54,Australia,Marine Park,II,All,Closed,MPA
V3618,3644,143.8,-11.78,Australia,Marine Park,II,All,Closed,MPA
V3619,3645,143.88,-11.14,Australia,Marine Park,VI,None,Restricted,MPA
V3620,3646,144.04,-11.78,Australia,Marine Park,II,All,Closed,MPA
V3621,3647,144.12,-11.86,Australia,Marine Park,II,All,Closed,MPA
V3622,3648,144.12,-11.7,Australia,Marine Park,II,All,Closed,MPA
V3623,3649,144.12,-11.78,Australia,Marine Park,II,All,Closed,MPA
V3624,3650,143.72,-11.78,Australia,Marine Park,II,All,Closed,MPA
V3625,3651,143.64,-11.78,Australia,Marine Park,II,All,Closed,MPA
V3626,3652,143.96,-11.86,Australia,Marine Park,II,All,Closed,MPA
V3627,3653,143.88,-11.78,Australia,Marine Park,II,All,Closed,MPA
V3628,3654,143.64,-11.7,Australia,Marine Park,II,All,Closed,MPA
V3629,3655,143.72,-11.62,Australia,Marine Park,II,All,Closed,MPA
V3630,3656,143.56,-11.78,Australia,Marine Park,II,All,Closed,MPA
V3631,3657,143.88,-11.7,Australia,Marine Park,II,All,Closed,MPA
V3632,3658,143.8,-11.94,Australia,Marine Park,VI,None,Restricted,MPA
V3633,3659,143.72,-11.86,Australia,Marine Park,VI,None,Restricted,MPA
V3634,3660,143.72,-11.94,Australia,Marine Park,VI,None,Restricted,MPA
V3635,3661,143.88,-11.94,Australia,Marine Park,VI,None,Restricted,MPA
V3636,3662,143.8,-11.86,Australia,Marine Park,VI,None,Restricted,MPA
V3637,3663,143.96,-11.78,Australia,Marine Park,II,All,Closed,MPA
V3638,3664,143.64,-11.86,Australia,Marine Park,VI,None,Restricted,MPA
V3639,3665,143.88,-11.86,Australia,Marine Park,VI,None,Restricted,MPA
V3640,3666,143.32,-12.26,Australia,Marine Park,VI,None,Restricted,MPA
V3641,3667,143.4,-12.42,Australia,Marine Park,VI,None,Restricted,MPA
V3642,3668,143.32,-12.18,Australia,Marine Park,VI,None,Restricted,MPA
V3643,3669,143.56,-12.34,Australia,Marine Park,VI,None,Restricted,MPA
V3644,3670,143.56,-12.26,Australia,Marine Park,VI,None,Restricted,MPA
V3645,3671,143.48,-12.26,Australia,Marine Park,VI,None,Restricted,MPA
V3646,3672,143.32,-12.34,Australia,Marine Park,VI,None,Restricted,MPA
V3647,3673,143.48,-12.42,Australia,Marine Park,VI,None,Restricted,MPA
V3648,3674,143.4,-12.34,Australia,Marine Park,VI,None,Restricted,MPA
V3649,3675,143.56,-12.18,Australia,Marine Park,VI,None,Restricted,MPA
V3650,3676,143.48,-12.18,Australia,Marine Park,VI,None,Restricted,MPA
V3651,3677,143.4,-12.1,Australia,Marine Park,VI,None,Restricted,MPA
V3652,3678,143.64,-12.18,Australia,Marine Park,VI,None,Restricted,MPA
V3653,3679,143.72,-11.06,Australia,Marine Park,VI,None,Restricted,MPA
V3654,3680,143.4,-12.18,Australia,Marine Park,VI,None,Restricted,MPA
V3655,3681,143.56,-12.02,Australia,Marine Park,VI,None,Restricted,MPA
V3656,3682,143.48,-12.02,Australia,Marine Park,VI,None,Restricted,MPA
V3657,3683,143.56,-12.1,Australia,Marine Park,VI,None,Restricted,MPA
V3658,3684,143.48,-12.1,Australia,Marine Park,VI,None,Restricted,MPA
V3659,3685,143.4,-12.02,Australia,Marine Park,VI,None,Restricted,MPA
V3660,3686,143.64,-12.1,Australia,Marine Park,VI,None,Restricted,MPA
V3661,3687,143.8,-12.02,Australia,Marine Park,VI,None,Restricted,MPA
V3662,3688,143.72,-12.02,Australia,Marine Park,VI,None,Restricted,MPA
V3663,3689,143.96,-12.1,Australia,Marine Park,II,All,Closed,MPA
V3664,3690,143.96,-12.02,Australia,Marine Park,II,All,Closed,MPA
V3665,3691,143.72,-12.1,Australia,Marine Park,VI,None,Restricted,MPA
V3666,3692,143.8,-12.18,Australia,Marine Park,VI,None,Restricted,MPA
V3667,3693,143.64,-12.02,Australia,Marine Park,VI,None,Restricted,MPA
V3668,3694,143.8,-12.1,Australia,Marine Park,VI,None,Restricted,MPA
V3669,3695,143.96,-12.18,Australia,Marine Park,II,All,Closed,MPA
V3670,3696,143.72,-12.42,Australia,Marine Park,VI,None,Restricted,MPA
V3671,3697,143.88,-12.26,Australia,Marine Park,II,All,Closed,MPA
V3672,3698,143.88,-12.1,Australia,Marine Park,II,All,Closed,MPA
V3673,3699,143.96,-12.26,Australia,Marine Park,II,All,Closed,MPA
V3674,3700,143.88,-12.34,Australia,Marine Park,II,All,Closed,MPA
V3675,3701,143.56,-12.42,Australia,Marine Park,VI,None,Restricted,MPA
V3676,3702,143.32,-12.42,Australia,Marine Park,VI,None,Restricted,MPA
V3677,3703,143.48,-12.5,Australia,Marine Park,VI,None,Restricted,MPA
V3678,3704,143.4,-12.5,Australia,Marine Park,VI,None,Restricted,MPA
V3679,3705,143.64,-12.26,Australia,Marine Park,VI,None,Restricted,MPA
V3680,3706,143.72,-12.26,Australia,Marine Park,VI,None,Restricted,MPA
V3681,3707,143.8,-12.34,Australia,Marine Park,VI,None,Restricted,MPA
V3682,3708,143.72,-12.18,Australia,Marine Park,VI,None,Restricted,MPA
V3683,3709,143.8,-12.26,Australia,Marine Park,VI,None,Restricted,MPA
V3684,3710,143.64,-12.42,Australia,Marine Park,VI,None,Restricted,MPA
V3685,3711,143.56,-12.5,Australia,Marine Park,VI,None,Restricted,MPA
V3686,3712,143.72,-12.34,Australia,Marine Park,VI,None,Restricted,MPA
V3687,3713,143.64,-12.34,Australia,Marine Park,VI,None,Restricted,MPA
V3688,3714,143.8,-12.74,Australia,Marine Park,VI,None,Restricted,MPA
V3689,3715,143.72,-12.74,Australia,Marine Park,II,All,Closed,MPA
V3690,3716,143.72,-12.66,Australia,Marine Park,II,All,Closed,MPA
V3691,3717,143.64,-12.66,Australia,Marine Park,VI,None,Restricted,MPA
V3692,3718,143.8,-12.58,Australia,Marine Park,VI,None,Restricted,MPA
V3693,3719,143.64,-12.5,Australia,Marine Park,VI,None,Restricted,MPA
V3694,3720,143.72,-12.82,Australia,Marine Park,VI,None,Restricted,MPA
V3695,3721,143.88,-12.58,Australia,Marine Park,II,All,Closed,MPA
V3696,3722,143.88,-12.74,Australia,Marine Park,VI,None,Restricted,MPA
V3697,3723,143.64,-12.74,Australia,Marine Park,VI,None,Restricted,MPA
V3698,3724,143.56,-12.74,Australia,Marine Park,VI,None,Restricted,MPA
V3699,3725,143.72,-12.58,Australia,Marine Park,II,All,Closed,MPA
V3700,3726,143.8,-12.66,Australia,Marine Park,VI,None,Restricted,MPA
V3701,3727,143.88,-12.66,Australia,Marine Park,VI,None,Restricted,MPA
V3702,3728,143.48,-12.58,Australia,Marine Park,VI,None,Restricted,MPA
V3703,3729,143.72,-12.5,Australia,Marine Park,II,All,Closed,MPA
V3704,3730,143.88,-12.42,Australia,Marine Park,VI,None,Restricted,MPA
V3705,3731,143.8,-12.5,Australia,Marine Park,VI,None,Restricted,MPA
V3706,3732,143.64,-12.58,Australia,Marine Park,VI,None,Restricted,MPA
V3707,3733,143.56,-12.58,Australia,Marine Park,VI,None,Restricted,MPA
V3708,3734,143.48,-12.74,Australia,Marine Park,VI,None,Restricted,MPA
V3709,3735,143.64,-13.06,Australia,Marine Park,II,All,Closed,MPA
V3710,3736,143.72,-13.14,Australia,Marine Park,VI,None,Restricted,MPA
V3711,3737,143.64,-13.14,Australia,Marine Park,VI,None,Restricted,MPA
V3712,3738,143.8,-13.06,Australia,Marine Park,VI,None,Restricted,MPA
V3713,3739,143.72,-13.06,Australia,Marine Park,VI,None,Restricted,MPA
V3714,3740,143.88,-13.06,Australia,Marine Park,VI,None,Restricted,MPA
V3715,3741,143.96,-13.22,Australia,Marine Park,II,All,Closed,MPA
V3716,3742,143.96,-13.3,Australia,Marine Park,II,All,Closed,MPA
V3717,3743,143.96,-13.06,Australia,Marine Park,II,All,Closed,MPA
V3718,3744,143.8,-13.14,Australia,Marine Park,VI,None,Restricted,MPA
V3719,3745,143.88,-12.82,Australia,Marine Park,VI,None,Restricted,MPA
V3720,3746,143.72,-12.9,Australia,Marine Park,VI,None,Restricted,MPA
V3721,3747,143.64,-12.82,Australia,Marine Park,VI,None,Restricted,MPA
V3722,3748,143.8,-12.82,Australia,Marine Park,VI,None,Restricted,MPA
V3723,3749,143.88,-12.9,Australia,Marine Park,VI,None,Restricted,MPA
V3724,3750,143.8,-12.9,Australia,Marine Park,VI,None,Restricted,MPA
V3725,3751,143.64,-12.98,Australia,Marine Park,VI,None,Restricted,MPA
V3726,3752,143.88,-12.98,Australia,Marine Park,VI,None,Restricted,MPA
V3727,3753,143.72,-12.98,Australia,Marine Park,VI,None,Restricted,MPA
V3728,3754,143.8,-12.98,Australia,Marine Park,VI,None,Restricted,MPA
V3729,3755,143.88,-13.46,Australia,Marine Park,II,All,Closed,MPA
V3730,3756,143.64,-13.46,Australia,Marine Park,II,All,Closed,MPA
V3731,3757,143.72,-13.54,Australia,Marine Park,VI,None,Restricted,MPA
V3732,3758,143.88,-13.38,Australia,Marine Park,VI,None,Restricted,MPA
V3733,3759,143.64,-13.38,Australia,Marine Park,II,All,Closed,MPA
V3734,3760,143.96,-13.46,Australia,Marine Park,II,All,Closed,MPA
V3735,3761,143.8,-13.46,Australia,Marine Park,VI,None,Restricted,MPA
V3736,3762,143.8,-13.62,Australia,Marine Park,VI,None,Restricted,MPA
V3737,3763,143.88,-13.54,Australia,Marine Park,II,All,Closed,MPA
V3738,3764,143.88,-13.62,Australia,Marine Park,VI,None,Restricted,MPA
V3739,3765,144.04,-13.46,Australia,Marine Park,II,All,Closed,MPA
V3740,3766,144.04,-13.54,Australia,Marine Park,VI,None,Restricted,MPA
V3741,3767,143.8,-13.54,Australia,Marine Park,II,All,Closed,MPA
V3742,3768,143.64,-13.54,Australia,Marine Park,VI,None,Restricted,MPA
V3743,3769,143.88,-13.22,Australia,Marine Park,VI,None,Restricted,MPA
V3744,3770,143.8,-13.22,Australia,Marine Park,VI,None,Restricted,MPA
V3745,3771,143.72,-13.3,Australia,Marine Park,VI,None,Restricted,MPA
V3746,3772,143.88,-13.14,Australia,Marine Park,VI,None,Restricted,MPA
V3747,3773,143.64,-13.22,Australia,Marine Park,VI,None,Restricted,MPA
V3748,3774,143.88,-13.3,Australia,Marine Park,VI,None,Restricted,MPA
V3749,3775,143.72,-13.22,Australia,Marine Park,VI,None,Restricted,MPA
V3750,3776,143.8,-13.38,Australia,Marine Park,VI,None,Restricted,MPA
V3751,3777,143.72,-13.38,Australia,Marine Park,VI,None,Restricted,MPA
V3752,3778,143.64,-13.3,Australia,Marine Park,VI,None,Restricted,MPA
V3753,3779,143.8,-13.3,Australia,Marine Park,VI,None,Restricted,MPA
V3754,3780,143.96,-13.86,Australia,Marine Park,II,All,Closed,MPA
V3755,3781,143.96,-13.7,Australia,Marine Park,VI,None,Restricted,MPA
V3756,3782,144.04,-13.86,Australia,Marine Park,VI,None,Restricted,MPA
V3757,3783,143.96,-13.94,Australia,Marine Park,II,All,Closed,MPA
V3758,3784,144.04,-13.78,Australia,Marine Park,VI,None,Restricted,MPA
V3759,3785,143.96,-14.02,Australia,Marine Park,II,All,Closed,MPA
V3760,3786,143.88,-14.02,Australia,Marine Park,VI,None,Restricted,MPA
V3761,3787,143.8,-13.7,Australia,Marine Park,VI,None,Restricted,MPA
V3762,3788,143.72,-13.78,Australia,Marine Park,VI,None,Restricted,MPA
V3763,3789,143.96,-13.62,Australia,Marine Park,VI,None,Restricted,MPA
V3764,3790,143.72,-13.7,Australia,Marine Park,VI,None,Restricted,MPA
V3765,3791,143.8,-13.78,Australia,Marine Park,VI,None,Restricted,MPA
V3766,3792,143.88,-13.7,Australia,Marine Park,VI,None,Restricted,MPA
V3767,3793,143.88,-13.78,Australia,Marine Park,VI,None,Restricted,MPA
V3768,3794,143.96,-13.78,Australia,Marine Park,VI,None,Restricted,MPA
V3769,3795,143.88,-13.86,Australia,Marine Park,VI,None,Restricted,MPA
V3770,3796,143.64,-13.7,Australia,Marine Park,VI,None,Restricted,MPA
V3771,3797,143.8,-14.02,Australia,Marine Park,VI,None,Restricted,MPA
V3772,3798,144.44,-14.02,Australia,Marine Park,VI,None,Restricted,MPA
V3773,3799,144.44,-13.94,Australia,Marine Park,VI,None,Restricted,MPA
V3774,3800,144.6,-13.94,Australia,Marine Park,II,All,Closed,MPA
V3775,3801,143.96,-14.18,Australia,Marine Park,VI,None,Restricted,MPA
V3776,3802,143.8,-14.18,Australia,Marine Park,VI,None,Restricted,MPA
V3777,3803,143.96,-14.1,Australia,Marine Park,VI,None,Restricted,MPA
V3778,3804,144.04,-14.02,Australia,Marine Park,II,All,Closed,MPA
V3779,3805,143.88,-14.1,Australia,Marine Park,VI,None,Restricted,MPA
V3780,3806,144.2,-13.78,Australia,Marine Park,VI,None,Restricted,MPA
V3781,3807,144.2,-13.62,Australia,Marine Park,VI,None,Restricted,MPA
V3782,3808,144.28,-13.7,Australia,Marine Park,VI,None,Restricted,MPA
V3783,3809,144.28,-13.78,Australia,Marine Park,VI,None,Restricted,MPA
V3784,3810,144.12,-13.54,Australia,Marine Park,VI,None,Restricted,MPA
V3785,3811,144.12,-13.62,Australia,Marine Park,VI,None,Restricted,MPA
V3786,3812,144.2,-13.7,Australia,Marine Park,VI,None,Restricted,MPA
V3787,3813,144.12,-13.7,Australia,Marine Park,VI,None,Restricted,MPA
V3788,3814,144.28,-13.94,Australia,Marine Park,VI,None,Restricted,MPA
V3789,3815,144.36,-13.86,Australia,Marine Park,VI,None,Restricted,MPA
V3790,3816,144.28,-13.86,Australia,Marine Park,VI,None,Restricted,MPA
V3791,3817,144.12,-13.86,Australia,Marine Park,VI,None,Restricted,MPA
V3792,3818,144.04,-13.94,Australia,Marine Park,II,All,Closed,MPA
V3793,3819,144.12,-13.78,Australia,Marine Park,VI,None,Restricted,MPA
V3794,3820,144.76,-14.1,Australia,Marine Park,II,All,Closed,MPA
V3795,3821,144.84,-14.18,Australia,Marine Park,II,All,Closed,MPA
V3796,3822,144.68,-14.02,Australia,Marine Park,II,All,Closed,MPA
V3797,3823,144.84,-14.1,Australia,Marine Park,II,All,Closed,MPA
V3798,3824,144.76,-14.18,Australia,Marine Park,II,All,Closed,MPA
V3799,3825,144.6,-14.18,Australia,Marine Park,VI,None,Restricted,MPA
V3800,3826,144.68,-14.26,Australia,Marine Park,II,All,Closed,MPA
V3801,3827,144.92,-14.26,Australia,Marine Park,VI,None,Restricted,MPA
V3802,3828,144.68,-13.94,Australia,Marine Park,II,All,Closed,MPA
V3803,3829,144.76,-14.02,Australia,Marine Park,II,All,Closed,MPA
V3804,3830,144.6,-14.1,Australia,Marine Park,VI,None,Restricted,MPA
V3805,3831,144.68,-14.1,Australia,Marine Park,II,All,Closed,MPA
V3806,3832,144.2,-13.94,Australia,Marine Park,II,All,Closed,MPA
V3807,3833,144.12,-13.94,Australia,Marine Park,II,All,Closed,MPA
V3808,3834,144.2,-13.86,Australia,Marine Park,VI,None,Restricted,MPA
V3809,3835,144.04,-14.1,Australia,Marine Park,VI,None,Restricted,MPA
V3810,3836,144.2,-14.02,Australia,Marine Park,II,All,Closed,MPA
V3811,3837,144.12,-14.02,Australia,Marine Park,II,All,Closed,MPA
V3812,3838,144.68,-14.18,Australia,Marine Park,II,All,Closed,MPA
V3813,3839,144.52,-14.1,Australia,Marine Park,VI,None,Restricted,MPA
V3814,3840,145.08,-14.34,Australia,Marine Park,VI,None,Restricted,MPA
V3815,3841,145.16,-14.26,Australia,Marine Park,VI,None,Restricted,MPA
V3816,3842,145.08,-14.26,Australia,Marine Park,VI,None,Restricted,MPA
V3817,3843,145.4,-14.42,Australia,Marine Park,VI,None,Restricted,MPA
V3818,3844,145.32,-14.42,Australia,Marine Park,VI,None,Restricted,MPA
V3819,3845,145.08,-14.42,Australia,Marine Park,VI,None,Restricted,MPA
V3820,3846,145.4,-14.34,Australia,Marine Park,VI,None,Restricted,MPA
V3821,3847,145.24,-14.34,Australia,Marine Park,VI,None,Restricted,MPA
V3822,3848,145.16,-14.34,Australia,Marine Park,VI,None,Restricted,MPA
V3823,3849,145.32,-14.34,Australia,Marine Park,VI,None,Restricted,MPA
V3824,3850,145.24,-14.26,Australia,Marine Park,VI,None,Restricted,MPA
V3825,3851,145,-14.26,Australia,Marine Park,VI,None,Restricted,MPA
