pare5in,pare5out,pare5LR,crypto5in,crypto5out,crypto5LR,transi15in,transi15out,transi15LR,resid15in,resid15out,resid15LR
53.77358491,46.22641509,0,41.30434783,58.69565217,0,15.05376344,84.94623656,0,35.69023569,61.61616162,2.693602694
34.06113537,20.52401747,45.41484716,42.14285714,42.5,15.35714286,8.333333333,91.66666667,0,39.73063973,60.26936027,0
16.44736842,18.42105263,65.13157895,33.33333333,39.81481481,26.85185185,40.17094017,59.82905983,0,47.87535411,51.27478754,0.849858357
11.27819549,12.03007519,76.69172932,34.02061856,26.80412371,39.17525773,53.77358491,46.22641509,0,52.25806452,46.4516129,1.290322581
24.44444444,28.88888889,46.66666667,32.72727273,50.45454545,16.81818182,34.44444444,62.22222222,3.333333333,37.63066202,56.09756098,6.271777003
16.75977654,24.02234637,59.21787709,29.29936306,33.12101911,37.57961783,36.20689655,58.62068966,5.172413793,39.0625,57.03125,3.90625
8.907563025,9.075630252,82.01680672,9.642301711,16.01866252,74.33903577,20.81632653,20.40816327,58.7755102,32.8320802,33.5839599,33.5839599
19.89795918,27.04081633,53.06122449,25.23364486,54.6728972,20.09345794,7.936507937,92.06349206,0,31.71806167,64.75770925,3.524229075
55.55555556,24.44444444,20,47.84313725,44.31372549,7.843137255,4.395604396,95.6043956,0,39.51048951,59.44055944,1.048951049
25.27472527,27.83882784,46.88644689,43.14606742,35.95505618,20.8988764,57.71144279,42.28855721,0,57.27969349,33.52490421,9.195402299
46.19565217,24.45652174,29.34782609,37.24340176,38.12316716,24.63343109,22.72727273,77.27272727,0,46.40522876,51.96078431,1.633986928
56.8627451,32.67973856,10.45751634,43.09210526,40.46052632,16.44736842,18.08510638,81.91489362,0,44.59016393,54.75409836,0.655737705
6.865284974,4.792746114,88.34196891,13.79821958,15.13353116,71.06824926,16.66666667,23.33333333,60,40.74074074,38.42592593,20.83333333
4.659832246,5.31220876,90.02795899,6.935332709,9.934395501,83.13027179,13.90243902,11.46341463,74.63414634,24.64228935,21.46263911,53.89507154
39.84375,60.15625,0,37.55656109,62.44343891,0,23.47826087,76.52173913,0,33.84146341,65.85365854,0.304878049
10.65719361,6.927175844,82.41563055,17.79141104,8.742331288,73.46625767,51.38888889,27.77777778,20.83333333,48.60335196,35.19553073,16.20111732
19.13043478,60,20.86956522,28.27225131,52.35602094,19.37172775,37.83783784,62.16216216,0,32.75862069,65.51724138,1.724137931
64.17910448,31.34328358,4.47761194,66.50943396,29.24528302,4.245283019,62.31155779,22.61306533,15.07537688,61.14649682,32.48407643,6.369426752
13.22463768,6.34057971,80.43478261,19.52,15.2,65.28,35.81395349,19.53488372,44.65116279,43.32723949,24.49725777,32.17550274
43.53741497,55.10204082,1.360544218,53.14136126,45.81151832,1.047120419,42.37288136,39.83050847,17.79661017,56.34615385,40.76923077,2.884615385
10.8815427,6.198347107,82.92011019,13.33955224,5.690298507,80.97014925,18.8369153,7.585335019,73.57774968,29.49640288,15.82733813,54.67625899
66.66666667,32.09876543,1.234567901,47.38675958,51.56794425,1.045296167,15.38461538,81.31868132,3.296703297,45.68965517,53.73563218,0.574712644
51.25,29.58333333,19.16666667,49.8349835,43.23432343,6.930693069,37.32394366,62.67605634,0,59.17030568,37.99126638,2.838427948
8.211678832,6.02189781,85.76642336,9.93227991,9.255079007,80.81264108,5.420054201,23.84823848,70.73170732,24.89626556,31.12033195,43.98340249
32.57575758,26.51515152,40.90909091,41.47727273,36.07954545,22.44318182,55.41125541,38.0952381,6.493506494,46.84466019,45.63106796,7.524271845
15.71709234,13.55599214,70.72691552,18.62745098,24.90196078,56.47058824,6.666666667,93.33333333,0,37.5,46.875,15.625
9.397590361,6.746987952,83.85542169,10.92896175,9.699453552,79.3715847,8.965517241,17.5862069,73.44827586,29.20353982,30.38348083,40.41297935
3.582089552,15.82089552,80.59701493,13.86138614,27.72277228,58.41584158,38.29787234,48.93617021,12.76595745,27.93296089,53.63128492,18.43575419
47.08520179,27.80269058,25.11210762,40.70588235,34.82352941,24.47058824,59.5,40.5,0,50,44.10480349,5.895196507
38.34196891,32.64248705,29.01554404,31.44876325,49.46996466,19.08127208,2.777777778,97.22222222,0,36.75496689,62.58278146,0.662251656
12.5748503,6.586826347,80.83832335,14.32506887,15.15151515,70.52341598,16,22,62,30,39.16666667,30.83333333
57.2815534,23.30097087,19.41747573,56.62650602,33.13253012,10.24096386,17.56756757,82.43243243,0,50.44642857,47.32142857,2.232142857
36.23188406,10.14492754,53.62318841,48.7804878,26.82926829,24.3902439,26.58227848,73.41772152,0,45.06437768,49.35622318,5.579399142
50.625,48.125,1.25,42.85714286,55.35714286,1.785714286,8.620689655,91.37931034,0,38.92857143,61.07142857,0
30.28571429,33.14285714,36.57142857,29.71014493,32.97101449,37.31884058,39.36170213,60.63829787,0,37.16475096,57.85440613,4.980842912
17.25888325,15.2284264,67.51269036,22.17090069,20.7852194,57.04387991,38.37209302,61.62790698,0,29.18781726,39.59390863,31.21827411
6.209150327,2.287581699,91.50326797,10.10558069,6.334841629,83.55957768,8.391608392,19.23076923,72.37762238,27.22222222,28.88888889,43.88888889
15.2173913,21.42857143,63.35403727,14.11192214,33.57664234,52.31143552,5.797101449,94.20289855,0,26.59574468,70.21276596,3.191489362
10.28806584,22.22222222,67.48971193,14.28571429,30.55555556,55.15873016,46.96969697,53.03030303,0,35,56.66666667,8.333333333
7.898448519,2.115655853,89.98589563,12.12121212,3.367003367,84.51178451,5.6,7.4,87,26.62835249,14.75095785,58.62068966
53.07692308,45.38461538,1.538461538,48.97959184,50.51020408,0.510204082,31.25,68.75,0,40.45801527,59.54198473,0
7.769423559,0.751879699,91.47869674,13.60759494,3.375527426,83.01687764,7.936507937,14.28571429,77.77777778,32.11538462,16.53846154,51.34615385
41.46341463,41.46341463,17.07317073,40.82568807,51.37614679,7.798165138,37.5,62.5,0,40.20618557,57.04467354,2.749140893
79.6875,20.3125,0,75,24.34210526,0.657894737,19.35483871,80.64516129,0,55.68181818,37.12121212,7.196969697
7.768361582,12.00564972,80.2259887,12.3094959,15.47479484,72.21570926,38.65546218,56.30252101,5.042016807,41.96891192,41.96891192,16.06217617
20,16.11940299,63.88059701,19.74110032,21.03559871,59.22330097,50.89820359,43.71257485,5.389221557,38.80597015,37.31343284,23.88059701
25.51724138,28.96551724,45.51724138,43.47826087,36.23188406,20.28985507,48.48484848,51.51515152,0,42.18181818,53.09090909,4.727272727
49.42528736,45.97701149,4.597701149,44.23076923,46.15384615,9.615384615,50,50,0,46.07142857,48.57142857,5.357142857
10.53811659,19.05829596,70.40358744,24.93638677,33.07888041,41.98473282,40.4040404,56.56565657,3.03030303,46.20253165,49.36708861,4.430379747
47.09302326,30.81395349,22.09302326,33.33333333,27.4691358,39.19753086,46.15384615,26.69683258,27.14932127,53.125,38.19444444,8.680555556
5.848623853,9.747706422,84.40366972,10.95444685,12.03904555,77.00650759,29.45205479,37.67123288,32.87671233,23.04439746,36.15221987,40.80338266
55.10204082,43.53741497,1.360544218,56.63716814,42.92035398,0.442477876,12.72727273,87.27272727,0,60.46511628,38.53820598,0.996677741
50.27624309,20.99447514,28.72928177,56.17021277,34.04255319,9.787234043,10.81081081,77.02702703,12.16216216,58.06451613,33.5483871,8.387096774
59.72222222,37.5,2.777777778,59.82142857,38.39285714,1.785714286,9.677419355,85.48387097,4.838709677,57.43243243,41.89189189,0.675675676
53.98230088,46.01769912,0,53.33333333,46.2745098,0.392156863,50,50,0,47.70318021,52.29681979,0
57.97101449,37.68115942,4.347826087,48,44,8,49.64028777,50.35971223,0,47.87878788,52.12121212,0
56.28742515,19.76047904,23.95209581,50.80906149,42.39482201,6.796116505,40.57971014,59.42028986,0,47.26224784,49.85590778,2.88184438
48.93617021,28.72340426,22.34042553,45.6445993,41.11498258,13.24041812,44.82758621,52.5862069,2.586206897,48.24561404,42.98245614,8.771929825
63.82978723,31.91489362,4.255319149,54.80427046,42.70462633,2.491103203,26.26262626,73.73737374,0,62.56684492,37.43315508,0
65.40880503,34.59119497,0,52,47.33333333,0.666666667,26.66666667,73.33333333,0,57.7540107,41.97860963,0.267379679
47.55244755,46.85314685,5.594405594,43.24324324,37.45173745,19.30501931,56.68789809,41.40127389,1.910828025,54.63576159,45.03311258,0.331125828
58.5106383,41.4893617,0,47.6744186,51.9379845,0.387596899,30.53435115,69.46564885,0,46.15384615,53.84615385,0
74.16666667,25.83333333,0,53.44827586,46.55172414,0,35.8974359,64.1025641,0,53.46820809,46.24277457,0.289017341
7.423580786,8.733624454,83.84279476,10.80586081,10.80586081,78.38827839,62.62626263,37.37373737,0,35.57312253,46.24505929,18.18181818
7.881773399,8.866995074,83.25123153,14.92957746,15.21126761,69.85915493,62.63736264,37.36263736,0,34.93449782,45.85152838,19.2139738
1.625487646,2.015604681,96.35890767,3.664365374,2.230483271,94.10515135,11.19515885,3.933434191,84.87140696,11.43583227,12.7064803,75.85768742
43.87755102,33.67346939,22.44897959,33.62831858,25.66371681,40.7079646,70.16129032,29.83870968,0,43.45991561,46.41350211,10.12658228
54.16666667,45.83333333,0,55.93220339,43.22033898,0.847457627,58.58585859,41.41414141,0,41.95121951,58.04878049,0
54.54545455,45.45454545,0,48.37209302,51.62790698,0,49.46236559,50.53763441,0,44.10646388,55.89353612,0
44.89795918,55.10204082,0,41.66666667,57.35294118,0.980392157,55.81395349,44.18604651,0,39.48497854,60.51502146,0
46.90265487,53.09734513,0,41.62679426,58.37320574,0,47.72727273,52.27272727,0,43.27731092,56.72268908,0
16.87763713,14.34599156,68.77637131,20.55084746,22.24576271,57.20338983,43.91534392,46.56084656,9.523809524,47.67801858,46.13003096,6.191950464
55.55555556,44.44444444,0,45.79439252,54.20560748,0,55.81395349,44.18604651,0,44.48818898,55.51181102,0
45.34883721,54.65116279,0,34.46327684,65.53672316,0,20.33898305,79.66101695,0,35.35353535,64.64646465,0
45.09803922,54.90196078,0,45.63106796,53.88349515,0.485436893,54.21686747,45.78313253,0,38.63636364,61.36363636,0
43.20987654,56.79012346,0,36.93181818,63.06818182,0,38.0952381,61.9047619,0,35.59322034,63.84180791,0.564971751
53.63636364,44.54545455,1.818181818,47.34513274,52.65486726,0,44.62809917,55.37190083,0,41.26984127,58.73015873,0
43.68932039,56.31067961,0,41.42857143,58.57142857,0,50.51546392,49.48453608,0,48.11715481,51.88284519,0
53.26086957,46.73913043,0,42.91845494,56.65236052,0.429184549,45.79439252,48.59813084,5.607476636,47.03389831,52.11864407,0.847457627
11.6,19.6,68.8,17.01631702,25.17482517,57.80885781,22.91666667,41.66666667,35.41666667,42.95774648,44.71830986,12.32394366
5.020080321,11.44578313,83.53413655,11.66912851,18.16838996,70.16248154,40.78212291,44.13407821,15.08379888,42.20183486,48.31804281,9.480122324
12.08791209,19.04761905,68.86446886,15.32091097,21.73913043,62.93995859,27.35042735,64.95726496,7.692307692,47.7443609,42.10526316,10.15037594
35.71428571,22.26890756,42.01680672,16.45207439,15.30758226,68.24034335,31.56498674,22.28116711,46.15384615,39.74082073,32.18142549,28.07775378
10.69364162,10.11560694,79.19075145,21.27659574,17.23404255,61.4893617,18.70229008,22.90076336,58.39694656,40.59405941,25.4950495,33.91089109
30.31674208,22.62443439,47.05882353,40.24024024,44.14414414,15.61561562,43.04635762,56.95364238,0,58.64332604,40.70021882,0.656455142
25.10460251,17.9916318,56.90376569,34.65045593,39.20972644,26.13981763,54.09836066,29.50819672,16.39344262,59.61002786,36.4902507,3.899721448
11.02941176,15.44117647,73.52941176,17.94258373,21.05263158,61.00478469,61.29032258,38.70967742,0,32.50773994,42.7244582,24.76780186
9.952606635,4.739336493,85.30805687,12.91139241,11.01265823,76.07594937,16.4,27.2,56.4,39.51762523,21.70686456,38.7755102
42.1875,39.0625,18.75,42.54143646,48.06629834,9.392265193,55.81395349,44.18604651,0,43.69369369,52.25225225,4.054054054
3.527815468,4.748982361,91.72320217,8.045977011,6.768837803,85.18518519,57.36434109,35.65891473,6.976744186,19.15641476,18.10193322,62.74165202
3.940217391,3.940217391,92.11956522,8.533333333,10.4,81.06666667,48.23529412,35.88235294,15.88235294,26.38190955,33.41708543,40.20100503
4.862236629,8.265802269,86.8719611,8.303249097,13.71841155,77.97833935,37.37864078,27.66990291,34.95145631,25.52693208,33.95784543,40.51522248
57.48031496,29.92125984,12.5984252,56.72268908,39.91596639,3.361344538,58.10810811,41.89189189,0,61.37931034,38.62068966,0
9.153318078,6.864988558,83.98169336,12.11180124,9.213250518,78.67494824,43.98496241,30.07518797,25.93984962,47.83715013,34.60559796,17.55725191
32.30769231,6.153846154,61.53846154,62.09150327,17.64705882,20.26143791,40.38461538,19.23076923,40.38461538,71.79487179,21.15384615,7.051282051
70.37037037,14.81481481,14.81481481,71.2962963,25.92592593,2.777777778,54.83870968,25.80645161,19.35483871,72.65625,23.4375,3.90625
10.07751938,3.100775194,86.82170543,53.17919075,11.56069364,35.26011561,45.28301887,20.75471698,33.96226415,77.63157895,19.07894737,3.289473684
37.14285714,11.42857143,51.42857143,68.37606838,17.09401709,14.52991453,70.96774194,29.03225806,0,70.90909091,16.36363636,12.72727273
30.63063063,69.36936937,0,29.44162437,69.54314721,1.015228426,13.48314607,86.51685393,0,30.17241379,69.82758621,0
23.52941176,37.64705882,38.82352941,22.94372294,61.9047619,15.15151515,12.98701299,87.01298701,0,28.32618026,70.81545064,0.858369099
19.2513369,39.03743316,41.71122995,22.89156627,58.23293173,18.87550201,6.849315068,93.15068493,0,23.95437262,75.66539924,0.380228137
29.35779817,70.64220183,0,25.25252525,73.73737374,1.01010101,0,100,0,25.09960159,74.50199203,0.398406375
32.71028037,67.28971963,0,28.72340426,71.27659574,0,9.333333333,90.66666667,0,24.53703704,75.46296296,0
31.42857143,68.57142857,0,26.13636364,73.86363636,0,12.12121212,87.87878788,0,25.47169811,74.52830189,0
16.15384615,20.76923077,63.07692308,23.03030303,38.78787879,38.18181818,8.823529412,91.17647059,0,37.95620438,57.66423358,4.379562044
26.1682243,17.75700935,56.07476636,43.68421053,36.31578947,20,24.07407407,75.92592593,0,50.77720207,41.96891192,7.25388601
12.21020093,9.891808346,77.89799073,16.45768025,15.51724138,68.02507837,32.51533742,29.75460123,37.73006135,45.5801105,42.54143646,11.87845304
33.03571429,63.39285714,3.571428571,21.57894737,78.42105263,0,7.228915663,92.77108434,0,19.91525424,80.08474576,0
28.57142857,71.42857143,0,23.95833333,75.52083333,0.520833333,1.25,98.75,0,19.2,80.8,0
32,68,0,25.69832402,74.30167598,0,6.18556701,93.81443299,0,24.64454976,75.35545024,0
25,75,0,23.4939759,76.5060241,0,4.705882353,95.29411765,0,22.85714286,77.14285714,0
25.96153846,74.03846154,0,22.3880597,75.62189055,1.990049751,11.76470588,88.23529412,0,20.83333333,79.16666667,0
30.76923077,67.52136752,1.709401709,23.78378378,74.59459459,1.621621622,8.219178082,91.78082192,0,23.20675105,76.79324895,0
20.87912088,79.12087912,0,18.56287425,81.43712575,0,2.247191011,97.75280899,0,21.39534884,78.60465116,0
49.31506849,45.20547945,5.479452055,45.41832669,51.39442231,3.187250996,50.58823529,49.41176471,0,52.12464589,47.87535411,0
46.03174603,47.61904762,6.349206349,37.88546256,59.91189427,2.202643172,47.19101124,52.80898876,0,44.67455621,55.32544379,0
31,69,0,28.77358491,69.81132075,1.41509434,31.57894737,68.42105263,0,37.69470405,62.30529595,0
24.87562189,19.40298507,55.72139303,46.51162791,25.58139535,27.90697674,78.125,21.875,0,70.89201878,27.23004695,1.877934272
45.45454545,54.54545455,0,48.63945578,45.91836735,5.442176871,60,40,0,52.0361991,47.28506787,0.678733032
46.05263158,52.63157895,1.315789474,47.24137931,52.4137931,0.344827586,54.83870968,45.16129032,0,47.70114943,52.01149425,0.287356322
36.03603604,63.96396396,0,33.03964758,66.51982379,0.440528634,25.86206897,74.13793103,0,34.64052288,65.35947712,0
48,27,25,52.23367698,36.76975945,10.99656357,63.90977444,29.32330827,6.766917293,54.10958904,45.43378995,0.456621005
45.80645161,51.61290323,2.580645161,40.28268551,58.65724382,1.060070671,54.83870968,45.16129032,0,39.62848297,60.37151703,0
42.36111111,56.25,1.388888889,44.35797665,54.86381323,0.778210117,58.90410959,41.09589041,0,50.22624434,49.54751131,0.226244344
52.63157895,46.19883041,1.169590643,52.8,46.4,0.8,56.54450262,34.03141361,9.42408377,50.48169557,49.13294798,0.385356455
27.93296089,49.72067039,22.34636872,31.98653199,62.28956229,5.723905724,54.11764706,31.76470588,14.11764706,50.30425963,49.0872211,0.60851927
46.11111111,53.88888889,0,44.44444444,49.84984985,5.705705706,66.05504587,33.94495413,0,52.50501002,47.09418838,0.400801603
37.69633508,53.92670157,8.376963351,40.89552239,54.32835821,4.776119403,77.64705882,22.35294118,0,52.79642058,47.20357942,0
57.54716981,29.24528302,13.20754717,57.7540107,34.75935829,7.486631016,68.69565217,31.30434783,0,63.67346939,28.97959184,7.346938776
35.37414966,64.62585034,0,34.21052632,65.78947368,0,33.33333333,66.66666667,0,50.0952381,48.76190476,1.142857143
51.8134715,47.15025907,1.03626943,48.47645429,47.64542936,3.878116343,67.30769231,32.69230769,0,51.64075993,46.11398964,2.245250432
28.20512821,71.79487179,0,34.90196078,65.09803922,0,74,26,0,49.32432432,50.67567568,0
55.90062112,44.09937888,0,51.67597765,48.32402235,0,77.47747748,22.52252252,0,38.49287169,61.50712831,0
41.33333333,48,10.66666667,43.47826087,52.65700483,3.8647343,77.17391304,22.82608696,0,39.30885529,60.69114471,0
61.328125,37.890625,0.78125,47.74774775,51.12612613,1.126126126,80.36809816,19.63190184,0,44.36741768,54.7660312,0.866551127
37.21804511,46.2406015,16.54135338,41.94312796,53.08056872,4.976303318,73.64341085,26.35658915,0,38.73517787,61.26482213,0
44.0433213,31.40794224,24.54873646,46.57210402,44.68085106,8.747044917,63.97058824,20.58823529,15.44117647,57.95053004,41.69611307,0.35335689
42.03821656,57.96178344,0,41.40127389,52.5477707,6.050955414,72.15189873,27.84810127,0,52.02863962,47.01670644,0.954653938
58.60465116,41.39534884,0,45.66929134,54.33070866,0,68.92655367,24.29378531,6.779661017,42.75229358,56.51376147,0.733944954
47.16981132,26.41509434,26.41509434,42.60869565,28.69565217,28.69565217,60.36036036,36.93693694,2.702702703,57.89473684,31.57894737,10.52631579
67.74193548,29.49308756,2.764976959,57.54475703,40.40920716,2.046035806,76.47058824,17.64705882,5.882352941,53.1598513,46.46840149,0.371747212
61.53846154,38.46153846,0,54.24528302,40.80188679,4.952830189,51.9047619,18.0952381,30,54.70588235,42.74509804,2.549019608
55.28455285,43.90243902,0.81300813,45.27472527,46.15384615,8.571428571,80.57142857,19.42857143,0,42.90657439,56.92041522,0.173010381
55.23465704,31.04693141,13.71841155,51.52224824,46.13583138,2.341920375,85.23489933,14.76510067,0,46.80851064,51.95035461,1.241134752
69.78723404,29.36170213,0.85106383,59.79899497,38.94472362,1.256281407,83.10810811,16.89189189,0,48.67924528,50.94339623,0.377358491
54.42477876,38.49557522,7.079646018,50.74257426,43.06930693,6.188118812,62.65060241,21.08433735,16.26506024,51.47347741,46.95481336,1.571709234
55.18672199,42.32365145,2.489626556,42.2037422,50.72765073,7.068607069,75,25,0,45.88441331,54.11558669,0
41.47727273,50.56818182,7.954545455,47.72036474,47.41641337,4.863221884,87.3015873,12.6984127,0,53.25301205,43.37349398,3.373493976
47.2392638,45.39877301,7.36196319,45.02923977,52.04678363,2.923976608,55.3030303,26.51515152,18.18181818,42.2705314,56.28019324,1.449275362
51.5625,44.27083333,4.166666667,51.43769968,47.60383387,0.958466454,89.70588235,10.29411765,0,55.8411215,43.22429907,0.934579439
30.39215686,48.03921569,21.56862745,40.81632653,54.08163265,5.102040816,26,74,0,31.48148148,65.74074074,2.777777778
43.31210191,56.68789809,0,50.80385852,49.19614148,0,79.59183673,20.40816327,0,45.36585366,54.63414634,0
58.82352941,41.17647059,0,49.47643979,48.16753927,2.356020942,63.88888889,23.61111111,12.5,52.24719101,45.88014981,1.872659176
52.26130653,45.72864322,2.010050251,53.21336761,45.75835476,1.028277635,66.4,26.4,7.2,51.45067698,47.19535783,1.353965184
31.18811881,57.92079208,10.89108911,27.19665272,66.94560669,5.857740586,4.347826087,95.65217391,0,23.25581395,75.87209302,0.872093023
31.09243697,68.90756303,0,25.82159624,74.17840376,0,26.08695652,73.91304348,0,16.26506024,83.43373494,0.301204819
26.31578947,53.68421053,20,23.62869198,71.30801688,5.063291139,0,100,0,11.52647975,87.85046729,0.62305296
38.52459016,61.47540984,0,38.49557522,61.50442478,0,43.75,56.25,0,29.86666667,70.13333333,0
27.40740741,71.11111111,1.481481481,23.14814815,75.92592593,0.925925926,5.970149254,94.02985075,0,9.868421053,90.13157895,0
24.38356164,24.10958904,51.50684932,31.79190751,44.79768786,23.41040462,10.34482759,89.65517241,0,31.73803526,65.99496222,2.267002519
21.27071823,23.48066298,55.24861878,27.86885246,39.89071038,32.24043716,5.714285714,94.28571429,0,38.60589812,59.51742627,1.876675603
29.06976744,70.93023256,0,36.60714286,62.5,0.892857143,46.26865672,44.7761194,8.955223881,32.67973856,61.4379085,5.882352941
32.31939163,28.8973384,38.78326996,41.46919431,41.94312796,16.58767773,48.24561404,51.75438596,0,46.18320611,53.6259542,0.190839695
47.72727273,50.75757576,1.515151515,47.65100671,52.34899329,0,85.71428571,14.28571429,0,47.1291866,52.8708134,0
43.42105263,56.57894737,0,50.14245014,49.002849,0.854700855,75.67567568,24.32432432,0,47.15447154,52.84552846,0
43.50649351,56.49350649,0,43.10344828,56.89655172,0,85.71428571,14.28571429,0,42.9245283,57.0754717,0
42.64705882,57.35294118,0,53.99159664,45.37815126,0.630252101,52.94117647,47.05882353,0,54.3956044,44.91758242,0.686813187
42.3580786,45.41484716,12.22707424,47.85553047,46.50112867,5.643340858,46.25,53.75,0,51.28617363,48.71382637,0
46.22641509,41.50943396,12.26415094,41.43763214,42.49471459,16.06765328,50.45045045,49.54954955,0,43.50086655,55.4592721,1.039861352
26.99619772,32.69961977,40.30418251,39.70588235,43.62745098,16.66666667,40.28776978,59.71223022,0,46.05263158,53.57142857,0.37593985
36.05150215,39.05579399,24.89270386,45.7002457,44.22604423,10.07371007,50.98039216,49.01960784,0,42.35294118,57.64705882,0
50,50,0,50.81206497,49.18793503,0,40.2173913,59.7826087,0,49.22547332,50.77452668,0
31.70731707,65.85365854,2.43902439,33.68421053,63.15789474,3.157894737,27.77777778,61.11111111,11.11111111,39.86013986,53.84615385,6.293706294
20.58047493,21.89973615,57.51978892,25.58139535,24.41860465,50,43.66197183,56.33802817,0,45.17133956,47.6635514,7.165109034
53.58851675,45.45454545,0.956937799,44.69135802,54.81481481,0.49382716,61.86440678,38.13559322,0,40.29850746,59.70149254,0
49.57264957,41.88034188,8.547008547,43.06930693,55.69306931,1.237623762,64.47368421,35.52631579,0,41.7794971,58.2205029,0
44.84848485,55.15151515,0,51.01449275,46.37681159,2.608695652,61.68224299,38.31775701,0,49.49083503,50.50916497,0
45.34161491,54.65838509,0,52.64705882,47.05882353,0.294117647,53.62318841,46.37681159,0,45.5399061,54.4600939,0
33.18181818,45.90909091,20.90909091,42.19512195,49.02439024,8.780487805,32.28346457,67.71653543,0,50.92748735,48.22934233,0.84317032
44.54545455,43.63636364,11.81818182,51.00671141,44.74272931,4.250559284,39.63414634,60.36585366,0,56.37254902,43.62745098,0
42.46575342,35.61643836,21.91780822,43.68932039,45.38834951,10.9223301,62.67605634,18.30985915,19.01408451,48.5380117,50.09746589,1.364522417
37.78801843,50.23041475,11.98156682,32.75362319,63.47826087,3.768115942,26.95652174,73.04347826,0,36.53846154,63.26923077,0.192307692
34.73053892,48.50299401,16.76646707,41.19402985,50.14925373,8.656716418,25,75,0,39.85374771,59.96343693,0.182815356
6.736842105,8.631578947,84.63157895,4.321728691,5.042016807,90.6362545,7.142857143,5.745341615,87.11180124,10,12.34042553,77.65957447
31.65829146,44.22110553,24.12060302,40.53333333,49.6,9.866666667,27.13178295,72.86821705,0,40.7678245,59.2321755,0
26.48648649,41.08108108,32.43243243,32.97491039,55.55555556,11.46953405,21.42857143,78.57142857,0,21.44702842,77.00258398,1.550387597
47.16981132,38.67924528,14.1509434,40.84880637,55.43766578,3.713527851,48.50746269,51.49253731,0,35.71428571,57.99319728,6.292517007
22.52747253,14.83516484,62.63736264,30.83900227,34.92063492,34.24036281,49.01960784,50.98039216,0,42.85714286,54.18118467,2.961672474
45.72864322,54.27135678,0,34.73389356,61.34453782,3.921568627,52.63157895,47.36842105,0,35.37549407,62.25296443,2.371541502
40.46242775,45.66473988,13.87283237,43.19727891,53.06122449,3.741496599,49.43820225,50.56179775,0,32.70833333,67.29166667,0
10,15.23809524,74.76190476,15.59139785,40.86021505,43.5483871,8.536585366,91.46341463,0,19.89100817,72.20708447,7.901907357
24.59016393,25.40983607,50,30.88235294,51.10294118,18.01470588,25.80645161,74.19354839,0,25.58746736,71.54046997,2.872062663
23.68421053,74.56140351,1.754385965,23.71541502,75.88932806,0.395256917,9.756097561,90.24390244,0,23.60097324,76.39902676,0
35.34482759,64.65517241,0,26.66666667,69.80392157,3.529411765,20.83333333,79.16666667,0,12.18274112,87.81725888,0
23.02158273,36.69064748,40.28776978,33.06451613,37.90322581,29.03225806,23.125,20.625,56.25,27.71084337,43.97590361,28.31325301
51.01010101,45.95959596,3.03030303,37.46770026,59.17312661,3.359173127,58.26771654,41.73228346,0,38.1852552,61.8147448,0
27.40524781,23.03206997,49.56268222,38.88888889,38.4057971,22.70531401,49.03846154,50.96153846,0,37.82287823,59.04059041,3.136531365
51.06382979,44.68085106,4.255319149,40.40697674,56.97674419,2.61627907,51.2605042,48.7394958,0,38.50574713,61.49425287,0
34.82587065,34.32835821,30.84577114,41.61290323,49.03225806,9.35483871,31.49606299,68.50393701,0,35.18518519,64.6090535,0.205761317
37.67123288,60.95890411,1.369863014,39.73941368,60.26058632,0,35.55555556,64.44444444,0,26.8389662,69.18489066,3.976143141
29.01785714,30.80357143,40.17857143,40.11976048,46.40718563,13.47305389,42.27642276,57.72357724,0,34.34782609,65.65217391,0
41.89944134,33.51955307,24.58100559,47.54098361,44.59016393,7.868852459,43.80952381,56.19047619,0,38.90063425,61.09936575,0
43.38624339,53.43915344,3.174603175,37.83783784,61.86186186,0.3003003,32.63157895,67.36842105,0,35.02024291,61.13360324,3.846153846
26.35135135,70.94594595,2.702702703,21.23552124,72.97297297,5.791505792,5,95,0,7.532467532,91.68831169,0.779220779
58.33333333,40.55555556,1.111111111,44.37869822,55.62130178,0,46.875,53.125,0,39.88095238,60.11904762,0
17.03056769,15.72052402,67.2489083,26.2295082,22.40437158,51.36612022,15.625,14.73214286,69.64285714,14.01869159,20.56074766,65.42056075
24.89795918,26.93877551,48.16326531,31.74157303,50.56179775,17.69662921,27.77777778,72.22222222,0,36.81214421,59.96204934,3.225806452
23.72881356,30.16949153,46.10169492,31.20155039,37.59689922,31.20155039,39.88439306,60.11560694,0,45.97701149,52.70935961,1.3136289
34.16666667,32.5,33.33333333,33.62573099,49.12280702,17.25146199,42.45283019,54.71698113,2.830188679,33.18077803,66.81922197,0
33.12883436,64.41717791,2.45398773,30.92105263,66.77631579,2.302631579,31.16883117,68.83116883,0,22.35023041,77.64976959,0
26.4516129,47.74193548,25.80645161,20.73170732,71.95121951,7.317073171,0,100,0,5.352112676,94.64788732,0
25.23364486,71.02803738,3.738317757,19.02654867,79.20353982,1.769911504,9.459459459,90.54054054,0,13.71428571,86,0.285714286
30.4964539,69.5035461,0,30.85106383,62.76595745,6.382978723,31.94444444,68.05555556,0,21,78.75,0.25
54.73684211,45.26315789,0,41.93548387,58.06451613,0,6.818181818,93.18181818,0,31.51927438,67.80045351,0.680272109
18.03278689,81.96721311,0,24.56896552,75.43103448,0,26.02739726,73.97260274,0,24.12935323,75.87064677,0
