"","ID","region","locality","sites","temp","Richness","grav_total","Age_of_protection","Class","biomassarea1","ModelMode","Larval_behaviour","FE","SelfR","InflowBR","IndegreeBR","CorridorIndegreeBR","grav_neiBR","IndegreeMPABR","InflowMPABR","IndegreeNeiBR","InflowNeiBR","OutFlow","Outdegree","btwdegree"
"1621","V9578","sw_pacific","central_coral_sea","central_coral_sea_23",26.1798981,58.5,0.081743892,7,"Closed",161.4558966,"resid15","active","resid",0,0,0,0,0,0,0,0,0,1235,178,13117.0668864319
"1622","V9590","sw_pacific","central_coral_sea","central_coral_sea_14",26.48135211,115.448,0.21864636,7,"Closed",245.0714168,"resid15","active","resid",3,0,0,0,0,0,0,0,0,1114,191,35463.5885515071
"1623","V9598","sw_pacific","central_coral_sea","central_coral_sea_2",26.11044847,169.134,0.095627052,7,"Closed",227.4405194,"resid15","active","resid",0,0,0,0,0,0,0,0,0,1772,267,24921.735926267
"1624","V9601","sw_pacific","southern_coral_sea","southern_coral_sea_8",25.61579077,146.464,0.087271449,7,"Closed",183.0578774,"resid15","active","resid",0,0,0,0,0,0,0,0,0,1741,279,33893.7794406941
"1625","V9605","sw_pacific","central_coral_sea","central_coral_sea_3",26.14337838,127.943,0.083861723,7,"Closed",352.6465003,"resid15","active","resid",2,0,0,0,0,0,0,0,0,1689,278,24879.8298894041
"1626","V9609","sw_pacific","central_coral_sea","central_coral_sea_1",26.11375899,144.966,0.105308823,7,"Closed",242.0754041,"resid15","active","resid",3,0,0,0,0,0,0,0,0,1662,237,16128.6363058213
"1627","V9614","sw_pacific","southern_coral_sea","southern_coral_sea_5",25.22691894,97.286,0.141334445,7,"Closed",30.33354761,"resid15","active","resid",0,0,0,0,0,0,0,0,0,1985,288,38740.1344935298
"1628","V9615","sw_pacific","southern_coral_sea","southern_coral_sea_3",25.16804436,134.665,0.120199672,7,"Closed",158.8652081,"resid15","active","resid",0,0,0,0,0,0,0,0,0,2020,310,32485.4188358759
"1629","V9615","sw_pacific","southern_coral_sea","southern_coral_sea_4",25.18280339,133.16,0.132255008,7,"Closed",411.8099375,"resid15","active","resid",0,0,0,0,0,0,0,0,0,2020,310,32485.4188358759
"1630","V9616","sw_pacific","northern_coral_sea","northern_coral_sea_1",27.05983237,187.17,0.210041059,7,"Closed",439.5361666,"resid15","active","resid",0,0,0,0,0,0,0,0,0,1936,331,46837.3258141704
"1631","V9634","sw_pacific","northern_coral_sea","northern_coral_sea_2",27.05366863,163.715,0.209354671,7,"Closed",531.4516314,"resid15","active","resid",7,0,0,0,0,0,0,0,0,1662,261,7891.52945415103
"1632","V9644","sw_pacific","central_coral_sea","central_coral_sea_22",26.95444082,176.684,0.558261139,7,"Closed",938.5630612,"resid15","active","resid",8,0,0,0,0,0,0,0,0,283,39,3900.58751490586
"1633","V9646","sw_pacific","central_coral_sea","central_coral_sea_20",26.9018395,116.464,0.184343605,7,"Closed",189.8539924,"resid15","active","resid",8,0,0,0,0,0,0,0,0,290,38,7558.38481964817
"1634","V9660","sw_pacific","central_coral_sea","central_coral_sea_7",26.73878637,124.457,0,7,"Closed",386.382277,"resid15","active","resid",3,0,0,0,0,0,0,0,0,643,72,1772.20666658274
"1635","V9663","sw_pacific","southern_coral_sea","southern_coral_sea_2",24.72486253,130.759,0.32951139,7,"Closed",206.94561,"resid15","active","resid",0,0,0,0,0,0,0,0,0,507,75,4456.07803773282
"1636","V9673","central_pacific","minerva_reefs","minerva_reefs_1",24.51091948,130.755,3.06e-05,0,"Fished",307.0266041,"resid15","active","resid",26,0,0,0,0,0,0,0,0,398,39,749.048525450769
"1637","V9713","central_pacific","fiji","fiji_3",26.96022119,119.722,0.001065712,0,"Fished",61.96094022,"resid15","active","resid",4,0,0,0,0,0,0,0,0,410,74,4374.90037027909
"1638","V9779","central_pacific","fiji","fiji_1",27.00615768,137.006,0.254019425,15,"Restricted",44.79233009,"resid15","active","resid",0,0,0,0,0,0,0,0,0,334,52,12701.9581942931
"1639","V10025","sw_pacific","new_caledonia","new_caledonia_7",25.92239262,111.352,2.801571902,0,"Fished",48.58066279,"transi","passive","transi",0,0,0,0,0,0,0,0,0,390,19,0
"1640","V10026","sw_pacific","new_caledonia","new_caledonia_9",25.66932856,129.559,3.647123986,0,"Fished",64.00851649,"transi","passive","transi",0,0,0,0,0,0,0,0,0,255,12,487.427955810597
"1641","V10094","sw_pacific","new_caledonia","new_caledonia_12",25.01223383,91.282,12.56664162,0,"Fished",107.1845271,"transi","passive","transi",15,0,0,0,0,0,0,0,0,450,20,4057.10548021809
"1642","V10463","sw_pacific","new_caledonia","new_caledonia_5",25.92937784,106.391,2.780672141,11,"Restricted",38.41327332,"transi","passive","transi",30,0,0,0,0,0,0,0,0,405,8,882.166257127511
"1643","V10478","sw_pacific","new_caledonia","new_caledonia_2",26.18471463,142.026,0.629343304,5,"Restricted",311.634362,"transi","passive","transi",0,0,0,0,0,0,0,0,0,870,28,17497.6614193538
"1644","V10513","sw_pacific","new_caledonia","new_caledonia_1",26.05786634,156.323,1.020673114,11,"Restricted",307.5213714,"transi","passive","transi",660,0,0,0,0,0,0,0,0,2775,12,3688.49155946275
"1645","V10543","sw_pacific","new_caledonia","new_caledonia_6",25.86883296,96.901,5.978511005,0,"Fished",31.1682725,"transi","passive","transi",15,0,0,0,0,0,0,0,0,165,8,91.2129731379731
"1646","V10549","central_pacific","niue","niue_1",26.64775405,95.536,35.29592494,0,"Fished",404.6782482,"transi","passive","transi",15,0,0,0,0,0,0,0,0,240,14,105.217349501079
"1647","V10587","central_pacific","tonga","tonga_2",25.97714345,87.83,0.723435024,0,"Fished",215.0916064,"transi","passive","transi",0,0,0,0,0,0,0,0,0,120,8,6290.94612225686
"1648","V10598","central_pacific","tonga","tonga_7",25.92717357,147.542,7.603968166,0,"Fished",205.3941372,"transi","passive","transi",0,0,0,0,0,0,0,0,0,135,7,300.144658073789
"1649","V10609","central_pacific","tonga","tonga_8",25.70779242,83.3,43.37380658,0,"Fished",226.4487803,"transi","passive","transi",0,0,0,0,0,0,0,0,0,390,16,0
"1650","V10619","central_pacific","tonga","tonga_3",25.91113305,140.111,0.912890815,0,"Fished",430.1842233,"transi","passive","transi",0,0,0,0,0,0,0,0,0,285,11,501.519488813993
"1651","V10642","central_pacific","tonga","tonga_4",26.55343314,169.5,9.637179249,0,"Fished",325.8606815,"transi","passive","transi",0,0,0,0,0,0,0,0,0,255,10,697.697287406691
"1652","V10644","central_pacific","tonga","tonga_11",26.55757882,151.723,13.96639455,0,"Fished",50.39981213,"transi","passive","transi",0,0,0,0,0,0,0,0,0,30,2,744.791224053724
"1653","V10842","sw_atlantic","santa_catarina","santa_catarina_1",22.26363588,34.835,269.533681,19,"Restricted",88.83822906,"transi","passive","transi",15,0,0,0,0,0,0,0,0,45,2,0
"1654","V10843","sw_atlantic","santa_catarina","santa_catarina_3",22.30991188,27.791,326.1445974,19,"Restricted",107.4861895,"transi","passive","transi",45,0,0,0,0,0,0,0,0,75,3,0
"1655","V10844","sw_atlantic","santa_catarina","santa_catarina_4",21.95692995,26.716,253.218654,19,"Restricted",31.69254448,"transi","passive","transi",0,0,0,0,0,0,0,0,0,15,1,0
"1656","V10845","eastern_atlantic","cverde","cverde_1",24.13931764,28.606,10.60280489,0,"Fished",275.8589295,"transi","passive","transi",450,0,0,0,0,0,0,0,0,450,1,0
"1657","V1130","polynesian","cook_islands_sp","cook_islands_sp_1",28.39715436,84.018,0.000161209,2,"Restricted",358.8420184,"transi","passive","transi",0,0,0,0,0,0,0,0,0,90,2,0
"1658","V11490","central_iwp","pulau_naira","pulau_naira_1",28.55016913,183.038,132.9532289,0,"Fished",519.5839125,"transi","passive","transi",0,0,0,0,0,0,0,0,0,1845,8,118.846254699137
"1659","V1170","central_pacific","samoa","samoa_4",28.26729949,69.896,4.900748768,0,"Fished",54.29437089,"transi","passive","transi",0,0,0,0,0,0,0,0,0,165,4,0
"1660","V1173","central_pacific","rose_atoll","rose_atoll_1",28.17118226,106.679,0.240674063,10,"Restricted",271.1308743,"transi","passive","transi",0,0,0,0,0,0,0,0,0,135,5,28
"1661","V1174","central_pacific","samoa","samoa_2",28.26368228,59.1,9.619699536,0,"Fished",52.92180559,"transi","passive","transi",0,0,0,0,0,0,0,0,0,300,6,40.1171717171717
"1662","V1175","central_pacific","samoa","samoa_8",28.25949554,54.5,1211.681489,0,"Fished",75.44278217,"transi","passive","transi",0,0,0,0,0,0,0,0,0,315,6,1943.09924242424
"1663","V1176","central_pacific","samoa","samoa_3",28.28596323,118.779,1.221461016,0,"Fished",225.0891548,"transi","passive","transi",0,0,0,0,0,0,0,0,0,90,3,2
"1664","V1177","central_pacific","samoa","samoa_1",28.26298679,99.824,10.47139258,0,"Fished",42.78363041,"transi","passive","transi",0,0,0,0,0,0,0,0,0,90,5,146.116666666667
"1665","V1182","central_pacific","samoa","samoa_7",28.40360835,100.877,980.1064202,0,"Fished",75.35971589,"transi","passive","transi",0,0,0,0,0,0,0,0,0,210,7,3150.46370104123
"1666","V12232","central_iwp","flores","flores_1",28.88005412,208.533,35.68614418,0,"Fished",172.8366949,"transi","passive","transi",0,0,0,0,0,0,0,0,0,765,36,8186.90388380624
"1667","V1271","easter","salaz_y_gomez","salaz_y_gomez_1",22.36693817,23.212,0.002425095,9,"Closed",189.613369,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1668","V1272","easter","rapa_nui","rapa_nui_4",22.63233521,17.655,53.25406974,1,"Restricted",24.00467111,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1669","V1272","easter","rapa_nui","rapa_nui_1",22.66947101,22.769,102.6973812,1,"Restricted",61.09723571,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1670","V1273","easter","rapa_nui","rapa_nui_2",22.65680124,21.543,7.845622948,1,"Restricted",62.23944474,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1671","V1274","easter","rapa_nui","rapa_nui_3",22.64377003,23.106,2484.81206,1,"Restricted",56.36786252,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1672","V13472","central_iwp","raja_ampat","raja_ampat_9",28.85529236,94.032,3.609582136,10,"Restricted",180.3951412,"transi","passive","transi",0,0,0,0,0,0,0,0,0,825,41,28755.3143836367
"1673","V13486","central_iwp","raja_ampat","raja_ampat_3",28.83803334,81.982,4.84776921,10,"Restricted",81.94873486,"transi","passive","transi",0,0,0,0,0,0,0,0,0,825,38,38720.5569257842
"1674","V13486","central_iwp","raja_ampat","raja_ampat_3",28.83803334,81.982,4.84776921,10,"Restricted",81.94873486,"transi","passive","transi",0,0,0,0,0,0,0,0,0,825,38,38720.5569257842
"1675","V13492","central_iwp","raja_ampat","raja_ampat_8",28.84075238,102.865,6.321245119,6,"Closed",115.099702,"transi","passive","transi",0,0,0,0,0,0,0,0,0,1770,62,10561.255491246
"1676","V13496","central_iwp","raja_ampat","raja_ampat_6",28.76996377,138.501,3.97345994,6,"Closed",124.9156004,"transi","passive","transi",0,0,0,0,0,0,0,0,0,1350,32,6181.14970421534
"1677","V13529","central_iwp","raja_ampat","raja_ampat_13",29.09358643,247.488,5.034816616,10,"Restricted",588.3195333,"transi","passive","transi",0,0,0,0,0,0,0,0,0,750,32,2605.50800073223
"1678","V13531","central_iwp","raja_ampat","raja_ampat_16",29.13433666,148.5,5.211632757,10,"Restricted",952.2913082,"transi","passive","transi",0,0,0,0,0,0,0,0,0,420,15,594950.576815126
"1679","V13536","central_iwp","raja_ampat","raja_ampat_14",29.00041557,187.262,3.346761432,10,"Restricted",588.0802831,"transi","passive","transi",0,0,0,0,0,0,0,0,0,360,9,396108.172966107
"1680","V14065","western_indian","mozambique","mozambique_1",25.97892329,111.199,95.9123637,0,"Fished",238.6262525,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1681","V14066","western_indian","mozambique","mozambique_4",25.58197641,53,71.41592245,0,"Fished",736.84401,"transi","passive","transi",0,0,0,0,0,0,0,0,0,15,1,0
"1682","V14070","western_indian","Bazaruto","Santa Carolina",26.29,98,28,19,"Closed",55.0636799,"transi","passive","transi",0,0,0,0,0,0,0,0,0,75,3,29.4333333333333
"1683","V14076","western_indian","Bazaruto","Baluba",26.29,64,36,19,"Closed",120.4016967,"transi","passive","transi",0,0,0,0,0,0,0,0,0,45,3,8.5
"1684","V14110","western_indian","seychelles","seychelles_5",26.70022396,100.754,1.394087107,1,"Closed",346.0214262,"transi","passive","transi",0,0,0,0,0,0,0,0,0,15,1,5
"1685","V14115","western_indian","seychelles","seychelles_3",26.84248024,99.292,1.330337611,1,"Closed",247.2018351,"transi","passive","transi",0,0,0,0,0,0,0,0,0,15,1,17.5
"1686","V14159","western_indian","seychelles","seychelles_2",27.87567296,131,193.9620366,0,"Fished",356.4425464,"transi","passive","transi",0,0,0,0,0,0,0,0,0,120,7,0
"1687","V14354","western_indian","tanzania","tanzania_1",27.53677102,153.786,323.1467077,0,"Fished",82.05010158,"transi","passive","transi",0,0,0,0,0,0,0,0,0,2220,34,513.066986386566
"1688","V1623","central_iwp","solomon","solomon_15",29.30765815,74.8,1.002338702,21,"Closed",223.0013971,"transi","passive","transi",0,0,0,0,0,0,0,0,0,1320,41,0
"1689","V1651","central_iwp","solomon","solomon_6",29.35546484,56,5.888259532,0,"Fished",39.40542105,"transi","passive","transi",0,0,0,0,0,0,0,0,0,945,31,4132.79104055545
"1690","V1653","central_iwp","solomon","solomon_5",29.34720635,64.9,2.497625831,0,"Fished",274.5734278,"transi","passive","transi",0,0,0,0,0,0,0,0,0,915,33,5525.77184203789
"1691","V1663","central_iwp","solomon","solomon_1",29.28295663,114.533,5.436542038,0,"Fished",90.60664678,"transi","passive","transi",0,0,0,0,0,0,0,0,0,420,20,0
"1692","V1670","central_iwp","solomon","solomon_37",29.21634929,121.4,5.760687038,0,"Fished",99.99455815,"transi","passive","transi",0,0,0,0,0,0,0,0,0,2145,79,0
"1693","V1675","central_iwp","solomon","solomon_30",29.16495829,111.778,10.4780996,0,"Fished",193.4754165,"transi","passive","transi",0,0,0,0,0,0,0,0,0,1515,28,3506.78086748444
"1694","V1729","central_iwp","solomon","solomon_42",29.25464887,59.4,14.62806253,0,"Fished",49.06125629,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1695","V1735","central_iwp","solomon","solomon_41",29.30085093,109.163,12.24440375,0,"Fished",47.10497694,"transi","passive","transi",0,0,0,0,0,0,0,0,0,450,14,58434.9217922412
"1696","V1747","central_iwp","solomon","solomon_17",29.35013076,124.581,20.50000068,0,"Fished",214.771615,"transi","passive","transi",0,0,0,0,0,0,0,0,0,1905,40,1856.95524080148
"1697","V1782","central_iwp","solomon","solomon_31",29.09292379,80.3,8.85182226,0,"Fished",146.1456516,"transi","passive","transi",0,0,0,0,0,0,0,0,0,675,13,446.975045259565
"1698","V1822","central_iwp","solomon","solomon_18",29.38797852,126.156,3.813107818,0,"Fished",100.681213,"transi","passive","transi",0,0,0,0,0,0,0,0,0,585,28,5894.21860856297
"1699","V1823","central_iwp","solomon","solomon_7",29.36747743,75.9,19.26737234,0,"Fished",261.5467082,"transi","passive","transi",0,0,0,0,0,0,0,0,0,675,33,5768.55036604596
"1700","V1864","central_iwp","solomon","solomon_11",29.30259518,120.352,1.39290354,0,"Fished",344.8031119,"transi","passive","transi",0,0,0,0,0,0,0,0,0,1035,27,92274.5237062574
"1701","V1875","central_iwp","solomon","solomon_12",29.2849747,132.91,12.81812821,24,"Closed",334.787737,"transi","passive","transi",0,0,0,0,0,0,0,0,0,1950,42,8232.89478308315
"1702","V1880","central_iwp","solomon","solomon_10",29.31478029,133.432,4.580460162,12,"Fished",50.45989006,"transi","passive","transi",0,0,0,0,0,0,0,0,0,1935,37,807.072865647025
"1703","V190","central_iwp","aceh","aceh_2",28.93665872,155.157,450.3657373,0,"Fished",86.56011682,"transi","passive","transi",1140,0,0,0,0,0,0,0,0,3435,20,7882.85500020424
"1704","V1901","central_iwp","solomon","solomon_8",29.36426549,88.884,1.644818785,0,"Fished",64.80812435,"transi","passive","transi",0,0,0,0,0,0,0,0,0,1965,52,0
"1705","V1917","central_iwp","solomon","solomon_21",29.36725016,171.429,4.114091201,21,"Closed",529.2527502,"transi","passive","transi",45,0,0,0,0,0,0,0,0,1035,30,2551.89519219055
"1706","V1919","central_iwp","solomon","solomon_3",29.32487338,80.888,3.753540451,0,"Fished",59.0050427,"transi","passive","transi",45,0,0,0,0,0,0,0,0,1455,29,45698.2861515028
"1707","V1929","central_iwp","solomon","solomon_25",29.34697635,71.6,35.56657712,0,"Fished",145.7012041,"transi","passive","transi",45,0,0,0,0,0,0,0,0,1845,31,39576.1627208722
"1708","V193","central_iwp","aceh","aceh_5",28.9640574,106.6,379.9162581,0,"Fished",126.9153394,"transi","passive","transi",0,0,0,0,0,0,0,0,0,345,14,9020.85281288132
"1709","V1938","central_iwp","solomon","solomon_39",29.24609738,110.508,72.61468967,0,"Fished",116.2858683,"transi","passive","transi",435,0,0,0,0,0,0,0,0,2310,25,43.6888983220642
"1710","V194","central_iwp","aceh","aceh_1",28.91175731,138.258,131.2382199,36,"Closed",453.732283,"transi","passive","transi",0,0,0,0,0,0,0,0,0,600,19,3198.17582816193
"1711","V2718","offshore_tep","galapagos","galapagos_6",24.29601533,35.495,0.268098073,21,"Restricted",183.7046932,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1712","V2720","offshore_tep","galapagos","galapagos_7",23.75558272,49.897,0.251718396,21,"Restricted",552.266912,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1713","V2725","offshore_tep","galapagos","galapagos_8",23.73613035,36.55,0.196488391,21,"Restricted",203.1917289,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1714","V2729","offshore_tep","galapagos","galapagos_9",23.90043212,47.673,0.548783763,21,"Restricted",303.9409176,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1715","V2732","offshore_tep","galapagos","galapagos_10",25.48904106,34.561,0.014319231,21,"Restricted",258.5368862,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1716","V2733","offshore_tep","galapagos","galapagos_11",25.83872891,43.089,0.011239473,21,"Restricted",381.9061842,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1717","V2734","offshore_tep","galapagos","galapagos_5",23.77992005,31.315,0.040760519,21,"Restricted",159.5632964,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1718","V2735","eastern_atlantic","stome","stome_3",27.20654923,31.763,50.98759892,0,"Fished",55.67507126,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1719","V2738","hawaiian","hawaii","hawaii_6",25.02577162,60.884,18.57116427,0,"Fished",68.25257835,"transi","passive","transi",0,0,0,0,0,0,0,0,0,15,1,34.2147741147741
"1720","V2877","hawaiian","hawaii","hawaii_12",24.9570668,67,8140.402653,0,"Fished",84.16284667,"transi","passive","transi",0,0,0,0,0,0,0,0,0,435,13,0
"1721","V2887","hawaiian","hawaii","hawaii_7",24.69258706,72.195,1355.044583,0,"Fished",68.83592228,"transi","passive","transi",0,0,0,0,0,0,0,0,0,165,7,0
"1722","V2895","hawaiian","hawaii","hawaii_11",24.7334496,65.655,557.5603609,36,"Restricted",88.68727268,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1723","V2909","central_iwp","christmas_island","christmas_island_2",27.73467077,165.661,10.22965783,39,"Restricted",298.9445391,"transi","passive","transi",0,0,0,0,0,0,0,0,0,90,5,0
"1724","V2985","sw_pacific","lord_howe_island","lord_howe_island_2",21.30228868,65.364,0.010341511,20,"Closed",493.6841296,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1725","V2986","sw_pacific","norfolk_island","norfolk_island_2",21.39241737,24.727,2.400597482,7,"Restricted",64.85770094,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1726","V2987","sw_pacific","elizabeth_and_middleton_reefs","elizabeth_and_middleton_reefs_1",22.09420541,118.391,0.000199943,7,"Closed",324.4118249,"transi","passive","transi",0,0,0,0,0,0,0,0,0,15,1,0
"1727","V2988","sw_pacific","elizabeth_and_middleton_reefs","elizabeth_and_middleton_reefs_2",22.00430401,124.246,0.000333726,7,"Closed",334.29606,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1728","V2989","sw_pacific","lord_howe_island","lord_howe_island_1",21.3805198,99.387,0.087158128,20,"Closed",191.0996738,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1729","V2995","polynesian","marquesas_islands","marquesas_islands_2",27.78124254,51.667,0.356121627,0,"Fished",641.3419127,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1730","V3226","central_pacific","ailuk_atoll","ailuk_atoll_3",27.9030443,154.713,0.916308183,9,"Closed",451.9924885,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1731","V3392","sw_pacific","queensland_(other)","queensland_(other)_9",27.74529785,38.5,0.651674955,7,"Closed",562.2602086,"transi","passive","transi",0,0,0,0,0,0,0,0,0,210,4,162.325230051603
"1732","V3439","sw_pacific","queensland_(other)","queensland_(other)_15",27.35516915,76.333,1.284305843,0,"Fished",643.8923576,"transi","passive","transi",0,0,0,0,0,0,0,0,0,945,32,13047.4676563394
"1733","V3448","sw_pacific","central_gbr","central_gbr_26",26.51169711,151.963,13.60789281,15,"Closed",434.2453149,"transi","passive","transi",0,0,0,0,0,0,0,0,0,420,11,329.986111111111
"1734","V3648","sw_pacific","northern_gbr","northern_gbr_8",26.87207771,122.004,0.168680305,15,"Closed",660.6724257,"transi","passive","transi",0,0,0,0,0,0,0,0,0,675,12,0
"1735","V3681","sw_pacific","northern_gbr","northern_gbr_13",26.83581813,160.333,0.280553342,15,"Restricted",659.6762411,"transi","passive","transi",0,0,0,0,0,0,0,0,0,600,13,0
"1736","V3707","sw_pacific","northern_gbr","northern_gbr_12",26.81103994,80.5,0.202880157,15,"Restricted",262.7460206,"transi","passive","transi",0,0,0,0,0,0,0,0,0,660,12,0
"1737","V3771","sw_pacific","northern_gbr","northern_gbr_2",26.94042107,88.219,0.553697966,15,"Restricted",407.6343242,"transi","passive","transi",0,0,0,0,0,0,0,0,0,615,5,0
"1738","V3773","sw_pacific","northern_gbr","northern_gbr_6",26.711259,186.31,0.511824979,15,"Restricted",783.3204859,"transi","passive","transi",0,0,0,0,0,0,0,0,0,1275,12,0
"1739","V3773","sw_pacific","northern_gbr","northern_gbr_7",26.74504322,184,0.521713361,15,"Restricted",462.3644274,"transi","passive","transi",0,0,0,0,0,0,0,0,0,1275,12,0
"1740","V3831","sw_pacific","northern_gbr","northern_gbr_1",26.66396436,185.384,0.66171948,19,"Restricted",384.2680544,"transi","passive","transi",0,0,0,0,0,0,0,0,0,1245,24,0
"1741","V3922","sw_pacific","central_gbr","central_gbr_27",26.54714343,122,4.321748627,15,"Restricted",213.4556524,"transi","passive","transi",0,0,0,0,0,0,0,0,0,510,11,27.7809523809524
"1742","V3928","sw_pacific","central_gbr","central_gbr_7",26.61292931,138.982,2.628967975,15,"Closed",146.3016712,"transi","passive","transi",0,0,0,0,0,0,0,0,0,15,1,296.651380052696
"1743","V3971","sw_pacific","queensland_(other)","queensland_(other)_19",27.31858919,132.667,0.847466041,0,"Fished",815.8474078,"transi","passive","transi",0,0,0,0,0,0,0,0,0,15,1,0
"1744","V3976","sw_pacific","northern_coral_sea","northern_coral_sea_4",27.15282523,167.119,0.994734012,7,"Restricted",811.7306375,"transi","passive","transi",0,0,0,0,0,0,0,0,0,15,1,0
"1745","V3979","sw_pacific","northern_coral_sea","northern_coral_sea_10",27.14684497,186.911,1.037367592,7,"Restricted",946.8460724,"transi","passive","transi",0,0,0,0,0,0,0,0,0,30,1,0
"1746","V3979","sw_pacific","northern_coral_sea","northern_coral_sea_7",27.17619328,156.267,1.163168594,7,"Restricted",624.3607264,"transi","passive","transi",0,0,0,0,0,0,0,0,0,30,1,0
"1747","V3980","sw_pacific","northern_coral_sea","northern_coral_sea_3",27.14855087,171.014,0.930257788,7,"Restricted",600.6081732,"transi","passive","transi",0,0,0,0,0,0,0,0,0,555,8,4523.75558467472
"1748","V3981","sw_pacific","northern_coral_sea","northern_coral_sea_6",27.1883592,203.211,1.159310673,7,"Restricted",939.4397659,"transi","passive","transi",0,0,0,0,0,0,0,0,0,15,1,370.267339393451
"1749","V4043","sw_pacific","queensland_(other)","queensland_(other)_17",27.1767765,206.167,1.226788768,0,"Fished",560.0045611,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1750","V4044","sw_pacific","queensland_(other)","queensland_(other)_18",27.18604539,183.576,1.04806209,0,"Fished",613.000814,"transi","passive","transi",0,0,0,0,0,0,0,0,0,120,2,2913.18431886833
"1751","V4049","sw_pacific","queensland_(other)","queensland_(other)_16",27.18128636,194.35,1.247758104,0,"Fished",1003.516175,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1752","V4181","sw_pacific","central_gbr","central_gbr_20",26.23464071,142.048,2.843159731,15,"Restricted",153.1607444,"transi","passive","transi",0,0,0,0,0,0,0,0,0,840,36,6608.82779225151
"1753","V4342","sw_pacific","whitsundays","whitsundays_2",25.67532799,102.743,2.346484256,15,"Closed",423.0430407,"transi","passive","transi",0,0,0,0,0,0,0,0,0,1050,33,1012.73021756927
"1754","V4343","sw_pacific","central_gbr","central_gbr_21",25.6795832,152.018,2.434943659,15,"Closed",894.643504,"transi","passive","transi",0,0,0,0,0,0,0,0,0,480,8,2.61285381285381
"1755","V4488","sw_pacific","central_gbr","central_gbr_9",26.28109472,57.867,6.667953172,15,"Closed",148.176814,"transi","passive","transi",0,0,0,0,0,0,0,0,0,405,8,13.4327475219637
"1756","V4552","sw_pacific","queensland_(other)","queensland_(other)_1",25.04411775,120.226,0.762055417,15,"Restricted",225.7904506,"transi","passive","transi",0,0,0,0,0,0,0,0,0,180,5,173.233625798352
"1757","V4579","sw_pacific","capricorn_group","capricorn_group_8",24.55463253,109.786,3.261797926,15,"Closed",540.8430757,"transi","passive","transi",0,0,0,0,0,0,0,0,0,75,3,133.978451887387
"1758","V4582","sw_pacific","capricorn_group","capricorn_group_6",24.43738718,123.321,4.218634727,15,"Restricted",312.677658,"transi","passive","transi",0,0,0,0,0,0,0,0,0,135,3,253.094882443932
"1759","V4594","sw_pacific","capricorn_group","capricorn_group_4",24.28291566,130.171,6.779172882,15,"Restricted",268.5863302,"transi","passive","transi",0,0,0,0,0,0,0,0,0,0,0,0
"1760","V4620","sw_pacific","capricorn_group","capricorn_group_2",24.5154978,150.019,7.461503311,15,"Closed",241.3003285,"transi","passive","transi",0,0,0,0,0,0,0,0,0,405,9,50.9761493499572
"1761","V4912","sw_pacific","central_gbr","central_gbr_2",26.5672119,146.589,7.410903311,15,"Closed",337.0801062,"transi","passive","transi",0,0,0,0,0,0,0,0,0,1590,46,6462.46706722812
"1762","V4918","sw_pacific","central_gbr","central_gbr_3",26.51465166,169.128,6.858620512,15,"Restricted",440.9014478,"transi","passive","transi",0,0,0,0,0,0,0,0,0,870,42,13042.6505285882
"1763","V4921","sw_pacific","central_gbr","central_gbr_5",26.58228857,182.246,5.027961459,15,"Restricted",803.1217673,"transi","passive","transi",0,0,0,0,0,0,0,0,0,1245,50,14370.1796777148
"1764","V4922","sw_pacific","central_gbr","central_gbr_24",26.46488439,145,5.169381462,15,"Closed",1250.382857,"transi","passive","transi",15,0,0,0,0,0,0,0,0,1275,51,4430.0647617542
