"","From","To","Prob"
"1267974","V9634","V4921",5
"1267975","V9635","V4921",5
"1267976","V9636","V4921",25
"1267980","V9640","V4921",5
"1276587","V3443","V4922",10
"1276945","V3801","V4922",5
"1277048","V3904","V4922",5
"1277215","V4071","V4922",5
"1277222","V4078","V4922",5
"1277223","V4079","V4922",10
"1277224","V4080","V4922",15
"1277225","V4081","V4922",10
"1277226","V4082","V4922",10
"1277231","V4087","V4922",5
"1277232","V4088","V4922",5
"1277233","V4089","V4922",10
"1277240","V4096","V4922",10
"1277242","V4098","V4922",5
"1277244","V4100","V4922",15
"1277246","V4102","V4922",25
"1277247","V4103","V4922",15
"1277250","V4106","V4922",5
"1277251","V4107","V4922",15
"1277252","V4108","V4922",5
"1277253","V4109","V4922",10
"1277255","V4111","V4922",5
"1277256","V4112","V4922",5
"1277257","V4113","V4922",25
"1277258","V4114","V4922",5
"1277262","V4118","V4922",10
"1277263","V4119","V4922",10
"1277264","V4120","V4922",5
"1277266","V4122","V4922",5
"1277267","V4123","V4922",10
"1277268","V4124","V4922",5
"1277269","V4125","V4922",5
"1277270","V4126","V4922",5
"1277271","V4127","V4922",10
"1277272","V4128","V4922",5
"1277273","V4129","V4922",20
"1277276","V4132","V4922",10
"1277278","V4134","V4922",25
"1277279","V4135","V4922",5
"1277282","V4138","V4922",25
"1277283","V4139","V4922",20
"1277284","V4140","V4922",5
"1277285","V4141","V4922",20
"1277286","V4142","V4922",5
"1277287","V4143","V4922",30
"1277288","V4144","V4922",25
"1277289","V4145","V4922",20
"1277290","V4146","V4922",20
"1277291","V4147","V4922",55
"1277292","V4148","V4922",20
"1277293","V4149","V4922",15
"1277294","V4150","V4922",5
"1277295","V4151","V4922",15
"1277297","V4153","V4922",5
"1277299","V4155","V4922",10
"1277300","V4156","V4922",5
"1277301","V4157","V4922",25
"1277304","V4160","V4922",15
"1277307","V4163","V4922",5
"1277309","V4165","V4922",10
"1277310","V4166","V4922",5
"1277311","V4167","V4922",5
"1277312","V4168","V4922",15
"1277313","V4169","V4922",20
"1277314","V4170","V4922",10
"1277315","V4171","V4922",15
"1277318","V4174","V4922",15
"1277319","V4175","V4922",20
"1277320","V4176","V4922",10
"1277321","V4177","V4922",15
"1277322","V4178","V4922",10
"1277323","V4179","V4922",40
"1277324","V4180","V4922",30
"1277325","V4181","V4922",80
"1277326","V4182","V4922",50
"1277327","V4183","V4922",60
"1277328","V4184","V4922",15
"1277329","V4185","V4922",45
"1277331","V4187","V4922",5
"1277333","V4189","V4922",15
"1277334","V4190","V4922",5
"1277335","V4191","V4922",20
"1277336","V4192","V4922",40
"1277337","V4193","V4922",50
"1277338","V4194","V4922",60
"1277339","V4195","V4922",45
"1277340","V4196","V4922",30
"1277341","V4197","V4922",45
"1277342","V4198","V4922",50
"1277343","V4199","V4922",50
"1277344","V4200","V4922",15
"1277345","V4201","V4922",35
"1277346","V4202","V4922",55
"1277348","V4204","V4922",50
"1277349","V4205","V4922",5
"1277350","V4206","V4922",15
"1277353","V4209","V4922",10
"1277356","V4212","V4922",10
"1277357","V4213","V4922",5
"1277359","V4215","V4922",5
"1277361","V4217","V4922",10
"1277362","V4218","V4922",25
"1277365","V4221","V4922",30
"1277367","V4223","V4922",50
"1277368","V4224","V4922",10
"1277370","V4226","V4922",5
"1277371","V4227","V4922",5
"1277375","V4231","V4922",20
"1277376","V4232","V4922",10
"1277377","V4233","V4922",5
"1277378","V4234","V4922",5
"1277380","V4236","V4922",20
"1277381","V4237","V4922",5
"1277382","V4238","V4922",5
"1277383","V4239","V4922",10
"1277384","V4240","V4922",25
"1277387","V4243","V4922",10
"1277390","V4246","V4922",5
"1277392","V4248","V4922",5
"1277395","V4251","V4922",5
"1277398","V4254","V4922",5
"1277400","V4256","V4922",15
"1277401","V4257","V4922",5
"1277402","V4258","V4922",5
"1277407","V4263","V4922",5
"1277409","V4265","V4922",10
"1277413","V4269","V4922",5
"1277414","V4270","V4922",5
"1277419","V4275","V4922",5
"1277421","V4277","V4922",15
"1277422","V4278","V4922",5
"1277423","V4279","V4922",10
"1277424","V4280","V4922",20
"1277425","V4281","V4922",20
"1277426","V4282","V4922",5
"1277428","V4284","V4922",30
"1277429","V4285","V4922",10
"1277430","V4286","V4922",10
"1277431","V4287","V4922",20
"1277432","V4288","V4922",10
"1277433","V4289","V4922",5
"1277437","V4293","V4922",5
"1277438","V4294","V4922",15
"1277441","V4297","V4922",5
"1277442","V4298","V4922",5
"1277443","V4299","V4922",20
"1277445","V4301","V4922",30
"1277466","V4322","V4922",30
"1277467","V4323","V4922",10
"1277468","V4324","V4922",5
"1277477","V4333","V4922",5
"1277478","V4334","V4922",10
"1277481","V4337","V4922",15
"1277485","V4341","V4922",15
"1277486","V4342","V4922",5
"1277487","V4343","V4922",20
"1277488","V4344","V4922",5
"1277490","V4346","V4922",5
"1277492","V4348","V4922",5
"1277497","V4353","V4922",5
"1277504","V4360","V4922",40
"1277505","V4361","V4922",25
"1277506","V4362","V4922",10
"1277507","V4363","V4922",5
"1277508","V4364","V4922",35
"1277509","V4365","V4922",50
"1277510","V4366","V4922",5
"1277511","V4367","V4922",55
"1277514","V4370","V4922",25
"1277515","V4371","V4922",10
"1277516","V4372","V4922",5
"1277527","V4383","V4922",5
"1277530","V4386","V4922",10
"1277534","V4390","V4922",5
"1277535","V4391","V4922",25
"1277536","V4392","V4922",30
"1277538","V4394","V4922",45
"1277562","V4418","V4922",5
"1277616","V4472","V4922",5
"1277747","V4603","V4922",15
"1277748","V4604","V4922",15
"1277749","V4605","V4922",5
"1277750","V4606","V4922",15
"1277752","V4608","V4922",30
"1277753","V4609","V4922",10
"1277754","V4610","V4922",5
"1277755","V4611","V4922",15
"1277758","V4614","V4922",5
"1277759","V4615","V4922",10
"1277760","V4616","V4922",60
"1277762","V4618","V4922",40
"1277763","V4619","V4922",15
"1277764","V4620","V4922",5
"1277765","V4621","V4922",15
"1277766","V4622","V4922",20
"1277767","V4623","V4922",10
"1277768","V4624","V4922",5
"1277769","V4625","V4922",5
"1277770","V4626","V4922",5
"1277772","V4628","V4922",15
"1277773","V4629","V4922",5
"1277774","V4630","V4922",5
"1277775","V4631","V4922",5
"1277777","V4633","V4922",20
"1277778","V4634","V4922",15
"1277779","V4635","V4922",5
"1277780","V4636","V4922",15
"1277782","V4638","V4922",5
"1277783","V4639","V4922",30
"1277784","V4640","V4922",45
"1277785","V4641","V4922",5
"1277786","V4642","V4922",5
"1277787","V4643","V4922",25
"1277788","V4644","V4922",65
"1277789","V4645","V4922",10
"1277790","V4646","V4922",15
"1277791","V4647","V4922",5
"1277792","V4648","V4922",10
"1277793","V4649","V4922",40
"1277794","V4650","V4922",20
"1277796","V4652","V4922",10
"1277797","V4653","V4922",5
"1277798","V4654","V4922",35
"1277799","V4655","V4922",40
"1277800","V4656","V4922",15
"1277801","V4657","V4922",30
"1277802","V4658","V4922",45
"1277803","V4659","V4922",40
"1277812","V4668","V4922",5
"1277813","V4669","V4922",15
"1277818","V4674","V4922",10
"1277821","V4677","V4922",5
"1277822","V4678","V4922",5
"1277824","V4680","V4922",5
"1277828","V4684","V4922",5
"1277830","V4686","V4922",5
"1277833","V4689","V4922",10
"1277836","V4692","V4922",15
"1277838","V4694","V4922",5
"1277846","V4702","V4922",15
"1277848","V4704","V4922",30
"1277851","V4707","V4922",30
"1277852","V4708","V4922",10
"1277855","V4711","V4922",10
"1277858","V4714","V4922",5
"1277860","V4716","V4922",50
"1277861","V4717","V4922",40
"1277862","V4718","V4922",5
"1277863","V4719","V4922",40
"1277866","V4722","V4922",10
"1277869","V4725","V4922",15
"1277870","V4726","V4922",5
"1277871","V4727","V4922",10
"1277873","V4729","V4922",10
"1277875","V4731","V4922",10
"1277878","V4734","V4922",15
"1277889","V4745","V4922",10
"1277890","V4746","V4922",5
"1277891","V4747","V4922",5
"1277892","V4748","V4922",50
"1277893","V4749","V4922",35
"1277973","V4829","V4922",10
"1278021","V4877","V4922",10
"1278023","V4879","V4922",5
"1278029","V4885","V4922",5
"1278030","V4886","V4922",5
"1278031","V4887","V4922",5
"1278034","V4890","V4922",10
"1278035","V4891","V4922",5
"1278036","V4892","V4922",5
"1278040","V4896","V4922",10
"1278042","V4898","V4922",10
"1278043","V4899","V4922",5
"1278047","V4903","V4922",15
"1278048","V4904","V4922",10
"1278049","V4905","V4922",10
"1278050","V4906","V4922",10
"1278052","V4908","V4922",15
"1278053","V4909","V4922",5
"1278054","V4910","V4922",5
"1278058","V4914","V4922",15
"1278060","V4916","V4922",5
"1278061","V4917","V4922",5
"1278062","V4918","V4922",5
"1278066","V4922","V4922",15
"1278069","V4925","V4922",5
"1278070","V4926","V4922",5
"1278072","V4928","V4922",5
"1278074","V4930","V4922",5
"1278075","V4931","V4922",35
"1278076","V4932","V4922",20
"1278077","V4933","V4922",40
"1278078","V4934","V4922",15
"1278079","V4935","V4922",5
"1278080","V4936","V4922",10
"1278081","V4937","V4922",15
"1278082","V4938","V4922",30
"1278083","V4939","V4922",15
"1278084","V4940","V4922",10
"1278085","V4941","V4922",5
"1278086","V4942","V4922",30
"1278087","V4943","V4922",55
"1278088","V4944","V4922",15
"1278090","V4946","V4922",15
"1278091","V4947","V4922",20
"1278092","V4948","V4922",45
"1278093","V4949","V4922",5
"1278094","V4950","V4922",10
"1278095","V4951","V4922",5
"1278096","V4952","V4922",10
"1278097","V4953","V4922",5
"1278098","V4954","V4922",10
"1278100","V4956","V4922",5
"1278102","V4958","V4922",10
"1278103","V4959","V4922",10
"1278104","V4960","V4922",10
"1278106","V4962","V4922",5
"1278107","V4963","V4922",10
"1278108","V4964","V4922",5
"1278109","V4965","V4922",10
"1278110","V4966","V4922",5
"1278111","V4967","V4922",5
"1278112","V4968","V4922",10
"1278114","V4970","V4922",5
"1278115","V4971","V4922",5
"1278116","V4972","V4922",35
"1278117","V4973","V4922",5
"1278118","V4974","V4922",20
"1278121","V4977","V4922",10
"1278122","V4978","V4922",25
"1278123","V4979","V4922",5
"1278124","V4980","V4922",5
"1278125","V4981","V4922",15
"1278126","V4982","V4922",20
"1278127","V4983","V4922",15
"1278128","V4984","V4922",20
"1278129","V4985","V4922",5
"1278130","V4986","V4922",5
"1278131","V4987","V4922",5
"1278132","V4988","V4922",20
"1278134","V4990","V4922",20
"1278135","V4991","V4922",5
"1278136","V4992","V4922",5
"1278137","V4993","V4922",10
"1278138","V4994","V4922",15
"1278141","V4997","V4922",5
"1278143","V4999","V4922",25
"1278144","V5000","V4922",5
"1278147","V5003","V4922",15
"1278148","V5004","V4922",20
"1278149","V5005","V4922",50
"1278150","V5006","V4922",50
"1278156","V5012","V4922",15
"1278157","V5013","V4922",15
"1278158","V5014","V4922",25
"1278161","V5017","V4922",5
"1278166","V5022","V4922",5
"1278167","V5023","V4922",20
"1278168","V5024","V4922",5
"1278170","V5026","V4922",15
"1278171","V5027","V4922",5
"1278172","V5028","V4922",45
"1278173","V5029","V4922",25
"1278174","V5030","V4922",30
"1278175","V5031","V4922",10
"1278177","V5033","V4922",5
"1278182","V5038","V4922",25
"1278189","V5045","V4922",10
"1278193","V5049","V4922",5
"1278194","V5050","V4922",30
"1278195","V5051","V4922",5
"1278201","V5057","V4922",5
"1278204","V5060","V4922",5
"1278207","V5063","V4922",5
"1282594","V9450","V4922",5
"1282597","V9453","V4922",5
"1282599","V9455","V4922",5
"1282600","V9456","V4922",5
"1282602","V9458","V4922",5
"1282604","V9460","V4922",5
"1282612","V9468","V4922",5
"1282613","V9469","V4922",10
"1282614","V9470","V4922",5
"1282615","V9471","V4922",30
"1282616","V9472","V4922",5
"1282617","V9473","V4922",15
"1282632","V9488","V4922",10
"1282635","V9491","V4922",5
"1282654","V9510","V4922",5
"1282658","V9514","V4922",15
"1282661","V9517","V4922",10
"1282664","V9520","V4922",5
"1282665","V9521","V4922",20
"1282696","V9552","V4922",5
"1282707","V9563","V4922",5
"1282717","V9573","V4922",10
"1282718","V9574","V4922",5
"1282749","V9605","V4922",5
"1282766","V9622","V4922",5
"1282784","V9640","V4922",5
"1291669","V3721","V4957",5
"1291726","V3778","V4957",5
"1291732","V3784","V4957",20
"1291751","V3803","V4957",5
"1291760","V3812","V4957",10
"1291770","V3822","V4957",10
"1291778","V3830","V4957",5
"1291780","V3832","V4957",5
"1291787","V3839","V4957",10
"1291789","V3841","V4957",5
"1291808","V3860","V4957",5
"1291814","V3866","V4957",5
"1291823","V3875","V4957",5
"1291826","V3878","V4957",5
"1291828","V3880","V4957",5
"1291839","V3891","V4957",5
"1291841","V3893","V4957",10
"1291843","V3895","V4957",5
"1291849","V3901","V4957",5
"1291856","V3908","V4957",15
"1291861","V3913","V4957",5
"1291862","V3914","V4957",5
"1292022","V4074","V4957",15
"1292032","V4084","V4957",10
"1292033","V4085","V4957",5
"1292039","V4091","V4957",5
"1292042","V4094","V4957",5
"1292049","V4101","V4957",5
"1292057","V4109","V4957",5
"1292059","V4111","V4957",20
"1292077","V4129","V4957",25
"1292078","V4130","V4957",15
"1292085","V4137","V4957",25
"1292086","V4138","V4957",15
"1292087","V4139","V4957",5
"1292090","V4142","V4957",15
"1292092","V4144","V4957",15
"1292093","V4145","V4957",35
"1292094","V4146","V4957",20
"1292095","V4147","V4957",15
"1292100","V4152","V4957",5
"1292106","V4158","V4957",5
"1292112","V4164","V4957",10
"1292116","V4168","V4957",5
"1292117","V4169","V4957",45
"1292118","V4170","V4957",15
"1292122","V4174","V4957",35
"1292123","V4175","V4957",15
"1292124","V4176","V4957",15
"1292125","V4177","V4957",20
"1292126","V4178","V4957",15
"1292127","V4179","V4957",10
"1292128","V4180","V4957",10
"1292129","V4181","V4957",10
"1292130","V4182","V4957",5
"1292131","V4183","V4957",10
"1292132","V4184","V4957",15
"1292133","V4185","V4957",10
"1292135","V4187","V4957",5
"1292137","V4189","V4957",5
"1292138","V4190","V4957",15
"1292140","V4192","V4957",5
"1292141","V4193","V4957",15
"1292142","V4194","V4957",20
"1292143","V4195","V4957",5
"1292144","V4196","V4957",5
"1292145","V4197","V4957",15
"1292146","V4198","V4957",5
"1292147","V4199","V4957",10
"1292148","V4200","V4957",15
"1292149","V4201","V4957",10
"1292150","V4202","V4957",5
"1292154","V4206","V4957",10
"1292158","V4210","V4957",5
"1292159","V4211","V4957",5
"1292160","V4212","V4957",5
"1292161","V4213","V4957",10
"1292164","V4216","V4957",5
"1292167","V4219","V4957",5
"1292169","V4221","V4957",25
"1292171","V4223","V4957",10
"1292172","V4224","V4957",5
"1292175","V4227","V4957",5
"1292178","V4230","V4957",20
"1292180","V4232","V4957",10
"1292181","V4233","V4957",5
"1292184","V4236","V4957",5
"1292185","V4237","V4957",10
"1292192","V4244","V4957",5
"1292196","V4248","V4957",10
"1292197","V4249","V4957",20
"1292198","V4250","V4957",25
"1292199","V4251","V4957",35
"1292202","V4254","V4957",10
"1292203","V4255","V4957",10
"1292204","V4256","V4957",25
"1292205","V4257","V4957",20
"1292206","V4258","V4957",20
"1292207","V4259","V4957",5
"1292208","V4260","V4957",15
"1292209","V4261","V4957",20
"1292210","V4262","V4957",40
"1292211","V4263","V4957",5
"1292212","V4264","V4957",10
"1292213","V4265","V4957",5
"1292214","V4266","V4957",10
"1292215","V4267","V4957",15
"1292216","V4268","V4957",15
"1292217","V4269","V4957",20
"1292218","V4270","V4957",10
"1292219","V4271","V4957",40
"1292221","V4273","V4957",15
"1292224","V4276","V4957",25
"1292225","V4277","V4957",25
"1292226","V4278","V4957",10
"1292227","V4279","V4957",20
"1292228","V4280","V4957",10
"1292229","V4281","V4957",5
"1292230","V4282","V4957",20
"1292232","V4284","V4957",5
"1292233","V4285","V4957",5
"1292235","V4287","V4957",20
"1292236","V4288","V4957",5
"1292237","V4289","V4957",10
"1292239","V4291","V4957",20
"1292240","V4292","V4957",10
"1292241","V4293","V4957",5
"1292242","V4294","V4957",35
"1292243","V4295","V4957",5
"1292245","V4297","V4957",20
"1292246","V4298","V4957",5
"1292247","V4299","V4957",10
"1292248","V4300","V4957",20
"1292249","V4301","V4957",15
"1292250","V4302","V4957",5
"1292267","V4319","V4957",5
"1292269","V4321","V4957",25
"1292273","V4325","V4957",5
"1292274","V4326","V4957",5
"1292275","V4327","V4957",15
"1292276","V4328","V4957",10
"1292277","V4329","V4957",5
"1292278","V4330","V4957",5
"1292279","V4331","V4957",10
"1292280","V4332","V4957",10
"1292282","V4334","V4957",10
"1292285","V4337","V4957",20
"1292287","V4339","V4957",5
"1292288","V4340","V4957",5
"1292291","V4343","V4957",5
"1292308","V4360","V4957",25
"1292309","V4361","V4957",30
"1292310","V4362","V4957",5
"1292311","V4363","V4957",10
"1292320","V4372","V4957",5
"1292589","V4641","V4957",15
"1292594","V4646","V4957",30
"1292596","V4648","V4957",5
"1292597","V4649","V4957",5
"1292598","V4650","V4957",5
"1292599","V4651","V4957",5
"1292600","V4652","V4957",15
"1292601","V4653","V4957",15
"1292604","V4656","V4957",20
"1292606","V4658","V4957",35
"1292626","V4678","V4957",15
"1292651","V4703","V4957",5
"1292660","V4712","V4957",5
"1292661","V4713","V4957",15
"1292662","V4714","V4957",5
"1292664","V4716","V4957",5
"1292666","V4718","V4957",15
"1292686","V4738","V4957",5
"1292687","V4739","V4957",5
"1292694","V4746","V4957",5
"1292696","V4748","V4957",5
"1292698","V4750","V4957",15
"1292794","V4846","V4957",5
"1292827","V4879","V4957",5
"1292853","V4905","V4957",5
"1292857","V4909","V4957",5
"1292866","V4918","V4957",5
"1292871","V4923","V4957",5
"1292884","V4936","V4957",5
"1292885","V4937","V4957",5
"1292894","V4946","V4957",10
"1292901","V4953","V4957",5
"1292905","V4957","V4957",10
"1292906","V4958","V4957",5
"1292919","V4971","V4957",10
"1292920","V4972","V4957",5
"1292922","V4974","V4957",5
"1292923","V4975","V4957",10
"1292926","V4978","V4957",5
"1292927","V4979","V4957",5
"1292933","V4985","V4957",5
"1292934","V4986","V4957",5
"1292937","V4989","V4957",5
"1292939","V4991","V4957",5
"1292940","V4992","V4957",5
"1292942","V4994","V4957",20
"1292943","V4995","V4957",5
"1292948","V5000","V4957",10
"1292950","V5002","V4957",5
"1292951","V5003","V4957",5
"1292952","V5004","V4957",5
"1292953","V5005","V4957",10
"1292954","V5006","V4957",10
"1292955","V5007","V4957",10
"1292956","V5008","V4957",20
"1292957","V5009","V4957",5
"1292958","V5010","V4957",10
"1292959","V5011","V4957",15
"1292960","V5012","V4957",20
"1292961","V5013","V4957",15
"1292965","V5017","V4957",5
"1292968","V5020","V4957",5
"1292970","V5022","V4957",10
"1292971","V5023","V4957",5
"1292972","V5024","V4957",5
"1292973","V5025","V4957",5
"1292974","V5026","V4957",10
"1292975","V5027","V4957",10
"1292976","V5028","V4957",25
"1292977","V5029","V4957",10
"1292978","V5030","V4957",10
"1292979","V5031","V4957",5
"1292980","V5032","V4957",5
"1292982","V5034","V4957",5
"1292983","V5035","V4957",5
"1292985","V5037","V4957",5
"1292988","V5040","V4957",10
"1292991","V5043","V4957",10
"1292995","V5047","V4957",5
"1293003","V5055","V4957",5
"1293008","V5060","V4957",5
"1297402","V9454","V4957",5
"1297404","V9456","V4957",5
"1297405","V9457","V4957",5
"1297407","V9459","V4957",5
"1297408","V9460","V4957",5
"1297410","V9462","V4957",5
"1297414","V9466","V4957",15
"1297415","V9467","V4957",5
"1297416","V9468","V4957",5
"1297420","V9472","V4957",5
"1297422","V9474","V4957",5
"1297429","V9481","V4957",5
"1297433","V9485","V4957",15
"1297437","V9489","V4957",5
"1297447","V9499","V4957",15
"1297448","V9500","V4957",5
"1297449","V9501","V4957",10
"1297450","V9502","V4957",20
"1297451","V9503","V4957",10
"1297453","V9505","V4957",5
"1297461","V9513","V4957",5
"1297463","V9515","V4957",20
"1297466","V9518","V4957",5
"1297467","V9519","V4957",10
"1297472","V9524","V4957",15
"1297473","V9525","V4957",15
"1297474","V9526","V4957",10
"1297475","V9527","V4957",5
"1297477","V9529","V4957",5
"1297479","V9531","V4957",5
"1297480","V9532","V4957",5
"1297483","V9535","V4957",10
"1297484","V9536","V4957",5
"1297485","V9537","V4957",5
"1297487","V9539","V4957",5
"1297490","V9542","V4957",5
"1297492","V9544","V4957",10
"1297495","V9547","V4957",10
"1297512","V9564","V4957",5
"1297514","V9566","V4957",15
"1297515","V9567","V4957",10
"1297517","V9569","V4957",5
"1297520","V9572","V4957",10
"1297521","V9573","V4957",10
"1297524","V9576","V4957",5
"1297546","V9598","V4957",15
"1297550","V9602","V4957",85
"1297552","V9604","V4957",10
"1297559","V9611","V4957",5
"1297564","V9616","V4957",5
"1297565","V9617","V4957",5
"1297570","V9622","V4957",5
"1297571","V9623","V4957",50
"1297572","V9624","V4957",20
"1297573","V9625","V4957",5
"1297587","V9639","V4957",5
"1306191","V3439","V4994",5
"1306195","V3443","V4994",10
"1306198","V3446","V4994",5
"1306443","V3691","V4994",5
"1306444","V3692","V4994",5
"1306461","V3709","V4994",5
"1306495","V3743","V4994",5
"1306498","V3746","V4994",5
"1306530","V3778","V4994",5
"1306535","V3783","V4994",5
"1306547","V3795","V4994",20
"1306558","V3806","V4994",5
"1306564","V3812","V4994",5
"1306569","V3817","V4994",5
"1306572","V3820","V4994",10
"1306577","V3825","V4994",25
"1306579","V3827","V4994",10
"1306583","V3831","V4994",15
"1306584","V3832","V4994",5
"1306592","V3840","V4994",5
"1306593","V3841","V4994",10
"1306595","V3843","V4994",15
"1306598","V3846","V4994",5
"1306600","V3848","V4994",10
"1306601","V3849","V4994",5
"1306602","V3850","V4994",10
"1306604","V3852","V4994",5
"1306608","V3856","V4994",5
"1306609","V3857","V4994",10
"1306619","V3867","V4994",20
"1306622","V3870","V4994",5
"1306623","V3871","V4994",5
"1306624","V3872","V4994",15
"1306625","V3873","V4994",5
"1306626","V3874","V4994",10
"1306627","V3875","V4994",10
"1306628","V3876","V4994",5
"1306629","V3877","V4994",10
"1306647","V3895","V4994",10
"1306657","V3905","V4994",20
"1306658","V3906","V4994",10
"1306863","V4111","V4994",5
"1306869","V4117","V4994",5
"1306903","V4151","V4994",5
"1306906","V4154","V4994",5
"1306908","V4156","V4994",5
"1306922","V4170","V4994",5
"1306939","V4187","V4994",10
"1306941","V4189","V4994",10
"1306945","V4193","V4994",5
"1306955","V4203","V4994",20
"1306958","V4206","V4994",5
"1306963","V4211","V4994",5
"1306968","V4216","V4994",5
"1306975","V4223","V4994",5
"1306976","V4224","V4994",15
"1306977","V4225","V4994",10
"1306978","V4226","V4994",5
"1306979","V4227","V4994",5
"1306980","V4228","V4994",5
"1306985","V4233","V4994",5
"1306987","V4235","V4994",5
"1306988","V4236","V4994",5
"1306996","V4244","V4994",5
"1307004","V4252","V4994",5
"1307005","V4253","V4994",20
"1307007","V4255","V4994",5
"1307008","V4256","V4994",10
"1307009","V4257","V4994",15
"1307010","V4258","V4994",5
"1307011","V4259","V4994",20
"1307012","V4260","V4994",5
"1307013","V4261","V4994",10
"1307014","V4262","V4994",5
"1307016","V4264","V4994",5
"1307017","V4265","V4994",5
"1307024","V4272","V4994",5
"1307026","V4274","V4994",5
"1307027","V4275","V4994",15
"1307028","V4276","V4994",5
"1307030","V4278","V4994",20
"1307031","V4279","V4994",20
"1307032","V4280","V4994",15
"1307033","V4281","V4994",10
"1307034","V4282","V4994",10
"1307035","V4283","V4994",25
"1307036","V4284","V4994",15
"1307039","V4287","V4994",30
"1307040","V4288","V4994",5
"1307041","V4289","V4994",20
"1307042","V4290","V4994",5
"1307059","V4307","V4994",5
"1307061","V4309","V4994",5
"1307062","V4310","V4994",5
"1307065","V4313","V4994",5
"1307073","V4321","V4994",5
"1307074","V4322","V4994",15
"1307075","V4323","V4994",20
"1307082","V4330","V4994",5
"1307085","V4333","V4994",5
"1307087","V4335","V4994",5
"1307094","V4342","V4994",5
"1307096","V4344","V4994",5
"1307098","V4346","V4994",5
"1307101","V4349","V4994",5
"1307102","V4350","V4994",5
"1307111","V4359","V4994",5
"1307114","V4362","V4994",10
"1307115","V4363","V4994",5
"1307634","V4882","V4994",5
"1307637","V4885","V4994",5
"1307638","V4886","V4994",5
"1307640","V4888","V4994",5
"1307647","V4895","V4994",5
"1307650","V4898","V4994",10
"1307652","V4900","V4994",5
"1307655","V4903","V4994",10
"1307656","V4904","V4994",5
"1307657","V4905","V4994",5
"1307660","V4908","V4994",5
"1307665","V4913","V4994",5
"1307667","V4915","V4994",5
"1307671","V4919","V4994",5
"1307676","V4924","V4994",5
"1307681","V4929","V4994",5
"1307686","V4934","V4994",5
"1307691","V4939","V4994",5
"1307701","V4949","V4994",5
"1307703","V4951","V4994",5
"1307707","V4955","V4994",5
"1307708","V4956","V4994",5
"1307710","V4958","V4994",5
"1307712","V4960","V4994",15
"1307713","V4961","V4994",5
"1307717","V4965","V4994",5
"1307720","V4968","V4994",5
"1307722","V4970","V4994",5
"1307727","V4975","V4994",5
"1307728","V4976","V4994",5
"1307731","V4979","V4994",5
"1307733","V4981","V4994",5
"1307740","V4988","V4994",5
"1307756","V5004","V4994",10
"1307758","V5006","V4994",5
"1307762","V5010","V4994",10
"1307765","V5013","V4994",5
"1307768","V5016","V4994",5
"1307769","V5017","V4994",5
"1307772","V5020","V4994",5
"1307776","V5024","V4994",15
"1307777","V5025","V4994",10
"1307778","V5026","V4994",10
"1307779","V5027","V4994",5
"1307780","V5028","V4994",5
"1307784","V5032","V4994",10
"1307786","V5034","V4994",5
"1307787","V5035","V4994",10
"1307788","V5036","V4994",5
"1307794","V5042","V4994",5
"1307795","V5043","V4994",10
"1307798","V5046","V4994",5
"1307800","V5048","V4994",5
"1307806","V5054","V4994",5
"1307807","V5055","V4994",10
"1312205","V9453","V4994",10
"1312210","V9458","V4994",25
"1312217","V9465","V4994",5
"1312220","V9468","V4994",5
"1312221","V9469","V4994",45
"1312225","V9473","V4994",5
"1312226","V9474","V4994",5
"1312227","V9475","V4994",30
"1312231","V9479","V4994",5
"1312235","V9483","V4994",5
"1312237","V9485","V4994",15
"1312240","V9488","V4994",10
"1312245","V9493","V4994",5
"1312247","V9495","V4994",5
"1312248","V9496","V4994",10
"1312252","V9500","V4994",5
"1312258","V9506","V4994",5
"1312265","V9513","V4994",25
"1312269","V9517","V4994",15
"1312273","V9521","V4994",5
"1312274","V9522","V4994",10
"1312275","V9523","V4994",5
"1312276","V9524","V4994",5
"1312278","V9526","V4994",20
"1312285","V9533","V4994",10
"1312286","V9534","V4994",20
"1312289","V9537","V4994",5
"1312290","V9538","V4994",10
"1312291","V9539","V4994",5
"1312296","V9544","V4994",20
"1312297","V9545","V4994",25
"1312300","V9548","V4994",15
"1312301","V9549","V4994",5
"1312303","V9551","V4994",5
"1312305","V9553","V4994",10
"1312306","V9554","V4994",50
"1312307","V9555","V4994",5
"1312308","V9556","V4994",15
"1312309","V9557","V4994",30
"1312310","V9558","V4994",10
"1312316","V9564","V4994",10
"1312317","V9565","V4994",20
"1312318","V9566","V4994",30
"1312319","V9567","V4994",25
"1312321","V9569","V4994",5
"1312322","V9570","V4994",30
"1312323","V9571","V4994",10
"1312324","V9572","V4994",25
"1312327","V9575","V4994",5
"1312328","V9576","V4994",10
"1312349","V9597","V4994",5
"1312350","V9598","V4994",10
"1312355","V9603","V4994",5
"1312363","V9611","V4994",5
"1312372","V9620","V4994",20
"1312373","V9621","V4994",10
"1312374","V9622","V4994",5
"1312377","V9625","V4994",35
"1321382","V3826","V5037",5
"1321401","V3845","V5037",5
"1321427","V3871","V5037",5
"1321432","V3876","V5037",5
"1321442","V3886","V5037",5
"1321444","V3888","V5037",5
"1321453","V3897","V5037",5
"1321461","V3905","V5037",5
"1321462","V3906","V5037",10
"1321504","V3948","V5037",5
"1321627","V4071","V5037",10
"1321629","V4073","V5037",15
"1321634","V4078","V5037",5
"1321635","V4079","V5037",30
