"","From","To","Prob"
"1263068","V4728","V4921",1
"1263070","V4730","V4921",2
"1263071","V4731","V4921",1
"1263217","V4877","V4921",1
"1263237","V4897","V4921",1
"1263248","V4908","V4921",1
"1263250","V4910","V4921",1
"1263252","V4912","V4921",3
"1263253","V4913","V4921",2
"1263255","V4915","V4921",1
"1263259","V4919","V4921",1
"1263263","V4923","V4921",1
"1263269","V4929","V4921",1
"1263270","V4930","V4921",1
"1263282","V4942","V4921",1
"1263287","V4947","V4921",1
"1263295","V4955","V4921",2
"1263299","V4959","V4921",1
"1263307","V4967","V4921",1
"1263308","V4968","V4921",1
"1263309","V4969","V4921",1
"1263310","V4970","V4921",1
"1263313","V4973","V4921",1
"1263321","V4981","V4921",1
"1263325","V4985","V4921",1
"1263328","V4988","V4921",4
"1263329","V4989","V4921",4
"1263330","V4990","V4921",4
"1263332","V4992","V4921",2
"1263333","V4993","V4921",2
"1263334","V4994","V4921",2
"1263380","V5040","V4921",4
"1263391","V5051","V4921",2
"1263395","V5055","V4921",3
"1263403","V5063","V4921",1
"1267789","V9449","V4921",5
"1267790","V9450","V4921",3
"1267793","V9453","V4921",4
"1267794","V9454","V4921",7
"1267795","V9455","V4921",3
"1267796","V9456","V4921",5
"1267797","V9457","V4921",6
"1267798","V9458","V4921",6
"1267799","V9459","V4921",13
"1267800","V9460","V4921",3
"1267801","V9461","V4921",2
"1267803","V9463","V4921",6
"1267804","V9464","V4921",4
"1267805","V9465","V4921",7
"1267806","V9466","V4921",6
"1267807","V9467","V4921",3
"1267808","V9468","V4921",4
"1267810","V9470","V4921",5
"1267811","V9471","V4921",4
"1267812","V9472","V4921",1
"1267813","V9473","V4921",3
"1267814","V9474","V4921",2
"1267815","V9475","V4921",1
"1267816","V9476","V4921",1
"1267818","V9478","V4921",1
"1267819","V9479","V4921",2
"1267820","V9480","V4921",1
"1267823","V9483","V4921",5
"1267826","V9486","V4921",1
"1267831","V9491","V4921",1
"1267833","V9493","V4921",9
"1267834","V9494","V4921",1
"1267836","V9496","V4921",12
"1267839","V9499","V4921",3
"1267840","V9500","V4921",5
"1267841","V9501","V4921",2
"1267842","V9502","V4921",3
"1267843","V9503","V4921",2
"1267844","V9504","V4921",1
"1267845","V9505","V4921",3
"1267846","V9506","V4921",7
"1267847","V9507","V4921",3
"1267848","V9508","V4921",2
"1267849","V9509","V4921",5
"1267851","V9511","V4921",2
"1267854","V9514","V4921",1
"1267856","V9516","V4921",6
"1267859","V9519","V4921",1
"1267864","V9524","V4921",2
"1267870","V9530","V4921",2
"1267872","V9532","V4921",2
"1267874","V9534","V4921",3
"1267877","V9537","V4921",1
"1267878","V9538","V4921",5
"1267880","V9540","V4921",7
"1267882","V9542","V4921",3
"1267887","V9547","V4921",2
"1267888","V9548","V4921",2
"1267889","V9549","V4921",1
"1267890","V9550","V4921",2
"1267892","V9552","V4921",3
"1267894","V9554","V4921",1
"1267897","V9557","V4921",1
"1267905","V9565","V4921",2
"1267908","V9568","V4921",1
"1267909","V9569","V4921",1
"1267911","V9571","V4921",3
"1267912","V9572","V4921",2
"1267913","V9573","V4921",2
"1267914","V9574","V4921",2
"1267915","V9575","V4921",4
"1267916","V9576","V4921",3
"1267940","V9600","V4921",1
"1267944","V9604","V4921",4
"1267945","V9605","V4921",1
"1267948","V9608","V4921",1
"1267949","V9609","V4921",1
"1267950","V9610","V4921",1
"1267952","V9612","V4921",3
"1267959","V9619","V4921",2
"1267962","V9622","V4921",1
"1267966","V9626","V4921",1
"1267967","V9627","V4921",2
"1267971","V9631","V4921",1
"1267972","V9632","V4921",1
"1267973","V9633","V4921",2
"1267980","V9640","V4921",1
"1276582","V3438","V4922",1
"1276587","V3443","V4922",6
"1277000","V3856","V4922",1
"1277007","V3863","V4922",1
"1277023","V3879","V4922",1
"1277024","V3880","V4922",1
"1277035","V3891","V4922",1
"1277037","V3893","V4922",1
"1277042","V3898","V4922",1
"1277215","V4071","V4922",4
"1277216","V4072","V4922",1
"1277217","V4073","V4922",1
"1277218","V4074","V4922",1
"1277222","V4078","V4922",2
"1277223","V4079","V4922",1
"1277224","V4080","V4922",3
"1277225","V4081","V4922",3
"1277226","V4082","V4922",4
"1277227","V4083","V4922",2
"1277228","V4084","V4922",1
"1277232","V4088","V4922",4
"1277233","V4089","V4922",2
"1277236","V4092","V4922",1
"1277238","V4094","V4922",1
"1277240","V4096","V4922",1
"1277241","V4097","V4922",1
"1277242","V4098","V4922",1
"1277244","V4100","V4922",1
"1277246","V4102","V4922",2
"1277249","V4105","V4922",4
"1277250","V4106","V4922",3
"1277251","V4107","V4922",2
"1277256","V4112","V4922",3
"1277257","V4113","V4922",8
"1277260","V4116","V4922",3
"1277262","V4118","V4922",6
"1277263","V4119","V4922",1
"1277264","V4120","V4922",2
"1277268","V4124","V4922",7
"1277269","V4125","V4922",3
"1277270","V4126","V4922",2
"1277272","V4128","V4922",5
"1277273","V4129","V4922",2
"1277275","V4131","V4922",3
"1277276","V4132","V4922",2
"1277277","V4133","V4922",1
"1277278","V4134","V4922",2
"1277279","V4135","V4922",2
"1277280","V4136","V4922",3
"1277282","V4138","V4922",6
"1277283","V4139","V4922",6
"1277284","V4140","V4922",3
"1277285","V4141","V4922",3
"1277286","V4142","V4922",2
"1277287","V4143","V4922",4
"1277288","V4144","V4922",5
"1277289","V4145","V4922",4
"1277290","V4146","V4922",2
"1277291","V4147","V4922",8
"1277293","V4149","V4922",1
"1277295","V4151","V4922",3
"1277296","V4152","V4922",1
"1277297","V4153","V4922",1
"1277299","V4155","V4922",1
"1277301","V4157","V4922",4
"1277302","V4158","V4922",3
"1277303","V4159","V4922",5
"1277304","V4160","V4922",5
"1277305","V4161","V4922",1
"1277306","V4162","V4922",1
"1277307","V4163","V4922",4
"1277308","V4164","V4922",4
"1277309","V4165","V4922",5
"1277310","V4166","V4922",3
"1277311","V4167","V4922",2
"1277313","V4169","V4922",2
"1277315","V4171","V4922",2
"1277316","V4172","V4922",4
"1277317","V4173","V4922",2
"1277318","V4174","V4922",10
"1277319","V4175","V4922",4
"1277320","V4176","V4922",2
"1277321","V4177","V4922",2
"1277323","V4179","V4922",2
"1277324","V4180","V4922",1
"1277325","V4181","V4922",5
"1277326","V4182","V4922",7
"1277327","V4183","V4922",11
"1277328","V4184","V4922",1
"1277329","V4185","V4922",6
"1277330","V4186","V4922",5
"1277332","V4188","V4922",1
"1277333","V4189","V4922",8
"1277334","V4190","V4922",7
"1277335","V4191","V4922",5
"1277336","V4192","V4922",7
"1277337","V4193","V4922",2
"1277338","V4194","V4922",3
"1277339","V4195","V4922",4
"1277340","V4196","V4922",7
"1277341","V4197","V4922",4
"1277342","V4198","V4922",9
"1277343","V4199","V4922",3
"1277344","V4200","V4922",4
"1277345","V4201","V4922",6
"1277346","V4202","V4922",8
"1277347","V4203","V4922",2
"1277348","V4204","V4922",5
"1277349","V4205","V4922",9
"1277352","V4208","V4922",3
"1277353","V4209","V4922",2
"1277354","V4210","V4922",2
"1277356","V4212","V4922",1
"1277358","V4214","V4922",2
"1277359","V4215","V4922",7
"1277360","V4216","V4922",1
"1277361","V4217","V4922",1
"1277362","V4218","V4922",1
"1277365","V4221","V4922",1
"1277367","V4223","V4922",1
"1277368","V4224","V4922",1
"1277369","V4225","V4922",1
"1277371","V4227","V4922",1
"1277374","V4230","V4922",1
"1277375","V4231","V4922",1
"1277376","V4232","V4922",1
"1277377","V4233","V4922",3
"1277378","V4234","V4922",3
"1277380","V4236","V4922",2
"1277381","V4237","V4922",2
"1277384","V4240","V4922",3
"1277385","V4241","V4922",3
"1277387","V4243","V4922",3
"1277390","V4246","V4922",1
"1277394","V4250","V4922",1
"1277395","V4251","V4922",1
"1277396","V4252","V4922",1
"1277400","V4256","V4922",3
"1277401","V4257","V4922",1
"1277402","V4258","V4922",1
"1277403","V4259","V4922",1
"1277404","V4260","V4922",1
"1277407","V4263","V4922",4
"1277408","V4264","V4922",1
"1277409","V4265","V4922",1
"1277412","V4268","V4922",1
"1277414","V4270","V4922",1
"1277416","V4272","V4922",2
"1277417","V4273","V4922",4
"1277419","V4275","V4922",1
"1277420","V4276","V4922",1
"1277422","V4278","V4922",1
"1277423","V4279","V4922",1
"1277424","V4280","V4922",3
"1277425","V4281","V4922",10
"1277426","V4282","V4922",2
"1277428","V4284","V4922",11
"1277429","V4285","V4922",3
"1277430","V4286","V4922",4
"1277431","V4287","V4922",7
"1277432","V4288","V4922",1
"1277433","V4289","V4922",6
"1277434","V4290","V4922",2
"1277435","V4291","V4922",2
"1277440","V4296","V4922",3
"1277441","V4297","V4922",6
"1277442","V4298","V4922",4
"1277443","V4299","V4922",6
"1277444","V4300","V4922",1
"1277445","V4301","V4922",3
"1277454","V4310","V4922",1
"1277455","V4311","V4922",1
"1277466","V4322","V4922",9
"1277467","V4323","V4922",12
"1277468","V4324","V4922",3
"1277474","V4330","V4922",1
"1277478","V4334","V4922",1
"1277481","V4337","V4922",3
"1277482","V4338","V4922",1
"1277485","V4341","V4922",2
"1277487","V4343","V4922",1
"1277491","V4347","V4922",3
"1277492","V4348","V4922",3
"1277495","V4351","V4922",1
"1277496","V4352","V4922",1
"1277497","V4353","V4922",1
"1277498","V4354","V4922",2
"1277503","V4359","V4922",2
"1277504","V4360","V4922",2
"1277508","V4364","V4922",1
"1277509","V4365","V4922",1
"1277510","V4366","V4922",1
"1277512","V4368","V4922",2
"1277513","V4369","V4922",1
"1277514","V4370","V4922",1
"1277525","V4381","V4922",1
"1277530","V4386","V4922",1
"1277536","V4392","V4922",5
"1277538","V4394","V4922",4
"1277549","V4405","V4922",1
"1277656","V4512","V4922",1
"1277747","V4603","V4922",3
"1277748","V4604","V4922",6
"1277750","V4606","V4922",2
"1277752","V4608","V4922",1
"1277753","V4609","V4922",4
"1277754","V4610","V4922",1
"1277755","V4611","V4922",2
"1277756","V4612","V4922",5
"1277758","V4614","V4922",2
"1277759","V4615","V4922",1
"1277760","V4616","V4922",5
"1277761","V4617","V4922",1
"1277762","V4618","V4922",6
"1277763","V4619","V4922",5
"1277764","V4620","V4922",4
"1277766","V4622","V4922",2
"1277767","V4623","V4922",6
"1277768","V4624","V4922",9
"1277769","V4625","V4922",4
"1277770","V4626","V4922",7
"1277771","V4627","V4922",3
"1277773","V4629","V4922",2
"1277774","V4630","V4922",3
"1277775","V4631","V4922",1
"1277776","V4632","V4922",5
"1277777","V4633","V4922",8
"1277778","V4634","V4922",6
"1277779","V4635","V4922",2
"1277780","V4636","V4922",1
"1277781","V4637","V4922",6
"1277782","V4638","V4922",3
"1277783","V4639","V4922",9
"1277784","V4640","V4922",6
"1277785","V4641","V4922",2
"1277787","V4643","V4922",2
"1277788","V4644","V4922",17
"1277789","V4645","V4922",1
"1277790","V4646","V4922",1
"1277791","V4647","V4922",2
"1277792","V4648","V4922",4
"1277793","V4649","V4922",3
"1277795","V4651","V4922",1
"1277796","V4652","V4922",1
"1277797","V4653","V4922",2
"1277798","V4654","V4922",2
"1277799","V4655","V4922",9
"1277801","V4657","V4922",2
"1277802","V4658","V4922",8
"1277803","V4659","V4922",5
"1277813","V4669","V4922",2
"1277814","V4670","V4922",3
"1277815","V4671","V4922",1
"1277820","V4676","V4922",3
"1277821","V4677","V4922",3
"1277822","V4678","V4922",2
"1277828","V4684","V4922",3
"1277836","V4692","V4922",2
"1277844","V4700","V4922",2
"1277846","V4702","V4922",5
"1277848","V4704","V4922",5
"1277849","V4705","V4922",1
"1277851","V4707","V4922",1
"1277852","V4708","V4922",2
"1277853","V4709","V4922",1
"1277854","V4710","V4922",1
"1277855","V4711","V4922",1
"1277860","V4716","V4922",7
"1277861","V4717","V4922",7
"1277863","V4719","V4922",8
"1277869","V4725","V4922",4
"1277870","V4726","V4922",1
"1277871","V4727","V4922",2
"1277873","V4729","V4922",1
"1277874","V4730","V4922",2
"1277877","V4733","V4922",1
"1277878","V4734","V4922",9
"1277889","V4745","V4922",2
"1277890","V4746","V4922",2
"1277892","V4748","V4922",6
"1277893","V4749","V4922",7
"1277895","V4751","V4922",1
"1277973","V4829","V4922",3
"1277983","V4839","V4922",1
"1278023","V4879","V4922",5
"1278026","V4882","V4922",1
"1278027","V4883","V4922",1
"1278032","V4888","V4922",4
"1278034","V4890","V4922",4
"1278041","V4897","V4922",1
"1278047","V4903","V4922",3
"1278048","V4904","V4922",5
"1278051","V4907","V4922",1
"1278052","V4908","V4922",6
"1278056","V4912","V4922",2
"1278057","V4913","V4922",2
"1278058","V4914","V4922",2
"1278061","V4917","V4922",1
"1278062","V4918","V4922",2
"1278066","V4922","V4922",7
"1278069","V4925","V4922",2
"1278071","V4927","V4922",1
"1278074","V4930","V4922",2
"1278075","V4931","V4922",1
"1278076","V4932","V4922",4
"1278077","V4933","V4922",3
"1278078","V4934","V4922",2
"1278079","V4935","V4922",1
"1278080","V4936","V4922",5
"1278081","V4937","V4922",4
"1278082","V4938","V4922",3
"1278084","V4940","V4922",1
"1278085","V4941","V4922",2
"1278086","V4942","V4922",3
"1278087","V4943","V4922",1
"1278088","V4944","V4922",2
"1278089","V4945","V4922",4
"1278090","V4946","V4922",3
"1278091","V4947","V4922",2
"1278092","V4948","V4922",5
"1278093","V4949","V4922",3
"1278094","V4950","V4922",4
"1278095","V4951","V4922",5
"1278096","V4952","V4922",2
"1278097","V4953","V4922",5
"1278098","V4954","V4922",7
"1278099","V4955","V4922",3
"1278100","V4956","V4922",6
"1278101","V4957","V4922",5
"1278103","V4959","V4922",3
"1278104","V4960","V4922",3
"1278105","V4961","V4922",4
"1278106","V4962","V4922",2
"1278107","V4963","V4922",1
"1278108","V4964","V4922",3
"1278109","V4965","V4922",4
"1278110","V4966","V4922",1
"1278111","V4967","V4922",7
"1278112","V4968","V4922",4
"1278113","V4969","V4922",1
"1278114","V4970","V4922",4
"1278115","V4971","V4922",5
"1278116","V4972","V4922",2
"1278117","V4973","V4922",4
"1278118","V4974","V4922",4
"1278119","V4975","V4922",5
"1278120","V4976","V4922",2
"1278121","V4977","V4922",3
"1278122","V4978","V4922",3
"1278123","V4979","V4922",4
"1278124","V4980","V4922",6
"1278125","V4981","V4922",4
"1278126","V4982","V4922",3
"1278127","V4983","V4922",3
"1278128","V4984","V4922",2
"1278129","V4985","V4922",1
"1278130","V4986","V4922",4
"1278131","V4987","V4922",3
"1278132","V4988","V4922",3
"1278133","V4989","V4922",3
"1278134","V4990","V4922",3
"1278136","V4992","V4922",3
"1278137","V4993","V4922",5
"1278138","V4994","V4922",1
"1278139","V4995","V4922",4
"1278140","V4996","V4922",2
"1278141","V4997","V4922",2
"1278142","V4998","V4922",1
"1278147","V5003","V4922",3
"1278148","V5004","V4922",4
"1278149","V5005","V4922",9
"1278150","V5006","V4922",8
"1278151","V5007","V4922",8
"1278152","V5008","V4922",1
"1278153","V5009","V4922",1
"1278154","V5010","V4922",1
"1278155","V5011","V4922",2
"1278156","V5012","V4922",4
"1278157","V5013","V4922",4
"1278158","V5014","V4922",4
"1278159","V5015","V4922",6
"1278162","V5018","V4922",1
"1278171","V5027","V4922",1
"1278172","V5028","V4922",14
"1278173","V5029","V4922",4
"1278174","V5030","V4922",2
"1278177","V5033","V4922",1
"1278179","V5035","V4922",1
"1278180","V5036","V4922",3
"1278182","V5038","V4922",6
"1278185","V5041","V4922",1
"1278186","V5042","V4922",1
"1278187","V5043","V4922",1
"1278189","V5045","V4922",3
"1278194","V5050","V4922",2
"1278196","V5052","V4922",3
"1278197","V5053","V4922",2
"1278199","V5055","V4922",3
"1278201","V5057","V4922",3
"1278208","V5064","V4922",1
"1282593","V9449","V4922",3
"1282594","V9450","V4922",1
"1282596","V9452","V4922",1
"1282599","V9455","V4922",1
"1282600","V9456","V4922",4
"1282602","V9458","V4922",1
"1282612","V9468","V4922",9
"1282615","V9471","V4922",1
"1282618","V9474","V4922",1
"1282619","V9475","V4922",1
"1282622","V9478","V4922",1
"1282625","V9481","V4922",1
"1282642","V9498","V4922",1
"1282653","V9509","V4922",1
"1282664","V9520","V4922",4
"1282665","V9521","V4922",7
"1282690","V9546","V4922",2
"1282707","V9563","V4922",1
"1282708","V9564","V4922",3
"1282717","V9573","V4922",1
"1282718","V9574","V4922",1
"1282762","V9618","V4922",1
"1282764","V9620","V4922",3
"1282765","V9621","V4922",1
"1291391","V3443","V4957",1
"1291674","V3726","V4957",1
"1291743","V3795","V4957",1
"1291747","V3799","V4957",1
"1291753","V3805","V4957",1
"1291754","V3806","V4957",1
"1291760","V3812","V4957",1
"1291764","V3816","V4957",1
"1291775","V3827","V4957",1
"1291800","V3852","V4957",1
"1291803","V3855","V4957",1
"1291819","V3871","V4957",1
"1291823","V3875","V4957",4
"1291836","V3888","V4957",1
"1292032","V4084","V4957",1
"1292035","V4087","V4957",1
"1292052","V4104","V4957",1
"1292096","V4148","V4957",1
"1292105","V4157","V4957",1
"1292120","V4172","V4957",1
"1292122","V4174","V4957",1
"1292143","V4195","V4957",1
"1292145","V4197","V4957",1
"1292168","V4220","V4957",1
"1292172","V4224","V4957",1
"1292175","V4227","V4957",1
"1292184","V4236","V4957",1
"1292198","V4250","V4957",1
"1292200","V4252","V4957",1
"1292203","V4255","V4957",3
"1292208","V4260","V4957",1
"1292216","V4268","V4957",1
"1292220","V4272","V4957",1
"1292222","V4274","V4957",1
"1292224","V4276","V4957",1
"1292226","V4278","V4957",1
"1292227","V4279","V4957",1
"1292228","V4280","V4957",1
"1292234","V4286","V4957",1
"1292238","V4290","V4957",1
"1292246","V4298","V4957",1
"1292247","V4299","V4957",1
"1292249","V4301","V4957",3
"1292251","V4303","V4957",1
"1292252","V4304","V4957",2
"1292256","V4308","V4957",1
"1292259","V4311","V4957",1
"1292260","V4312","V4957",1
"1292261","V4313","V4957",1
"1292262","V4314","V4957",1
"1292263","V4315","V4957",1
"1292264","V4316","V4957",3
"1292265","V4317","V4957",2
"1292282","V4334","V4957",1
"1292289","V4341","V4957",1
"1292297","V4349","V4957",1
"1292298","V4350","V4957",3
"1292308","V4360","V4957",1
"1292313","V4365","V4957",1
"1292314","V4366","V4957",1
"1292315","V4367","V4957",1
"1292316","V4368","V4957",1
"1292552","V4604","V4957",1
"1292553","V4605","V4957",1
"1292750","V4802","V4957",1
"1292825","V4877","V4957",1
"1292826","V4878","V4957",1
"1292839","V4891","V4957",1
"1292853","V4905","V4957",3
"1292854","V4906","V4957",2
"1292856","V4908","V4957",2
"1292859","V4911","V4957",4
"1292860","V4912","V4957",2
"1292861","V4913","V4957",1
"1292862","V4914","V4957",1
"1292863","V4915","V4957",2
"1292865","V4917","V4957",1
"1292869","V4921","V4957",2
"1292870","V4922","V4957",1
"1292871","V4923","V4957",2
"1292876","V4928","V4957",2
"1292877","V4929","V4957",1
"1292883","V4935","V4957",1
"1292888","V4940","V4957",1
"1292893","V4945","V4957",1
"1292903","V4955","V4957",1
"1292907","V4959","V4957",1
"1292911","V4963","V4957",2
"1292913","V4965","V4957",1
"1292914","V4966","V4957",1
"1292934","V4986","V4957",1
"1292935","V4987","V4957",1
"1292946","V4998","V4957",1
"1292948","V5000","V4957",1
"1292951","V5003","V4957",1
"1292953","V5005","V4957",1
"1292954","V5006","V4957",2
"1292957","V5009","V4957",3
"1292961","V5013","V4957",2
"1292964","V5016","V4957",2
"1292967","V5019","V4957",2
"1292970","V5022","V4957",4
"1292973","V5025","V4957",3
"1292983","V5035","V4957",2
"1292988","V5040","V4957",1
"1292990","V5042","V4957",1
"1293010","V5062","V4957",1
"1297405","V9457","V4957",1
"1297406","V9458","V4957",2
"1297407","V9459","V4957",2
"1297408","V9460","V4957",1
"1297409","V9461","V4957",2
"1297412","V9464","V4957",2
"1297414","V9466","V4957",2
"1297417","V9469","V4957",7
"1297418","V9470","V4957",3
"1297420","V9472","V4957",1
"1297421","V9473","V4957",1
"1297423","V9475","V4957",1
"1297426","V9478","V4957",1
"1297430","V9482","V4957",1
"1297433","V9485","V4957",4
"1297436","V9488","V4957",1
"1297447","V9499","V4957",1
"1297448","V9500","V4957",1
"1297449","V9501","V4957",6
"1297451","V9503","V4957",1
"1297455","V9507","V4957",2
"1297464","V9516","V4957",2
"1297466","V9518","V4957",1
"1297470","V9522","V4957",2
"1297472","V9524","V4957",3
"1297473","V9525","V4957",1
"1297474","V9526","V4957",1
"1297476","V9528","V4957",2
"1297480","V9532","V4957",1
"1297484","V9536","V4957",1
"1297486","V9538","V4957",2
"1297490","V9542","V4957",3
"1297491","V9543","V4957",1
"1297501","V9553","V4957",3
"1297503","V9555","V4957",1
"1297506","V9558","V4957",2
"1297514","V9566","V4957",1
"1297515","V9567","V4957",1
"1297517","V9569","V4957",3
"1297520","V9572","V4957",1
"1297546","V9598","V4957",2
"1297549","V9601","V4957",3
"1297550","V9602","V4957",3
"1297551","V9603","V4957",2
"1297552","V9604","V4957",2
"1297553","V9605","V4957",2
"1297556","V9608","V4957",1
"1297557","V9609","V4957",1
"1297559","V9611","V4957",2
"1297560","V9612","V4957",1
"1297562","V9614","V4957",1
"1297568","V9620","V4957",4
"1297569","V9621","V4957",4
"1297571","V9623","V4957",1
"1297573","V9625","V4957",4
"1297579","V9631","V4957",2
"1297587","V9639","V4957",1
"1306194","V3442","V4994",1
"1306198","V3446","V4994",3
"1306442","V3690","V4994",1
"1306443","V3691","V4994",1
"1306458","V3706","V4994",1
"1306460","V3708","V4994",1
"1306464","V3712","V4994",1
"1306480","V3728","V4994",1
"1306483","V3731","V4994",1
"1306484","V3732","V4994",2
"1306485","V3733","V4994",1
"1306494","V3742","V4994",1
"1306497","V3745","V4994",1
"1306503","V3751","V4994",2
"1306530","V3778","V4994",1
"1306535","V3783","V4994",1
"1306551","V3799","V4994",1
"1306552","V3800","V4994",1
"1306553","V3801","V4994",1
"1306556","V3804","V4994",1
"1306557","V3805","V4994",2
"1306572","V3820","V4994",1
"1306579","V3827","V4994",1
"1306582","V3830","V4994",1
"1306588","V3836","V4994",1
"1306589","V3837","V4994",2
"1306593","V3841","V4994",1
"1306601","V3849","V4994",1
"1306603","V3851","V4994",1
"1306607","V3855","V4994",1
"1306609","V3857","V4994",2
"1306619","V3867","V4994",1
"1306635","V3883","V4994",1
"1306638","V3886","V4994",1
"1306651","V3899","V4994",3
"1306654","V3902","V4994",1
"1306655","V3903","V4994",1
"1306656","V3904","V4994",1
"1306657","V3905","V4994",2
"1306661","V3909","V4994",1
"1306833","V4081","V4994",1
"1306836","V4084","V4994",1
"1306837","V4085","V4994",1
"1306839","V4087","V4994",2
"1306846","V4094","V4994",1
"1306855","V4103","V4994",1
"1306857","V4105","V4994",1
"1306861","V4109","V4994",1
"1306865","V4113","V4994",1
"1306869","V4117","V4994",1
"1306870","V4118","V4994",1
"1306872","V4120","V4994",2
"1306874","V4122","V4994",2
"1306877","V4125","V4994",1
"1306902","V4150","V4994",7
"1306903","V4151","V4994",4
"1306905","V4153","V4994",1
"1306908","V4156","V4994",1
"1306933","V4181","V4994",1
"1306934","V4182","V4994",1
"1306935","V4183","V4994",3
"1306937","V4185","V4994",1
"1306942","V4190","V4994",2
"1306943","V4191","V4994",1
"1306945","V4193","V4994",3
"1306946","V4194","V4994",2
"1306947","V4195","V4994",3
"1306951","V4199","V4994",3
"1306952","V4200","V4994",1
"1306953","V4201","V4994",1
"1306954","V4202","V4994",1
"1306955","V4203","V4994",1
"1306956","V4204","V4994",1
"1306958","V4206","V4994",1
"1306963","V4211","V4994",2
"1306968","V4216","V4994",1
"1306976","V4224","V4994",1
"1306977","V4225","V4994",4
"1306979","V4227","V4994",2
"1306985","V4233","V4994",3
"1306986","V4234","V4994",1
"1306988","V4236","V4994",1
"1306996","V4244","V4994",1
"1307001","V4249","V4994",1
"1307002","V4250","V4994",1
"1307003","V4251","V4994",1
"1307004","V4252","V4994",1
"1307005","V4253","V4994",2
"1307006","V4254","V4994",1
"1307008","V4256","V4994",2
"1307009","V4257","V4994",4
"1307010","V4258","V4994",4
"1307011","V4259","V4994",3
"1307013","V4261","V4994",1
"1307014","V4262","V4994",3
"1307024","V4272","V4994",1
"1307026","V4274","V4994",1
"1307027","V4275","V4994",1
"1307030","V4278","V4994",2
"1307031","V4279","V4994",2
"1307033","V4281","V4994",1
"1307034","V4282","V4994",2
"1307035","V4283","V4994",3
"1307039","V4287","V4994",1
"1307043","V4291","V4994",4
"1307045","V4293","V4994",1
"1307046","V4294","V4994",2
"1307051","V4299","V4994",1
"1307054","V4302","V4994",1
"1307057","V4305","V4994",1
"1307058","V4306","V4994",1
"1307067","V4315","V4994",1
"1307074","V4322","V4994",1
"1307086","V4334","V4994",2
"1307089","V4337","V4994",1
"1307090","V4338","V4994",1
"1307104","V4352","V4994",1
"1307105","V4353","V4994",1
"1307110","V4358","V4994",1
"1307111","V4359","V4994",1
"1307113","V4361","V4994",2
"1307114","V4362","V4994",1
"1307118","V4366","V4994",1
"1307124","V4372","V4994",1
"1307399","V4647","V4994",1
"1307456","V4704","V4994",1
"1307630","V4878","V4994",2
"1307633","V4881","V4994",1
"1307640","V4888","V4994",2
"1307643","V4891","V4994",2
"1307655","V4903","V4994",1
"1307656","V4904","V4994",1
"1307660","V4908","V4994",1
"1307661","V4909","V4994",1
"1307676","V4924","V4994",1
"1307680","V4928","V4994",1
"1307683","V4931","V4994",1
"1307686","V4934","V4994",1
"1307696","V4944","V4994",1
"1307698","V4946","V4994",1
"1307699","V4947","V4994",1
"1307709","V4957","V4994",1
"1307718","V4966","V4994",1
"1307722","V4970","V4994",1
"1307740","V4988","V4994",1
"1307742","V4990","V4994",1
"1307751","V4999","V4994",2
"1307755","V5003","V4994",2
"1307756","V5004","V4994",1
"1307757","V5005","V4994",1
"1307758","V5006","V4994",1
"1307761","V5009","V4994",2
"1307762","V5010","V4994",2
"1307764","V5012","V4994",2
"1307765","V5013","V4994",2
"1307767","V5015","V4994",1
"1307768","V5016","V4994",1
"1307769","V5017","V4994",1
"1307772","V5020","V4994",1
"1307773","V5021","V4994",1
"1307774","V5022","V4994",1
"1307776","V5024","V4994",3
"1307777","V5025","V4994",2
"1307778","V5026","V4994",1
"1307779","V5027","V4994",2
"1307781","V5029","V4994",1
"1307784","V5032","V4994",3
"1307785","V5033","V4994",4
"1307787","V5035","V4994",2
"1307788","V5036","V4994",1
"1307795","V5043","V4994",2
"1307799","V5047","V4994",1
"1307804","V5052","V4994",1
"1307805","V5053","V4994",1
"1307807","V5055","V4994",1
"1312206","V9454","V4994",2
"1312207","V9455","V4994",3
"1312208","V9456","V4994",2
"1312209","V9457","V4994",1
"1312210","V9458","V4994",5
"1312215","V9463","V4994",1
"1312218","V9466","V4994",1
"1312223","V9471","V4994",2
"1312229","V9477","V4994",1
"1312230","V9478","V4994",1
"1312231","V9479","V4994",1
"1312232","V9480","V4994",1
"1312233","V9481","V4994",2
"1312236","V9484","V4994",6
"1312237","V9485","V4994",2
"1312241","V9489","V4994",2
"1312242","V9490","V4994",1
"1312243","V9491","V4994",2
"1312251","V9499","V4994",1
"1312254","V9502","V4994",1
"1312255","V9503","V4994",2
"1312256","V9504","V4994",1
"1312257","V9505","V4994",2
"1312260","V9508","V4994",1
"1312262","V9510","V4994",2
"1312263","V9511","V4994",3
"1312264","V9512","V4994",4
"1312265","V9513","V4994",2
"1312266","V9514","V4994",1
"1312269","V9517","V4994",4
"1312271","V9519","V4994",2
"1312275","V9523","V4994",1
"1312276","V9524","V4994",1
"1312288","V9536","V4994",1
"1312291","V9539","V4994",1
"1312297","V9545","V4994",1
"1312299","V9547","V4994",1
"1312304","V9552","V4994",1
"1312305","V9553","V4994",1
"1312311","V9559","V4994",1
"1312318","V9566","V4994",1
"1312325","V9573","V4994",1
"1312327","V9575","V4994",1
"1312349","V9597","V4994",1
"1312350","V9598","V4994",2
"1312352","V9600","V4994",1
"1312353","V9601","V4994",2
