"","From","To","Prob"
"833965","V4941","V3439",16
"833970","V4946","V3439",8
"834076","V5052","V3439",8
"834081","V5057","V3439",8
"846488","V2660","V3448",8
"846494","V2666","V3448",24
"846498","V2670","V3448",40
"846502","V2674","V3448",24
"846503","V2675","V3448",32
"846504","V2676","V3448",16
"846508","V2680","V3448",8
"846510","V2682","V3448",24
"846533","V2705","V3448",16
"847339","V3511","V3448",8
"847340","V3512","V3448",8
"847344","V3516","V3448",8
"847347","V3519","V3448",8
"847361","V3533","V3448",16
"847365","V3537","V3448",8
"847379","V3551","V3448",32
"847380","V3552","V3448",16
"847389","V3561","V3448",168
"847391","V3563","V3448",24
"847394","V3566","V3448",136
"847395","V3567","V3448",8
"847397","V3569","V3448",160
"847403","V3575","V3448",16
"847419","V3591","V3448",8
"847420","V3592","V3448",288
"847422","V3594","V3448",200
"847424","V3596","V3448",288
"847425","V3597","V3448",272
"847427","V3599","V3448",192
"847433","V3605","V3448",24
"847435","V3607","V3448",168
"847436","V3608","V3448",256
"847438","V3610","V3448",136
"847440","V3612","V3448",136
"847441","V3613","V3448",88
"847444","V3616","V3448",240
"847445","V3617","V3448",272
"847446","V3618","V3448",112
"847448","V3620","V3448",264
"847470","V3642","V3448",56
"847472","V3644","V3448",208
"847473","V3645","V3448",96
"847475","V3647","V3448",8
"847477","V3649","V3448",120
"847478","V3650","V3448",200
"847480","V3652","V3448",96
"847481","V3653","V3448",216
"847482","V3654","V3448",224
"847483","V3655","V3448",152
"847490","V3662","V3448",48
"847501","V3673","V3448",120
"847504","V3676","V3448",216
"847505","V3677","V3448",48
"847510","V3682","V3448",120
"847513","V3685","V3448",112
"847514","V3686","V3448",104
"847526","V3698","V3448",8
"847528","V3700","V3448",24
"847532","V3704","V3448",8
"847535","V3707","V3448",24
"861292","V2660","V3648",16
"876034","V2598","V3681",32
"876037","V2601","V3681",16
"876047","V2611","V3681",24
"876048","V2612","V3681",24
"876064","V2628","V3681",8
"876081","V2645","V3681",8
"876082","V2646","V3681",16
"876085","V2649","V3681",8
"876096","V2660","V3681",16
"876099","V2663","V3681",80
"876100","V2664","V3681",40
"876107","V2671","V3681",8
"876108","V2672","V3681",24
"876113","V2677","V3681",8
"876115","V2679","V3681",16
"876116","V2680","V3681",8
"876117","V2681","V3681",24
"890838","V2598","V3707",16
"890868","V2628","V3707",16
"890901","V2661","V3707",8
"890914","V2674","V3707",16
"897856","V9616","V3707",8
"905064","V2020","V3771",8
"905648","V2604","V3771",8
"905650","V2606","V3771",24
"905651","V2607","V3771",40
"905660","V2616","V3771",16
"905666","V2622","V3771",40
"905668","V2624","V3771",16
"905669","V2625","V3771",8
"905671","V2627","V3771",8
"905672","V2628","V3771",8
"905677","V2633","V3771",8
"905684","V2640","V3771",32
"905687","V2643","V3771",8
"905693","V2649","V3771",8
"905725","V2681","V3771",8
"921679","V3831","V3773",8
"921685","V3837","V3773",24
"921705","V3857","V3773",16
"921713","V3865","V3773",8
"921719","V3871","V3773",16
"921721","V3873","V3773",16
"921725","V3877","V3773",16
"921738","V3890","V3773",8
"921742","V3894","V3773",8
"950121","V2665","V3922",16
"950123","V2667","V3922",8
"950126","V2670","V3922",8
"950148","V2692","V3922",16
"964859","V2599","V3928",24
"964878","V2618","V3928",8
"964903","V2643","V3928",8
"964905","V2645","V3928",40
"964906","V2646","V3928",8
"964907","V2647","V3928",8
"964908","V2648","V3928",8
"964916","V2656","V3928",8
"964920","V2660","V3928",40
"964921","V2661","V3928",16
"964923","V2663","V3928",8
"964924","V2664","V3928",16
"964928","V2668","V3928",40
"964937","V2677","V3928",8
"964938","V2678","V3928",32
"964941","V2681","V3928",32
"964942","V2682","V3928",16
"964948","V2688","V3928",8
"964951","V2691","V3928",8
"964960","V2700","V3928",16
"966268","V4008","V3928",16
"966276","V4016","V3928",8
"966277","V4017","V3928",8
"966281","V4021","V3928",8
"966282","V4022","V3928",16
"966283","V4023","V3928",24
"966286","V4026","V3928",8
"966296","V4036","V3928",8
"966304","V4044","V3928",8
"966305","V4045","V3928",16
"966306","V4046","V3928",8
"968098","V5838","V3928",8
"979727","V2663","V3971",24
"980981","V3917","V3971",8
"981056","V3992","V3971",16
"981059","V3995","V3971",8
"981060","V3996","V3971",40
"981061","V3997","V3971",56
"981071","V4007","V3971",8
"981082","V4018","V3971",24
"981085","V4021","V3971",8
"981090","V4026","V3971",16
"981098","V4034","V3971",48
"981101","V4037","V3971",32
"981106","V4042","V3971",16
"981107","V4043","V3971",40
"994572","V2704","V3976",8
"994575","V2707","V3976",24
"995860","V3992","V3976",8
"995865","V3997","V3976",16
"995902","V4034","V3976",8
"995911","V4043","V3976",32
"997702","V5834","V3976",8
"1009325","V2653","V3979",112
"1009366","V2694","V3979",96
"1009375","V2703","V3979",8
"1012506","V5834","V3979",24
"1024075","V2599","V3980",8
"1024091","V2615","V3980",16
"1024094","V2618","V3980",16
"1024100","V2624","V3980",16
"1024110","V2634","V3980",16
"1024113","V2637","V3980",32
"1024115","V2639","V3980",24
"1024116","V2640","V3980",32
"1024118","V2642","V3980",80
"1024138","V2662","V3980",8
"1024143","V2667","V3980",8
"1024149","V2673","V3980",8
"1024155","V2679","V3980",8
"1024939","V3463","V3980",8
"1024942","V3466","V3980",16
"1024944","V3468","V3980",8
"1024954","V3478","V3980",40
"1024957","V3481","V3980",24
"1024976","V3500","V3980",16
"1024978","V3502","V3980",40
"1024981","V3505","V3980",144
"1024983","V3507","V3980",32
"1024985","V3509","V3980",40
"1024986","V3510","V3980",184
"1024988","V3512","V3980",8
"1024989","V3513","V3980",48
"1024991","V3515","V3980",8
"1024993","V3517","V3980",64
"1024994","V3518","V3980",8
"1024997","V3521","V3980",88
"1025002","V3526","V3980",32
"1025010","V3534","V3980",72
"1025015","V3539","V3980",120
"1025018","V3542","V3980",200
"1025019","V3543","V3980",88
"1025020","V3544","V3980",112
"1025030","V3554","V3980",16
"1025031","V3555","V3980",136
"1025034","V3558","V3980",112
"1025049","V3573","V3980",8
"1025052","V3576","V3980",16
"1025056","V3580","V3980",24
"1025058","V3582","V3980",112
"1025059","V3583","V3980",48
"1025065","V3589","V3980",72
"1025081","V3605","V3980",8
"1025082","V3606","V3980",40
"1025085","V3609","V3980",40
"1025087","V3611","V3980",16
"1025090","V3614","V3980",8
"1025095","V3619","V3980",24
"1038293","V2013","V3981",8
"1038933","V2653","V3981",8
"1038934","V2654","V3981",24
"1038936","V2656","V3981",8
"1038940","V2660","V3981",8
"1038945","V2665","V3981",8
"1038949","V2669","V3981",8
"1038950","V2670","V3981",16
"1038958","V2678","V3981",8
"1040286","V4006","V3981",24
"1040287","V4007","V3981",8
"1040288","V4008","V3981",24
"1040296","V4016","V3981",48
"1040297","V4017","V3981",8
"1040298","V4018","V3981",8
"1040301","V4021","V3981",16
"1040302","V4022","V3981",8
"1040303","V4023","V3981",32
"1040304","V4024","V3981",32
"1040305","V4025","V3981",64
"1040306","V4026","V3981",8
"1040307","V4027","V3981",24
"1040309","V4029","V3981",16
"1040310","V4030","V3981",8
"1040315","V4035","V3981",40
"1040316","V4036","V3981",32
"1040322","V4042","V3981",24
"1040324","V4044","V3981",8
"1040325","V4045","V3981",8
"1040326","V4046","V3981",8
"1053682","V2598","V4043",40
"1053685","V2601","V4043",16
"1053688","V2604","V4043",8
"1053698","V2614","V4043",24
"1053699","V2615","V4043",8
"1053700","V2616","V4043",8
"1053702","V2618","V4043",40
"1053705","V2621","V4043",48
"1053708","V2624","V4043",32
"1053713","V2629","V4043",16
"1053718","V2634","V4043",8
"1053719","V2635","V4043",8
"1053721","V2637","V4043",8
"1053724","V2640","V4043",8
"1053737","V2653","V4043",16
"1053749","V2665","V4043",8
"1053751","V2667","V4043",32
"1053756","V2672","V4043",16
"1053757","V2673","V4043",32
"1053761","V2677","V4043",24
"1053762","V2678","V4043",8
"1053778","V2694","V4043",16
"1054461","V3377","V4043",8
"1054478","V3394","V4043",8
"1054489","V3405","V4043",8
"1054531","V3447","V4043",8
"1054534","V3450","V4043",16
"1054535","V3451","V4043",16
"1054541","V3457","V4043",8
"1054544","V3460","V4043",8
"1054547","V3463","V4043",296
"1054548","V3464","V4043",240
"1054549","V3465","V4043",32
"1054550","V3466","V4043",88
"1054551","V3467","V4043",104
"1054552","V3468","V4043",136
"1054557","V3473","V4043",24
"1054558","V3474","V4043",160
"1054562","V3478","V4043",328
"1054565","V3481","V4043",72
"1054568","V3484","V4043",64
"1054569","V3485","V4043",176
"1054570","V3486","V4043",88
"1054571","V3487","V4043",56
"1054572","V3488","V4043",48
"1054584","V3500","V4043",8
"1054586","V3502","V4043",24
"1054587","V3503","V4043",8
"1054589","V3505","V4043",200
"1054591","V3507","V4043",8
"1054593","V3509","V4043",80
"1054594","V3510","V4043",80
"1054597","V3513","V4043",128
"1054598","V3514","V4043",8
"1054599","V3515","V4043",56
"1054601","V3517","V4043",128
"1054602","V3518","V4043",192
"1054605","V3521","V4043",240
"1054608","V3524","V4043",40
"1054609","V3525","V4043",32
"1054610","V3526","V4043",80
"1054618","V3534","V4043",24
"1054623","V3539","V4043",128
"1054626","V3542","V4043",112
"1054627","V3543","V4043",16
"1054628","V3544","V4043",24
"1054629","V3545","V4043",8
"1054631","V3547","V4043",16
"1054634","V3550","V4043",48
"1054639","V3555","V4043",8
"1054642","V3558","V4043",48
"1054666","V3582","V4043",24
"1054667","V3583","V4043",8
"1054673","V3589","V4043",32
"1054695","V3611","V4043",8
"1068522","V2634","V4044",8
"1068523","V2635","V4044",8
"1068525","V2637","V4044",16
"1068528","V2640","V4044",32
"1068555","V2667","V4044",8
"1068560","V2672","V4044",8
"1069339","V3451","V4044",104
"1069343","V3455","V4044",88
"1069345","V3457","V4044",24
"1069346","V3458","V4044",120
"1069347","V3459","V4044",16
"1069348","V3460","V4044",48
"1069354","V3466","V4044",24
"1069355","V3467","V4044",24
"1069357","V3469","V4044",24
"1069364","V3476","V4044",176
"1069376","V3488","V4044",24
"1069378","V3490","V4044",24
"1069380","V3492","V4044",40
"1069810","V3922","V4044",16
"1069817","V3929","V4044",8
"1069830","V3942","V4044",8
"1069833","V3945","V4044",8
"1069839","V3951","V4044",16
"1069889","V4001","V4044",8
"1083290","V2598","V4049",8
"1083305","V2613","V4049",8
"1083308","V2616","V4049",8
"1083321","V2629","V4049",8
"1083326","V2634","V4049",16
"1083349","V2657","V4049",8
"1083365","V2673","V4049",8
"1084607","V3915","V4049",8
"1084609","V3917","V4049",40
"1084610","V3918","V4049",32
"1084613","V3921","V4049",24
"1084614","V3922","V4049",24
"1084624","V3932","V4049",24
"1084633","V3941","V4049",24
"1084673","V3981","V4049",8
"1084685","V3993","V4049",64
"1084687","V3995","V4049",24
"1084689","V3997","V4049",8
"1084705","V4013","V4049",24
"1099703","V4207","V4181",8
"1099763","V4267","V4181",8
"1099834","V4338","V4181",72
"1099839","V4343","V4181",8
"1099840","V4344","V4181",8
"1099842","V4346","V4181",8
"1099847","V4351","V4181",56
"1099851","V4355","V4181",48
"1099852","V4356","V4181",24
"1099853","V4357","V4181",24
"1100444","V4948","V4181",8
"1100503","V5007","V4181",8
"1100510","V5014","V4181",8
"1100536","V5040","V4181",56
"1100544","V5048","V4181",8
"1104963","V9467","V4181",8
"1104968","V9472","V4181",8
"1104970","V9474","V4181",24
"1104971","V9475","V4181",8
"1104980","V9484","V4181",32
"1104997","V9501","V4181",32
"1104998","V9502","V4181",16
"1104999","V9503","V4181",8
"1105001","V9505","V4181",24
"1105002","V9506","V4181",24
"1105003","V9507","V4181",8
"1105008","V9512","V4181",16
"1105010","V9514","V4181",8
"1105011","V9515","V4181",8
"1105014","V9518","V4181",8
"1105015","V9519","V4181",24
"1105019","V9523","V4181",16
"1105020","V9524","V4181",8
"1105021","V9525","V4181",16
"1105094","V9598","V4181",16
"1105130","V9634","V4181",8
"1114099","V3799","V4342",8
"1114126","V3826","V4342",8
"1114129","V3829","V4342",8
"1114144","V3844","V4342",8
"1114149","V3849","V4342",8
"1114155","V3855","V4342",16
"1114160","V3860","V4342",8
"1114183","V3883","V4342",8
"1114184","V3884","V4342",8
"1114185","V3885","V4342",16
"1114188","V3888","V4342",16
"1114189","V3889","V4342",8
"1114210","V3910","V4342",8
"1114477","V4177","V4342",8
"1114489","V4189","V4342",8
"1114549","V4249","V4342",8
"1114633","V4333","V4342",16
"1114634","V4334","V4342",24
"1114642","V4342","V4342",8
"1114659","V4359","V4342",16
"1115253","V4953","V4342",8
"1115254","V4954","V4342",24
"1115257","V4957","V4342",16
"1115261","V4961","V4342",8
"1115263","V4963","V4342",8
"1115266","V4966","V4342",8
"1115271","V4971","V4342",8
"1115273","V4973","V4342",8
"1115282","V4982","V4342",8
"1115288","V4988","V4342",8
"1115294","V4994","V4342",8
"1115299","V4999","V4342",8
"1115309","V5009","V4342",8
"1115310","V5010","V4342",8
"1115312","V5012","V4342",24
"1115322","V5022","V4342",8
"1115323","V5023","V4342",16
"1115336","V5036","V4342",32
"1115339","V5039","V4342",8
"1115340","V5040","V4342",8
"1115343","V5043","V4342",8
"1115344","V5044","V4342",8
"1115346","V5046","V4342",8
"1115348","V5048","V4342",8
"1119767","V9467","V4342",8
"1119769","V9469","V4342",8
"1119899","V9599","V4342",32
"1119900","V9600","V4342",16
"1119902","V9602","V4342",24
"1119903","V9603","V4342",24
"1119904","V9604","V4342",32
"1119905","V9605","V4342",56
"1119906","V9606","V4342",24
"1119907","V9607","V4342",24
"1119908","V9608","V4342",8
"1119909","V9609","V4342",40
"1119911","V9611","V4342",32
"1119913","V9613","V4342",8
"1119915","V9615","V4342",8
"1119920","V9620","V4342",24
"1119921","V9621","V4342",24
"1119922","V9622","V4342",40
"1119923","V9623","V4342",32
"1119924","V9624","V4342",8
"1119925","V9625","V4342",32
"1119929","V9629","V4342",8
"1119931","V9631","V4342",8
"1119932","V9632","V4342",8
"1119933","V9633","V4342",40
"1119939","V9639","V4342",8
"1128546","V3442","V4343",8
"1129990","V4886","V4343",8
"1130048","V4944","V4343",8
"1134564","V9460","V4343",16
"1134572","V9468","V4343",16
"1134607","V9503","V4343",8
"1149363","V9455","V4488",8
"1149380","V9472","V4488",16
"1149383","V9475","V4488",8
"1149399","V9491","V4488",8
"1149413","V9505","V4488",8
"1149429","V9521","V4488",8
"1149436","V9528","V4488",32
"1149438","V9530","V4488",40
"1149445","V9537","V4488",24
"1149448","V9540","V4488",16
"1149451","V9543","V4488",32
"1149457","V9549","V4488",8
"1149472","V9564","V4488",8
"1149476","V9568","V4488",16
"1149478","V9570","V4488",16
"1149479","V9571","V4488",8
"1149481","V9573","V4488",8
"1149515","V9607","V4488",8
"1149516","V9608","V4488",8
"1149537","V9629","V4488",8
"1158851","V4139","V4552",8
"1158860","V4148","V4552",8
"1158861","V4149","V4552",32
"1159139","V4427","V4552",16
"1159140","V4428","V4552",24
"1159141","V4429","V4552",16
"1159145","V4433","V4552",8
"1159225","V4513","V4552",8
"1159227","V4515","V4552",72
"1159228","V4516","V4552",16
"1159377","V4665","V4552",24
"1159380","V4668","V4552",16
"1159381","V4669","V4552",48
"1159382","V4670","V4552",16
"1159383","V4671","V4552",8
"1159385","V4673","V4552",16
"1159386","V4674","V4552",96
"1159388","V4676","V4552",16
"1159393","V4681","V4552",8
"1159396","V4684","V4552",16
"1159398","V4686","V4552",16
"1159411","V4699","V4552",16
"1159414","V4702","V4552",56
"1159466","V4754","V4552",16
"1159480","V4768","V4552",24
"1159482","V4770","V4552",48
"1159483","V4771","V4552",8
"1159484","V4772","V4552",16
"1159486","V4774","V4552",8
"1159488","V4776","V4552",8
"1159490","V4778","V4552",16
"1159492","V4780","V4552",8
"1159493","V4781","V4552",8
"1159496","V4784","V4552",16
"1159497","V4785","V4552",8
"1159500","V4788","V4552",8
"1159501","V4789","V4552",16
"1159506","V4794","V4552",8
"1159507","V4795","V4552",24
"1159509","V4797","V4552",8
"1159510","V4798","V4552",16
"1159512","V4800","V4552",8
"1159513","V4801","V4552",8
"1159514","V4802","V4552",8
"1159515","V4803","V4552",8
"1159531","V4819","V4552",8
"1164212","V9500","V4552",8
"1164214","V9502","V4552",8
"1164216","V9504","V4552",8
"1164229","V9517","V4552",8
"1164230","V9518","V4552",8
"1164233","V9521","V4552",8
"1164238","V9526","V4552",16
"1164247","V9535","V4552",8
"1164248","V9536","V4552",8
"1164257","V9545","V4552",8
"1164272","V9560","V4552",40
"1164278","V9566","V4552",8
"1164293","V9581","V4552",8
"1173899","V4383","V4579",24
"1173900","V4384","V4579",40
"1173901","V4385","V4579",8
"1173918","V4402","V4579",8
"1173923","V4407","V4579",8
"1173924","V4408","V4579",16
"1173925","V4409","V4579",8
"1173927","V4411","V4579",24
"1173942","V4426","V4579",8
"1173943","V4427","V4579",8
"1173945","V4429","V4579",8
"1174026","V4510","V4579",8
"1174028","V4512","V4579",32
"1174029","V4513","V4579",24
"1174031","V4515","V4579",8
"1174039","V4523","V4579",16
"1174041","V4525","V4579",16
"1174082","V4566","V4579",8
"1174090","V4574","V4579",16
"1174093","V4577","V4579",16
"1174094","V4578","V4579",40
"1174135","V4619","V4579",8
"1174138","V4622","V4579",8
"1174155","V4639","V4579",72
"1174157","V4641","V4579",24
"1174158","V4642","V4579",64
"1174162","V4646","V4579",8
"1174169","V4653","V4579",8
"1174171","V4655","V4579",48
"1174189","V4673","V4579",8
"1174194","V4678","V4579",16
"1174199","V4683","V4579",8
"1174201","V4685","V4579",40
"1174203","V4687","V4579",32
"1174222","V4706","V4579",16
"1174226","V4710","V4579",8
"1174228","V4712","V4579",8
"1174251","V4735","V4579",16
"1174252","V4736","V4579",16
"1174253","V4737","V4579",32
"1174258","V4742","V4579",40
"1174274","V4758","V4579",8
"1174277","V4761","V4579",8
"1174280","V4764","V4579",16
"1174284","V4768","V4579",8
"1174294","V4778","V4579",32
"1174295","V4779","V4579",16
"1174296","V4780","V4579",16
"1174300","V4784","V4579",8
"1174303","V4787","V4579",24
"1174309","V4793","V4579",8
"1174311","V4795","V4579",24
"1174314","V4798","V4579",8
"1174315","V4799","V4579",32
"1174316","V4800","V4579",32
"1174317","V4801","V4579",24
"1174318","V4802","V4579",40
"1174321","V4805","V4579",16
"1174329","V4813","V4579",16
"1174330","V4814","V4579",16
"1174335","V4819","V4579",8
"1174336","V4820","V4579",16
"1174338","V4822","V4579",24
"1174341","V4825","V4579",16
"1174582","V5066","V4579",24
"1174584","V5068","V4579",8
"1174587","V5071","V4579",24
"1178935","V9419","V4579",24
"1178936","V9420","V4579",32
"1178937","V9421","V4579",16
"1178939","V9423","V4579",24
"1178940","V9424","V4579",8
"1188703","V4383","V4582",32
"1188704","V4384","V4582",32
"1188718","V4398","V4582",8
"1188719","V4399","V4582",8
"1188725","V4405","V4582",16
"1188726","V4406","V4582",32
"1188727","V4407","V4582",24
"1188728","V4408","V4582",16
"1188729","V4409","V4582",8
"1188730","V4410","V4582",32
"1188734","V4414","V4582",8
"1188735","V4415","V4582",8
"1188738","V4418","V4582",8
"1188739","V4419","V4582",8
"1188771","V4451","V4582",8
"1188776","V4456","V4582",8
"1188814","V4494","V4582",8
"1188830","V4510","V4582",32
"1188832","V4512","V4582",8
"1188833","V4513","V4582",8
"1188835","V4515","V4582",56
"1188836","V4516","V4582",24
"1188839","V4519","V4582",8
"1188842","V4522","V4582",8
"1188843","V4523","V4582",32
"1188845","V4525","V4582",8
"1188852","V4532","V4582",8
"1188863","V4543","V4582",8
"1188873","V4553","V4582",8
"1188878","V4558","V4582",16
"1188881","V4561","V4582",8
"1188882","V4562","V4582",8
"1188884","V4564","V4582",16
"1188885","V4565","V4582",8
"1188887","V4567","V4582",8
"1188889","V4569","V4582",24
"1188891","V4571","V4582",8
"1188893","V4573","V4582",16
"1188902","V4582","V4582",24
"1188903","V4583","V4582",24
"1188907","V4587","V4582",8
"1188913","V4593","V4582",16
"1188919","V4599","V4582",8
"1188920","V4600","V4582",8
"1188966","V4646","V4582",8
"1188995","V4675","V4582",16
"1188996","V4676","V4582",8
"1188997","V4677","V4582",8
"1188998","V4678","V4582",40
"1188999","V4679","V4582",32
"1189000","V4680","V4582",8
"1189001","V4681","V4582",16
"1189005","V4685","V4582",16
"1189007","V4687","V4582",8
"1189026","V4706","V4582",8
"1189032","V4712","V4582",32
"1189056","V4736","V4582",24
"1189057","V4737","V4582",16
"1189060","V4740","V4582",40
"1189062","V4742","V4582",48
"1189063","V4743","V4582",16
"1189064","V4744","V4582",8
"1189075","V4755","V4582",8
"1189077","V4757","V4582",32
"1189078","V4758","V4582",16
"1189084","V4764","V4582",8
"1189086","V4766","V4582",8
"1189098","V4778","V4582",40
"1189099","V4779","V4582",16
"1189100","V4780","V4582",48
"1189104","V4784","V4582",8
"1189105","V4785","V4582",8
"1189107","V4787","V4582",48
"1189114","V4794","V4582",8
"1189120","V4800","V4582",8
"1189121","V4801","V4582",24
"1189122","V4802","V4582",8
"1189124","V4804","V4582",8
"1189125","V4805","V4582",32
"1189126","V4806","V4582",40
"1189137","V4817","V4582",32
"1189138","V4818","V4582",8
"1189140","V4820","V4582",16
"1189143","V4823","V4582",8
"1189145","V4825","V4582",16
"1189146","V4826","V4582",40
"1189173","V4853","V4582",16
"1189386","V5066","V4582",32
"1189388","V5068","V4582",8
"1189389","V5069","V4582",16
"1189391","V5071","V4582",32
"1203271","V4147","V4594",16
"1203502","V4378","V4594",48
"1203504","V4380","V4594",8
"1203505","V4381","V4594",16
"1203506","V4382","V4594",8
"1203507","V4383","V4594",8
"1203508","V4384","V4594",24
"1203510","V4386","V4594",32
"1203511","V4387","V4594",16
"1203512","V4388","V4594",24
"1203513","V4389","V4594",16
"1203514","V4390","V4594",24
"1203515","V4391","V4594",24
"1203516","V4392","V4594",40
"1203517","V4393","V4594",8
"1203518","V4394","V4594",24
"1203519","V4395","V4594",16
"1203521","V4397","V4594",40
"1203525","V4401","V4594",8
"1203529","V4405","V4594",24
"1203532","V4408","V4594",8
"1203537","V4413","V4594",8
"1203540","V4416","V4594",24
"1203541","V4417","V4594",16
"1203543","V4419","V4594",8
"1203545","V4421","V4594",16
"1203566","V4442","V4594",16
"1203588","V4464","V4594",8
"1203610","V4486","V4594",16
"1203637","V4513","V4594",40
"1203685","V4561","V4594",32
"1203699","V4575","V4594",16
"1203712","V4588","V4594",24
"1203723","V4599","V4594",8
"1203724","V4600","V4594",32
"1203764","V4640","V4594",8
"1203765","V4641","V4594",32
"1203767","V4643","V4594",40
"1203768","V4644","V4594",32
"1203769","V4645","V4594",32
"1203772","V4648","V4594",8
"1203773","V4649","V4594",16
"1203774","V4650","V4594",8
"1203777","V4653","V4594",8
"1203778","V4654","V4594",16
"1203780","V4656","V4594",8
"1203782","V4658","V4594",8
"1203783","V4659","V4594",32
"1203784","V4660","V4594",8
"1203787","V4663","V4594",8
"1203802","V4678","V4594",8
"1203803","V4679","V4594",8
"1203820","V4696","V4594",8
"1203827","V4703","V4594",16
"1203830","V4706","V4594",24
"1203832","V4708","V4594",8
"1203834","V4710","V4594",8
"1203835","V4711","V4594",8
"1203836","V4712","V4594",8
"1203837","V4713","V4594",16
"1203838","V4714","V4594",24
"1203839","V4715","V4594",16
"1203840","V4716","V4594",24
"1203842","V4718","V4594",48
"1203860","V4736","V4594",8
"1203861","V4737","V4594",16
"1203863","V4739","V4594",16
"1203864","V4740","V4594",8
"1203866","V4742","V4594",16
"1203869","V4745","V4594",24
"1203870","V4746","V4594",16
"1203871","V4747","V4594",8
"1203872","V4748","V4594",8
"1203873","V4749","V4594",16
"1203874","V4750","V4594",16
"1203875","V4751","V4594",16
"1203879","V4755","V4594",8
"1203880","V4756","V4594",8
"1203882","V4758","V4594",8
"1203887","V4763","V4594",8
"1203902","V4778","V4594",16
"1203904","V4780","V4594",40
"1203911","V4787","V4594",16
"1203923","V4799","V4594",48
"1203924","V4800","V4594",16
"1203925","V4801","V4594",16
"1203926","V4802","V4594",24
"1203937","V4813","V4594",24
"1203938","V4814","V4594",8
"1203943","V4819","V4594",8
"1203944","V4820","V4594",40
"1203945","V4821","V4594",16
"1203946","V4822","V4594",32
"1203949","V4825","V4594",24
"1203950","V4826","V4594",40
"1203970","V4846","V4594",16
"1203971","V4847","V4594",8
"1203977","V4853","V4594",16
"1203978","V4854","V4594",8
"1208573","V9449","V4594",8
"1208575","V9451","V4594",8
"1208601","V9477","V4594",8
"1208612","V9488","V4594",16
"1208622","V9498","V4594",8
"1208752","V9628","V4594",24
"1208759","V9635","V4594",32
"1208760","V9636","V4594",8
"1208761","V9637","V4594",16
"1208762","V9638","V4594",32
"1218177","V4249","V4620",8
"1218192","V4264","V4620",8
"1218937","V5009","V4620",8
"1218942","V5014","V4620",16
"1218944","V5016","V4620",8
"1218946","V5018","V4620",8
"1218948","V5020","V4620",32
"1218949","V5021","V4620",8
"1218950","V5022","V4620",8
"1218951","V5023","V4620",8
"1218952","V5024","V4620",8
"1218958","V5030","V4620",8
"1223383","V9455","V4620",8
"1223384","V9456","V4620",16
"1223398","V9470","V4620",16
"1223405","V9477","V4620",8
"1223407","V9479","V4620",8
"1223408","V9480","V4620",8
"1223418","V9490","V4620",8
"1223432","V9504","V4620",8
"1223440","V9512","V4620",16
"1223472","V9544","V4620",8
"1223479","V9551","V4620",8
"1223483","V9555","V4620",8
"1223506","V9578","V4620",16
"1223507","V9579","V4620",16
"1223512","V9584","V4620",24
"1223515","V9587","V4620",8
"1223517","V9589","V4620",32
"1223520","V9592","V4620",8
"1223537","V9609","V4620",8
"1232558","V3826","V4912",8
"1232580","V3848","V4912",8
"1232615","V3883","V4912",8
"1232621","V3889","V4912",8
"1233613","V4881","V4912",8
"1233618","V4886","V4912",8
"1233621","V4889","V4912",8
"1233624","V4892","V4912",8
"1233625","V4893","V4912",8
"1233628","V4896","V4912",8
"1233631","V4899","V4912",40
"1233633","V4901","V4912",8
"1233634","V4902","V4912",24
"1233635","V4903","V4912",16
"1233641","V4909","V4912",8
"1233642","V4910","V4912",32
"1233644","V4912","V4912",56
"1233649","V4917","V4912",16
"1233656","V4924","V4912",8
"1233659","V4927","V4912",8
"1233661","V4929","V4912",72
"1233671","V4939","V4912",8
"1233676","V4944","V4912",24
"1233678","V4946","V4912",8
"1233695","V4963","V4912",32
"1233698","V4966","V4912",8
"1233713","V4981","V4912",8
"1233790","V5058","V4912",8
"1233791","V5059","V4912",24
"1238270","V9538","V4912",24
"1238346","V9614","V4912",40
"1238347","V9615","V4912",24
"1247421","V3885","V4918",8
"1247425","V3889","V4918",8
"1247694","V4158","V4918",8
"1247695","V4159","V4918",8
"1247702","V4166","V4918",8
"1247710","V4174","V4918",16
"1247711","V4175","V4918",8
"1247717","V4181","V4918",8
"1247718","V4182","V4918",16
"1247719","V4183","V4918",16
"1247720","V4184","V4918",16
"1247721","V4185","V4918",32
"1247728","V4192","V4918",16
"1247729","V4193","V4918",32
"1247730","V4194","V4918",24
"1247731","V4195","V4918",24
"1247732","V4196","V4918",16
"1247734","V4198","V4918",64
"1247736","V4200","V4918",16
"1247737","V4201","V4918",24
"1247738","V4202","V4918",8
"1247739","V4203","V4918",8
"1247740","V4204","V4918",16
"1247759","V4223","V4918",16
"1247896","V4360","V4918",16
"1248413","V4877","V4918",8
"1248414","V4878","V4918",8
"1248419","V4883","V4918",8
"1248433","V4897","V4918",8
"1248440","V4904","V4918",24
"1248443","V4907","V4918",8
"1248449","V4913","V4918",8
"1248458","V4922","V4918",8
"1248461","V4925","V4918",8
"1248464","V4928","V4918",8
"1248466","V4930","V4918",16
"1248468","V4932","V4918",16
"1248469","V4933","V4918",48
"1248473","V4937","V4918",16
"1248474","V4938","V4918",24
"1248477","V4941","V4918",8
"1248478","V4942","V4918",64
"1248479","V4943","V4918",64
"1248481","V4945","V4918",32
"1248482","V4946","V4918",8
